family	go_id	aspect	evidence	ancestral_node	loss_node	gain_confirmed	n_members_affected	n_subfamilies	subfamilies	loss_date
PTHR16301	GO:0006446	P	IRD	PTN000418654	PTN000418709	true	0	0		20240206
PTHR16515	GO:0000976	F	IRD	PTN009094639	PTN008615686	true	1	1	PTHR16515:SF66	20250603
PTHR16515	GO:0005634	C	IRD	PTN002810224	PTN001226317	true	0	0		20260529
PTHR16517	GO:0005929	C	IRD	PTN001047066	PTN000421321	true	0	0		20260529
PTHR16517	GO:0061512	P	IRD	PTN001047066	PTN000421321	true	0	0		20260529
PTHR16675	GO:0006955	P	IRD	PTN002703355	PTN000422361	true	4	1	PTHR16675:SF172	20260529
PTHR18640	GO:0005886	C	IRD	PTN000428041	PTN001050178	true	0	0		20230111
PTHR18916	GO:0000132	P	IRD	PTN001052565	PTN001448456	true	0	0		20201028
PTHR18929	GO:0003756	F	IRD	PTN000432607	PTN002706902	true	0	0		20260529
PTHR18929	GO:0003756	F	IKR	PTN000432607	PTN002553919	true	5	2	PTHR18929:SF193;PTHR18929:SF93	20260529
PTHR18929	GO:0034976	P	IRD	PTN000432607	PTN008566470	true	0	0		20260529
PTHR18929	GO:0034976	P	IRD	PTN000432607	PTN000750846	true	0	0		20260529
PTHR18945	GO:0006816	P	IRD	PTN000434994	PTN008566881	true	2	0		20251107
PTHR18945	GO:0007271	P	IRD	PTN001054960	PTN008566881	true	2	0		20251219
PTHR18945	GO:0007271	P	IRD	PTN001054960	PTN002707819	true	0	0		20251219
PTHR18945	GO:0007271	P	IRD	PTN001054960	PTN002707828	true	3	0		20251219
PTHR18945	GO:0007271	P	IRD	PTN001054960	PTN002707854	true	3	0		20251219
PTHR18945	GO:0007271	P	IRD	PTN001054960	PTN002707863	true	3	0		20251219
PTHR18945	GO:0022850	F	IRD	PTN004502671	PTN008566881	true	2	0		20251107
PTHR18945	GO:0022850	F	IRD	PTN004502671	PTN002707806	true	3	0		20251107
PTHR18945	GO:0022850	F	IRD	PTN004502671	PTN002707890	true	3	0		20251107
PTHR18945	GO:0042391	P	IRD	PTN000434994	PTN008566881	true	2	0		20251219
PTHR18945	GO:0042391	P	IRD	PTN000434994	PTN002707819	true	0	0		20251219
PTHR18945	GO:0042391	P	IRD	PTN000434994	PTN002707828	true	3	0		20251219
PTHR18945	GO:0042391	P	IRD	PTN000434994	PTN002707854	true	3	0		20251219
PTHR18945	GO:0042391	P	IRD	PTN000434994	PTN002707863	true	3	0		20251219
PTHR18968	GO:0003984	F	IRD	PTN000438682	PTN000438783	true	1	1	PTHR18968:SF14	20200220
PTHR18968	GO:0009099	P	IRD	PTN000438758	PTN000438822	true	0	0		20260210
PTHR19139	GO:0005886	C	IRD	PTN002709492	PTN001452348	true	3	1	PTHR19139:SF113	20260529
PTHR19139	GO:0006833	P	IRD	PTN007668488	PTN009035945	true	0	0		20250903
PTHR19139	GO:0006833	P	IRD	PTN007668488	PTN001452348	true	3	1	PTHR19139:SF113	20250903
PTHR19139	GO:0015250	F	IRD	PTN007668488	PTN009035945	true	0	0		20250903
PTHR19139	GO:0015250	F	IKR	PTN007668488	PTN000440779	true	0	0		20250903
PTHR19139	GO:0015250	F	IRD	PTN007668488	PTN001452348	true	3	1	PTHR19139:SF113	20250903
PTHR19139	GO:0015250	F	IRD	PTN002906184	PTN005240322	true	0	0		20250918
PTHR19139	GO:0015670	P	IRD	PTN008567822	PTN001452348	true	3	1	PTHR19139:SF113	20240924
PTHR19139	GO:0016324	C	IRD	PTN000440694	PTN001452348	true	3	1	PTHR19139:SF113	20240924
PTHR19271	GO:0006122	P	IRD	PTN000444161	PTN002319017	true	0	0		20240307
PTHR19271	GO:0008121	F	IRD	PTN000444161	PTN000444196	true	0	0		20191118
PTHR19271	GO:0008121	F	IRD	PTN000444161	PTN000444198	true	0	0		20191118
PTHR19271	GO:0008121	F	IRD	PTN000444161	PTN000444197	true	0	0		20191118
PTHR19271	GO:0016020	C	IRD	PTN000444160	PTN000444196	true	0	0		20260529
PTHR19271	GO:0016020	C	IRD	PTN000444160	PTN000444198	true	0	0		20260529
PTHR19271	GO:0016020	C	IRD	PTN000444160	PTN000444197	true	0	0		20260529
PTHR19271	GO:0045275	C	IRD	PTN000444161	PTN000444196	true	0	0		20251219
PTHR19271	GO:0045275	C	IRD	PTN000444161	PTN002319017	true	0	0		20251219
PTHR19271	GO:0045275	C	IRD	PTN000444161	PTN000444198	true	0	0		20251219
PTHR19271	GO:0045275	C	IRD	PTN000444161	PTN000444197	true	0	0		20251219
PTHR19290	GO:0007423	P	IRD	PTN000446010	PTN008568918	true	4	2	PTHR19290:SF102;PTHR19290:SF147	20250903
PTHR19290	GO:0061564	P	IRD	PTN000446010	PTN008568918	true	4	2	PTHR19290:SF102;PTHR19290:SF147	20221208
PTHR19317	GO:0005783	C	IRD	PTN000448544	PTN008569388	true	0	0		20240307
PTHR19317	GO:0005794	C	IRD	PTN000448501	PTN008569388	true	0	0		20260529
PTHR19317	GO:0016192	P	IRD	PTN000448544	PTN008569388	true	0	0		20240307
PTHR19321	GO:0005819	C	IRD	PTN000448589	PTN004511774	true	0	0		20230603
PTHR19321	GO:0051256	P	IRD	PTN000448590	PTN004511774	true	0	0		20250412
PTHR19331	GO:0005886	C	IRD	PTN008363696	PTN000450238	true	1	1	PTHR19331:SF22	20260529
PTHR19370	GO:0005739	C	IRD	PTN000452207	PTN001064672	true	2	1	PTHR19370:SF143	20250903
PTHR19375	GO:0005739	C	IRD	PTN000452554	PTN002321904	true	0	0		20260529
PTHR19842	GO:0031931	C	IRD	PTN000457085	PTN000457125	true	0	0		20211129
PTHR19848	GO:0005730	C	IRD	PTN000457354	PTN008571510	true	2	1	PTHR19848:SF6	20240528
PTHR19848	GO:0008593	P	IRD	PTN001068308	PTN008571510	true	2	1	PTHR19848:SF6	20240528
PTHR19849	GO:0000472	P	IRD	PTN000457905	PTN000520493	true	0	0		20230303
PTHR19849	GO:0000480	P	IRD	PTN000457905	PTN000520493	true	0	0		20230303
PTHR19849	GO:0005730	C	IRD	PTN000457905	PTN000520493	true	0	0		20251219
PTHR19849	GO:0008090	P	IRD	PTN002891240	PTN001871418	true	0	0		20251029
PTHR19849	GO:0016236	P	IRD	PTN000457424	PTN008571532	true	4	1	PTHR19849:SF1	20260224
PTHR19849	GO:0030686	C	IRD	PTN000457905	PTN000520493	true	0	0		20230303
PTHR19849	GO:0034511	F	IRD	PTN000457905	PTN000520493	true	0	0		20230303
PTHR19849	GO:0051661	P	IRD	PTN002891240	PTN001871418	true	0	0		20251029
PTHR19849	GO:0140036	F	IRD	PTN000457424	PTN008571532	true	4	1	PTHR19849:SF1	20260224
PTHR19854	GO:0000472	P	IRD	PTN000457905	PTN000520493	true	0	0		20230303
PTHR19854	GO:0000480	P	IRD	PTN000457905	PTN000520493	true	0	0		20230303
PTHR19854	GO:0005730	C	IRD	PTN000457905	PTN000520493	true	0	0		20251219
PTHR19854	GO:0030686	C	IRD	PTN000457905	PTN000520493	true	0	0		20230303
PTHR19854	GO:0034511	F	IRD	PTN000457905	PTN000520493	true	0	0		20230303
PTHR19855	GO:0030687	C	IRD	PTN000458086	PTN002738179	true	0	0		20250220
PTHR19855	GO:0042273	P	IRD	PTN000458086	PTN002738179	true	0	0		20250220
PTHR19855	GO:0070545	C	IRD	PTN000458086	PTN002738179	true	0	0		20250220
PTHR19857	GO:0000124	C	IRD	PTN000459161	PTN008571999	true	1	1	PTHR19857:SF19	20250116
PTHR19857	GO:0005669	C	IRD	PTN000459161	PTN008571999	true	1	1	PTHR19857:SF19	20250116
PTHR19857	GO:0006367	P	IRD	PTN000459161	PTN008571999	true	1	1	PTHR19857:SF19	20250116
PTHR19857	GO:0016251	F	IRD	PTN000459161	PTN008571999	true	1	1	PTHR19857:SF19	20250116
PTHR19876	GO:0006890	P	IRD	PTN000458798	PTN000520771	true	0	0		20260112
PTHR19876	GO:0030126	C	IRD	PTN000458798	PTN000520771	true	0	0		20260112
PTHR19878	GO:0000045	P	IRD	PTN000459085	PTN002716574	true	0	0		20251219
PTHR19878	GO:0000421	C	IRD	PTN000459085	PTN002716574	true	0	0		20240118
PTHR19878	GO:0034045	C	IRD	PTN000459085	PTN002716574	true	0	0		20250412
PTHR19878	GO:0034274	C	IRD	PTN000459085	PTN002716574	true	0	0		20240118
PTHR19878	GO:0043495	F	IRD	PTN000459085	PTN002716574	true	0	0		20240118
PTHR19918	GO:0005680	C	IRD	PTN000460086	PTN000460168	true	0	0		20250903
PTHR19918	GO:0005680	C	IRD	PTN000460086	PTN000460154	true	0	0		20250903
PTHR19918	GO:0005680	C	IRD	PTN000460086	PTN000460155	true	0	0		20250903
PTHR19918	GO:0010997	F	IRD	PTN000460086	PTN000460168	true	0	0		20230406
PTHR19918	GO:0010997	F	IRD	PTN000460086	PTN000460155	true	0	0		20230406
PTHR20930	GO:0005776	C	IRD	PTN000468015	PTN000468018	true	4	1	PTHR20930:SF0	20260225
PTHR20930	GO:0016236	P	IRD	PTN000468015	PTN000468018	true	4	1	PTHR20930:SF0	20260225
PTHR20930	GO:0071211	P	IRD	PTN000468015	PTN000468018	true	4	1	PTHR20930:SF0	20260225
PTHR20952	GO:0071782	C	IRD	PTN002325361	PTN008367938	true	3	1	PTHR20952:SF4	20260225
PTHR20952	GO:0071787	P	IRD	PTN002325361	PTN008367938	true	3	1	PTHR20952:SF4	20260225
PTHR20952	GO:1990809	P	IRD	PTN002325361	PTN008367938	true	3	1	PTHR20952:SF4	20260225
PTHR21032	GO:0005813	C	IRD	PTN000471210	PTN001077735	true	1	1	PTHR21032:SF0	20260225
PTHR21087	GO:0004765	F	IRD	PTN000472457	PTN000472467	true	0	0		20240919
PTHR21087	GO:0004765	F	IRD	PTN000472457	PTN004530803	true	0	0		20240919
PTHR21087	GO:0005829	C	IRD	PTN000472457	PTN001078563	true	7	5	PTHR21087:SF10;PTHR21087:SF16;PTHR21087:SF22;PTHR21087:SF26;PTHR21087:SF4	20181004
PTHR21087	GO:0005829	C	IRD	PTN000472457	PTN008574433	true	0	0		20181004
PTHR21087	GO:0005829	C	IRD	PTN000472457	PTN002326153	true	0	0		20181004
PTHR21087	GO:0005829	C	IRD	PTN000472457	PTN008574446	true	0	0		20181004
PTHR21139	GO:0005829	C	IRD	PTN000474644	PTN001079919	true	0	0		20260529
PTHR21631	GO:0004451	F	IRD	PTN000493043	PTN001091853	true	3	1	PTHR21631:SF13	20260529
PTHR21631	GO:0005739	C	IRD	PTN000493046	PTN001091863	true	7	1	PTHR21631:SF3	20260305
PTHR21631	GO:0006097	P	IRD	PTN000493043	PTN001091853	true	3	1	PTHR21631:SF13	20260305
PTHR21646	GO:0004843	F	IRD	PTN002538135	PTN001922764	true	4	1	PTHR21646:SF16	20260529
PTHR21646	GO:0031647	P	IRD	PTN002538135	PTN001922764	true	4	1	PTHR21646:SF16	20260508
PTHR21646	GO:0090263	P	IRD	PTN002728602	PTN002728604	true	2	1	PTHR21646:SF11	20260508
PTHR22572	GO:0016779	F	IRD	PTN000500804	PTN000500807	true	0	0		20260529
PTHR22589	GO:0004095	F	IRD	PTN001097100	PTN008579947	true	3	1	PTHR22589:SF55	20250412
PTHR22589	GO:0005739	C	IRD	PTN001097100	PTN008579947	true	3	1	PTHR22589:SF55	20260529
PTHR22589	GO:0005739	C	IRD	PTN001097079	PTN001097083	true	1	1	PTHR22589:SF48	20171207
PTHR22752	GO:0071880	P	IRD	PTN001205212	PTN002798212	true	0	0		20260423
PTHR22761	GO:0005771	C	IRD	PTN000509386	PTN008581269	true	3	1	PTHR22761:SF96	20251217
PTHR22761	GO:0006900	P	IRD	PTN000509386	PTN008581269	true	3	1	PTHR22761:SF96	20251217
PTHR22761	GO:0009898	C	IRD	PTN000509454	PTN008581269	true	3	1	PTHR22761:SF96	20251217
PTHR22761	GO:0032511	P	IRD	PTN000509386	PTN008581269	true	3	1	PTHR22761:SF96	20251217
PTHR22803	GO:0030020	F	IRD	PTN001166351	PTN002771068	true	2	0		20230314
PTHR22803	GO:0031012	C	IRD	PTN008390299	PTN002771186	true	0	0		20260529
PTHR22803	GO:0031012	C	IRD	PTN008390299	PTN008601499	true	0	0		20260529
PTHR22803	GO:0031012	C	IRD	PTN008390299	PTN002771221	true	0	0		20260529
PTHR22803	GO:0031012	C	IRD	PTN008390299	PTN008601260	true	0	0		20260529
PTHR22854	GO:0000162	P	IRD	PTN000523336	PTN000523338	true	0	0		20250225
PTHR22854	GO:0004425	F	IRD	PTN000523336	PTN000523338	true	0	0		20260601
PTHR22870	GO:0006511	P	IRD	PTN002504778	PTN002504779	true	2	2	PTHR22870:SF408;PTHR22870:SF466	20220622
PTHR22870	GO:0016567	P	IRD	PTN002504778	PTN002504779	true	2	2	PTHR22870:SF408;PTHR22870:SF466	20220622
PTHR22870	GO:0061630	F	IRD	PTN002504778	PTN002504779	true	2	2	PTHR22870:SF408;PTHR22870:SF466	20241121
PTHR22872	GO:0006511	P	IRD	PTN002504778	PTN002504779	true	1	0		20220622
PTHR22872	GO:0016567	P	IRD	PTN002504778	PTN002504779	true	1	0		20220622
PTHR22872	GO:0061630	F	IRD	PTN002504778	PTN002504779	true	1	0		20241121
PTHR22891	GO:0004521	F	IRD	PTN008584027	PTN002739864	true	0	0		20241120
PTHR22917	GO:0004222	F	IRD	PTN001303987	PTN002230197	true	5	1	PTHR22917:SF9	20260528
PTHR22917	GO:0030198	P	IRD	PTN001303987	PTN002230197	true	5	1	PTHR22917:SF9	20260528
PTHR22917	GO:0030574	P	IRD	PTN001303987	PTN002230197	true	5	1	PTHR22917:SF9	20260528
PTHR23003	GO:0000381	P	IRD	PTN009063129	PTN001924395	true	0	0		20260115
PTHR23003	GO:0003729	F	IRD	PTN009063129	PTN001924395	true	0	0		20260115
PTHR23003	GO:0016607	C	IRD	PTN000567445	PTN001924395	true	0	0		20260601
PTHR23030	GO:0043328	P	IRD	PTN000547070	PTN001126206	true	5	1	PTHR23030:SF39	20210917
PTHR23030	GO:0043328	P	IRD	PTN000547070	PTN001126238	true	0	0		20210917
PTHR23048	GO:0005509	F	IKR	PTN000549682	PTN000550281	true	0	0		20250903
PTHR23048	GO:0005823	C	IRD	PTN001127687	PTN000095490	true	0	0		20231121
PTHR23063	GO:0005783	C	IRD	PTN000551966	PTN007728763	true	0	0		20260601
PTHR23065	GO:0030674	F	IRD	PTN009017043	PTN000070286	true	0	0		20250821
PTHR23075	GO:0006511	P	IRD	PTN000396499	PTN002494485	true	0	0		20250620
PTHR23075	GO:0061630	F	IRD	PTN000396499	PTN002494485	true	0	0		20250620
PTHR23086	GO:0016308	F	IRD	PTN000557041	PTN001132453	true	14	3	PTHR23086:SF21;PTHR23086:SF22;PTHR23086:SF35	20260601
PTHR23092	GO:0005730	C	IRD	PTN000558564	PTN008590285	true	1	1	PTHR23092:SF52	20250903
PTHR23092	GO:0031123	P	IRD	PTN000558564	PTN008590285	true	1	1	PTHR23092:SF52	20250412
PTHR23092	GO:0031499	C	IRD	PTN000558564	PTN008590285	true	1	1	PTHR23092:SF52	20240118
PTHR23092	GO:0043634	P	IRD	PTN000558564	PTN008590285	true	1	1	PTHR23092:SF52	20240731
PTHR23115	GO:0006412	P	IRD	PTN000561878	PTN000562662	true	0	0		20251029
PTHR23115	GO:0006412	P	IRD	PTN000561878	PTN000562674	true	0	0		20251029
PTHR23115	GO:0072344	P	IRD	PTN007734730	PTN000562662	true	0	0		20251029
PTHR23115	GO:0072344	P	IRD	PTN007734730	PTN000562674	true	0	0		20251029
PTHR23150	GO:0005783	C	IRD	PTN000567758	PTN000567835	true	0	0		20260601
PTHR23150	GO:0120147	F	IRD	PTN001139750	PTN002508698	true	0	0		20241120
PTHR23152	GO:0005829	C	IRD	PTN000568360	PTN000568260	true	14	3	PTHR23152:SF4;PTHR23152:SF5;PTHR23152:SF7	20260601
PTHR23189	GO:0000381	P	IRD	PTN001142786	PTN000573512	true	3	0		20210310
PTHR23189	GO:0000381	P	IRD	PTN009063129	PTN001924395	true	0	0		20260115
PTHR23189	GO:0003729	F	IRD	PTN009063129	PTN001924395	true	0	0		20260115
PTHR23189	GO:0005685	C	IRD	PTN000052389	PTN000052494	true	0	0		20250411
PTHR23189	GO:0016607	C	IRD	PTN000567445	PTN001924395	true	0	0		20260601
PTHR23189	GO:0030619	F	IRD	PTN000052389	PTN000052494	true	0	0		20200807
PTHR23231	GO:0005634	C	IRD	PTN001145257	PTN000578951	true	0	0		20200809
PTHR23235	GO:0000976	F	IRD	PTN009094639	PTN008615686	true	0	0		20250603
PTHR23235	GO:0000978	F	IRD	PTN001803442	PTN008571396	true	0	0		20230221
PTHR23235	GO:0000981	F	IRD	PTN001803442	PTN008571396	true	0	0		20251219
PTHR23235	GO:0005634	C	IRD	PTN002810224	PTN001226317	true	0	0		20260529
PTHR23235	GO:0006357	P	IRD	PTN001803442	PTN008571396	true	0	0		20260529
PTHR23235	GO:0010844	F	IRD	PTN000421245	PTN002543747	true	0	0		20200930
PTHR23235	GO:0010845	P	IRD	PTN000421245	PTN002543747	true	0	0		20200930
PTHR23235	GO:0042800	F	IRD	PTN000421245	PTN002543747	true	0	0		20260529
PTHR23235	GO:0046975	F	IRD	PTN000421245	PTN002543747	true	0	0		20260529
PTHR23321	GO:0005763	C	IRD	PTN000594899	PTN008597555	true	15	1	PTHR23321:SF26	20260311
PTHR23342	GO:0003991	F	IRD	PTN000597373	PTN001915181	true	0	0		20260601
PTHR23342	GO:0003991	F	IRD	PTN000597373	PTN001155498	true	3	1	PTHR23342:SF0	20260601
PTHR23342	GO:0003991	F	IRD	PTN000597373	PTN001155505	true	12	1	PTHR23342:SF4	20260601
PTHR23342	GO:0004042	F	IRD	PTN000597387	PTN001155520	true	3	1	PTHR23342:SF0	20220406
PTHR23342	GO:0005759	C	IRD	PTN000597386	PTN001915181	true	0	0		20251220
PTHR23359	GO:0004017	F	IRD	PTN000599576	PTN000599579	true	23	0		20260529
PTHR23359	GO:0004017	F	IRD	PTN000599576	PTN002764136	true	3	0		20260529
PTHR23359	GO:0004017	F	IRD	PTN000599576	PTN002764060	true	4	0		20260529
PTHR23359	GO:0005739	C	IRD	PTN001916109	PTN002764153	true	0	0		20241120
PTHR23359	GO:0046899	F	IRD	PTN008598552	PTN002764060	true	4	0		20260529
PTHR23429	GO:0004345	F	IRD	PTN000604427	PTN001159959	true	0	0		20260529
PTHR23429	GO:0004345	F	IRD	PTN000604427	PTN008599524	true	1	1	PTHR23429:SF19	20260529
PTHR23429	GO:0004345	F	IKR	PTN000604427	PTN000604499	true	0	0		20260529
PTHR23429	GO:0004345	F	IRD	PTN000604427	PTN008599526	true	0	0		20260529
PTHR23429	GO:0005829	C	IRD	PTN000604429	PTN001159891	true	2	1	PTHR23429:SF7	20230603
PTHR23429	GO:0006006	P	IRD	PTN000604427	PTN001159959	true	0	0		20211011
PTHR23429	GO:0006006	P	IKR	PTN000604427	PTN000604499	true	0	0		20250703
PTHR23429	GO:0009051	P	IRD	PTN000604427	PTN001159959	true	0	0		20241120
PTHR23429	GO:0009051	P	IKR	PTN000604427	PTN000604499	true	0	0		20250703
PTHR23515	GO:0005886	C	IRD	PTN009073875	PTN004645669	true	2	0		20260529
PTHR24006	GO:0004843	F	IRD	PTN002538135	PTN001922764	true	0	0		20260529
PTHR24006	GO:0031647	P	IRD	PTN002538135	PTN001922764	true	0	0		20260508
PTHR24055	GO:0000307	C	IRD	PTN000623980	PTN008603245	true	0	0		20250903
PTHR24055	GO:0004674	F	IRD	PTN000623091	PTN000756102	true	0	0		20260529
PTHR24055	GO:0004693	F	IRD	PTN000623980	PTN008603245	true	0	0		20250729
PTHR24055	GO:0005634	C	IRD	PTN000623091	PTN008603234	true	0	0		20260529
PTHR24056	GO:0000082	P	IRD	PTN001172488	PTN000623365	true	0	0		20260313
PTHR24056	GO:0000307	C	IRD	PTN000623092	PTN000623365	true	0	0		20260313
PTHR24056	GO:0000307	C	IRD	PTN000623980	PTN008603245	true	1	1	PTHR24056:SF576	20250903
PTHR24056	GO:0000307	C	IRD	PTN002373304	PTN001172810	true	0	0		20250903
PTHR24056	GO:0000307	C	IKR	PTN002373304	PTN008603234	true	0	0		20250903
PTHR24056	GO:0004674	F	IRD	PTN000623091	PTN000756102	true	2	1	PTHR24056:SF111	20260529
PTHR24056	GO:0004693	F	IRD	PTN000623092	PTN000623365	true	0	0		20260313
PTHR24056	GO:0004693	F	IRD	PTN000623980	PTN008603245	true	1	1	PTHR24056:SF576	20250729
PTHR24056	GO:0004693	F	IRD	PTN002373304	PTN001172810	true	0	0		20250412
PTHR24056	GO:0005634	C	IRD	PTN000623091	PTN008603234	true	0	0		20260529
PTHR24056	GO:0016592	C	IRD	PTN000623092	PTN000623095	true	9	3	PTHR24056:SF243;PTHR24056:SF495;PTHR24056:SF570	20230512
PTHR24058	GO:0004674	F	IRD	PTN000623091	PTN000756102	true	0	0		20260529
PTHR24058	GO:0005634	C	IRD	PTN000623091	PTN008603234	true	0	0		20260529
PTHR24067	GO:0000209	P	IRD	PTN002514495	PTN000630367	true	13	0		20260529
PTHR24067	GO:0006301	P	IKR	PTN000630262	PTN000630296	true	1	0		20190816
PTHR24067	GO:0006511	P	IKR	PTN000630153	PTN004660741	true	0	0		20190816
PTHR24067	GO:0043161	P	IKR	PTN000630458	PTN004660576	true	3	0		20250412
PTHR24067	GO:0061631	F	IKR	PTN002514495	PTN004659997	true	0	0		20260529
PTHR24067	GO:0061631	F	IRD	PTN002514495	PTN008604416	true	0	0		20260529
PTHR24067	GO:0061631	F	IRD	PTN002514495	PTN000630367	true	13	0		20260529
PTHR24067	GO:0061631	F	IRD	PTN002514495	PTN000629507	true	0	0		20260529
PTHR24067	GO:0061631	F	IRD	PTN002514495	PTN002784128	true	0	0		20260529
PTHR24067	GO:0061631	F	IKR	PTN002514495	PTN004659996	true	0	0		20260529
PTHR24067	GO:0070534	P	IKR	PTN000630262	PTN000630296	true	1	0		20230111
PTHR24068	GO:0000209	P	IRD	PTN002514495	PTN000630367	true	6	0		20260529
PTHR24068	GO:0006301	P	IKR	PTN000630262	PTN000630296	true	0	0		20190816
PTHR24068	GO:0006511	P	IKR	PTN000631323	PTN008604519	true	0	0		20260529
PTHR24068	GO:0006511	P	IKR	PTN000631323	PTN001937987	true	0	0		20260529
PTHR24068	GO:0061631	F	IKR	PTN002514495	PTN004659997	true	0	0		20260529
PTHR24068	GO:0061631	F	IRD	PTN002514495	PTN008604416	true	0	0		20260529
PTHR24068	GO:0061631	F	IRD	PTN002514495	PTN000630367	true	6	0		20260529
PTHR24068	GO:0061631	F	IRD	PTN002514495	PTN000629507	true	18	0		20260529
PTHR24068	GO:0061631	F	IRD	PTN002514495	PTN002784128	true	0	0		20260529
PTHR24068	GO:0061631	F	IKR	PTN002514495	PTN004659996	true	0	0		20260529
PTHR24068	GO:0070534	P	IKR	PTN000630262	PTN000630296	true	0	0		20230111
PTHR24072	GO:0005886	C	IRD	PTN000632671	PTN000633534	true	2	0		20260529
PTHR24072	GO:0007015	P	IRD	PTN000632671	PTN000633534	true	2	0		20241120
PTHR24072	GO:0007165	P	IRD	PTN000632671	PTN000633534	true	2	0		20260529
PTHR24098	GO:0005929	C	IRD	PTN000645840	PTN000647161	true	3	1	PTHR24098:SF14	20240206
PTHR24098	GO:0030992	C	IKR	PTN000645840	PTN000647161	true	3	1	PTHR24098:SF14	20211217
PTHR24098	GO:0060271	P	IRD	PTN000645840	PTN000647161	true	3	1	PTHR24098:SF14	20250903
PTHR24103	GO:0005737	C	IRD	PTN007774218	PTN000715044	true	0	0		20260529
PTHR24103	GO:0005737	C	IRD	PTN007774218	PTN008394684	true	0	0		20260529
PTHR24106	GO:0140678	F	IRD	PTN009081784	PTN002789231	true	2	0		20260507
PTHR24106	GO:0140678	F	IRD	PTN009081784	PTN004670420	true	4	0		20260507
PTHR24198	GO:0004067	F	IRD	PTN000194668	PTN000917496	true	1	1	PTHR24198:SF165	20181004
PTHR24198	GO:0004674	F	IRD	PTN001908418	PTN001510364	true	0	0		20260530
PTHR24198	GO:0004674	F	IRD	PTN001908418	PTN008455266	true	0	0		20260530
PTHR24198	GO:0004674	F	IKR	PTN001908418	PTN008689042	true	0	0		20260530
PTHR24198	GO:0006530	P	IRD	PTN000194668	PTN000917496	true	1	1	PTHR24198:SF165	20181004
PTHR24221	GO:0005743	C	IRD	PTN000657864	PTN007780675	true	0	0		20260529
PTHR24221	GO:0005886	C	IKR	PTN000657929	PTN002795383	true	0	0		20240731
PTHR24221	GO:0005886	C	IKR	PTN000657929	PTN004682156	true	0	0		20240731
PTHR24221	GO:0043190	C	IRD	PTN000656738	PTN000656163	true	0	0		20170601
PTHR24221	GO:0055085	P	IRD	PTN000657189	PTN000657241	true	0	0		20250903
PTHR24221	GO:0055085	P	IRD	PTN000657189	PTN000657261	true	0	0		20250903
PTHR24221	GO:0055085	P	IRD	PTN000657189	PTN000657226	true	0	0		20250903
PTHR24221	GO:0055085	P	IRD	PTN000657189	PTN001542468	true	0	0		20250903
PTHR24221	GO:0055085	P	IRD	PTN000657189	PTN000657258	true	0	0		20250903
PTHR24229	GO:0007218	P	IRD	PTN000659780	PTN002796263	true	0	0		20191118
PTHR24229	GO:0042923	F	IRD	PTN000659780	PTN002796263	true	0	0		20260529
PTHR24241	GO:0032870	P	IRD	PTN001202348	PTN001202519	true	0	0		20241120
PTHR24241	GO:0032870	P	IRD	PTN001202348	PTN001544204	true	0	0		20241120
PTHR24248	GO:0004993	F	IRD	PTN000664111	PTN008610600	true	0	0		20241120
PTHR24248	GO:0004993	F	IRD	PTN000664111	PTN001207082	true	0	0		20241120
PTHR24248	GO:0004993	F	IRD	PTN000664111	PTN000664387	true	2	1	PTHR24248:SF204	20241120
PTHR24248	GO:0004993	F	IRD	PTN000664111	PTN000664482	true	1	1	PTHR24248:SF174	20241120
PTHR24248	GO:0030594	F	IRD	PTN000664111	PTN000664387	true	2	1	PTHR24248:SF204	20240620
PTHR24248	GO:0071880	P	IRD	PTN001205212	PTN002798212	true	6	1	PTHR24248:SF139	20260423
PTHR24271	GO:0004252	F	IKR	PTN008611740	PTN000666984	true	3	1	PTHR24271:SF61	20250903
PTHR24345	GO:0004674	F	IRD	PTN000679870	PTN008613832	true	2	1	PTHR24345:SF43	20250903
PTHR24346	GO:0004674	F	IRD	PTN000679870	PTN008613832	true	0	0		20250903
PTHR24346	GO:0042149	P	IRD	PTN002804299	PTN000679732	true	0	0		20260114
PTHR24347	GO:0044773	P	IRD	PTN002389572	PTN000680601	true	0	0		20260127
PTHR24350	GO:0044773	P	IRD	PTN002389572	PTN000680601	true	0	0		20260127
PTHR24351	GO:0000910	P	IRD	PTN008614896	PTN008614897	true	0	0		20260112
PTHR24351	GO:0007096	P	IRD	PTN008614896	PTN008614897	true	0	0		20260112
PTHR24351	GO:0034973	C	IRD	PTN008614896	PTN008614897	true	0	0		20260112
PTHR24356	GO:0000910	P	IRD	PTN008614896	PTN008614897	true	0	0		20260112
PTHR24356	GO:0007010	P	IRD	PTN007797505	PTN000683603	true	0	0		20170228
PTHR24356	GO:0007096	P	IRD	PTN008614896	PTN008614897	true	0	0		20260112
PTHR24356	GO:0007163	P	IRD	PTN000684318	PTN001220372	true	0	0		20250408
PTHR24356	GO:0007346	P	IRD	PTN008614785	PTN001968524	true	0	0		20250412
PTHR24356	GO:0034973	C	IRD	PTN008614896	PTN008614897	true	0	0		20260112
PTHR24372	GO:0005886	C	IRD	PTN001224703	PTN008615548	true	0	0		20260529
PTHR24372	GO:0005886	C	IRD	PTN001224703	PTN009094619	true	0	0		20260529
PTHR24372	GO:0005886	C	IRD	PTN001224703	PTN008615507	true	0	0		20260529
