organism	gene	pmid	go_id	go_label	aspect	evidence_type	negated	action	readout_class	proximity	convergence	aligned	full_text
mouse	Hdac1	19503085	GO:0048714	positive regulation of oligodendrocyte differentiation	BP	IGI	False	KEEP_AS_NON_CORE	WNT_REPORTER	phenotypic	high	False	True
mouse	Hdac1	19503085	GO:0048714	positive regulation of oligodendrocyte differentiation	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	19503085	GO:0048714	positive regulation of oligodendrocyte differentiation	BP	IGI	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Hdac1	19503085	GO:0048714	positive regulation of oligodendrocyte differentiation	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Hdac1	19503085	GO:0090090	negative regulation of canonical Wnt signaling pathway	BP	IGI	False	KEEP_AS_NON_CORE	WNT_REPORTER	phenotypic	high	True	True
mouse	Hdac1	19503085	GO:0090090	negative regulation of canonical Wnt signaling pathway	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	19503085	GO:0090090	negative regulation of canonical Wnt signaling pathway	BP	IGI	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Hdac1	19503085	GO:0090090	negative regulation of canonical Wnt signaling pathway	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Hdac1	11836251	GO:0016581	NuRD complex	CC	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
mouse	Hdac1	21093383	GO:0000122	negative regulation of transcription by RNA polymerase II	BP	IGI	False	ACCEPT	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	21093383	GO:0000785	chromatin	CC	IDA	False	ACCEPT	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	21093383	GO:0008284	positive regulation of cell population proliferation	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	21093383	GO:0009913	epidermal cell differentiation	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	21093383	GO:0042475	odontogenesis of dentin-containing tooth	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	21093383	GO:0042733	embryonic digit morphogenesis	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	21093383	GO:0043066	negative regulation of apoptotic process	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	True	True
mouse	Hdac1	21093383	GO:0060789	hair follicle placode formation	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	21093383	GO:0061029	eyelid development in camera-type eye	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	21093383	GO:0061198	fungiform papilla formation	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hdac1	16805913	GO:0005515	protein binding	MF	IPI	False	REMOVE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Hdac1	9271381	GO:0000122	negative regulation of transcription by RNA polymerase II	BP	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	True	False
mouse	Hdac1	12711221	GO:0000118	histone deacetylase complex	CC	TAS	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hdac1	12711221	GO:0005737	cytoplasm	CC	TAS	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hdac1	12711221	GO:0006325	chromatin organization	BP	TAS	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hras	19878719	GO:0005886	plasma membrane	CC	ISO	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Hras	8828504	GO:0048009	insulin-like growth factor receptor signaling pathway	BP	ISO	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hras	12878730	GO:0090398	cellular senescence	BP	IDA	False	KEEP_AS_NON_CORE	SENESCENCE	phenotypic	high	True	True
mouse	Hras	12878730	GO:0090398	cellular senescence	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Hras	10704452	GO:0014044	Schwann cell development	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hras	10704452	GO:0014044	Schwann cell development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Hras	10704452	GO:0042552	myelination	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Hras	10704452	GO:0042552	myelination	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Hras	18760695	GO:0042552	myelination	BP	IMP	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Hras	23382219	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	True
mouse	Hras	18596699	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	DIRECT_BINDING	molecular	low	False	False
mouse	Hras	15235600	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hras	10845775	GO:0043524	negative regulation of neuron apoptotic process	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hras	10845775	GO:0043524	negative regulation of neuron apoptotic process	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hsp90aa1	29916806	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Hsp90aa1	29916806	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	CELL_MIGRATION_INVASION	phenotypic	high	False	True
mouse	Hsp90aa1	27496612	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Hsp90aa1	27496612	GO:0006457	protein folding	BP	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Hsp90aa1	27496612	GO:0032991	protein-containing complex	CC	IDA	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Hsp90aa1	27496612	GO:0034605	cellular response to heat	BP	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Hsp90aa1	27496612	GO:0044183	protein folding chaperone	MF	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Hsp90aa1	27686098	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Hsp90aa1	27686098	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Hsp90aa1	29127155	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hsp90aa1	22431752	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	CELL_MIGRATION_INVASION	phenotypic	high	False	True
mouse	Hspa8	25961502	GO:0005515	protein binding	MF	IPI	False	REMOVE	MITO_MEMBRANE_POTENTIAL	phenotypic	high	False	True
mouse	Hspa8	25961502	GO:0005515	protein binding	MF	IPI	False	REMOVE	METABOLIC_FLUX	phenotypic	high	False	True
mouse	Hspa8	26581985	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	30718432	GO:0030674	protein-macromolecule adaptor activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	30718432	GO:0061684	chaperone-mediated autophagy	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	30718432	GO:0160020	positive regulation of ferroptosis	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	21151134	GO:0006457	protein folding	BP	IEP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	21151134	GO:0006457	protein folding	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	21151134	GO:0006457	protein folding	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	21151134	GO:0098793	presynapse	CC	IEP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	21151134	GO:0098793	presynapse	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	21151134	GO:0098793	presynapse	CC	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	28234934	GO:0098978	glutamatergic synapse	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Hspa8	28234934	GO:0098978	glutamatergic synapse	CC	EXP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Hspa8	28234934	GO:0099175	regulation of postsynapse organization	BP	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Hspa8	28234934	GO:0099175	regulation of postsynapse organization	BP	EXP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Hspa8	18346207	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	26581985	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	26581985	GO:0044788	host-mediated perturbation of viral process	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	26581985	GO:0044829	host-mediated activation of viral genome replication	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	23636947	GO:0048026	positive regulation of mRNA splicing, via spliceosome	BP	IMP	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Hspa8	12588994	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	12588994	GO:0051082	unfolded protein binding	MF	IPI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	12588994	GO:0016887	ATP hydrolysis activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	12588994	GO:0006457	protein folding	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Hspa8	12588994	GO:0051726	regulation of cell cycle	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	True	False
mouse	Ifi204	19158679	GO:0005634	nucleus	CC	ISO	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Ifi204	19158679	GO:0016607	nuclear speck	CC	ISO	False	REMOVE	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Ifi204	19158679	GO:0003690	double-stranded DNA binding	MF	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Ifi204	19158679	GO:0035458	cellular response to interferon-beta	BP	IDA	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Ifi204	15557274	GO:0003712	transcription coregulator activity	MF	IGI	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Ifi204	15557274	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Ifi204	15557274	GO:0006357	regulation of transcription by RNA polymerase II	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Ifi204	15557274	GO:0045669	positive regulation of osteoblast differentiation	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Kras	22975374	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Kras	22975374	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Kras	29191600	GO:0010467	gene expression	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Kras	33302159	GO:0048009	insulin-like growth factor receptor signaling pathway	BP	ISO	False	KEEP_AS_NON_CORE	UPR_ER_STRESS	phenotypic	high	False	False
mouse	Kras	23209302	GO:0044877	protein-containing complex binding	MF	ISO	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Kras	23209302	GO:0044877	protein-containing complex binding	MF	ISO	False	KEEP_AS_NON_CORE	CELL_MIGRATION_INVASION	phenotypic	high	False	True
mouse	Kras	23209302	GO:0044877	protein-containing complex binding	MF	ISO	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Kras	24675817	GO:0048873	homeostasis of number of cells within a tissue	BP	IGI	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Kras	24675817	GO:0048873	homeostasis of number of cells within a tissue	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Kras	10085069	GO:0016020	membrane	CC	IDA	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Kras	14966563	GO:0016020	membrane	CC	IGI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Kras	10845775	GO:0043524	negative regulation of neuron apoptotic process	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk1	27822540	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mapk1	38198890	GO:0004707	MAP kinase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk1	38198890	GO:0043415	positive regulation of skeletal muscle tissue regeneration	BP	IMP	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk1	31898284	GO:0150078	positive regulation of neuroinflammatory response	BP	IDA	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk1	20418913	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk1	14997210	GO:0048009	insulin-like growth factor receptor signaling pathway	BP	IDA	False	UNDECIDED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk1	24381169	GO:0048009	insulin-like growth factor receptor signaling pathway	BP	IDA	False	UNDECIDED	APOPTOSIS_CASPASE	phenotypic	high	False	False
mouse	Mapk1	8828504	GO:0004707	MAP kinase activity	MF	ISO	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk1	10704452	GO:0014044	Schwann cell development	BP	IMP	False	UNDECIDED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk1	10704452	GO:0014044	Schwann cell development	BP	IMP	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mapk1	10704452	GO:0042552	myelination	BP	IMP	False	UNDECIDED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk1	10704452	GO:0042552	myelination	BP	IMP	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mapk1	18760695	GO:0042552	myelination	BP	IMP	False	UNDECIDED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Mapk1	21220101	GO:0000165	MAPK cascade	BP	IGI	False	MODIFY	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk1	21220101	GO:0000165	MAPK cascade	BP	IGI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mapk1	24349514	GO:0071356	cellular response to tumor necrosis factor	BP	IGI	False	UNDECIDED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Mapk1	11404397	GO:0035094	response to nicotine	BP	IGI	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mapk1	11854404	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk1	15544353	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk1	12925581	GO:0005634	nucleus	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Mapk1	8626447	GO:0000165	MAPK cascade	BP	IDA	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Mapk1	8626447	GO:0004707	MAP kinase activity	MF	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Mapk1	12808090	GO:0016301	kinase activity	MF	IDA	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Mapk1	12808090	GO:0016301	kinase activity	MF	IDA	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk1	12925581	GO:0005737	cytoplasm	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Mapk3	31898284	GO:0150078	positive regulation of neuroinflammatory response	BP	IDA	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk3	14997210	GO:0048009	insulin-like growth factor receptor signaling pathway	BP	IDA	False	UNDECIDED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk3	17348861	GO:0048009	insulin-like growth factor receptor signaling pathway	BP	ISO	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mapk3	20889126	GO:0008286	insulin receptor signaling pathway	BP	IDA	False	UNDECIDED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk3	20889126	GO:0008286	insulin receptor signaling pathway	BP	IDA	False	UNDECIDED	CELL_MIGRATION_INVASION	phenotypic	high	False	True
mouse	Mapk3	10704452	GO:0014044	Schwann cell development	BP	IMP	False	UNDECIDED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk3	10704452	GO:0014044	Schwann cell development	BP	IMP	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mapk3	10704452	GO:0042552	myelination	BP	IMP	False	UNDECIDED	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk3	10704452	GO:0042552	myelination	BP	IMP	False	UNDECIDED	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mapk3	18760695	GO:0042552	myelination	BP	IMP	False	UNDECIDED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Mapk3	21220101	GO:0000165	MAPK cascade	BP	IGI	False	MODIFY	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mapk3	21220101	GO:0000165	MAPK cascade	BP	IGI	False	MODIFY	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mapk3	24349514	GO:0071356	cellular response to tumor necrosis factor	BP	IGI	False	UNDECIDED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Mapk3	22033934	GO:1904417	positive regulation of xenophagy	BP	IGI	False	UNDECIDED	AUTOPHAGY_FLUX	phenotypic	high	False	True
mouse	Mapk3	15544353	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	25686248	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	AUTOPHAGY_FLUX	phenotypic	high	False	True
mouse	Mtor	25686248	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	MEMBRANE_TRAFFICKING_ENDOCYTOSIS	phenotypic	high	False	True
mouse	Mtor	25686248	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	MITO_MEMBRANE_POTENTIAL	phenotypic	high	False	True
mouse	Mtor	28283069	GO:0010507	negative regulation of autophagy	BP	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
mouse	Mtor	28283069	GO:0010507	negative regulation of autophagy	BP	NAS	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	22500797	GO:0030307	positive regulation of cell growth	BP	NAS	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	25906254	GO:0030307	positive regulation of cell growth	BP	NAS	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
mouse	Mtor	25906254	GO:0030307	positive regulation of cell growth	BP	NAS	False	ACCEPT	CELL_MIGRATION_INVASION	phenotypic	high	False	True
mouse	Mtor	25906254	GO:0030307	positive regulation of cell growth	BP	NAS	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	True	True
mouse	Mtor	22500797	GO:0031669	cellular response to nutrient levels	BP	NAS	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	22500797	GO:0043066	negative regulation of apoptotic process	BP	NAS	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	20670887	GO:0045821	positive regulation of glycolytic process	BP	NAS	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	20670887	GO:0046889	positive regulation of lipid biosynthetic process	BP	NAS	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	20670887	GO:1905857	positive regulation of pentose-phosphate shunt	BP	NAS	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	27913603	GO:0106310	protein serine kinase activity	MF	EXP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	31548312	GO:0106310	protein serine kinase activity	MF	EXP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	27782176	GO:0044325	transmembrane transporter binding	MF	IPI	False	KEEP_AS_NON_CORE	IRON_PROBE	phenotypic	high	False	True
mouse	Mtor	27782176	GO:0044325	transmembrane transporter binding	MF	IPI	False	KEEP_AS_NON_CORE	RUBIDIUM_FLUX	molecular	low	False	True
mouse	Mtor	36735752	GO:0009615	response to virus	BP	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	36735752	GO:0009615	response to virus	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	34245780	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	34245780	GO:0038203	TORC2 signaling	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	23142081	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	23142081	GO:0031932	TORC2 complex	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	23142081	GO:0032869	cellular response to insulin stimulus	BP	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	23142081	GO:0038203	TORC2 signaling	BP	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	24670654	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
mouse	Mtor	24670654	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	31548312	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	33850054	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
mouse	Mtor	33850054	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	33850054	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	24670654	GO:0031932	TORC2 complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
mouse	Mtor	24670654	GO:0031932	TORC2 complex	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	33850054	GO:0031932	TORC2 complex	CC	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
mouse	Mtor	33850054	GO:0031932	TORC2 complex	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	33850054	GO:0031932	TORC2 complex	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	24670654	GO:0038203	TORC2 signaling	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
mouse	Mtor	24670654	GO:0038203	TORC2 signaling	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	31548312	GO:0038203	TORC2 signaling	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	33850054	GO:0038203	TORC2 signaling	BP	IDA	False	ACCEPT	DIRECT_BINDING	molecular	low	False	True
mouse	Mtor	33850054	GO:0038203	TORC2 signaling	BP	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	33850054	GO:0038203	TORC2 signaling	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	31548312	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	31915252	GO:0006468	protein phosphorylation	BP	ISO	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
