gene_symbol	gene_name	target_go_id	target_go_label	goa_status	mapping_scopes	mapping_files	mapping_subjects	pn_codes	representative_genes	supporting_goa_terms	projection_count
SZT2		GO:0140007	KICSTOR complex	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Nutrient sensing|KICSTOR complex component	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Nutrient sensing|KICSTOR complex component	ITFG2;KICS2;KPTN;SZT2	GO:0140007 KICSTOR complex	1
TANK		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagy receptor regulation|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagy receptor regulation|Mitophagy	BNIP1;MARCHF5;RNF185;TANK;TBK1		1
TARS1		GO:0004812	aminoacyl-tRNA ligase activity	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation elongation|tRNA synthetase	Translation|Cytosolic translation|Translation elongation|tRNA synthetase	AARS1;AARSD1;CARS1;DARS1;EPRS1	GO:0004812 aminoacyl-tRNA ligase activity	1
TARS2		GO:0004812	aminoacyl-tRNA ligase activity	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Translation elongation|tRNA synthetase	Translation|Mitochondrial translation|Translation elongation|tRNA synthetase	AARS2;CARS2;DARS2;EARS2;FARS2	GO:0004812 aminoacyl-tRNA ligase activity	1
TARS3		GO:0004812	aminoacyl-tRNA ligase activity	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation elongation|tRNA synthetase	Translation|Cytosolic translation|Translation elongation|tRNA synthetase	AARS1;AARSD1;CARS1;DARS1;EPRS1	GO:0004812 aminoacyl-tRNA ligase activity	1
TAX1BP1		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	CALCOCO2;FUNDC1;OPTN;SQSTM1;TAX1BP1		1
TAX1BP1		GO:0061906	autophagosome localization	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along actin	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along actin	ARL8A;ARL8B;CALCOCO2;MAP1LC3B;MYO6;RILP;RUFY3;TAX1BP1;TOM1		2
TAX1BP1		GO:0098792	xenophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Xenophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Xenophagy	CALCOCO2;OPTN;SQSTM1;TAX1BP1;TRIM5		1
TBC1D15		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	CALCOCO2;FUNDC1;OPTN;SQSTM1;TAX1BP1		1
TBC1D17		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	CALCOCO2;FUNDC1;OPTN;SQSTM1;TAX1BP1		1
TBCA		GO:0007023	post-chaperonin tubulin folding pathway	already_in_goa_exact	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	TBCA;TBCB;TBCC;TBCD;TBCE	GO:0007023 post-chaperonin tubulin folding pathway	1
TBCB		GO:0007023	post-chaperonin tubulin folding pathway	already_in_goa_exact	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	TBCA;TBCB;TBCC;TBCD;TBCE	GO:0007023 post-chaperonin tubulin folding pathway	1
TBCC		GO:0007023	post-chaperonin tubulin folding pathway	already_in_goa_exact	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	TBCA;TBCB;TBCC;TBCD;TBCE	GO:0007023 post-chaperonin tubulin folding pathway	1
TBCD		GO:0007023	post-chaperonin tubulin folding pathway	already_in_goa_exact	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	TBCA;TBCB;TBCC;TBCD;TBCE	GO:0007023 post-chaperonin tubulin folding pathway	1
TBCE		GO:0007023	post-chaperonin tubulin folding pathway	already_in_goa_exact	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC cochaperone|Tubulin folding	TBCA;TBCB;TBCC;TBCD;TBCE	GO:0007023 post-chaperonin tubulin folding pathway	1
TBK1		GO:0000423	mitophagy	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagy receptor regulation|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagy receptor regulation|Mitophagy	BNIP1;MARCHF5;RNF185;TANK;TBK1	GO:0016236 macroautophagy	1
TBL3		GO:0032040	small-subunit processome	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|SSU processosome	Translation|Cytosolic translation|Ribosome biogenesis factor|SSU processosome|UTP-B complex	HEATR1;UTP15;UTP4;WDR43;WDR75	GO:0032040 small-subunit processome	1
TBL3		GO:0042254	ribosome biogenesis	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor	Translation|Cytosolic translation|Ribosome biogenesis factor|SSU processosome|UTP-B complex	AATF;IMP3;NOP56;UTP4	GO:0000472 endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA);GO:0000480 endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);GO:0006364 rRNA processing;GO:0030490 maturation of SSU-rRNA;GO:0042274 ribosomal small subunit biogenesis	1
TBL3		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul4A/Cul4B substrate adaptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul4A/Cul4B substrate adaptor|AHR / ARNT / TBL3 complex|WD40	AHR;ARNT;COP1;DCAF13;DCAF7		1
TCF25		GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC	Translation|Cytosolic translation|Ribosome-associated QC|other RQC processes	GTPBP1;GTPBP2;HBS1L;PELO;RACK1		1
TCF7L2		GO:0003700	DNA-binding transcription factor activity	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy gene expression|TCF7L2 transcriptional program|Transcription factor	Autophagy-Lysosome Pathway|Autophagy gene expression|TCF7L2 transcriptional program|Transcription factor	TCF7L2	GO:0003700 DNA-binding transcription factor activity	1
TCIRG1		GO:0007042	lysosomal lumen acidification	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Regulation of lysosomal environment|Lysosomal acidification	Autophagy-Lysosome Pathway|Lysosomal catabolism|Regulation of lysosomal environment|Lysosomal acidification|V0 lysosomal v-ATPase proton pump component	ATP6V0A1;ATP6V0A2;ATP6V0A4;ATP6V0B;TCIRG1	GO:0007042 lysosomal lumen acidification	1
TCIRG1		GO:0033179	proton-transporting V-type ATPase, V0 domain	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Regulation of lysosomal environment|Lysosomal acidification|V0 lysosomal v-ATPase proton pump component	Autophagy-Lysosome Pathway|Lysosomal catabolism|Regulation of lysosomal environment|Lysosomal acidification|V0 lysosomal v-ATPase proton pump component	ATP6V0A1;ATP6V0A2;ATP6V0A4;ATP6V0B;TCIRG1	GO:0033179 proton-transporting V-type ATPase, V0 domain	1
TCIRG1		GO:0046610	lysosomal proton-transporting V-type ATPase, V0 domain	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Nutrient sensing|V0 lysosomal v-ATPase proton pump component	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Nutrient sensing|V0 lysosomal v-ATPase proton pump component	ATP6V0A1;ATP6V0A2;ATP6V0A4;ATP6V0B;TCIRG1	GO:0000220 vacuolar proton-transporting V-type ATPase, V0 domain;GO:0005764 lysosome;GO:0005765 lysosomal membrane;GO:0016020 membrane;GO:0016471 vacuolar proton-transporting V-type ATPase complex;GO:0033179 proton-transporting V-type ATPase, V0 domain	1
TCP1		GO:0005832	chaperonin-containing T-complex	already_in_goa_exact	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC subunit	Cytonuclear proteostasis|Chaperone|CCT/TRiC system|CCT/TRiC subunit	CCT2;CCT3;CCT4;CCT5;TCP1	GO:0005832 chaperonin-containing T-complex	1
TDG		GO:0006281	DNA repair	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA glycosylase|SIM	ABRAXAS1;ABRAXAS2;BABAM2;GCNA;POLH	GO:0006284 base-excision repair;GO:0006285 base-excision repair, AP site formation;GO:0045008 depyrimidination	1
TDP2		GO:0006281	DNA repair	entailed_by_goa_closure	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|5'-tyrosyl DNA phosphodiesterase|UBA-like (TDP2)	ABRAXAS1;ABRAXAS2;BABAM2;GCNA;POLH	GO:0006302 double-strand break repair	1
TELO2		GO:0031931	TORC1 complex	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, direct|mTORC1 complex component	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, direct|mTORC1 complex component	AKT1S1;DEPTOR;MLST8;MTOR;RPTOR		1
TELO2		GO:0031932	TORC2 complex	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Insulin signaling pathway|AKT1 activator, mTORC2 complex component	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Insulin signaling pathway|AKT1 activator, mTORC2 complex component	DEPTOR;MAPKAP1;MLST8;MTOR;RICTOR		1
TEX10		GO:0030687	preribosome, large subunit precursor	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|Rix1 complex	BOP1;DDX27;PELP1;PES1;WDR12		1
TEX10		GO:0042254	ribosome biogenesis	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|Rix1 complex	AATF;IMP3;NOP56;UTP4	GO:0000448 cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1
TEX264		GO:0061709	reticulophagy	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|ERphagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|ERphagy	RETREG1;RETREG2;RETREG3;RTN3;SEC62	GO:0061709 reticulophagy	1
TFB1M		GO:0000154	rRNA modification	already_in_goa_exact	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Mitoribosome biogenesis factor|28S subunit rRNA modification	Translation|Mitochondrial translation|Mitoribosome biogenesis factor|28S subunit rRNA modification|rRNA methylation	METTL15;MTERF4;NSUN4;TFB1M;TRMT2B	GO:0000154 rRNA modification	1
TFB1M		GO:0061668	mitochondrial ribosome assembly	entailed_by_goa_closure	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Mitoribosome biogenesis factor	Translation|Mitochondrial translation|Mitoribosome biogenesis factor|28S subunit rRNA modification|rRNA methylation	METTL15;MTERF4;NSUN4;TFB1M;TRMT2B	GO:0180026 mitochondrial small ribosomal subunit assembly	1
TFE3		GO:0003700	DNA-binding transcription factor activity	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy gene expression|TFE3 transcriptional program|Transcription factor	Autophagy-Lysosome Pathway|Autophagy gene expression|TFE3 transcriptional program|Transcription factor	TFE3	GO:0003700 DNA-binding transcription factor activity	1
TFEB		GO:0003700	DNA-binding transcription factor activity	already_in_goa_exact	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy gene expression|TFEB transcriptional program|Transcription factor	Autophagy-Lysosome Pathway|Autophagy gene expression|TFEB transcriptional program|Transcription factor	TFEB	GO:0003700 DNA-binding transcription factor activity	1
TIMM10		GO:0042719	mitochondrial intermembrane space chaperone complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	TIMM10;TIMM10B;TIMM8A;TIMM8B;TIMM9	GO:0042719 mitochondrial intermembrane space chaperone complex	1
TIMM10B		GO:0042719	mitochondrial intermembrane space chaperone complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	TIMM10;TIMM10B;TIMM8A;TIMM8B;TIMM9	GO:0042719 mitochondrial intermembrane space chaperone complex	1
TIMM13		GO:0042719	mitochondrial intermembrane space chaperone complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	TIMM10;TIMM10B;TIMM8A;TIMM8B;TIMM9	GO:0042719 mitochondrial intermembrane space chaperone complex	1
TIMM17A		GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0005744 TIM23 mitochondrial import inner membrane translocase complex	1
TIMM17A		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7	GO:0006886 intracellular protein transport;GO:0008320 transmembrane protein transporter activity;GO:0030150 protein import into mitochondrial matrix	1
TIMM17A		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM17B		GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0005744 TIM23 mitochondrial import inner membrane translocase complex	1
TIMM17B		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7	GO:0006886 intracellular protein transport;GO:0008320 transmembrane protein transporter activity;GO:0030150 protein import into mitochondrial matrix	1
TIMM17B		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM21		GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0005744 TIM23 mitochondrial import inner membrane translocase complex	1
TIMM21		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7	GO:0006886 intracellular protein transport;GO:0030150 protein import into mitochondrial matrix	1
TIMM21		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM22		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7	GO:0008320 transmembrane protein transporter activity;GO:0071806 protein transmembrane transport	1
TIMM22		GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	AGK;TIMM22;TIMM29	GO:0042721 TIM22 mitochondrial import inner membrane insertion complex	1
TIMM22		GO:0045039	protein insertion into mitochondrial inner membrane	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0045039 protein insertion into mitochondrial inner membrane	1
TIMM23		GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0005744 TIM23 mitochondrial import inner membrane translocase complex	1
TIMM23		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7	GO:0006886 intracellular protein transport;GO:0008320 transmembrane protein transporter activity;GO:0030150 protein import into mitochondrial matrix	1
TIMM23		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM23B		GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0005744 TIM23 mitochondrial import inner membrane translocase complex	1
TIMM23B		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7	GO:0008320 transmembrane protein transporter activity;GO:0030150 protein import into mitochondrial matrix	1
TIMM23B		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM29		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7		1
TIMM29		GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	AGK;TIMM22;TIMM29	GO:0042721 TIM22 mitochondrial import inner membrane insertion complex	1
TIMM29		GO:0045039	protein insertion into mitochondrial inner membrane	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0045039 protein insertion into mitochondrial inner membrane	1
TIMM44		GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0005744 TIM23 mitochondrial import inner membrane translocase complex	1
TIMM44		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7	GO:0006886 intracellular protein transport;GO:0030150 protein import into mitochondrial matrix	1
TIMM44		GO:0045039	protein insertion into mitochondrial inner membrane	more_specific_than_existing_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0045184 establishment of protein localization	1
TIMM50		GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0005744 TIM23 mitochondrial import inner membrane translocase complex	1
TIMM50		GO:0015031	protein transport	entailed_by_goa_closure	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7	GO:0006886 intracellular protein transport;GO:0030150 protein import into mitochondrial matrix	1
TIMM50		GO:0045039	protein insertion into mitochondrial inner membrane	more_specific_than_existing_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B	GO:0007006 mitochondrial membrane organization	1
TIMM8A		GO:0042719	mitochondrial intermembrane space chaperone complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	TIMM10;TIMM10B;TIMM8A;TIMM8B;TIMM9	GO:0042719 mitochondrial intermembrane space chaperone complex	1
TIMM8B		GO:0042719	mitochondrial intermembrane space chaperone complex	already_in_goa_exact	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	Mitochondrial proteostasis|Chaperone|Small intermembrane space chaperone	TIMM10;TIMM10B;TIMM8A;TIMM8B;TIMM9	GO:0042719 mitochondrial intermembrane space chaperone complex	1
