gene_symbol	gene_name	target_go_id	target_go_label	goa_status	mapping_scopes	mapping_files	mapping_subjects	pn_codes	representative_genes	supporting_goa_terms	projection_count
RRP8		GO:0042254	ribosome biogenesis	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor	Translation|Cytosolic translation|Ribosome biogenesis factor|rRNA modification	AATF;IMP3;NOP56;UTP4		1
RUBCN		GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Class 3 PI3K complex 2, direct|Class 3 PI3K complex 2 component	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Class 3 PI3K complex 2, direct|Class 3 PI3K complex 2 component	BECN1;PIK3C3;PIK3R4;SH3GLB1;UVRAG		1
RUBCNL		GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Class 3 PI3K complex 2, direct|Class 3 PI3K complex 2 component	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Class 3 PI3K complex 2, direct|Class 3 PI3K complex 2 component	BECN1;PIK3C3;PIK3R4;SH3GLB1;UVRAG		1
RUFY1		GO:0061630	ubiquitin protein ligase activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|other|other	MID1;MID2;TRIM36;TRIM46;TRIM9		1
RUFY3		GO:0061906	autophagosome localization	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	ARL8A;ARL8B;MAP1LC3B;RILP;RUFY3;RUFY4		3
RUFY4		GO:0061906	autophagosome localization	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along microtubules|HOPS-BORC complex bridging	ARL8A;ARL8B;MAP1LC3B;RILP;RUFY3;RUFY4		3
SAMM50		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Mitophagy|PINK/PRKN pathway	FBXO7;SAMM50;VPS13D		1
SAMTOR		GO:1990130	GATOR1 complex	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Nutrient sensing|GATOR1 complex modulator	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Nutrient sensing|GATOR1 complex modulator	SAMTOR		1
SANBR		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor|BTB-BACK, variant|other	ENC1;GAN;IPP;KBTBD2;KBTBD3		1
SAR1B		GO:0061700	GATOR2 complex	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Nutrient sensing|GATOR2 complex modulator	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Nutrient sensing|GATOR2 complex modulator	SAR1B;SESN1;SESN2;SESN3		1
SART1		GO:0061630	ubiquitin protein ligase activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic E3	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic E3|other	KAT2B;PPARA;PPARG;TNFAIP3;ZFP91		1
SBDS		GO:0030687	preribosome, large subunit precursor	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|non 5S RNP complex	BOP1;DDX27;PELP1;PES1;WDR12		1
SCAF11		GO:0061630	ubiquitin protein ligase activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING|other|other	MID1;MID2;TRIM36;TRIM46;TRIM9		1
SCYL1		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI scaffolding in the Golgi	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SCYL3		GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI scaffolding in the Golgi	COPA;COPB1;COPB2;COPE;COPG1		1
SCYL3		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER-Golgi trafficking|Retrograde transport|COPI scaffolding in the Golgi	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SDE2		GO:0006281	DNA repair	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL proteins|UBL domain|nucleic acid processes|DNA repair	Ubiquitin Proteasome System|Ubiquitin and UBL proteins|UBL domain|nucleic acid processes|DNA repair	SDE2		1
SEC11A		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER signal peptidase	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SEC11C		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER signal peptidase	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SECISBP2		GO:0003746	translation elongation factor activity	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation elongation|assorted elongation factors	Translation|Cytosolic translation|Translation elongation|assorted elongation factors	EEF1A1;EEF1A2;EEF2;EEF2K;EEF2KMT		1
SEH1L		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	nuclear_proteostasis.yaml	Nuclear proteostasis|Protein transport	Nuclear proteostasis|Protein transport|Nuclear pore complex	GLE1;NUP214;NUP88;RAE1;RANBP2		1
SELENOF		GO:0006487	protein N-linked glycosylation	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Glycoproteostasis|N-glycosylation system	ER proteostasis|Glycoproteostasis|N-glycosylation system|N-glycan processing|Re-glucosylation	DAD1;DDOST;MAGT1;OSTC;RPN1		1
SEPSECS		GO:0004812	aminoacyl-tRNA ligase activity	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation elongation|tRNA synthetase	Translation|Cytosolic translation|Translation elongation|tRNA synthetase	AARS1;AARSD1;CARS1;DARS1;EPRS1		1
SERP1		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|SEC61 channel accessory protein	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SERP2		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|SEC61 channel accessory protein	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SERPINH1		GO:0032964	collagen biosynthetic process	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Maturation and folding of specific substrates|ER collagen processing and folding	ER proteostasis|Maturation and folding of specific substrates|ER collagen processing and folding	P4HA1;P4HA2;P4HA3;P4HB;PLOD1		1
SET		GO:0140713	histone chaperone activity	new_to_goa	ok_for_propagation_to_go	nuclear_proteostasis.yaml	Nuclear proteostasis|Chaperone|Histone chaperone	Nuclear proteostasis|Chaperone|Histone chaperone	ASF1A;ASF1B;CHAF1A;NPM1		1
SGTA		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|GET pathway component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SGTB		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|GET pathway component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SHKBP1		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor|BTB / KCTD type I|WD40	ENC1;GAN;IPP;KBTBD2;KBTBD3		1
SIAH1		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy|PINK/PRKN pathway	ATP5IF1;PARL;PGAM5;PINK1;PRKN		1
SMN1		GO:0048024	regulation of mRNA splicing, via spliceosome	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|mRNA maturation|mRNA splicing	Ubiquitin Proteasome System|Ubiquitin and UBL binding|mRNA maturation|mRNA splicing|SIM	RBM10;RBM44;RBM5;RBM6;ZRANB2		1
SMN2		GO:0048024	regulation of mRNA splicing, via spliceosome	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|mRNA maturation|mRNA splicing	Ubiquitin Proteasome System|Ubiquitin and UBL binding|mRNA maturation|mRNA splicing|SIM	RBM10;RBM44;RBM5;RBM6;ZRANB2		1
SNCAIP		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy|PINK/PRKN pathway	ATP5IF1;PARL;PGAM5;PINK1;PRKN		1
SNORD3A		GO:0032040	small-subunit processome	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|SSU processosome	Translation|Cytosolic translation|Ribosome biogenesis factor|SSU processosome|U3 snoRNP complex	HEATR1;UTP15;UTP4;WDR43;WDR75		1
SPAG1		GO:0031072	heat shock protein binding	new_to_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70-HSP90 system integration|HSP70-HSP90 joint cochaperone	Cytonuclear proteostasis|Chaperone|HSP70-HSP90 system integration|HSP70-HSP90 joint cochaperone|CC-TPR and RPAP3-like C-terminal domain containing	DNAAF4;DNAJC7;SMYD4;TTC12;TTC4		1
SPCS1		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER signal peptidase	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SPCS2		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER signal peptidase	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SPCS3		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|ER signal peptidase	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SPNS1		GO:0007041	lysosomal transport	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagic lysosome reformation|Efflux of autophagy products	Autophagy-Lysosome Pathway|Autophagic lysosome reformation|Efflux of autophagy products	SPNS1		1
SPOP		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor|BTB-BACK|MATH	ENC1;GAN;IPP;KBTBD2;KBTBD3		1
SPOPL		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul3 substrate receptor|BTB-BACK|MATH	ENC1;GAN;IPP;KBTBD2;KBTBD3		1
SRP19		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|Signal recognition particle component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SRP68		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|Signal recognition particle component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SRP72		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|Signal recognition particle component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SRP9		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|Signal recognition particle component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SRPRB		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|SRP receptor subunit	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
SSRP1		GO:0140713	histone chaperone activity	new_to_goa	ok_for_propagation_to_go	nuclear_proteostasis.yaml	Nuclear proteostasis|Chaperone|Histone chaperone	Nuclear proteostasis|Chaperone|Histone chaperone	ASF1A;ASF1B;CHAF1A;NPM1		1
ST13		GO:0061684	chaperone-mediated autophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy|Substrate selection	CLU;DNAJB1;HSP90AA1;HSP90AB1;HSPA8		1
ST13		GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy|Substrate selection	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy|Substrate selection	HSP90AA1;HSP90AB1;ST13;STIP1;STUB1		1
STIP1		GO:0061684	chaperone-mediated autophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy|Substrate selection	CLU;DNAJB1;HSP90AA1;HSP90AB1;HSPA8		1
STIP1		GO:0061738	late endosomal microautophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Microautophagy|Endosomal microautophagy	Autophagy-Lysosome Pathway|Microautophagy|Endosomal microautophagy	DNAJB1;HSPA8;STIP1		1
STIP1		GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy|Substrate selection	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy|Substrate selection	HSP90AA1;HSP90AB1;ST13;STIP1;STUB1		1
STUB1		GO:0035973	aggrephagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Chaperone assisted selective autophagy|CASA complex component	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Chaperone assisted selective autophagy|CASA complex component	BAG3;HSPA8;HSPB8;STUB1		1
STX7		GO:1905686	positive regulation of plasma membrane repair	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input;Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	STX7;STX8;VAMP3;VAMP7;VTI1B		2
STX8		GO:1905686	positive regulation of plasma membrane repair	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input;Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	STX7;STX8;VAMP3;VAMP7;VTI1B		2
SUPT6H		GO:0140713	histone chaperone activity	new_to_goa	ok_for_propagation_to_go	nuclear_proteostasis.yaml	Nuclear proteostasis|Chaperone|Histone chaperone	Nuclear proteostasis|Chaperone|Histone chaperone	ASF1A;ASF1B;CHAF1A;NPM1		1
TANK		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagy receptor regulation|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagy receptor regulation|Mitophagy	BNIP1;MARCHF5;RNF185;TANK;TBK1		1
TAX1BP1		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	CALCOCO2;FUNDC1;OPTN;SQSTM1;TAX1BP1		1
TAX1BP1		GO:0061906	autophagosome localization	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along actin	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Movement of autophagosomes along actin	ARL8A;ARL8B;CALCOCO2;MAP1LC3B;MYO6;RILP;RUFY3;TAX1BP1;TOM1		2
TAX1BP1		GO:0098792	xenophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Xenophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Xenophagy	CALCOCO2;OPTN;SQSTM1;TAX1BP1;TRIM5		1
TBC1D15		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	CALCOCO2;FUNDC1;OPTN;SQSTM1;TAX1BP1		1
TBC1D17		GO:0000423	mitophagy	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	CALCOCO2;FUNDC1;OPTN;SQSTM1;TAX1BP1		1
TBL3		GO:1990756	ubiquitin-like ligase-substrate adaptor activity	new_to_goa	ok_for_propagation_to_go	ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul4A/Cul4B substrate adaptor	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cul4A/Cul4B substrate adaptor|AHR / ARNT / TBL3 complex|WD40	AHR;ARNT;COP1;DCAF13;DCAF7		1
TCF25		GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome-associated QC	Translation|Cytosolic translation|Ribosome-associated QC|other RQC processes	GTPBP1;GTPBP2;HBS1L;PELO;RACK1		1
TELO2		GO:0031931	TORC1 complex	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, direct|mTORC1 complex component	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, direct|mTORC1 complex component	AKT1S1;DEPTOR;MLST8;MTOR;RPTOR		1
TELO2		GO:0031932	TORC2 complex	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Insulin signaling pathway|AKT1 activator, mTORC2 complex component	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, upstream|Insulin signaling pathway|AKT1 activator, mTORC2 complex component	DEPTOR;MAPKAP1;MLST8;MTOR;RICTOR		1
TEX10		GO:0030687	preribosome, large subunit precursor	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|Rix1 complex	BOP1;DDX27;PELP1;PES1;WDR12		1
TIMM17A		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM17B		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM21		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM23		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM23B		GO:0045039	protein insertion into mitochondrial inner membrane	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport|Inner membrane import	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM17/23 complex	TIMM17A;TIMM17B;TIMM21;TIMM23;TIMM23B		1
TIMM29		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport	Mitochondrial proteostasis|Protein transport|Inner membrane import|TIMM22 complex	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7		1
TMA16		GO:0030687	preribosome, large subunit precursor	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|non 5S RNP complex	BOP1;DDX27;PELP1;PES1;WDR12		1
TMCO1		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|Transmembrane protein import|GEL complex component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
TMCO1		GO:0044743	protein transmembrane import into intracellular organelle	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport|Transmembrane protein import	ER proteostasis|Protein transport|Transmembrane protein import|GEL complex component	NCLN;NOMO1;RAB5IF;TMCO1;TMEM147		1
TMEM106B		GO:0007042	lysosomal lumen acidification	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Lysosomal catabolism|Regulation of lysosomal environment|Lysosomal acidification	Autophagy-Lysosome Pathway|Lysosomal catabolism|Regulation of lysosomal environment|Lysosomal acidification|Miscellaneous function - lysosomal acidification	ATP6V0A1;ATP6V0A2;ATP6V0A4;ATP6V0B;TCIRG1		1
TMEM147		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|Transmembrane protein import|BOS complex component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
