gene_file	annotation_index	method	term_id	term_label	evidence_type	original_reference_id	action	negated	qualifier	isoform
genes/human/UROC1/UROC1-ai-review.yaml	1	IBA	GO:0016153	urocanate hydratase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/UROC1/UROC1-ai-review.yaml	2	IBA	GO:0006548	L-histidine catabolic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/UROD/UROD-ai-review.yaml	1	IBA	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/UROD/UROD-ai-review.yaml	2	IBA	GO:0006783	heme biosynthetic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/UROD/UROD-ai-review.yaml	3	IBA	GO:0004853	uroporphyrinogen decarboxylase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/UROS/UROS-ai-review.yaml	1	IBA	GO:0004852	uroporphyrinogen-III synthase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/UROS/UROS-ai-review.yaml	2	IBA	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/UROS/UROS-ai-review.yaml	3	IBA	GO:0006780	uroporphyrinogen III biosynthetic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/USH1C/USH1C-ai-review.yaml	1	IBA	GO:0060122	inner ear receptor cell stereocilium organization	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/USH1C/USH1C-ai-review.yaml	2	IBA	GO:0005929	cilium	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/USH1C/USH1C-ai-review.yaml	3	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/USH1C/USH1C-ai-review.yaml	4	IBA	GO:0001917	photoreceptor inner segment	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/USH1C/USH1C-ai-review.yaml	5	IBA	GO:0002142	stereocilia ankle link complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/USH1C/USH1C-ai-review.yaml	6	IBA	GO:0032426	stereocilium tip	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/USH1C/USH1C-ai-review.yaml	7	IBA	GO:0007605	sensory perception of sound	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/USH1G/USH1G-ai-review.yaml	1	IBA	GO:0001917	photoreceptor inner segment	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/USH1G/USH1G-ai-review.yaml	2	IBA	GO:0050953	sensory perception of light stimulus	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/USH1G/USH1G-ai-review.yaml	3	IBA	GO:0097733	photoreceptor cell cilium	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/USH1G/USH1G-ai-review.yaml	4	IBA	GO:0007605	sensory perception of sound	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/USO1/USO1-ai-review.yaml	1	IBA	GO:0045056	transcytosis	IBA	GO_REF:0000033	REMOVE	False		
genes/human/USO1/USO1-ai-review.yaml	2	IBA	GO:0061025	membrane fusion	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/USO1/USO1-ai-review.yaml	3	IBA	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/human/USO1/USO1-ai-review.yaml	4	IBA	GO:0005795	Golgi stack	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/USO1/USO1-ai-review.yaml	5	IBA	GO:0006886	intracellular protein transport	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/human/USO1/USO1-ai-review.yaml	6	IBA	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/USO1/USO1-ai-review.yaml	7	IBA	GO:0012507	ER to Golgi transport vesicle membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/USO1/USO1-ai-review.yaml	8	IBA	GO:0048211	Golgi vesicle docking	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/USP10/USP10-ai-review.yaml	1	IBA	GO:0010506	regulation of autophagy	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/USP10/USP10-ai-review.yaml	2	IBA	GO:0030330	DNA damage response, signal transduction by p53 class mediator	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/USP10/USP10-ai-review.yaml	3	IBA	GO:0005769	early endosome	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/USP21/USP21-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/USP25/USP25-ai-review.yaml	1	IBA	GO:0032183	SUMO binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/USP8/USP8-ai-review.yaml	1	IBA	GO:0007032	endosome organization	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/USP8/USP8-ai-review.yaml	2	IBA	GO:0007265	Ras protein signal transduction	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/USP8/USP8-ai-review.yaml	3	IBA	GO:0004843	cysteine-type deubiquitinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/USP8/USP8-ai-review.yaml	4	IBA	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/USP8/USP8-ai-review.yaml	5	IBA	GO:0014069	postsynaptic density	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/USP8/USP8-ai-review.yaml	6	IBA	GO:0030496	midbody	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/UVRAG/UVRAG-ai-review.yaml	1	IBA	GO:0000323	lytic vacuole	IBA	GO_REF:0000033	MODIFY	False	is_active_in	
genes/human/UVRAG/UVRAG-ai-review.yaml	2	IBA	GO:0000149	SNARE binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/UVRAG/UVRAG-ai-review.yaml	3	IBA	GO:0035493	SNARE complex assembly	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VAPA/VAPA-ai-review.yaml	107	IBA	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/VAPA/VAPA-ai-review.yaml	119	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/VAPA/VAPA-ai-review.yaml	141	IBA	GO:0031175	neuron projection development	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/VAPA/VAPA-ai-review.yaml	157	IBA	GO:0043495	protein-membrane adaptor activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/VBP1/VBP1-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VBP1/VBP1-ai-review.yaml	2	IBA	GO:0007017	microtubule-based process	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/human/VBP1/VBP1-ai-review.yaml	3	IBA	GO:0016272	prefoldin complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VBP1/VBP1-ai-review.yaml	4	IBA	GO:0007021	tubulin complex assembly	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VBP1/VBP1-ai-review.yaml	5	IBA	GO:0015631	tubulin binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	1	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	2	IBA	GO:0016887	ATP hydrolysis activity	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	3	IBA	GO:0051228	mitotic spindle disassembly	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	4	IBA	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	5	IBA	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	6	IBA	GO:0031593	polyubiquitin modification-dependent protein binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	7	IBA	GO:0030970	retrograde protein transport, ER to cytosol	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	8	IBA	GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VCP/VCP-ai-review.yaml	9	IBA	GO:0097352	autophagosome maturation	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VEGFA/VEGFA-ai-review.yaml	1	IBA	GO:0005172	vascular endothelial growth factor receptor binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/VEGFA/VEGFA-ai-review.yaml	2	IBA	GO:0008083	growth factor activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/VEGFA/VEGFA-ai-review.yaml	3	IBA	GO:0048010	vascular endothelial growth factor receptor signaling pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VEGFA/VEGFA-ai-review.yaml	4	IBA	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/VEGFA/VEGFA-ai-review.yaml	5	IBA	GO:0038084	vascular endothelial growth factor signaling pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VEGFA/VEGFA-ai-review.yaml	6	IBA	GO:0042056	chemoattractant activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/VEGFA/VEGFA-ai-review.yaml	7	IBA	GO:0050930	induction of positive chemotaxis	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VEGFA/VEGFA-ai-review.yaml	8	IBA	GO:0060754	positive regulation of mast cell chemotaxis	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/VEGFA/VEGFA-ai-review.yaml	9	IBA	GO:0002040	sprouting angiogenesis	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VEGFA/VEGFA-ai-review.yaml	10	IBA	GO:0001666	response to hypoxia	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VEZT/VEZT-ai-review.yaml	1	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/VEZT/VEZT-ai-review.yaml	2	IBA	GO:0098609	cell-cell adhesion	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VMP1/VMP1-ai-review.yaml	1	IBA	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VMP1/VMP1-ai-review.yaml	2	IBA	GO:0012505	endomembrane system	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VMP1/VMP1-ai-review.yaml	3	IBA	GO:0000045	autophagosome assembly	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VMP1/VMP1-ai-review.yaml	4	IBA	GO:0016020	membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VMP1/VMP1-ai-review.yaml	5	IBA	GO:0007030	Golgi organization	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/human/VOPP1/VOPP1-ai-review.yaml	1	IBA	GO:0031090	organelle membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/VPS28/VPS28-ai-review.yaml	1	IBA	GO:0005829	cytosol	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/VPS28/VPS28-ai-review.yaml	2	IBA	GO:0043130	ubiquitin binding	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	enables	
genes/human/VPS28/VPS28-ai-review.yaml	3	IBA	GO:0000813	ESCRT I complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/VPS28/VPS28-ai-review.yaml	4	IBA	GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS37A/VPS37A-ai-review.yaml	1	IBA	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS37A/VPS37A-ai-review.yaml	2	IBA	GO:0000813	ESCRT I complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/VPS37A/VPS37A-ai-review.yaml	3	IBA	GO:0006612	protein targeting to membrane	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS37A/VPS37A-ai-review.yaml	4	IBA	GO:0006623	protein targeting to vacuole	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS37B/VPS37B-ai-review.yaml	1	IBA	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS37B/VPS37B-ai-review.yaml	2	IBA	GO:0000813	ESCRT I complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/VPS37B/VPS37B-ai-review.yaml	3	IBA	GO:0006612	protein targeting to membrane	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS37B/VPS37B-ai-review.yaml	4	IBA	GO:0006623	protein targeting to vacuole	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS37C/VPS37C-ai-review.yaml	1	IBA	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS37C/VPS37C-ai-review.yaml	2	IBA	GO:0000813	ESCRT I complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/VPS37C/VPS37C-ai-review.yaml	3	IBA	GO:0006612	protein targeting to membrane	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS37C/VPS37C-ai-review.yaml	4	IBA	GO:0006623	protein targeting to vacuole	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS37D/VPS37D-ai-review.yaml	1	IBA	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS37D/VPS37D-ai-review.yaml	2	IBA	GO:0000813	ESCRT I complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/VPS37D/VPS37D-ai-review.yaml	3	IBA	GO:0006612	protein targeting to membrane	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS37D/VPS37D-ai-review.yaml	4	IBA	GO:0006623	protein targeting to vacuole	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS4A/VPS4A-ai-review.yaml	1	IBA	GO:0016197	endosomal transport	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS4A/VPS4A-ai-review.yaml	2	IBA	GO:0016887	ATP hydrolysis activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/VPS4A/VPS4A-ai-review.yaml	3	IBA	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS4A/VPS4A-ai-review.yaml	4	IBA	GO:0090611	obsolete ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VPS4B/VPS4B-ai-review.yaml	1	IBA	GO:0016197	endosomal transport	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS4B/VPS4B-ai-review.yaml	2	IBA	GO:0016887	ATP hydrolysis activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/VPS4B/VPS4B-ai-review.yaml	3	IBA	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VPS4B/VPS4B-ai-review.yaml	4	IBA	GO:0090611	obsolete ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VTI1A/VTI1A-ai-review.yaml	1	IBA	GO:0006891	intra-Golgi vesicle-mediated transport	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VTI1A/VTI1A-ai-review.yaml	2	IBA	GO:0006896	Golgi to vacuole transport	IBA	GO_REF:0000033	MODIFY	False	involved_in	
genes/human/VTI1A/VTI1A-ai-review.yaml	3	IBA	GO:0016236	macroautophagy	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VTI1A/VTI1A-ai-review.yaml	4	IBA	GO:0042147	retrograde transport, endosome to Golgi	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VTI1A/VTI1A-ai-review.yaml	5	IBA	GO:0048280	vesicle fusion with Golgi apparatus	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/VTI1A/VTI1A-ai-review.yaml	6	IBA	GO:0000149	SNARE binding	IBA	GO_REF:0000033	MODIFY	False	enables	
genes/human/VTI1A/VTI1A-ai-review.yaml	7	IBA	GO:0005484	SNAP receptor activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/VTI1A/VTI1A-ai-review.yaml	8	IBA	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/VTI1A/VTI1A-ai-review.yaml	9	IBA	GO:0012507	ER to Golgi transport vesicle membrane	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/VTI1A/VTI1A-ai-review.yaml	10	IBA	GO:0031902	late endosome membrane	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/WDPCP/WDPCP-ai-review.yaml	9	IBA	GO:0007399	nervous system development	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/WDPCP/WDPCP-ai-review.yaml	20	IBA	GO:0044782	cilium organization	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/WDPCP/WDPCP-ai-review.yaml	21	IBA	GO:0045184	establishment of protein localization	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/WDPCP/WDPCP-ai-review.yaml	24	IBA	GO:0097541	axonemal basal plate	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/WDR6/WDR6-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WDR6/WDR6-ai-review.yaml	2	IBA	GO:0030488	tRNA methylation	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WEE1/WEE1-ai-review.yaml	6	IBA	GO:0004713	protein tyrosine kinase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/WEE1/WEE1-ai-review.yaml	28	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/WEE1/WEE1-ai-review.yaml	39	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/WEE1/WEE1-ai-review.yaml	41	IBA	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/WFS1/WFS1-ai-review.yaml	1	IBA	GO:0030968	endoplasmic reticulum unfolded protein response	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WFS1/WFS1-ai-review.yaml	2	IBA	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WFS1/WFS1-ai-review.yaml	3	IBA	GO:0055074	calcium ion homeostasis	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WHRN/WHRN-ai-review.yaml	1	IBA	GO:0005929	cilium	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/WHRN/WHRN-ai-review.yaml	2	IBA	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/WHRN/WHRN-ai-review.yaml	3	IBA	GO:0002142	stereocilia ankle link complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/WHRN/WHRN-ai-review.yaml	4	IBA	GO:0032426	stereocilium tip	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/WHRN/WHRN-ai-review.yaml	5	IBA	GO:0007605	sensory perception of sound	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/WHRN/WHRN-ai-review.yaml	6	IBA	GO:0060088	auditory receptor cell stereocilium organization	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/WIPF1/WIPF1-ai-review.yaml	1	IBA	GO:0005884	actin filament	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WIPF1/WIPF1-ai-review.yaml	2	IBA	GO:0030048	actin filament-based movement	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WIPI2/WIPI2-ai-review.yaml	1	IBA	GO:0034045	phagophore assembly site membrane	IBA	GO_REF:0000033	MODIFY	False	is_active_in	
genes/human/WIPI2/WIPI2-ai-review.yaml	2	IBA	GO:0032266	phosphatidylinositol-3-phosphate binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/WIPI2/WIPI2-ai-review.yaml	3	IBA	GO:0000422	autophagy of mitochondrion	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/WIPI2/WIPI2-ai-review.yaml	4	IBA	GO:0000425	pexophagy	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/human/WIPI2/WIPI2-ai-review.yaml	5	IBA	GO:0030674	protein-macromolecule adaptor activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/WIPI2/WIPI2-ai-review.yaml	6	IBA	GO:0044804	nucleophagy	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/human/WIPI2/WIPI2-ai-review.yaml	7	IBA	GO:0061723	glycophagy	IBA	GO_REF:0000033	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/human/WIPI2/WIPI2-ai-review.yaml	8	IBA	GO:0034497	protein localization to phagophore assembly site	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/WIPI2/WIPI2-ai-review.yaml	9	IBA	GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	enables	
genes/human/WT1/WT1-ai-review.yaml	1	IBA	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WT1/WT1-ai-review.yaml	2	IBA	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WT1/WT1-ai-review.yaml	3	IBA	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WT1/WT1-ai-review.yaml	4	IBA	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WT1/WT1-ai-review.yaml	5	IBA	GO:0008285	negative regulation of cell population proliferation	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/WT1/WT1-ai-review.yaml	6	IBA	GO:0043066	negative regulation of apoptotic process	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/human/XDH/XDH-ai-review.yaml	1	IBA	GO:0005576	extracellular region	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/XDH/XDH-ai-review.yaml	2	IBA	GO:0009115	xanthine catabolic process	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/XDH/XDH-ai-review.yaml	3	IBA	GO:0004854	xanthine dehydrogenase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/XRCC2/XRCC2-ai-review.yaml	1	IBA	GO:0000400	four-way junction DNA binding	IBA	GO_REF:0000033	ACCEPT	False	contributes_to	
genes/human/XRCC2/XRCC2-ai-review.yaml	2	IBA	GO:0000724	double-strand break repair via homologous recombination	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/XRCC2/XRCC2-ai-review.yaml	3	IBA	GO:0005657	replication fork	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/XRCC2/XRCC2-ai-review.yaml	4	IBA	GO:0005813	centrosome	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/XRCC2/XRCC2-ai-review.yaml	5	IBA	GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	IBA	GO_REF:0000033	ACCEPT	False	part_of	
genes/human/XRCC2/XRCC2-ai-review.yaml	6	IBA	GO:0042148	DNA strand invasion	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/YWHAZ/YWHAZ-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/YWHAZ/YWHAZ-ai-review.yaml	2	IBA	GO:0008104	intracellular protein localization	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False		
genes/human/YWHAZ/YWHAZ-ai-review.yaml	3	IBA	GO:0007165	signal transduction	IBA	GO_REF:0000033	ACCEPT	False		
genes/human/ZDHHC23/ZDHHC23-ai-review.yaml	3	IBA	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/ZDHHC23/ZDHHC23-ai-review.yaml	4	IBA	GO:0005794	Golgi apparatus	IBA	GO_REF:0000033	ACCEPT	False	is_active_in	
genes/human/ZDHHC23/ZDHHC23-ai-review.yaml	6	IBA	GO:0006612	protein targeting to membrane	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/ZDHHC23/ZDHHC23-ai-review.yaml	10	IBA	GO:0019706	protein-cysteine S-palmitoyltransferase activity	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/ZDHHC23/ZDHHC23-ai-review.yaml	12	IBA	GO:0072659	protein localization to plasma membrane	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/ZFYVE26/ZFYVE26-ai-review.yaml	1	IBA	GO:0005813	centrosome	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/ZFYVE26/ZFYVE26-ai-review.yaml	2	IBA	GO:0030496	midbody	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
genes/human/ZFYVE26/ZFYVE26-ai-review.yaml	3	IBA	GO:0032266	phosphatidylinositol-3-phosphate binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/ZFYVE26/ZFYVE26-ai-review.yaml	4	IBA	GO:0032465	regulation of cytokinesis	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	involved_in	
genes/human/ZNF598/ZNF598-ai-review.yaml	1	IBA	GO:0043022	ribosome binding	IBA	GO_REF:0000033	ACCEPT	False	enables	
genes/human/ZNF598/ZNF598-ai-review.yaml	2	IBA	GO:0072344	rescue of stalled cytosolic ribosome	IBA	GO_REF:0000033	ACCEPT	False	involved_in	
genes/human/ZSWIM8/ZSWIM8-ai-review.yaml	1	IBA	GO:0031462	Cul2-RING ubiquitin ligase complex	IBA	GO_REF:0000033	MODIFY	False		
genes/mouse/Acadl/Acadl-ai-review.yaml	1	IBA	GO:0005737	cytoplasm	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	False	is_active_in	
