gene_file	gene_symbol	uniprot_id	named_iba_gene	all_annotations	iba_annotations	treegrafter_annotations	disputed_annotations	priority
genes/human/PANK1/PANK1-ai-review.yaml	PANK1	Q8TE04	False	23	4	0	0	2
genes/human/PANK2/PANK2-ai-review.yaml	PANK2	Q9BZ23	False	38	4	0	0	2
genes/human/PANK4/PANK4-ai-review.yaml	PANK4	Q9NVE7	False	12	4	0	0	2
genes/human/PAOX/PAOX-ai-review.yaml	PAOX	Q6QHF9	False	27	3	0	0	2
genes/human/PAPSS1/PAPSS1-ai-review.yaml	PAPSS1	O43252	False	44	3	0	0	2
genes/human/PAPSS2/PAPSS2-ai-review.yaml	PAPSS2	O95340	False	32	3	0	0	2
genes/human/PARD6A/PARD6A-ai-review.yaml	PARD6A	Q9NPB6	False	64	6	0	0	2
genes/human/PARD6B/PARD6B-ai-review.yaml	PARD6B	Q9BYG5	False	47	6	0	0	2
genes/human/PARD6G/PARD6G-ai-review.yaml	PARD6G	Q9BYG4	False	26	6	0	0	2
genes/human/PARK7/PARK7-ai-review.yaml	PARK7	Q99497	False	240	7	0	0	2
genes/human/PAX6/PAX6-ai-review.yaml	PAX6	P26367	False	87	8	0	0	2
genes/human/PCBD1/PCBD1-ai-review.yaml	PCBD1	P61457	False	36	3	0	0	2
genes/human/PCCA/PCCA-ai-review.yaml	PCCA	P05165	False	33	2	0	0	2
genes/human/PCCB/PCCB-ai-review.yaml	PCCB	P05166	False	29	2	0	0	2
genes/human/PCSK1N/PCSK1N-ai-review.yaml	PCSK1N	Q9UHG2	False	18	1	0	0	2
genes/human/PCYT1A/PCYT1A-ai-review.yaml	PCYT1A	P49585	False	42	3	0	0	2
genes/human/PCYT1B/PCYT1B-ai-review.yaml	PCYT1B	Q9Y5K3	False	17	2	0	0	2
genes/human/PCYT2/PCYT2-ai-review.yaml	PCYT2	Q99447	False	15	3	0	0	2
genes/human/PDCD5/PDCD5-ai-review.yaml	PDCD5	O14737	False	27	2	0	0	2
genes/human/PDCD6IP/PDCD6IP-ai-review.yaml	PDCD6IP	Q8WUM4	False	86	1	0	0	2
genes/human/PDGFA/PDGFA-ai-review.yaml	PDGFA	P04085	False	114	8	0	0	2
genes/human/PDHA1/PDHA1-ai-review.yaml	PDHA1	P08559	False	40	4	0	0	2
genes/human/PDHB/PDHB-ai-review.yaml	PDHB	P11177	False	33	2	0	0	2
genes/human/PDHX/PDHX-ai-review.yaml	PDHX	O00330	False	32	2	0	0	2
genes/human/PDXK/PDXK-ai-review.yaml	PDXK	O00764	False	40	3	0	0	2
genes/human/PDXP/PDXP-ai-review.yaml	PDXP	Q96GD0	False	41	3	0	0	2
genes/human/PEA15/PEA15-ai-review.yaml	PEA15	Q15121	False	21	1	0	0	2
genes/human/PEDS1/PEDS1-ai-review.yaml	PEDS1	A5PLL7	False	15	3	0	0	2
genes/human/PELO/PELO-ai-review.yaml	PELO	Q9BRX2	False	28	4	0	0	2
genes/human/PEMT/PEMT-ai-review.yaml	PEMT	Q9UBM1	False	17	3	0	0	2
genes/human/PET117/PET117-ai-review.yaml	PET117	Q6UWS5	False	8	2	0	0	2
genes/human/PEX1/PEX1-ai-review.yaml	PEX1	O43933	False	52	5	0	0	2
genes/human/PEX10/PEX10-ai-review.yaml	PEX10	O60683	False	40	2	0	0	2
genes/human/PEX11A/PEX11A-ai-review.yaml	PEX11A	O75192	False	21	2	0	0	2
genes/human/PEX11B/PEX11B-ai-review.yaml	PEX11B	O96011	False	40	2	0	0	2
genes/human/PEX11G/PEX11G-ai-review.yaml	PEX11G	Q96HA9	False	13	2	0	0	2
genes/human/PEX12/PEX12-ai-review.yaml	PEX12	O00623	False	55	5	0	0	2
genes/human/PEX13/PEX13-ai-review.yaml	PEX13	Q92968	False	52	3	0	0	2
genes/human/PEX16/PEX16-ai-review.yaml	PEX16	Q9Y5Y5	False	34	2	0	0	2
genes/human/PEX19/PEX19-ai-review.yaml	PEX19	P40855	False	81	3	0	0	2
genes/human/PEX26/PEX26-ai-review.yaml	PEX26	Q7Z412	False	36	3	0	0	2
genes/human/PEX3/PEX3-ai-review.yaml	PEX3	P56589	False	47	3	0	0	2
genes/human/PEX5/PEX5-ai-review.yaml	PEX5	P50542	False	118	4	0	0	2
genes/human/PEX6/PEX6-ai-review.yaml	PEX6	Q13608	False	50	5	0	0	2
genes/human/PEX7/PEX7-ai-review.yaml	PEX7	O00628	False	47	4	0	0	2
genes/human/PFAS/PFAS-ai-review.yaml	PFAS	O15067	False	24	3	0	0	2
genes/human/PFDN2/PFDN2-ai-review.yaml	PFDN2	Q9UHV9	False	45	3	0	0	2
genes/human/PFDN5/PFDN5-ai-review.yaml	PFDN5	Q99471	False	38	5	0	0	2
genes/human/PFDN6/PFDN6-ai-review.yaml	PFDN6	O15212	False	29	5	0	0	2
genes/human/PGAM2/PGAM2-ai-review.yaml	PGAM2	P15259	False	32	3	0	0	2
genes/human/PGAP2/PGAP2-ai-review.yaml	PGAP2	Q9UHJ9	False	13	2	0	0	2
genes/human/PGAP3/PGAP3-ai-review.yaml	PGAP3	Q96FM1	False	14	3	0	0	2
genes/human/PGD/PGD-ai-review.yaml	PGD	P52209	False	27	4	0	0	2
genes/human/PGGT1B/PGGT1B-ai-review.yaml	PGGT1B	P53609	False	23	2	0	0	2
genes/human/PGK1/PGK1-ai-review.yaml	PGK1	P00558	False	58	6	0	0	2
genes/human/PGLS/PGLS-ai-review.yaml	PGLS	O95336	False	21	3	0	0	2
genes/human/PGM1/PGM1-ai-review.yaml	PGM1	P36871	False	32	3	0	0	2
genes/human/PGM3/PGM3-ai-review.yaml	PGM3	O95394	False	19	3	0	0	2
genes/human/PGRMC2/PGRMC2-ai-review.yaml	PGRMC2	O15173	False	37	3	0	0	2
genes/human/PHF23/PHF23-ai-review.yaml	PHF23	Q9BUL5	False	16	4	0	0	2
genes/human/PHGDH/PHGDH-ai-review.yaml	PHGDH	O43175	False	20	1	0	0	2
genes/human/PHKA1/PHKA1-ai-review.yaml	PHKA1	P46020	False	14	1	0	0	2
genes/human/PHKA2/PHKA2-ai-review.yaml	PHKA2	P46019	False	24	1	0	0	2
genes/human/PHKB/PHKB-ai-review.yaml	PHKB	Q93100	False	15	1	0	0	2
genes/human/PHKG2/PHKG2-ai-review.yaml	PHKG2	P15735	False	38	5	0	0	2
genes/human/PICALM/PICALM-ai-review.yaml	PICALM	Q13492	False	113	10	0	0	2
genes/human/PICK1/PICK1-ai-review.yaml	PICK1	Q9NRD5	False	70	11	0	0	2
genes/human/PIGA/PIGA-ai-review.yaml	PIGA	P37287	False	22	3	0	0	2
genes/human/PIGB/PIGB-ai-review.yaml	PIGB	Q92521	False	13	3	0	0	2
genes/human/PIGC/PIGC-ai-review.yaml	PIGC	Q92535	False	17	2	0	0	2
genes/human/PIGF/PIGF-ai-review.yaml	PIGF	Q07326	False	11	2	0	0	2
genes/human/PIGG/PIGG-ai-review.yaml	PIGG	Q5H8A4	False	17	3	0	0	2
genes/human/PIGH/PIGH-ai-review.yaml	PIGH	Q14442	False	20	2	0	0	2
genes/human/PIGK/PIGK-ai-review.yaml	PIGK	Q92643	False	46	3	0	0	2
genes/human/PIGL/PIGL-ai-review.yaml	PIGL	Q9Y2B2	False	15	2	0	0	2
genes/human/PIGN/PIGN-ai-review.yaml	PIGN	O95427	False	17	3	0	0	2
genes/human/PIGO/PIGO-ai-review.yaml	PIGO	Q8TEQ8	False	17	3	0	0	2
genes/human/PIGP/PIGP-ai-review.yaml	PIGP	P57054	False	18	2	0	0	2
genes/human/PIGQ/PIGQ-ai-review.yaml	PIGQ	Q9BRB3	False	15	2	0	0	2
genes/human/PIGS/PIGS-ai-review.yaml	PIGS	Q96S52	False	36	2	0	0	2
genes/human/PIGT/PIGT-ai-review.yaml	PIGT	Q969N2	False	44	2	0	0	2
genes/human/PIGU/PIGU-ai-review.yaml	PIGU	Q9H490	False	35	2	0	0	2
genes/human/PIGV/PIGV-ai-review.yaml	PIGV	Q9NUD9	False	20	4	0	0	2
genes/human/PIGW/PIGW-ai-review.yaml	PIGW	Q7Z7B1	False	17	3	0	0	2
genes/human/PIGY/PIGY-ai-review.yaml	PIGY	Q3MUY2	False	13	2	0	0	2
genes/human/PIP5K1B/PIP5K1B-ai-review.yaml	PIP5K1B	O14986	False	27	1	0	0	2
genes/human/PKM/PKM-ai-review.yaml	PKM	P14618	False	79	4	0	0	2
genes/human/PLD3/PLD3-ai-review.yaml	PLD3	Q8IV08	False	37	1	0	0	2
genes/human/PLD4/PLD4-ai-review.yaml	PLD4	Q96BZ4	False	35	2	0	0	2
genes/human/PM20D1/PM20D1-ai-review.yaml	PM20D1	Q6GTS8	False	31	5	0	0	2
genes/human/PMM2/PMM2-ai-review.yaml	PMM2	O15305	False	23	4	0	0	2
genes/human/PMPCA/PMPCA-ai-review.yaml	PMPCA	Q10713	False	25	1	0	0	2
genes/human/PMPCB/PMPCB-ai-review.yaml	PMPCB	O75439	False	21	2	0	0	2
genes/human/PMVK/PMVK-ai-review.yaml	PMVK	Q15126	False	28	3	0	0	2
genes/human/PNMT/PNMT-ai-review.yaml	PNMT	P11086	False	14	2	0	0	2
genes/human/PNP/PNP-ai-review.yaml	PNP	P00491	False	68	7	0	0	2
genes/human/POFUT1/POFUT1-ai-review.yaml	POFUT1	Q9H488	False	21	4	0	0	2
genes/human/POLD2/POLD2-ai-review.yaml	POLD2	P49005	False	71	2	0	0	2
genes/human/POLDIP2/POLDIP2-ai-review.yaml	POLDIP2	Q9Y2S7	False	30	3	0	0	2
genes/human/POLE4/POLE4-ai-review.yaml	POLE4	Q9NR33	False	24	3	0	0	2
genes/human/POMT1/POMT1-ai-review.yaml	POMT1	Q9Y6A1	False	29	3	0	0	2
genes/human/PPAT/PPAT-ai-review.yaml	PPAT	Q06203	False	16	2	0	0	2
genes/human/PPCDC/PPCDC-ai-review.yaml	PPCDC	Q96CD2	False	23	4	0	0	2
genes/human/PPIB/PPIB-ai-review.yaml	PPIB	P23284	False	53	2	0	0	2
genes/human/PPOX/PPOX-ai-review.yaml	PPOX	P50336	False	26	3	0	0	2
genes/human/PPP2CA/PPP2CA-ai-review.yaml	PPP2CA	P67775	False	171	3	0	0	2
genes/human/PPP2CB/PPP2CB-ai-review.yaml	PPP2CB	P62714	False	53	3	0	0	2
genes/human/PPP2R1A/PPP2R1A-ai-review.yaml	PPP2R1A	P30153	False	143	7	0	0	2
genes/human/PPP2R1B/PPP2R1B-ai-review.yaml	PPP2R1B	P30154	False	26	7	0	0	2
genes/human/PPP3CA/PPP3CA-ai-review.yaml	PPP3CA	Q08209	False	125	6	0	0	2
genes/human/PPP3CB/PPP3CB-ai-review.yaml	PPP3CB	P16298	False	92	5	0	0	2
genes/human/PPP4R1/PPP4R1-ai-review.yaml	PPP4R1	Q8TF05	False	15	2	0	0	2
genes/human/PPP4R4/PPP4R4-ai-review.yaml	PPP4R4	Q6NUP7	False	14	3	0	0	2
genes/human/PRDX4/PRDX4-ai-review.yaml	PRDX4	Q13162	False	34	6	0	0	2
genes/human/PRODH/PRODH-ai-review.yaml	PRODH	O43272	False	18	4	0	0	2
genes/human/PRPS1/PRPS1-ai-review.yaml	PRPS1	P60891	False	46	5	0	0	2
genes/human/PSAP/PSAP-ai-review.yaml	PSAP	P07602	False	74	7	0	0	2
genes/human/PSAT1/PSAT1-ai-review.yaml	PSAT1	Q9Y617	False	20	4	0	0	2
genes/human/PSEN1/PSEN1-ai-review.yaml	PSEN1	P49768	False	197	7	0	0	2
genes/human/PSEN2/PSEN2-ai-review.yaml	PSEN2	P49810	False	79	7	0	0	2
genes/human/PSENEN/PSENEN-ai-review.yaml	PSENEN	Q9NZ42	False	71	2	0	0	2
genes/human/PSMA1/PSMA1-ai-review.yaml	PSMA1	P25786	False	191	3	0	0	2
genes/human/PSPH/PSPH-ai-review.yaml	PSPH	P78330	False	25	4	0	0	2
genes/human/PTGES3/PTGES3-ai-review.yaml	PTGES3	Q15185	False	90	10	0	0	2
genes/human/PTPN11/PTPN11-ai-review.yaml	PTPN11	Q06124	False	258	6	0	0	2
genes/human/PTPN22/PTPN22-ai-review.yaml	PTPN22	Q9Y2R2	False	65	7	0	0	2
genes/human/PTPN6/PTPN6-ai-review.yaml	PTPN6	P29350	False	149	5	0	0	2
genes/human/PTPRN2/PTPRN2-ai-review.yaml	PTPRN2	Q92932	False	22	4	0	0	2
genes/human/PTS/PTS-ai-review.yaml	PTS	Q03393	False	32	3	0	0	2
genes/human/PTTG1/PTTG1-ai-review.yaml	PTTG1	O95997	False	30	3	0	0	2
genes/human/PYCR1/PYCR1-ai-review.yaml	PYCR1	P32322	False	28	2	0	0	2
genes/human/PYCR2/PYCR2-ai-review.yaml	PYCR2	Q96C36	False	18	2	0	0	2
genes/human/PYGL/PYGL-ai-review.yaml	PYGL	P06737	False	39	3	0	0	2
genes/human/PYGM/PYGM-ai-review.yaml	PYGM	P11217	False	25	3	0	0	2
genes/human/QDPR/QDPR-ai-review.yaml	QDPR	P09417	False	18	5	0	0	2
genes/human/QPRT/QPRT-ai-review.yaml	QPRT	Q15274	False	25	3	0	0	2
genes/human/RAB15/RAB15-ai-review.yaml	RAB15	P59190	False	21	2	0	0	2
genes/human/RAB24/RAB24-ai-review.yaml	RAB24	Q969Q5	False	35	2	0	0	2
genes/human/RAB7A/RAB7A-ai-review.yaml	RAB7A	P51149	False	124	5	0	0	2
genes/human/RAB7B/RAB7B-ai-review.yaml	RAB7B	Q96AH8	False	34	5	0	0	2
genes/human/RAB9A/RAB9A-ai-review.yaml	RAB9A	P51151	False	56	4	0	0	2
genes/human/RAB9B/RAB9B-ai-review.yaml	RAB9B	Q9NP90	False	26	4	0	0	2
genes/human/RABGGTA/RABGGTA-ai-review.yaml	RABGGTA	Q92696	False	34	4	0	0	2
genes/human/RABGGTB/RABGGTB-ai-review.yaml	RABGGTB	P53611	False	32	3	0	0	2
genes/human/RACK1/RACK1-ai-review.yaml	RACK1	P63244	False	139	4	0	0	2
genes/human/RAD18/RAD18-ai-review.yaml	RAD18	Q9NS91	False	65	4	0	0	2
genes/human/RAD51/RAD51-ai-review.yaml	RAD51	Q06609	False	279	10	0	0	2
genes/human/RARA/RARA-ai-review.yaml	RARA	P10276	False	159	8	0	0	2
genes/human/RASA1/RASA1-ai-review.yaml	RASA1	P20936	False	67	2	0	0	2
genes/human/RASA2/RASA2-ai-review.yaml	RASA2	Q15283	False	16	2	0	0	2
genes/human/RASA3/RASA3-ai-review.yaml	RASA3	Q14644	False	17	2	0	0	2
genes/human/RASA4/RASA4-ai-review.yaml	RASA4	O43374	False	20	2	0	0	2
genes/human/RASA4B/RASA4B-ai-review.yaml	RASA4B	C9J798	False	11	2	0	0	2
genes/human/RASAL1/RASAL1-ai-review.yaml	RASAL1	O95294	False	19	2	0	0	2
genes/human/RASAL2/RASAL2-ai-review.yaml	RASAL2	Q9UJF2	False	23	2	0	0	2
genes/human/RASAL3/RASAL3-ai-review.yaml	RASAL3	Q86YV0	False	16	2	0	0	2
genes/human/RBFOX3/RBFOX3-ai-review.yaml	RBFOX3	A6NFN3	False	25	5	0	0	2
genes/human/RETREG2/RETREG2-ai-review.yaml	RETREG2	Q8NC44	False	9	1	0	0	2
genes/human/RFK/RFK-ai-review.yaml	RFK	Q969G6	False	22	4	0	0	2
genes/human/RFT1/RFT1-ai-review.yaml	RFT1	Q96AA3	False	14	2	0	0	2
genes/human/RFWD3/RFWD3-ai-review.yaml	RFWD3	Q6PCD5	False	57	5	0	0	2
genes/human/RFXANK/RFXANK-ai-review.yaml	RFXANK	O14593	False	21	2	0	0	2
genes/human/RFXAP/RFXAP-ai-review.yaml	RFXAP	O00287	False	24	2	0	0	2
genes/human/RGS20/RGS20-ai-review.yaml	RGS20	O76081	False	30	3	0	0	2
genes/human/RHBDF1/RHBDF1-ai-review.yaml	RHBDF1	Q96CC6	False	27	4	0	0	2
genes/human/RNF14/RNF14-ai-review.yaml	RNF14	Q9UBS8	False	50	2	0	0	2
genes/human/RNF185/RNF185-ai-review.yaml	RNF185	Q96GF1	False	58	3	0	0	2
genes/human/RNF25/RNF25-ai-review.yaml	RNF25	Q96BH1	False	36	4	0	0	2
genes/human/RNF41/RNF41-ai-review.yaml	RNF41	Q9H4P4	False	53	1	0	0	2
genes/human/RNF5/RNF5-ai-review.yaml	RNF5	Q99942	False	62	3	0	0	2
genes/human/ROR1/ROR1-ai-review.yaml	ROR1	Q01973	False	34	7	0	0	2
genes/human/RORA/RORA-ai-review.yaml	RORA	P35398	False	87	6	0	0	2
genes/human/RPE/RPE-ai-review.yaml	RPE	Q96AT9	False	22	5	0	0	2
genes/human/RPIA/RPIA-ai-review.yaml	RPIA	P49247	False	32	4	0	0	2
genes/human/RPL18A/RPL18A-ai-review.yaml	RPL18A	Q02543	False	56	3	0	0	2
genes/human/RPL36A/RPL36A-ai-review.yaml	RPL36A	P83881	False	58	3	0	0	2
genes/human/RPL36AL/RPL36AL-ai-review.yaml	RPL36AL	Q969Q0	False	10	3	0	0	2
genes/human/RPN1/RPN1-ai-review.yaml	RPN1	P04843	False	44	2	0	0	2
genes/human/RPN2/RPN2-ai-review.yaml	RPN2	P04844	False	33	2	0	0	2
genes/human/RPS3/RPS3-ai-review.yaml	RPS3	P23396	False	193	4	0	0	2
genes/human/RRM2B/RRM2B-ai-review.yaml	RRM2B	Q7LG56	False	45	3	0	0	2
genes/human/RUBCN/RUBCN-ai-review.yaml	RUBCN	Q92622	False	33	5	0	0	2
genes/human/RUNX3/RUNX3-ai-review.yaml	RUNX3	Q13761	False	80	8	0	0	2
genes/human/SAMM50/SAMM50-ai-review.yaml	SAMM50	Q9Y512	False	32	2	0	0	2
genes/human/SAT1/SAT1-ai-review.yaml	SAT1	P21673	False	35	2	0	0	2
genes/human/SC5D/SC5D-ai-review.yaml	SC5D	O75845	False	23	3	0	0	2
genes/human/SCAMP1/SCAMP1-ai-review.yaml	SCAMP1	O15126	False	31	3	0	0	2
genes/human/SCAMP2/SCAMP2-ai-review.yaml	SCAMP2	O15127	False	19	3	0	0	2
genes/human/SCAMP4/SCAMP4-ai-review.yaml	SCAMP4	Q969E2	False	8	3	0	0	2
genes/human/SCAMP5/SCAMP5-ai-review.yaml	SCAMP5	Q8TAC9	False	26	3	0	0	2
genes/human/SCG5/SCG5-ai-review.yaml	SCG5	P05408	False	21	2	0	0	2
genes/human/SCN1A/SCN1A-ai-review.yaml	SCN1A	P35498	False	52	4	0	0	2
genes/human/SCO2/SCO2-ai-review.yaml	SCO2	O43819	False	30	1	0	0	2
genes/human/SCP2/SCP2-ai-review.yaml	SCP2	P22307	False	57	1	0	0	2
genes/human/SCP2D1/SCP2D1-ai-review.yaml	SCP2D1	Q9UJQ7	False	2	1	0	0	2
genes/human/SDHAF1/SDHAF1-ai-review.yaml	SDHAF1	A6NFY7	False	17	2	0	0	2
genes/human/SDHB/SDHB-ai-review.yaml	SDHB	P21912	False	49	3	0	0	2
genes/human/SDHC/SDHC-ai-review.yaml	SDHC	Q99643	False	29	2	0	0	2
genes/human/SDHD/SDHD-ai-review.yaml	SDHD	O14521	False	33	5	0	0	2
genes/human/SEC11A/SEC11A-ai-review.yaml	SEC11A	P67812	False	26	2	0	0	2
genes/human/SEC11C/SEC11C-ai-review.yaml	SEC11C	Q9BY50	False	24	2	0	0	2
genes/human/SEC62/SEC62-ai-review.yaml	SEC62	Q99442	False	17	3	0	0	2
genes/human/SEC63/SEC63-ai-review.yaml	SEC63	Q9UGP8	False	18	4	0	0	2
genes/human/SECISBP2/SECISBP2-ai-review.yaml	SECISBP2	Q96T21	False	20	6	0	0	2
genes/human/SEPHS2/SEPHS2-ai-review.yaml	SEPHS2	Q99611	False	16	3	0	0	2
genes/human/SEPSECS/SEPSECS-ai-review.yaml	SEPSECS	Q9HD40	False	23	2	0	0	2
genes/human/SERP1/SERP1-ai-review.yaml	SERP1	Q9Y6X1	False	17	2	0	0	2
genes/human/SERP2/SERP2-ai-review.yaml	SERP2	Q8N6R1	False	9	2	0	0	2
genes/human/SGCA/SGCA-ai-review.yaml	SGCA	Q16586	False	36	1	0	0	2
genes/human/SGCE/SGCE-ai-review.yaml	SGCE	O43556	False	34	1	0	0	2
genes/human/SGPL1/SGPL1-ai-review.yaml	SGPL1	O95470	False	30	3	0	0	2
genes/human/SGPP1/SGPP1-ai-review.yaml	SGPP1	Q9BX95	False	23	4	0	0	2
genes/human/SGPP2/SGPP2-ai-review.yaml	SGPP2	Q8IWX5	False	20	4	0	0	2
genes/human/SGSH/SGSH-ai-review.yaml	SGSH	P51688	False	21	4	0	0	2
genes/human/SGTA/SGTA-ai-review.yaml	SGTA	O43765	False	43	4	0	0	2
genes/human/SHH/SHH-ai-review.yaml	SHH	Q15465	False	195	7	0	0	2
genes/human/SHMT2/SHMT2-ai-review.yaml	SHMT2	P34897	False	88	5	0	0	2
genes/human/SIAH1/SIAH1-ai-review.yaml	SIAH1	Q8IUQ4	False	75	4	0	0	2
genes/human/SIRT1/SIRT1-ai-review.yaml	SIRT1	Q96EB6	False	380	11	0	0	2
genes/human/SIRT2/SIRT2-ai-review.yaml	SIRT2	Q8IXJ6	False	195	3	0	0	2
genes/human/SLC14A1/SLC14A1-ai-review.yaml	SLC14A1	Q13336	False	25	1	0	0	2
genes/human/SLC19A2/SLC19A2-ai-review.yaml	SLC19A2	O60779	False	34	3	0	0	2
genes/human/SLC19A3/SLC19A3-ai-review.yaml	SLC19A3	Q9BZV2	False	24	2	0	0	2
genes/human/SLC22A5/SLC22A5-ai-review.yaml	SLC22A5	O76082	False	89	3	0	0	2
genes/human/SLC25A10/SLC25A10-ai-review.yaml	SLC25A10	Q9UBX3	False	33	12	0	0	2
genes/human/SLC25A11/SLC25A11-ai-review.yaml	SLC25A11	Q02978	False	23	2	0	0	2
genes/human/SLC25A12/SLC25A12-ai-review.yaml	SLC25A12	O75746	False	49	6	0	0	2
genes/human/SLC25A13/SLC25A13-ai-review.yaml	SLC25A13	Q9UJS0	False	48	6	0	0	2
genes/human/SLC25A15/SLC25A15-ai-review.yaml	SLC25A15	Q9Y619	False	28	3	0	0	2
genes/human/SLC25A19/SLC25A19-ai-review.yaml	SLC25A19	Q9HC21	False	28	4	0	0	2
genes/human/SLC25A20/SLC25A20-ai-review.yaml	SLC25A20	O43772	False	19	4	0	0	2
genes/human/SLC25A24/SLC25A24-ai-review.yaml	SLC25A24	Q6NUK1	False	28	4	0	0	2
genes/human/SLC25A26/SLC25A26-ai-review.yaml	SLC25A26	Q70HW3	False	22	2	0	0	2
genes/human/SLC25A3/SLC25A3-ai-review.yaml	SLC25A3	Q00325	False	21	3	0	0	2
genes/human/SLC25A32/SLC25A32-ai-review.yaml	SLC25A32	Q9H2D1	False	25	3	0	0	2
genes/human/SLC25A36/SLC25A36-ai-review.yaml	SLC25A36	Q96CQ1	False	11	3	0	0	2
genes/human/SLC25A38/SLC25A38-ai-review.yaml	SLC25A38	Q96DW6	False	14	3	0	0	2
genes/human/SLC25A4/SLC25A4-ai-review.yaml	SLC25A4	P12235	False	58	5	0	0	2
genes/human/SLC25A42/SLC25A42-ai-review.yaml	SLC25A42	Q86VD7	False	27	2	0	0	2
genes/human/SLC25A46/SLC25A46-ai-review.yaml	SLC25A46	Q96AG3	False	22	3	0	0	2
genes/human/SLC25A5/SLC25A5-ai-review.yaml	SLC25A5	P05141	False	62	5	0	0	2
genes/human/SLC25A6/SLC25A6-ai-review.yaml	SLC25A6	P12236	False	36	5	0	0	2
genes/human/SLC27A5/SLC27A5-ai-review.yaml	SLC27A5	Q9Y2P5	False	40	7	0	0	2
genes/human/SLC35A1/SLC35A1-ai-review.yaml	SLC35A1	P78382	False	35	3	0	0	2
genes/human/SLC35B3/SLC35B3-ai-review.yaml	SLC35B3	Q9H1N7	False	13	5	0	0	2
genes/human/SLC37A4/SLC37A4-ai-review.yaml	SLC37A4	O43826	False	35	4	0	0	2
genes/human/SLC3A1/SLC3A1-ai-review.yaml	SLC3A1	Q07837	False	34	2	0	0	2
genes/human/SLC3A2/SLC3A2-ai-review.yaml	SLC3A2	P08195	False	120	5	0	0	2
genes/human/SLC40A1/SLC40A1-ai-review.yaml	SLC40A1	Q9NP59	False	49	4	0	0	2
genes/human/SLC52A1/SLC52A1-ai-review.yaml	SLC52A1	Q9NWF4	False	19	3	0	0	2
genes/human/SLC52A2/SLC52A2-ai-review.yaml	SLC52A2	Q9HAB3	False	21	3	0	0	2
genes/human/SLC52A3/SLC52A3-ai-review.yaml	SLC52A3	Q9NQ40	False	35	3	0	0	2
genes/human/SLC6A6/SLC6A6-ai-review.yaml	SLC6A6	P31641	False	70	6	0	0	2
genes/human/SLX4/SLX4-ai-review.yaml	SLX4	Q8IY92	False	59	2	0	0	2
genes/human/SMAD3/SMAD3-ai-review.yaml	SMAD3	P84022	False	349	10	0	0	2
genes/human/SMO/SMO-ai-review.yaml	SMO	Q99835	False	99	8	0	0	2
genes/human/SMPD1/SMPD1-ai-review.yaml	SMPD1	P17405	False	102	5	0	0	2
genes/human/SMPD3/SMPD3-ai-review.yaml	SMPD3	Q9NY59	False	30	3	0	0	2
genes/human/SMS/SMS-ai-review.yaml	SMS	P52788	False	11	2	0	0	2
genes/human/SOCS1/SOCS1-ai-review.yaml	SOCS1	O15524	False	39	3	0	0	2
genes/human/SOCS3/SOCS3-ai-review.yaml	SOCS3	O14543	False	37	3	0	0	2
genes/human/SOCS4/SOCS4-ai-review.yaml	SOCS4	Q8WXH5	False	25	1	0	0	2
genes/human/SOCS5/SOCS5-ai-review.yaml	SOCS5	O75159	False	32	1	0	0	2
genes/human/SORL1/SORL1-ai-review.yaml	SORL1	Q92673	False	168	5	0	0	2
genes/human/SOX9/SOX9-ai-review.yaml	SOX9	P48436	False	186	9	0	0	2
genes/human/SPARC/SPARC-ai-review.yaml	SPARC	P09486	False	43	5	0	0	2
genes/human/SPDL1/SPDL1-ai-review.yaml	SPDL1	Q96EA4	False	46	6	0	0	2
genes/human/SPG11/SPG11-ai-review.yaml	SPG11	Q96JI7	False	48	8	0	0	2
genes/human/SPHK2/SPHK2-ai-review.yaml	SPHK2	Q9NRA0	False	92	4	0	0	2
genes/human/SPI1/SPI1-ai-review.yaml	SPI1	P17947	False	140	4	0	0	2
genes/human/SPR/SPR-ai-review.yaml	SPR	P35270	False	19	2	0	0	2
genes/human/SPTLC1/SPTLC1-ai-review.yaml	SPTLC1	O15269	False	40	3	0	0	2
genes/human/SPTLC2/SPTLC2-ai-review.yaml	SPTLC2	O15270	False	41	4	0	0	2
genes/human/SPTSSA/SPTSSA-ai-review.yaml	SPTSSA	Q969W0	False	29	3	0	0	2
genes/human/SQLE/SQLE-ai-review.yaml	SQLE	Q14534	False	27	3	0	0	2
genes/human/SQSTM1/SQSTM1-ai-review.yaml	SQSTM1	Q13501	False	272	7	0	0	2
genes/human/SRD5A3/SRD5A3-ai-review.yaml	SRD5A3	Q9H8P0	False	26	4	0	0	2
genes/human/SRM/SRM-ai-review.yaml	SRM	P19623	False	20	3	0	0	2
genes/human/SRP19/SRP19-ai-review.yaml	SRP19	P09132	False	27	3	0	0	2
genes/human/SRP68/SRP68-ai-review.yaml	SRP68	Q9UHB9	False	38	3	0	0	2
genes/human/SRP72/SRP72-ai-review.yaml	SRP72	O76094	False	29	4	0	0	2
genes/human/SRP9/SRP9-ai-review.yaml	SRP9	P49458	False	24	2	0	0	2
genes/human/SRPRB/SRPRB-ai-review.yaml	SRPRB	Q9Y5M8	False	15	2	0	0	2
genes/human/SSR1/SSR1-ai-review.yaml	SSR1	P43307	False	16	1	0	0	2
genes/human/ST6GAL1/ST6GAL1-ai-review.yaml	ST6GAL1	P15907	False	35	4	0	0	2
