organism	gene	kind	reference_id	path	supporting_text
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[1].review.supported_by[0]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[2].review.supported_by[0]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[3].review.supported_by[1]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[4].review.supported_by[1]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[5].review.supported_by[0]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[6].review.supported_by[0]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[8].review.supported_by[1]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[9].review.supported_by[0]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[10].review.supported_by[0]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[11].review.supported_by[1]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[12].review.supported_by[1]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	existing_annotations[14].review.supported_by[1]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Grpel2	not_verbatim	file:mouse/Grpel2/Grpel2-deep-research-falcon.md	core_functions[0].supported_by[2]	GRPEL2 is a mitochondrial matrix GrpE-family co-chaperone in the mtHSP70/HSPA9 system; GRPEL2 appears weaker and more redox/stress-modulated than GRPEL1
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[0].review.supported_by[2]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[0].review.supported_by[3]	HDAC1 is a class I Zn2+-dependent histone/protein deacetylase that removes acetyl groups from lysine residues on histone tails and non-histone proteins.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[1].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[1].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[2].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[2].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[3].review.supported_by[2]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[3].review.supported_by[3]	HDAC1 is a class I Zn2+-dependent histone/protein deacetylase that removes acetyl groups from lysine residues on histone tails and non-histone proteins.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[4].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[4].review.supported_by[2]	Class I HDACs, including HDAC1, are predominantly or exclusively nuclear, consistent with chromatin accessibility and transcriptional control roles.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[5].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[5].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[6].review.supported_by[0]	The broader Wnt term is less precise than the canonical Wnt signaling annotation already present for HDAC1-dependent repression.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-uniprot.txt	existing_annotations[6].review.supported_by[1]	HDAC1 functions as a chromatin-modifying corepressor complex subunit.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[6].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[7].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[7].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[8].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[8].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[9].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[9].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[10].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[10].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[11].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[11].review.supported_by[2]	HDAC1 is a class I Zn2+-dependent histone/protein deacetylase that removes acetyl groups from lysine residues on histone tails and non-histone proteins.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[12].review.supported_by[1]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[12].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[13].review.supported_by[1]	HDAC1 can deacetylate p53, reducing p53 activity and thereby modulating apoptosis and DNA damage responses.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[13].review.supported_by[3]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[14].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[14].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[15].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[15].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[16].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[16].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[17].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[17].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[18].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[18].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[19].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[19].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[20].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[20].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[21].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[21].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[22].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[22].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[23].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[23].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[24].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[24].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[25].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[25].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[26].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[26].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[27].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[27].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[28].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[28].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[29].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[29].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[30].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[30].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[31].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[31].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[32].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[32].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[33].review.supported_by[0]	Generic protein binding and weakly mechanistic interaction annotations are less informative than HDAC1 deacetylase activity and defined corepressor-complex membership.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[33].review.supported_by[2]	The report supports specific enzymatic and chromatin-complex annotations for HDAC1 rather than generic binding or weakly localized annotations.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[34].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[34].review.supported_by[2]	HDAC1 is a class I Zn2+-dependent histone/protein deacetylase that removes acetyl groups from lysine residues on histone tails and non-histone proteins.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[35].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[35].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[36].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[36].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[37].review.supported_by[0]	HDAC1 is recruited to chromatin by DNA-binding factors but is not itself a sequence-specific DNA-binding transcription factor.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-uniprot.txt	existing_annotations[37].review.supported_by[1]	Histone deacetylase that catalyzes the deacetylation of lysine residues on core histones.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[37].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[38].review.supported_by[0]	HDAC1 is recruited to chromatin by DNA-binding factors but is not itself a sequence-specific DNA-binding transcription factor.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-uniprot.txt	existing_annotations[38].review.supported_by[1]	Histone deacetylase that catalyzes the deacetylation of lysine residues on core histones.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[38].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[39].review.supported_by[0]	HDAC1 is recruited to chromatin by DNA-binding factors but is not itself a sequence-specific DNA-binding transcription factor.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-uniprot.txt	existing_annotations[39].review.supported_by[1]	Histone deacetylase that catalyzes the deacetylation of lysine residues on core histones.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[39].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[40].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[40].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[41].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[41].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[42].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[42].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[43].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[43].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[44].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[44].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[45].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[45].review.supported_by[2]	Class I HDACs, including HDAC1, are predominantly or exclusively nuclear, consistent with chromatin accessibility and transcriptional control roles.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[46].review.supported_by[1]	Class I HDACs, including HDAC1, are predominantly or exclusively nuclear, consistent with chromatin accessibility and transcriptional control roles.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[47].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[47].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[48].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[48].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[49].review.supported_by[1]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[49].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
