gene_symbol	protein_id	term_id	term_label	evidence_type	reference_id	action	loss_status	covered_by
PTPN6	P29350	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005829
PTPN6	P29350	GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004726
PTS	Q03393	GO:0003874	6-pyruvoyltetrahydropterin synthase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003874
PTS	Q03393	GO:0006729	tetrahydrobiopterin biosynthetic process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006729
PTS	Q03393	GO:0005739	mitochondrion	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005739
PUS3	Q9BZE2	GO:0009982	pseudouridine synthase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0009982; GO:0160154
PUS3	Q9BZE2	GO:0031119	tRNA pseudouridine synthesis	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0031119
PUS3	Q9BZE2	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005829
PUS3	Q9BZE2	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634
RAB15	P59190	GO:0006887	exocytosis	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RAB15	P59190	GO:0010008	endosome membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0010008
RAB24	Q969Q5	GO:0005776	autophagosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000421; GO:0005776
RAB24	Q969Q5	GO:0030139	endocytic vesicle	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RAB7A	P51149	GO:0005764	lysosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005764; GO:0005765
RAB7A	P51149	GO:0045335	phagocytic vesicle	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0030670; GO:0045335
RAB7A	P51149	GO:0005770	late endosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005770; GO:0031902
RAB7A	P51149	GO:0008333	endosome to lysosome transport	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0008333
RAB7A	P51149	GO:0090385	phagosome-lysosome fusion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0090385
RAB7B	Q96AH8	GO:0005764	lysosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005764
RAB7B	Q96AH8	GO:0045335	phagocytic vesicle	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0030670; GO:0045335
RAB7B	Q96AH8	GO:0005770	late endosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005770; GO:0031902
RAB7B	Q96AH8	GO:0008333	endosome to lysosome transport	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RAB7B	Q96AH8	GO:0090385	phagosome-lysosome fusion	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RAB9A	P51151	GO:0005764	lysosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005764
RAB9A	P51151	GO:0045335	phagocytic vesicle	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0030670; GO:0045335
RAB9A	P51151	GO:0005770	late endosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005770
RAB9A	P51151	GO:0042147	retrograde transport, endosome to Golgi	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042147
RAB9B	Q9NP90	GO:0005764	lysosome	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RAB9B	Q9NP90	GO:0045335	phagocytic vesicle	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0030670; GO:0045335
RAB9B	Q9NP90	GO:0005770	late endosome	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RAB9B	Q9NP90	GO:0042147	retrograde transport, endosome to Golgi	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042147
RACK1	P63244	GO:0005080	protein kinase C binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005080
RACK1	P63244	GO:0072344	rescue of stalled cytosolic ribosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0072344
RACK1	P63244	GO:0043022	ribosome binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0043022
RACK1	P63244	GO:2001125	negative regulation of translational frameshifting	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RAD18	Q9NS91	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005654; GO:0016604; GO:0016607; GO:0042405
RAD18	Q9NS91	GO:0006301	DNA damage tolerance	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006301
RAD18	Q9NS91	GO:0006513	protein monoubiquitination	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006513
RAD18	Q9NS91	GO:0097505	Rad6-Rad18 complex	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RARA	P10276	GO:0000122	negative regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000122
RARA	P10276	GO:0004879	nuclear receptor activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004879
RARA	P10276	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005654; GO:0005730; GO:0090575
RARA	P10276	GO:0030154	cell differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0007281; GO:0060010
RARA	P10276	GO:0045944	positive regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045944
RARA	P10276	GO:0090575	RNA polymerase II transcription regulator complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0090575
RARA	P10276	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000978; GO:0044323
RARA	P10276	GO:0048384	retinoic acid receptor signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0048384
RASA1	P20936	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RASA1	P20936	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RASA2	Q15283	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RASA2	Q15283	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0046580
RASA3	Q14644	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RASA3	Q14644	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0046580
RASA4	O43374	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RASA4	O43374	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0046580
RASA4B	C9J798	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RASA4B	C9J798	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0046580
RASAL1	O95294	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RASAL1	O95294	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0046580
RASAL2	Q9UJF2	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RASAL2	Q9UJF2	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RASAL3	Q86YV0	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RASAL3	Q86YV0	GO:1902531	regulation of intracellular signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0046580
RB1	P06400	GO:0031175	neuron projection development	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RB1	P06400	GO:0048667	cell morphogenesis involved in neuron differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RB1	P06400	GO:0000785	chromatin	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0016514
RB1	P06400	GO:0035189	Rb-E2F complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0035189
RB1	P06400	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:2000134
RBFOX3	A6NFN3	GO:0003729	mRNA binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RBFOX3	A6NFN3	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005681
RBFOX3	A6NFN3	GO:0007399	nervous system development	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0007399
RBFOX3	A6NFN3	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000381
RBFOX3	A6NFN3	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005829
RETREG2	Q8NC44	GO:0016020	membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005789
RFT1	Q96AA3	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005789
RFT1	Q96AA3	GO:0034203	glycolipid translocation	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0034202; GO:0034203
RFXANK	O14593	GO:0045944	positive regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045944
RFXANK	O14593	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005654; GO:0090575
RFXAP	O00287	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0016607; GO:0090575
RFXAP	O00287	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045944
RGS20	O76081	GO:0005096	GTPase activator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005096
RGS20	O76081	GO:0009898	cytoplasmic side of plasma membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RGS20	O76081	GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RHBDF1	Q96CC6	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005789
RHBDF1	Q96CC6	GO:0042058	regulation of epidermal growth factor receptor signaling pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0042058
RHBDF1	Q96CC6	GO:0050708	regulation of protein secretion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0050708; GO:0050709
RNF14	Q9UBS8	GO:0031624	ubiquitin conjugating enzyme binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RNF14	Q9UBS8	GO:0000151	ubiquitin ligase complex	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RNF166	Q96A37	GO:0000209	protein polyubiquitination	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
RNF166	Q96A37	GO:0061630	ubiquitin protein ligase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0061630
RNF185	Q96GF1	GO:0061630	ubiquitin protein ligase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0061630
RNF185	Q96GF1	GO:0036503	ERAD pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0036503
RNF185	Q96GF1	GO:0044390	ubiquitin-like protein conjugating enzyme binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0044390
RNF25	Q96BH1	GO:0072344	rescue of stalled cytosolic ribosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0072344; GO:0160127
RNF25	Q96BH1	GO:0006511	ubiquitin-dependent protein catabolic process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006511
RNF25	Q96BH1	GO:0061630	ubiquitin protein ligase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0061630
RNF25	Q96BH1	GO:0005634	nucleus	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005634
RNF41	Q9H4P4	GO:0071782	endoplasmic reticulum tubular network	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0071782
RNF5	Q99942	GO:0061630	ubiquitin protein ligase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0061630
RNF5	Q99942	GO:0036503	ERAD pathway	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0036503
RNF5	Q99942	GO:0044390	ubiquitin-like protein conjugating enzyme binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
ROR1	Q01973	GO:0005886	plasma membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005886
ROR1	Q01973	GO:0043235	signaling receptor complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0043235
ROR1	Q01973	GO:0030424	axon	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0030424; GO:0043679
ROR1	Q01973	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0043123
ROR1	Q01973	GO:0017147	Wnt-protein binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0017147
RPL18A	Q02543	GO:0003735	structural constituent of ribosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003735
RPL18A	Q02543	GO:0022625	cytosolic large ribosomal subunit	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0022625
RPL18A	Q02543	GO:0002181	cytoplasmic translation	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0002181
RPS3	P23396	GO:0003735	structural constituent of ribosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003735
RPS3	P23396	GO:0005634	nucleus	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0005634; GO:0005654; GO:0005730; GO:0071159
RPS3	P23396	GO:0022627	cytosolic small ribosomal subunit	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0022627
RPS3	P23396	GO:2001235	positive regulation of apoptotic signaling pathway	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:1902231; GO:2001235
RUBCN	Q92622	GO:0005769	early endosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005769
RUBCN	Q92622	GO:0005770	late endosome	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005770
RUBCN	Q92622	GO:0045806	negative regulation of endocytosis	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045806
RUBCN	Q92622	GO:1901097	negative regulation of autophagosome maturation	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:1901097
RUBCN	Q92622	GO:1901981	phosphatidylinositol phosphate binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RUBCNL	Q9H714	GO:0000421	autophagosome membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000421
RUBCNL	Q9H714	GO:0061909	autophagosome-lysosome fusion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0061909
RUBCNL	Q9H714	GO:0061910	autophagosome-endosome fusion	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0061910
RUBCNL	Q9H714	GO:0097352	autophagosome maturation	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0097352
RUNX3	Q13761	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000978
RUNX3	Q13761	GO:0001503	ossification	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RUNX3	Q13761	GO:0030097	hemopoiesis	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
RUNX3	Q13761	GO:0030182	neuron differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0048935
RUNX3	Q13761	GO:0045595	regulation of cell differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0043371; GO:0043378
RUNX3	Q13761	GO:0006357	regulation of transcription by RNA polymerase II	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000122; GO:0000981; GO:0006357
RUNX3	Q13761	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000981
RUNX3	Q13761	GO:0002062	chondrocyte differentiation	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
SAMD8	Q96LT4	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005789
SAMM50	Q9Y512	GO:0001401	SAM complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001401
SAMM50	Q9Y512	GO:0045040	protein insertion into mitochondrial outer membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045040
SCAMP1	O15126	GO:0006887	exocytosis	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCAMP1	O15126	GO:0032588	trans-Golgi network membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCAMP1	O15126	GO:0055038	recycling endosome membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0055038
SCAMP2	O15127	GO:0006887	exocytosis	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCAMP2	O15127	GO:0032588	trans-Golgi network membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0032588
SCAMP2	O15127	GO:0055038	recycling endosome membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0055038
SCAMP3	O14828	GO:0032588	trans-Golgi network membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCAMP3	O14828	GO:0055038	recycling endosome membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCAMP4	Q969E2	GO:0006887	exocytosis	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCAMP4	Q969E2	GO:0032588	trans-Golgi network membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCAMP4	Q969E2	GO:0055038	recycling endosome membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCAMP5	Q8TAC9	GO:0006887	exocytosis	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006887
SCAMP5	Q8TAC9	GO:0032588	trans-Golgi network membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0032588
SCAMP5	Q8TAC9	GO:0055038	recycling endosome membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0055038
SCG5	P05408	GO:0030234	enzyme regulator activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004867; GO:0008047
SCG5	P05408	GO:0046883	regulation of hormone secretion	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0046883
SCGB1A1	P11684	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005615
SCGB2A2	Q13296	GO:0005615	extracellular space	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SCN1A	P35498	GO:0001518	voltage-gated sodium channel complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001518
SCN1A	P35498	GO:0005248	voltage-gated sodium channel activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005248
SCN1A	P35498	GO:0035725	sodium ion transmembrane transport	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005248; GO:0005272
SCN1A	P35498	GO:0086002	cardiac muscle cell action potential involved in contraction	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0086002
SCN9A	Q15858	GO:0001518	voltage-gated sodium channel complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0001518
SCN9A	Q15858	GO:0005248	voltage-gated sodium channel activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005248
SCN9A	Q15858	GO:0035725	sodium ion transmembrane transport	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005248
SCO2	O43819	GO:0033617	mitochondrial respiratory chain complex IV assembly	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0033617
SCP2D1	Q9UJQ7	GO:0005829	cytosol	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SDHA	P31040	GO:0045273	respiratory chain complex II (succinate dehydrogenase)	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045273
SDHA	P31040	GO:0050660	flavin adenine dinucleotide binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0050660; GO:0071949
SDHA	P31040	GO:0006121	mitochondrial electron transport, succinate to ubiquinone	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006121
SDHA	P31040	GO:0009055	electron transfer activity	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SDHB	P21912	GO:0009060	aerobic respiration	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006099; GO:0006121; GO:0009060
SDHB	P21912	GO:0022904	respiratory electron transport chain	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006121; GO:0022904
SDHB	P21912	GO:0031966	mitochondrial membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005743
SDHC	Q99643	GO:0006121	mitochondrial electron transport, succinate to ubiquinone	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006121
SDHC	Q99643	GO:0045273	respiratory chain complex II (succinate dehydrogenase)	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045273
SDHD	O14521	GO:0006099	tricarboxylic acid cycle	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006099
SDHD	O14521	GO:0006121	mitochondrial electron transport, succinate to ubiquinone	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006121
SDHD	O14521	GO:0045273	respiratory chain complex II (succinate dehydrogenase)	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0045273
SDHD	O14521	GO:0020037	heme binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0020037
SDHD	O14521	GO:0048039	ubiquinone binding	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0048039
SEC11A	P67812	GO:0005787	signal peptidase complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005787
SEC11A	P67812	GO:0008233	peptidase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004252; GO:0008233; GO:0009003
SEC11C	Q9BY50	GO:0005787	signal peptidase complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005787
SEC11C	Q9BY50	GO:0008233	peptidase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0004252; GO:0008233; GO:0009003
SEC62	Q99442	GO:0005789	endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005789
SEC62	Q99442	GO:0008320	transmembrane protein transporter activity	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SEC62	Q99442	GO:0031204	post-translational protein targeting to membrane, translocation	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0031204
SEC63	Q9UGP8	GO:0003723	RNA binding	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0003723
SEC63	Q9UGP8	GO:0006614	SRP-dependent cotranslational protein targeting to membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006614
SEC63	Q9UGP8	GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0006620; GO:0031204
SEC63	Q9UGP8	GO:0031207	Sec62/Sec63 complex	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SERP1	Q9Y6X1	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005783; GO:0005789
SERP1	Q9Y6X1	GO:0030968	endoplasmic reticulum unfolded protein response	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SERP2	Q8N6R1	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005783; GO:0005789
SERP2	Q8N6R1	GO:0030968	endoplasmic reticulum unfolded protein response	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SERPINH1	P50454	GO:0005783	endoplasmic reticulum	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005783; GO:0005788
SERPINH1	P50454	GO:0030199	collagen fibril organization	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	UNIQUE	
SGCA	Q16586	GO:0016012	sarcoglycan complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0016012
SGCE	O43556	GO:0016012	sarcoglycan complex	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0016012
SGTA	O43765	GO:0016020	membrane	IBA	GO_REF:0000033	KEEP_AS_NON_CORE	REDUNDANT	GO:0016020
SGTA	O43765	GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SGTA	O43765	GO:0060090	molecular adaptor activity	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SGTA	O43765	GO:0072380	TRC complex	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SH3GLB1	Q9Y371	GO:0030674	protein-macromolecule adaptor activity	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SIAH1	Q8IUQ4	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0043161
SIAH1	Q8IUQ4	GO:0061630	ubiquitin protein ligase activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0061630
SIAH1	Q8IUQ4	GO:0005737	cytoplasm	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005737; GO:0005769; GO:0005829
SIAH1	Q8IUQ4	GO:0031624	ubiquitin conjugating enzyme binding	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
SIRT1	Q96EB6	GO:0005634	nucleus	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0005634; GO:0005637; GO:0005654; GO:0005677; GO:0005730; GO:0016605; GO:0035098
SIRT1	Q96EB6	GO:0003714	transcription corepressor activity	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0003714
SIRT1	Q96EB6	GO:0006974	DNA damage response	IBA	GO_REF:0000033	ACCEPT	REDUNDANT	GO:0000720; GO:0000731; GO:0006974; GO:0008630; GO:0070914
SIRT1	Q96EB6	GO:0031509	subtelomeric heterochromatin formation	IBA	GO_REF:0000033	ACCEPT	UNIQUE	
