source_file	entity_id	entity_symbol	level	status	gap_kind	dark_aspect	n_provenance	provenance_refs	gap_statement
genes/yeast/GAT2/GAT2-ai-review.yaml	P40209	GAT2	gene	OPEN	BIOLOGY	BP_DARK	2	PMID:10392447;file:yeast/GAT2/GAT2-bioinformatics/RESULTS.md	The direct DNA target genes of Gat2, the specific GATA DNA sites it occupies in vivo, and the physiological condition under which it acts are undetermined. It is also unresolved whether Gat2 functions as a transcriptional activator or repressor.
genes/yeast/GAT2/GAT2-ai-review.yaml	P40209	GAT2	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	file:yeast/GAT2/GAT2-bioinformatics/RESULTS.md	Whether Gat2 is functionally redundant with, antagonistic to, or independent of the canonical nitrogen-catabolite-repression GATA factors (Gln3, Gat1, Dal80, Gzf3) is unknown, and its DNA-binding specificity relative to theirs has not been measured.
genes/yeast/GAT2/GAT2-ai-review.yaml	P40209	GAT2	gene	OPEN	BIOLOGY|CURATION	CC_DARK	1	file:yeast/GAT2/GAT2-bioinformatics/RESULTS.md	Gat2's subcellular localization and its regulation (e.g. nuclear/cytoplasmic partitioning in response to nitrogen or TORC1 signaling, as seen for Gln3 and Gat1) have not been experimentally determined.
genes/yeast/GPM3/GPM3-ai-review.yaml	Q12326	GPM3	gene	OPEN	BIOLOGY	WHOLLY_DARK	2	PMID:9544241;PMID:9544241	It is unknown whether GPM3 has any catalytic or other molecular activity, what (if any) its in-vivo biological role is, and why S. cerevisiae retains a stably expressed third phosphoglycerate-mutase homolog that is dispensable and lacks detectable mutase activity.
genes/yeast/GTT3/GTT3-ai-review.yaml	P39996	GTT3	gene	OPEN	BIOLOGY	MF_DARK	2	file:yeast/GTT3/GTT3-deep-research-falcon.md;file:yeast/GTT3/GTT3-deep-research-falcon.md	"The molecular function of Gtt3 (YEL017W) is unknown. Despite the name ""glutathione transferase 3"", no glutathione-conjugation (or any other) enzymatic activity, substrate, catalytic mechanism, transporter activity, or specific binding partner has ever been demonstrated for the protein; it is not even established that Gtt3 is a bona fide glutathione transferase."
genes/yeast/ICY1/ICY1-ai-review.yaml	Q04329	ICY1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:14504216	The molecular function of ICY1 is entirely undetermined: no catalytic activity, ligand, RNA/DNA/protein-binding activity, or structural/scaffolding role has been demonstrated or can be inferred from sequence.
genes/yeast/ICY1/ICY1-ai-review.yaml	Q04329	ICY1	gene	OPEN	BIOLOGY	BP_DARK	2	PMID:14504216;PMID:14504216	The biological process in which ICY1 acts directly is unknown; whether its requirement for viability of mtDNA-less (rho0) cells reflects a direct role in mitochondrial function/protein import or an indirect cytosolic contribution is unresolved.
genes/yeast/ICY1/ICY1-ai-review.yaml	Q04329	ICY1	gene	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:12673624	"The gene name ""Interacting with cytoskeleton"" is not supported by any verified molecular-interaction evidence in the reviewed literature; whether ICY1 physically or functionally associates with the cytoskeleton is unknown."
genes/yeast/ICY1/ICY1-ai-review.yaml	Q04329	ICY1	gene	OPEN	BIOLOGY	CC_DARK	1	PMID:14504216	The functionally relevant subcellular compartment for ICY1 is unresolved: it is reported at the vacuole membrane (GFP screen) yet described as cytosolic in the functional genetics study.
genes/yeast/ILT1/ILT1-ai-review.yaml	Q03193	ILT1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:30045857	The molecular function of Ilt1 is undetermined. It is unknown whether Ilt1 is itself a transporter/permease (and, if so, what solute it moves and in which direction), a transport-associated or regulatory subunit, or acts through some other membrane-based mechanism. No biochemical transport assay, substrate, or catalytic/transport activity has been reported.
genes/yeast/ILT1/ILT1-ai-review.yaml	Q03193	ILT1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:30045857	The native physiological role of ILT1 is unknown. Ionic liquids are synthetic xenobiotics, so cationic-toxin tolerance is unlikely to be the trait under natural selection; what Ilt1 does for the cell under normal conditions, and why its requirement is background-dependent (needed in BY/S288c but not in the tolerant 378 isolate), is not understood.
genes/yeast/JIP4/JIP4-ai-review.yaml	Q03361	JIP4	gene	OPEN	BIOLOGY	WHOLLY_DARK	1	file:yeast/JIP4/JIP4-uniprot.txt	"The molecular function of JIP4 is entirely unknown. No biochemical activity has been demonstrated, and its highly disordered sequence contains no recognizable folded catalytic or nucleic-acid-binding domain (no PWI, no RRM), so even the family-based ""RNA binding"" inference is unverified."
genes/yeast/JIP4/JIP4-ai-review.yaml	Q03361	JIP4	gene	OPEN	BIOLOGY	MF_DARK	1	file:yeast/JIP4/JIP4-uniprot.txt	It is unknown whether the metazoan SRRM1/SRm160 splicing function transfers to yeast JIP4 at all: whether JIP4 binds RNA, associates with the spliceosome, or regulates mRNA splicing has never been tested experimentally, and the current spliceosome/ splicing GO annotations are homology-only (IBA) inferences.
genes/yeast/JIP4/JIP4-ai-review.yaml	Q03361	JIP4	gene	OPEN	BIOLOGY	BP_DARK	1	file:yeast/JIP4/JIP4-uniprot.txt	The subcellular localization of JIP4 has not been experimentally determined, and its biological process/pathway and loss-of-function phenotype (beyond viability of the deletion) are unknown, including its functional relationship to the whole-genome- duplication paralog YOR019W.
genes/yeast/JIP4/JIP4-ai-review.yaml	Q03361	JIP4	gene	OPEN	BIOLOGY	MF_DARK	1	file:yeast/JIP4/JIP4-deep-research-falcon.md	"The molecular basis of the ""Jumonji-interacting protein"" name is not established: it is unclear whether JIP4 physically or functionally associates with the JmjC-domain transcription factor Gis1 (or another Jumonji-family protein), and if so what that interaction does, so any link to the Rim15/TOR/Sch9 nutrient-signaling and calorie-restriction pathway is hypothetical."
genes/yeast/KDX1/KDX1-ai-review.yaml	P36005	KDX1	gene	OPEN	BIOLOGY	MF_DARK	2	PMID:20641022;PMID:18268013	Whether KDX1/Mlp1 has any residual protein kinase catalytic (phosphotransfer) activity in vivo is undetermined; no physiological substrate has been demonstrated and the field treats it as catalytically dead.
genes/yeast/KDX1/KDX1-ai-review.yaml	P36005	KDX1	gene	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:9111331	The full set of KDX1/Mlp1 direct binding partners and any additional (non-Swi4, non-Rlm1) scaffolding targets are unknown.
genes/yeast/KDX1/KDX1-ai-review.yaml	P36005	KDX1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:20641022	The non-redundant (unique) biological role of KDX1/Mlp1 relative to SLT2/MPK1 is undefined: no phenotype has been shown to depend on KDX1 with SLT2 intact.
genes/yeast/LEE1/LEE1-ai-review.yaml	Q02799	LEE1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:30358795	The molecular function of LEE1 beyond metal (zinc) coordination is unknown. No catalytic activity or specific binding activity has been demonstrated experimentally. In particular, whether the two CCCH zinc fingers bind nucleic acid — and, if so, whether the target is RNA or DNA and what its sequence or identity is — has not been tested.
genes/yeast/LEE1/LEE1-ai-review.yaml	Q02799	LEE1	gene	OPEN	BIOLOGY	MF_DARK	0		Whether LEE1 has any role in protein ubiquitination is unresolved. The makorin-family (PTHR11224 / MKRN-like) ubiquitin-ligase annotations are propagated from RING-domain-containing metazoan makorins, but LEE1 lacks the catalytic RING domain, so it is unknown whether LEE1 participates in ubiquitination through any non-canonical mechanism or not at all.
genes/yeast/LEE1/LEE1-ai-review.yaml	Q02799	LEE1	gene	OPEN	BIOLOGY	WHOLLY_DARK	0		The biological process(es) in which LEE1 acts are unknown. Reported deletion and overexpression phenotypes (altered chemical resistance/accumulation, decreased competitive fitness, increased sporulation efficiency, altered invasive/vegetative growth, and a hit in a minisatellite-stability screen) come from high-throughput screens and do not define a pathway; and its nitrogen-source-responsive (nitrogen catabolite repression) expression is a regulatory observation, not a mechanism.
genes/yeast/LIH1/LIH1-ai-review.yaml	P47145	LIH1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:26580812	The actual catalytic activity of the LIH1 protein is undetermined. Although LIH1 retains an intact serine-hydrolase catalytic triad (Ser181/Asp253/His315) and the GHSLG nucleophile-elbow motif, it has never been expressed, purified, or assayed; whether it hydrolyzes triacylglycerol (as its EC 3.1.1.3 mapping asserts), some other lipid or carboxylic ester, or is catalytically inert in vivo, is unknown.
genes/yeast/LIH1/LIH1-ai-review.yaml	P47145	LIH1	gene	OPEN	BIOLOGY	CC_DARK	0		The subcellular localization of LIH1 is unknown. It is not established whether LIH1 is secreted (as many fungal lipases of this family are), retained intracellularly, or membrane-associated.
genes/yeast/LIH1/LIH1-ai-review.yaml	P47145	LIH1	gene	OPEN	BIOLOGY	BP_DARK	0		"The biological process and physiological role of LIH1 are unknown. No loss-of-function phenotype has been reported, the conditions (if any) under which LIH1 is required or induced are undefined, and the assignment to ""lipid metabolic process"" rests solely on domain inference."
genes/yeast/LPX2/LPX2-ai-review.yaml	P35736	LPX2	gene	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:36164978	"The direct molecular function and physiological substrate of LPX2 are unknown. The ""peroxisomal lipase"" designation rests on gene-deletion lipidomics plus a literature attribution of lipase activity (Ploier et al. 2013) that is actually a NEGATIVE direct result: that study tested Ykl050cp in vivo and it did not exhibit lipolytic activity (only Lpx1p and Ayr1p were confirmed as lipases); no purified-protein enzymatic assay or substrate specificity has been established, and the protein has no recognizable hydrolase domain."
genes/yeast/LPX2/LPX2-ai-review.yaml	P35736	LPX2	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:36164978	LPX2's family placement conflicts with its proposed function: its only recognized sequence family is EIS1/Eisosome1 (a plasma-membrane eisosome protein family), yet it localizes to the peroxisomal matrix and is proposed to act in lipid metabolism. Whether LPX2 retains any EIS1-like (eisosome/membrane-organizing) role, has neofunctionalized after the whole-genome duplication, or does something else entirely is unknown.
genes/yeast/LPX2/LPX2-ai-review.yaml	P35736	LPX2	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:36164978	The in-vivo biological role of LPX2 is undefined beyond a lipidomic association. No growth phenotype, defined pathway placement, or contribution to peroxisomal fatty-acid metabolism has been demonstrated specifically for LPX2; the model that peroxisomal lipases release fatty acids for beta-oxidation and maintain peroxisomal membrane morphology is a speculative suggestion proposed for the Lpx1/Lpx2/Fsh3 set, not an LPX2-specific result.
genes/yeast/LPX2/LPX2-ai-review.yaml	P35736	LPX2 (core function)	core_function	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:24187129	"The molecular function of LPX2 is not experimentally established. It is proposed to be a peroxisomal lipase (""Lipase of Peroxisomes 2""), but no reproducible enzymatic activity, catalytic mechanism, or physiological substrate has been demonstrated on the purified protein, and its true substrate class (if any) is undefined."
genes/yeast/MAL33/MAL33-ai-review.yaml	P38157	MAL33	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:10447589	Whether the MAL33 allele of the S. cerevisiae S288C reference strain is a functional MAL-activator at all is the central unknown: it is reported to be non-functional, so its capacity to activate maltose-inducible transcription of the MAL structural genes has not been demonstrated for MAL33 itself. The direct DNA target genes, the specific MAL upstream activation sequence(s) MAL33 occupies, and the inducing condition are undetermined for MAL33.
genes/yeast/MAL33/MAL33-ai-review.yaml	P38157	MAL33	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:10447589	The functional relationship of MAL33 to the other MAL-activator paralogs is uncharacterized: whether MAL33 is redundant with, distinct from, or (in S288C) simply a degenerate copy of the functional activators (Mal63p and relatives), and how it relates to MAL13 — the other non-functional MAL-activator allele of the reference strain — has not been tested directly for MAL33.
genes/yeast/MCH2/MCH2-ai-review.yaml	P36032	MCH2	gene	OPEN	BIOLOGY	WHOLLY_DARK	3	PMID:11536335;PMID:11536335;file:yeast/MCH2/MCH2-bioinformatics/RESULTS.md	"The transported substrate, transport direction (uniport/symport/antiport), driving force (proton-coupled vs. facilitated diffusion), and physiological/biological role of MCH2 are all undetermined. It is one of the ""dark"" conserved yeast transporters: a bona fide MFS transporter with no assignable cargo and no dedicated phenotype."
genes/yeast/MCH2/MCH2-ai-review.yaml	P36032	MCH2	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:11536335	Whether MCH2 contributes to the mch1-5 quintuple-mutant chemostat biomass phenotype, and whether the five MCH paralogs (and JEN1) act redundantly, is unresolved. No mch2-single phenotype has been established.
genes/yeast/MCH2/MCH2-ai-review.yaml	P36032	MCH2 (core function)	core_function	OPEN	BIOLOGY	BP_DARK	2	PMID:11536335;PMID:16204239	"The direct transported substrate of MCH2 is unknown, and consequently no molecular function more specific than the generic ""transmembrane transporter activity"" can be assigned. Monocarboxylic acids (lactate, pyruvate, acetate) are experimentally excluded, and riboflavin (the substrate of the paralog Mch5p) is not expected, but no positive substrate has been identified."
genes/yeast/MCO14/MCO14-ai-review.yaml	P38744	MCO14	gene	OPEN	BIOLOGY	BP_DARK	0		The biological process in which MCO14 participates in yeast mitochondria is unknown. The family-derived tetrahydrobiopterin pathway is largely absent from S. cerevisiae, so the process the protein actually serves (metabolic, structural, or regulatory) is undetermined.
genes/yeast/MCO14/MCO14-ai-review.yaml	P38744	MCO14	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	0		The composition of the high-molecular-weight, membrane-potential-dependent complex that Mco14 assembles into is unknown; no specific interaction partner has been curated.
genes/yeast/MCO14/MCO14-ai-review.yaml	P38744	MCO14 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	0		"Whether MCO14 is a catalytically active dehydratase in yeast, and if so its true physiological substrate, is undetermined; the annotated 4a-carbinolamine dehydratase activity is a family/motif-based prediction (UniProt ""Putative"") with no direct enzyme assay of P38744."
genes/yeast/MIM1/MIM1-ai-review.yaml	Q08176	MIM1	gene	NARROWING	BIOLOGY	MF_DARK	2	PMID:15608614;PMID:28916712	The mechanism by which Mim1 integrates an alpha-helical transmembrane anchor is undetermined. It is not established whether the substrate helix passes through a proteinaceous conduit formed by the Mim1 oligomer, is handed to the lipid phase at a protein-lipid interface, or is thinned/destabilised into the bilayer by the complex - nor what, if anything, makes the reaction directional and releases the client.
genes/yeast/MIM1/MIM1-ai-review.yaml	Q08176	MIM1	gene	OPEN	BIOLOGY	BP_DARK	2	PMID:31945731;PMID:35262629	What determines whether a given alpha-helically anchored outer-membrane protein requires the MIM complex is unknown. There is no sequence or biophysical rule that predicts MIM dependence, and no substrate-recognition determinant on either the client or the complex has been identified.
genes/yeast/MIM1/MIM1-ai-review.yaml	Q08176	MIM1	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	2	PMID:18177669;PMID:18177669	Why the Neurospora crassa orthologue only partially complements yeast mim1-delta, while the more distant Schizosaccharomyces pombe orthologue complements fully, is unexplained. It is therefore not established that MIM function is uniform across the fungal clade over which it is phylogenetically propagated.
genes/yeast/MIM1/MIM1-ai-review.yaml	Q08176	MIM1 (core function)	core_function	OPEN	ONTOLOGY	CC_DARK	1	PMID:41748941	"No ontology term can express what MIM does at the lipid droplet. GO has GO:0160259 for the ER-lipid droplet contact site and GO:0170007 for the corresponding tether activity, and GO:0044233 for the ER-mitochondrion apposition, but nothing for the mitochondrion-lipid droplet combination. The function can currently only be recorded at the generic GO:0034389 ""lipid droplet organization"" level, which loses both the structure and the mechanism."
genes/yeast/MIM1/MIM1-ai-review.yaml	Q08176	MIM1 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	PMID:41748941	Which partner supplies the lipid droplet-facing determinant of the tether is undetermined, so it is not established whether Mim1 enables the tethering activity or merely contributes the mitochondrial anchor while Ayr1 does the recognising.
genes/yeast/MNN14/MNN14-ai-review.yaml	P40355	MNN14	gene	NARROWING	BIOLOGY	RESIDUAL_SUBGAP	3	PMID:33144549;PMID:9459307;UniProt:P40355	The in-vivo division of labour between MNN14 and its paralog MNN4 is unresolved. MNN14 has intrinsic mannosylphosphate transferase activity in vitro, yet MNN4 is curated as a positive regulator (enzyme activator) of the Mnn6/Ktr6 mannosylphosphate transferase, not a catalyst. It is unknown whether, in the cell, MNN14 acts primarily as a catalyst, MNN4 primarily as a regulator, and how the two models are reconciled for two closely related paralogs.
genes/yeast/MNN14/MNN14-ai-review.yaml	P40355	MNN14	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:28101612	The acceptor-position specificity of MNN14 in vivo is unknown: which mannose residues/positions on N-linked (and possibly O-linked) glycans MNN14 phosphorylates in the cell, and whether MNN4 and MNN14 act on the same or different positions.
genes/yeast/MNN14/MNN14-ai-review.yaml	P40355	MNN14	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:28101612;UniProt:P40355	The basis of the functional redundancy between MNN14 and MNN4, and any distinct or condition-specific role of MNN14, are unknown. There is no described standalone loss-of-function phenotype for an mnn14 single mutant beyond the residual mannosylphosphate profile.
genes/yeast/MNT4/MNT4-ai-review.yaml	P53745	MNT4 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	PMID:9653120	The acceptor substrate and demonstrated catalytic activity of MNT4 are unknown: no enzyme assay, donor/acceptor pair, or reaction product has been reported for the protein.
genes/yeast/MNT4/MNT4-ai-review.yaml	P53745	MNT4 (core function)	core_function	OPEN	BIOLOGY	BP_DARK	1	PMID:10521541	The in-vivo biological role and deletion phenotype of MNT4 are unknown, and the family default role (protein O-linked glycosylation) is specifically excluded for MNT4.
genes/yeast/MNT4/MNT4-ai-review.yaml	P53745	MNT4 (core function)	core_function	OPEN	BIOLOGY|CURATION	CC_DARK	1	PMID:10521541	The subcellular compartment in which MNT4 acts is uncertain.
genes/yeast/MOH1/MOH1-ai-review.yaml	P38191	MOH1	gene	OPEN	BIOLOGY	MF_DARK	2	PMID:11240639;file:yeast/MOH1/MOH1-bioinformatics/RESULTS.md	The molecular activity of Moh1 is undetermined. Beyond structural zinc binding by the Yippee domain, it is not known what Moh1 binds (protein? nucleic acid?) or what biochemical output, if any, the cradle-shaped Yippee pocket produces. No catalytic activity is supported.
genes/yeast/MOH1/MOH1-ai-review.yaml	P38191	MOH1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:11240639	No functionally validated direct physical partner or substrate of Moh1 is known. Despite ~49 recorded high-throughput interactions, none has been shown to be a direct, function-defining partner, and the Drosophila Yippee-Hemolin interaction has no established yeast counterpart.
genes/yeast/MOH1/MOH1-ai-review.yaml	P38191	MOH1	gene	NARROWING	BIOLOGY	BP_DARK	2	PMID:28173693;PMID:15456898	The mechanism by which Moh1 shapes stress tolerance and quiescence is unknown. It is unexplained why loss of Moh1 increases acute resistance to several lethal stresses yet decreases long-term stationary-phase/chronological survival, and whether Moh1 acts directly on membranes, metabolism, transcription, or cell death machinery.
genes/yeast/MOH1/MOH1-ai-review.yaml	P38191	MOH1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:28173693	"Whether ""apoptotic process""/regulated cell death is the correct biological-process framing for Moh1 is unresolved. The label derives from a single heterologous complementation study interpreted within the contested yeast programmed-cell-death paradigm."
genes/yeast/MOH1/MOH1-ai-review.yaml	P38191	MOH1	gene	OPEN	BIOLOGY	CC_DARK	0		The subcellular site of Moh1 action is unknown; no reliable localization is curated, and the GOA cellular_component annotation is ND.
genes/yeast/MRX20/MRX20-ai-review.yaml	P43617	MRX20	gene	OPEN	BIOLOGY	MF_DARK	1	file:yeast/MRX20/MRX20-uniprot.txt	The physiological substrate transported by MRX20 is unknown. It has the mitochondrial-carrier fold and the conserved carrier signature residues, but its specific solute (whether a tricarboxylate/citrate as in related family members, another metabolite, or none) has never been measured, and no transport assay for MRX20 exists.
genes/yeast/MRX20/MRX20-ai-review.yaml	P43617	MRX20	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:25683707	"Whether MRX20 has any direct role in mitochondrial gene expression is unknown. The ""Mrx"" name reflects only proteomic co-purification with mitochondrial-ribosome (MIOREX) complexes, and no experiment has shown that MRX20 participates in transcription, RNA processing, translation, or ribosome assembly."
genes/yeast/MRX20/MRX20-ai-review.yaml	P43617	MRX20	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:10930523	The biological process MRX20 serves and the basis of its loss-of-function phenotypes are unknown. The deletion is viable with only weak, pleiotropic high-throughput phenotypes, none of which points to a specific pathway.
genes/yeast/NIT1/NIT1-ai-review.yaml	P40447	NIT1	gene	OPEN	BIOLOGY	MF_DARK	2	PMID:11380987;file:yeast/NIT1/NIT1-bioinformatics/RESULTS.md	The physiological substrate and catalytic activity of NIT1 (YIL164C) are unknown. It has never been shown to hydrolyze a nitrile or any amide/other C-N bond in vitro or in vivo, and it is unresolved whether the protein is catalytically active at all.
genes/yeast/NIT1/NIT1-ai-review.yaml	P40447	NIT1	gene	OPEN	BIOLOGY|CURATION	MF_DARK	2	file:yeast/NIT1/NIT1-uniprot.txt;file:yeast/NIT1/NIT1-bioinformatics/RESULTS.md	It is unresolved whether YIL164C is a functional gene or a truncated/pseudogene fragment, and whether YIL164C and YIL165C are translated as one protein in S. cerevisiae S288C.
genes/yeast/NIT1/NIT1-ai-review.yaml	P40447	NIT1	gene	OPEN	BIOLOGY	WHOLLY_DARK	1	PMID:28373563	The biological process and subcellular localization of NIT1 are unknown; its high-throughput deletion phenotypes have no established mechanistic link to a molecular function.
genes/yeast/NVJ3/NVJ3-ai-review.yaml	Q03983	NVJ3	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:26283797	The direct molecular/biochemical activity of Nvj3 is undetermined: it is unknown whether Nvj3 binds or transfers a specific lipid, senses a lipid, or acts purely as a scaffold/adaptor recruited by Mdm1. Its only recognizable domain is the PXA (Phox-associated) domain, whose biochemical function is itself uncharacterized.
genes/yeast/NVJ3/NVJ3-ai-review.yaml	Q03983	NVJ3	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:26283797	Whether Nvj3 itself possesses membrane-tethering activity, or is only a passenger recruited to Mdm1-formed ER-vacuole contacts, is unresolved.
genes/yeast/NVJ3/NVJ3-ai-review.yaml	Q03983	NVJ3	gene	NARROWING	BIOLOGY	BP_DARK	1	PMID:29146766	The specific molecular step by which Nvj3 influences triacylglycerol synthesis and lipid-droplet packaging is unknown, as is the physiological consequence of its loss beyond a mild neutral-lipid imbalance.
genes/yeast/OCA6/OCA6-ai-review.yaml	Q12454	OCA6 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	PMID:21409566	Whether OCA6 is a catalytically active phosphatase at all is undetermined. It carries the PFA-DSP/PTP fold and a predicted active-site cysteine, but its CX5R catalytic loop is degenerate (the invariant phosphate-binding arginine is missing), and no direct enzymatic assay of OCA6 has been reported.
genes/yeast/OCA6/OCA6-ai-review.yaml	Q12454	OCA6 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	PMID:21409566	"The physiological substrate of OCA6 is unknown. Even if it retains activity, whether it acts on a phosphoprotein (as the ""protein tyrosine phosphatase"" name implies), on inositol pyrophosphates (as the active family member Siw14/Oca3 does), or on some other substrate is undetermined."
genes/yeast/OCA6/OCA6-ai-review.yaml	Q12454	OCA6 (core function)	core_function	OPEN	BIOLOGY	BP_DARK	1	PMID:21409566	OCA6's specific role within the OCA family / OCA complex and in the oxidative-stress response is unresolved — whether it is a catalytic subunit, a regulatory/scaffolding subunit, or functionally redundant with its paralogs, and how it contributes mechanistically to caffeine/rapamycin/oxidant responses and to Brome mosaic virus replication.
genes/yeast/PRM5/PRM5-ai-review.yaml	P40476	PRM5	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:11062271	"The molecular function of PRM5 is entirely unknown. No catalytic activity, ligand/partner binding, transport, or scaffolding role has been demonstrated or can be inferred from sequence, and no informative GO molecular-function term is supportable (the annotation is the ND root, not ""protein binding"")."
genes/yeast/PRM5/PRM5-ai-review.yaml	P40476	PRM5	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:10594829	The biological process PRM5 participates in is unknown. It is transcriptionally induced by mating pheromone and by the cell wall integrity (Mpk1–Rlm1) pathway, but it has not been shown to function in mating, cell fusion, cell-wall biogenesis, or any other process; a prm5-null mutant is viable with only mild, mechanistically unexplained phenotypes.
genes/yeast/PRM5/PRM5-ai-review.yaml	P40476	PRM5	gene	OPEN	BIOLOGY|CURATION	CC_DARK	0		PRM5's own subcellular localization has not been directly determined. Its current fungal-type-vacuole and bud-neck component annotations are phylogenetic (IBA) propagations from experimentally localized paralogs (CSI2, YNL058C), not direct observations of PRM5.
genes/yeast/PTM1/PTM1-ai-review.yaml	P32857	PTM1	gene	OPEN	BIOLOGY	MF_DARK	3	PMID:39609618;PMID:39609618;PMID:36373655	The molecular function of PTM1 is unknown: no enzymatic activity, transported substrate, bound ligand, or channel/receptor activity has been demonstrated, and it is not known whether PTM1 acts as a cargo-binding trafficking chaperone (the leading family hypothesis), a scaffolding/adaptor protein, or something else.
genes/yeast/PTM1/PTM1-ai-review.yaml	P32857	PTM1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:39609618	The physiological cargo(es) or interacting client(s) of PTM1 that would define its trafficking role are unidentified; it is unknown which membrane proteins or lipids, if any, depend on PTM1 for their transport, sorting, or retention within the Golgi/endosome system.
genes/yeast/PTM1/PTM1-ai-review.yaml	P32857	PTM1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:39609618	The biological process PTM1 participates in, and its loss-of-function phenotype, are undefined. No clear phenotype has been reported for the ptm1Δ single mutant, and it is unknown whether the whole-genome-duplication paralog YHL017W provides functional redundancy that masks a phenotype.
genes/yeast/ROF1/ROF1-ai-review.yaml	P38867	ROF1	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:22095082	The direct in vivo target genes of Rof1 in S. cerevisiae are undetermined. No genome-wide Rof1 ChIP dataset has been reported (unlike its paralog Mit1); the available data are downstream expression changes from overexpression, not direct binding, and SGD lists zero known targets.
genes/yeast/ROF1/ROF1-ai-review.yaml	P38867	ROF1	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:24994900	Whether Rof1 functions as a transcriptional activator or repressor of its direct targets in S. cerevisiae is unresolved. GO annotations encode positive regulation (transferred from the C. albicans activator Wor1), yet the budding-yeast phenotypic and expression data indicate repression of the complex-colony/FLO11 program.
genes/yeast/ROF1/ROF1-ai-review.yaml	P38867	ROF1	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:28673928	Rof1 has no penetrant, condition-independent loss-of-function phenotype, and the physiological signal or condition that activates it is unknown. Single-deletion effects on colony morphology are strain-background dependent and conflicting between studies.
genes/yeast/SDD3/SDD3-ai-review.yaml	Q12496	SDD3	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:26192197	SDD3 has no experimentally demonstrated molecular function. Its assignment as a zinc metalloendopeptidase rests entirely on the presence of the M16 family fold and the intact HxxEH zincin motif plus a computational zinc-proteome prediction; no catalytic activity, substrate, cofactor binding, or physical interaction partner has been measured for the SDD3 protein.
genes/yeast/SDD3/SDD3-ai-review.yaml	Q12496	SDD3	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:26192197	It is unknown whether SDD3's recovery as an overexpression suppressor of mitochondria-mediated cell death reflects a genuine endogenous role in cytosolic proteostasis / clearance of over-accumulated mitochondrial precursors, or an indirect gain-of-function effect of high-copy expression.
genes/yeast/SDD3/SDD3-ai-review.yaml	Q12496	SDD3 / biological_process	annotation	OPEN	BIOLOGY	BP_DARK	1	PMID:26192197	The normal (loss-of-function) biological process in which SDD3 participates is unknown; no SDD3 deletion phenotype has been reported that would assign it to a specific pathway.
genes/yeast/SDD3/SDD3-ai-review.yaml	Q12496	SDD3 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	1	PMID:30358795	Whether SDD3 is a catalytically active zinc metalloendopeptidase, and if so what peptide/protein substrate(s) it cleaves and with what specificity, is unknown; the only evidence for an activity is the presence of the M16 zincin fold and motif.
genes/yeast/SET6/SET6-ai-review.yaml	Q12529	SET6	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:37252976	The protein substrate of SET6 is unknown: no methylation site on any histone or non-histone protein has ever been attributed to SET6, so the specific methyl-acceptor it acts on is undetermined.
