suggested_review_name	review_name_collision	uniprot_accession	entry_name	primary_gene	ordered_locus	all_gene_names	protein_name	reviewed	annotation_score	length	ec_numbers	go_ids	interpro_ids	pfam_ids	panther_ids	kegg_ids	biocyc_ids	unipathway_ids	refseq_ids	keywords	gene_key	primary_bucket_id	primary_bucket_label	primary_bucket_type	primary_bucket_source	primary_module_area	assignment_reason	specific_kegg_pathway_ids	specific_kegg_pathway_names	overview_kegg_pathway_ids
PP_5507	false	A0A140FW62	A0A140FW62_PSEPK	PP_5507	PP_5507	PP_5507	Uncharacterized protein	unreviewed	1.0	83						ppu:PP_5507;	PPUT160488:G1G01-2417-MONOMER;			Reference proteome	ppu:PP_5507	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5508	false	A0A140FW63	A0A140FW63_PSEPK	PP_5508	PP_5508	PP_5508	Uncharacterized protein	unreviewed	1.0	75						ppu:PP_5508;	PPUT160488:G1G01-2422-MONOMER;		WP_028692660.1;	Reference proteome	ppu:PP_5508	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5510	false	A0A140FW65	A0A140FW65_PSEPK	PP_5510	PP_5510	PP_5510	Uncharacterized protein	unreviewed	1.0	64						ppu:PP_5510;	PPUT160488:G1G01-2424-MONOMER;		WP_061405616.1;	Reference proteome	ppu:PP_5510	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5511	false	A0A140FW66	A0A140FW66_PSEPK	PP_5511	PP_5511	PP_5511	Uncharacterized protein	unreviewed	1.0	64						ppu:PP_5511;	PPUT160488:G1G01-2426-MONOMER;		WP_049587548.1;	Reference proteome	ppu:PP_5511	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5512	false	A0A140FW67	A0A140FW67_PSEPK	PP_5512	PP_5512	PP_5512	Uncharacterized protein	unreviewed	1.0	72						ppu:PP_5512;	PPUT160488:G1G01-2433-MONOMER;			Reference proteome	ppu:PP_5512	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5513	false	A0A140FW68	A0A140FW68_PSEPK	PP_5513	PP_5513	PP_5513	DUF1353 domain-containing protein	unreviewed	1.0	146			IPR010767;	PF07087;		ppu:PP_5513;	PPUT160488:G1G01-2437-MONOMER;		WP_049587553.1;	Reference proteome	ppu:PP_5513	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5514	false	A0A140FW69	A0A140FW69_PSEPK	PP_5514	PP_5514	PP_5514	DUF2833 domain-containing protein	unreviewed	1.0	137						ppu:PP_5514;	PPUT160488:G1G01-2441-MONOMER;		WP_049587557.1;	Reference proteome	ppu:PP_5514	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5515	false	A0A140FW70	A0A140FW70_PSEPK	PP_5515	PP_5515	PP_5515	Uncharacterized protein	unreviewed	1.0	80						ppu:PP_5515;	PPUT160488:G1G01-2452-MONOMER;		WP_049587560.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5515	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5516	false	A0A140FW71	A0A140FW71_PSEPK	PP_5516	PP_5516	PP_5516	Uncharacterized protein	unreviewed	1.0	84						ppu:PP_5516;	PPUT160488:G1G01-2453-MONOMER;			Reference proteome	ppu:PP_5516	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5517	false	A0A140FW72	A0A140FW72_PSEPK	PP_5517	PP_5517	PP_5517	Uncharacterized protein	unreviewed	1.0	110						ppu:PP_5517;	PPUT160488:G1G01-2454-MONOMER;		WP_061405621.1;	Reference proteome	ppu:PP_5517	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5519	false	A0A140FW73	A0A140FW73_PSEPK	PP_5519	PP_5519	PP_5519	Uncharacterized protein	unreviewed	1.0	57						ppu:PP_5519;	PPUT160488:G1G01-2503-MONOMER;			Reference proteome	ppu:PP_5519	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5520	false	A0A140FW74	A0A140FW74_PSEPK	PP_5520	PP_5520	PP_5520	DUF465 domain-containing protein	unreviewed	1.0	80			IPR038444;			ppu:PP_5520;	PPUT160488:G1G01-2515-MONOMER;		WP_020193386.1;	Reference proteome	ppu:PP_5520	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5521	false	A0A140FW75	A0A140FW75_PSEPK	PP_5521	PP_5521	PP_5521	Uncharacterized protein	unreviewed	1.0	450			IPR011044;IPR015943;			ppu:PP_5521;	PPUT160488:G1G01-2592-MONOMER;			Reference proteome	ppu:PP_5521	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5522	false	A0A140FW76	A0A140FW76_PSEPK	PP_5522	PP_5522	PP_5522	Uncharacterized protein	unreviewed	1.0	84						ppu:PP_5522;	PPUT160488:G1G01-2603-MONOMER;			Reference proteome	ppu:PP_5522	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5523	false	A0A140FW77	A0A140FW77_PSEPK	PP_5523	PP_5523	PP_5523	Uncharacterized protein	unreviewed	1.0	129						ppu:PP_5523;	PPUT160488:G1G01-2604-MONOMER;		WP_049587628.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5523	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5525	false	A0A140FW79	A0A140FW79_PSEPK	PP_5525	PP_5525	PP_5525	Secreted protein	unreviewed	1.0	101						ppu:PP_5525;	PPUT160488:G1G01-2635-MONOMER;		WP_012052881.1;	Reference proteome;Signal	ppu:PP_5525	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_5526	false	A0A140FW80	A0A140FW80_PSEPK	PP_5526	PP_5526	PP_5526	Uncharacterized protein	unreviewed	1.0	280						ppu:PP_5526;	PPUT160488:G1G01-2645-MONOMER;		WP_023464844.1;	Reference proteome	ppu:PP_5526	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5528	false	A0A140FW82	A0A140FW82_PSEPK	PP_5528	PP_5528	PP_5528	Uncharacterized protein	unreviewed	1.0	80			IPR036259;			ppu:PP_5528;	PPUT160488:G1G01-2651-MONOMER;		WP_004574300.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5528	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5530	false	A0A140FW84	A0A140FW84_PSEPK	PP_5530	PP_5530	PP_5530	Uncharacterized protein	unreviewed	1.0	70						ppu:PP_5530;	PPUT160488:G1G01-2681-MONOMER;		WP_061405625.1;	Reference proteome	ppu:PP_5530	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5531	false	A0A140FW85	A0A140FW85_PSEPK	PP_5531	PP_5531	PP_5531	DUF1993 domain-containing protein	unreviewed	1.0	172			IPR034660;IPR018531;	PF09351;	PTHR36922;PTHR36922:SF1;	ppu:PP_5531;	PPUT160488:G1G01-2682-MONOMER;		WP_049587643.1;	Reference proteome	ppu:PP_5531	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5532	false	A0A140FW86	A0A140FW86_PSEPK	PP_5532	PP_5532	PP_5532	DUF3077 domain-containing protein	unreviewed	1.0	87			IPR021427;	PF11275;		ppu:PP_5532;	PPUT160488:G1G01-2686-MONOMER;		WP_049587647.1;	Reference proteome	ppu:PP_5532	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5533	false	A0A140FW87	A0A140FW87_PSEPK	PP_5533	PP_5533	PP_5533	DUF3077 domain-containing protein	unreviewed	1.0	80						ppu:PP_5533;	PPUT160488:G1G01-2687-MONOMER;		WP_049587650.1;	Reference proteome	ppu:PP_5533	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5534	false	A0A140FW88	A0A140FW88_PSEPK	PP_5534	PP_5534	PP_5534	Uncharacterized protein	unreviewed	1.0	76						ppu:PP_5534;	PPUT160488:G1G01-2690-MONOMER;			Reference proteome	ppu:PP_5534	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5535	false	A0A140FW89	A0A140FW89_PSEPK	PP_5535	PP_5535	PP_5535	DUF3429 domain-containing protein	unreviewed	1.0	152			IPR021836;	PF11911;	PTHR15887;PTHR15887:SF1;	ppu:PP_5535;	PPUT160488:G1G01-2696-MONOMER;		WP_049587655.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5535	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5537	false	A0A140FW91	A0A140FW91_PSEPK	PP_5537	PP_5537	PP_5537	DUF2834 domain-containing protein	unreviewed	1.0	104						ppu:PP_5537;	PPUT160488:G1G01-2834-MONOMER;		WP_049586280.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5537	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5540	false	A0A140FW94	A0A140FW94_PSEPK	PP_5540	PP_5540	PP_5540	Uncharacterized protein	unreviewed	1.0	62						ppu:PP_5540;	PPUT160488:G1G01-3053-MONOMER;		WP_003253897.1;	Reference proteome	ppu:PP_5540	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5541	false	A0A140FW95	A0A140FW95_PSEPK	PP_5541	PP_5541	PP_5541	Uncharacterized protein	unreviewed	1.0	109						ppu:PP_5541;	PPUT160488:G1G01-3119-MONOMER;		WP_061405633.1;	Reference proteome	ppu:PP_5541	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5542	false	A0A140FW96	A0A140FW96_PSEPK	PP_5542	PP_5542	PP_5542	Uncharacterized protein	unreviewed	1.0	89						ppu:PP_5542;	PPUT160488:G1G01-3120-MONOMER;			Reference proteome	ppu:PP_5542	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5543	false	A0A140FW97	A0A140FW97_PSEPK	PP_5543	PP_5543	PP_5543	Uncharacterized protein	unreviewed	1.0	47						ppu:PP_5543;	PPUT160488:G1G01-3135-MONOMER;		WP_061405635.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5543	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5547	false	A0A140FWA0	A0A140FWA0_PSEPK	PP_5547	PP_5547	PP_5547	Uncharacterized protein	unreviewed	1.0	100						ppu:PP_5547;	PPUT160488:G1G01-3167-MONOMER;			Reference proteome	ppu:PP_5547	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5548	false	A0A140FWA1	A0A140FWA1_PSEPK	PP_5548	PP_5548	PP_5548	Uncharacterized protein	unreviewed	1.0	34						ppu:PP_5548;	PPUT160488:G1G01-3169-MONOMER;			Reference proteome	ppu:PP_5548	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5549	false	A0A140FWA2	A0A140FWA2_PSEPK	PP_5549	PP_5549	PP_5549	Uncharacterized protein	unreviewed	1.0	68						ppu:PP_5549;	PPUT160488:G1G01-3198-MONOMER;		WP_020191128.1;	Reference proteome	ppu:PP_5549	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5550	false	A0A140FWA3	A0A140FWA3_PSEPK	PP_5550	PP_5550	PP_5550	DUF4325 domain-containing protein	unreviewed	1.0	106			IPR025474;	PF14213;		ppu:PP_5550;	PPUT160488:G1G01-3209-MONOMER;		WP_024088022.1;	Reference proteome	ppu:PP_5550	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5551	false	A0A140FWA4	A0A140FWA4_PSEPK	PP_5551	PP_5551	PP_5551	Uncharacterized protein	unreviewed	1.0	174						ppu:PP_5551;	PPUT160488:G1G01-3210-MONOMER;		WP_061405639.1;	Coiled coil;Reference proteome	ppu:PP_5551	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5552	false	A0A140FWA5	A0A140FWA5_PSEPK	PP_5552	PP_5552	PP_5552	Uncharacterized protein	unreviewed	1.0	103						ppu:PP_5552;	PPUT160488:G1G01-3219-MONOMER;		WP_049586118.1;	Reference proteome	ppu:PP_5552	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5553	false	A0A140FWA6	A0A140FWA6_PSEPK	PP_5553	PP_5553	PP_5553	Uncharacterized protein	unreviewed	1.0	57						ppu:PP_5553;	PPUT160488:G1G01-3220-MONOMER;			Reference proteome	ppu:PP_5553	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5554	false	A0A140FWA7	A0A140FWA7_PSEPK	PP_5554	PP_5554	PP_5554	Uncharacterized protein	unreviewed	1.0	60						ppu:PP_5554;	PPUT160488:G1G01-3224-MONOMER;			Reference proteome	ppu:PP_5554	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5556	false	A0A140FWA9	A0A140FWA9_PSEPK	PP_5556	PP_5556	PP_5556	Bacteriophage lysis protein	unreviewed	1.0	186						ppu:PP_5556;	PPUT160488:G1G01-3257-MONOMER;		WP_049586107.1;	Coiled coil;Reference proteome;Signal	ppu:PP_5556	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_5557	false	A0A140FWB0	A0A140FWB0_PSEPK	PP_5557	PP_5557	PP_5557	Uncharacterized protein	unreviewed	1.0	85						ppu:PP_5557;	PPUT160488:G1G01-3258-MONOMER;			Reference proteome	ppu:PP_5557	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5559	false	A0A140FWB2	A0A140FWB2_PSEPK	PP_5559	PP_5559	PP_5559	Uncharacterized protein	unreviewed	1.0	39						ppu:PP_5559;	PPUT160488:G1G01-3275-MONOMER;			Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5559	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5560	false	A0A140FWB3	A0A140FWB3_PSEPK	PP_5560	PP_5560	PP_5560	Uncharacterized protein	unreviewed	1.0	102						ppu:PP_5560;	PPUT160488:G1G01-3277-MONOMER;		WP_019438461.1;	Reference proteome;Signal	ppu:PP_5560	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5562	false	A0A140FWB5	A0A140FWB5_PSEPK	PP_5562	PP_5562	PP_5562	Uncharacterized protein	unreviewed	1.0	254						ppu:PP_5562;	PPUT160488:G1G01-3298-MONOMER;			Reference proteome	ppu:PP_5562	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5565	false	A0A140FWB7	A0A140FWB7_PSEPK	PP_5565	PP_5565	PP_5565	Uncharacterized protein	unreviewed	1.0	90						ppu:PP_5565;	PPUT160488:G1G01-3301-MONOMER;			Reference proteome	ppu:PP_5565	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5566	false	A0A140FWB8	A0A140FWB8_PSEPK	PP_5566	PP_5566	PP_5566	Uncharacterized protein	unreviewed	1.0	79						ppu:PP_5566;	PPUT160488:G1G01-3302-MONOMER;			Reference proteome	ppu:PP_5566	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5567	false	A0A140FWB9	A0A140FWB9_PSEPK	PP_5567	PP_5567	PP_5567	Rhs element Vgr protein	unreviewed	1.0	63						ppu:PP_5567;	PPUT160488:G1G01-3303-MONOMER;			Reference proteome	ppu:PP_5567	unknown:unassigned_no_pathway_signal	Unassigned genes with minimal pathway signal	unknown	metadata absence	unknown	no specific pathway, UniPathway, EC, or recognized module signal			
PP_5568	false	A0A140FWC0	A0A140FWC0_PSEPK	PP_5568	PP_5568	PP_5568	Uncharacterized protein	unreviewed	1.0	232						ppu:PP_5568;	PPUT160488:G1G01-3304-MONOMER;		WP_003248379.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5568	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5569	false	A0A140FWC1	A0A140FWC1_PSEPK	PP_5569	PP_5569	PP_5569	Uncharacterized protein	unreviewed	1.0	67				PF05954;		ppu:PP_5569;	PPUT160488:G1G01-3305-MONOMER;		WP_061405647.1;	Reference proteome	ppu:PP_5569	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5571	false	A0A140FWC2	A0A140FWC2_PSEPK	PP_5571	PP_5571	PP_5571	Uncharacterized protein	unreviewed	1.0	103						ppu:PP_5571;	PPUT160488:G1G01-3306-MONOMER;		WP_049586073.1;	Coiled coil;Reference proteome	ppu:PP_5571	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5572	false	A0A140FWC3	A0A140FWC3_PSEPK	PP_5572	PP_5572	PP_5572	Uncharacterized protein	unreviewed	1.0	93						ppu:PP_5572;	PPUT160488:G1G01-3307-MONOMER;			Reference proteome	ppu:PP_5572	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5573	false	A0A140FWC4	A0A140FWC4_PSEPK	PP_5573	PP_5573	PP_5573	Uncharacterized protein	unreviewed	1.0	58						ppu:PP_5573;	PPUT160488:G1G01-3308-MONOMER;			Reference proteome	ppu:PP_5573	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5574	false	A0A140FWC5	A0A140FWC5_PSEPK	PP_5574	PP_5574	PP_5574	Uncharacterized protein	unreviewed	1.0	74						ppu:PP_5574;	PPUT160488:G1G01-3311-MONOMER;			Reference proteome	ppu:PP_5574	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5575	false	A0A140FWC6	A0A140FWC6_PSEPK	PP_5575	PP_5575	PP_5575	DUF1795 domain-containing protein	unreviewed	1.0	194						ppu:PP_5575;	PPUT160488:G1G01-3315-MONOMER;		WP_049586067.1;	Reference proteome	ppu:PP_5575	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5576	false	A0A140FWC7	A0A140FWC7_PSEPK	PP_5576	PP_5576	PP_5576	Uncharacterized protein	unreviewed	1.0	158						ppu:PP_5576;	PPUT160488:G1G01-3318-MONOMER;		WP_049586064.1;	Reference proteome	ppu:PP_5576	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5578	false	A0A140FWC8	A0A140FWC8_PSEPK	PP_5578	PP_5578	PP_5578	DUF4303 domain-containing protein	unreviewed	1.0	176			IPR025409;	PF14136;		ppu:PP_5578;	PPUT160488:G1G01-3320-MONOMER;		WP_049586062.1;	Reference proteome	ppu:PP_5578	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5579	false	A0A140FWC9	A0A140FWC9_PSEPK	PP_5579	PP_5579	PP_5579	Uncharacterized protein	unreviewed	1.0	159						ppu:PP_5579;	PPUT160488:G1G01-3322-MONOMER;		WP_049586060.1;	Reference proteome	ppu:PP_5579	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5580	false	A0A140FWD0	A0A140FWD0_PSEPK	PP_5580	PP_5580	PP_5580	Uncharacterized protein	unreviewed	1.0	75						ppu:PP_5580;	PPUT160488:G1G01-3323-MONOMER;		WP_061405652.1;	Reference proteome	ppu:PP_5580	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5583	false	A0A140FWD2	A0A140FWD2_PSEPK	PP_5583	PP_5583	PP_5583	Uncharacterized protein	unreviewed	1.0	119						ppu:PP_5583;	PPUT160488:G1G01-3325-MONOMER;			Reference proteome	ppu:PP_5583	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5584	false	A0A140FWD3	A0A140FWD3_PSEPK	PP_5584	PP_5584	PP_5584	Uncharacterized protein	unreviewed	1.0	61						ppu:PP_5584;	PPUT160488:G1G01-3327-MONOMER;			Reference proteome	ppu:PP_5584	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5586	false	A0A140FWD4	A0A140FWD4_PSEPK	PP_5586	PP_5586	PP_5586	Uncharacterized protein	unreviewed	1.0	58						ppu:PP_5586;	PPUT160488:G1G01-3342-MONOMER;		WP_004374238.1;	Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix	ppu:PP_5586	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5587	false	A0A140FWD5	A0A140FWD5_PSEPK	PP_5587	PP_5587	PP_5587	DUF560 domain-containing protein	unreviewed	1.0	371						ppu:PP_5587;	PPUT160488:G1G01-3344-MONOMER;		WP_049587815.1;	Reference proteome;Signal	ppu:PP_5587	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5588	false	A0A140FWD6	A0A140FWD6_PSEPK	PP_5588	PP_5588	PP_5588	Uncharacterized protein	unreviewed	1.0	64			IPR006311;			ppu:PP_5588;	PPUT160488:G1G01-3351-MONOMER;			Reference proteome;Signal	ppu:PP_5588	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5590	false	A0A140FWD8	A0A140FWD8_PSEPK	PP_5590	PP_5590	PP_5590	DUF1329 domain-containing protein	unreviewed	1.0	455			IPR010752;	PF07044;		ppu:PP_5590;	PPUT160488:G1G01-3422-MONOMER;		WP_051122564.1;	Reference proteome;Signal	ppu:PP_5590	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5591	false	A0A140FWD9	A0A140FWD9_PSEPK	PP_5591	PP_5591	PP_5591	Uncharacterized protein	unreviewed	1.0	241						ppu:PP_5591;	PPUT160488:G1G01-3456-MONOMER;		WP_049587897.1;	Reference proteome	ppu:PP_5591	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5595	false	A0A140FWE3	A0A140FWE3_PSEPK	PP_5595	PP_5595	PP_5595	Uncharacterized protein	unreviewed	1.0	138						ppu:PP_5595;	PPUT160488:G1G01-3489-MONOMER;		WP_049587883.1;	Reference proteome;Signal	ppu:PP_5595	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5596	false	A0A140FWE4	A0A140FWE4_PSEPK	PP_5596	PP_5596	PP_5596	Uncharacterized protein	unreviewed	1.0	89			IPR046685;	PF20192;		ppu:PP_5596;	PPUT160488:G1G01-3497-MONOMER;		WP_004374494.1;	Reference proteome	ppu:PP_5596	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5597	false	A0A140FWE5	A0A140FWE5_PSEPK	PP_5597	PP_5597	PP_5597	Uncharacterized protein	unreviewed	1.0	56						ppu:PP_5597;	PPUT160488:G1G01-3498-MONOMER;		WP_061405658.1;	Reference proteome	ppu:PP_5597	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5598	false	A0A140FWE6	A0A140FWE6_PSEPK	PP_5598	PP_5598	PP_5598	Uncharacterized protein	unreviewed	1.0	82						ppu:PP_5598;	PPUT160488:G1G01-3517-MONOMER;			Reference proteome	ppu:PP_5598	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
PP_5600	false	A0A140FWE8	A0A140FWE8_PSEPK	PP_5600	PP_5600	PP_5600	DUF2946 domain-containing protein	unreviewed	1.0	129			IPR021333;	PF11162;		ppu:PP_5600;	PPUT160488:G1G01-3561-MONOMER;		WP_049587845.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	ppu:PP_5600	unknown:function_unknown	Unknown or uncharacterized proteins	unknown	UniProt protein name/keywords	unknown	unknown-function wording and no specific pathway assignment			
