gene,category,family
NP_034101.1,Matrisome-associated,Secreted Factors
ENSMUSG00000038067,Matrisome-associated,Secreted Factors
Ctf1,Matrisome-associated,Secreted Factors
CT-1,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
105115,Matrisome-associated,Secreted Factors
Q541U3,Matrisome-associated,Secreted Factors
Q60753,Matrisome-associated,Secreted Factors
NP_031821.1,Matrisome-associated,Secreted Factors
ENSMUSG00000042340,Matrisome-associated,Secreted Factors
Ctf2,Matrisome-associated,Secreted Factors
Gm494,Matrisome-associated,Secreted Factors
NP,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
2684607,Matrisome-associated,Secreted Factors
P83714,Matrisome-associated,Secreted Factors
Q0VB69,Matrisome-associated,Secreted Factors
NP_942155.1,Matrisome-associated,Secreted Factors
ENSMUSG00000060034,Matrisome-associated,Secreted Factors
Cx3cl1,Matrisome-associated,Secreted Factors
AB030188,Matrisome-associated,Secreted Factors
ABCD-3,Matrisome-associated,Secreted Factors
AI848747,Matrisome-associated,Secreted Factors
CX3C,Matrisome-associated,Secreted Factors
Cxc3,Matrisome-associated,Secreted Factors
D8Bwg0439e,Matrisome-associated,Secreted Factors
Scyd,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1097153,Matrisome-associated,Secreted Factors
D6RCV0,Matrisome-associated,Secreted Factors
E0CXC3,Matrisome-associated,Secreted Factors
O35188,Matrisome-associated,Secreted Factors
Q8C9Y1,Matrisome-associated,Secreted Factors
Q9JMF8,Matrisome-associated,Secreted Factors
NP_033168.2,Matrisome-associated,Secreted Factors
ENSMUSG00000031778,Matrisome-associated,Secreted Factors
Cxcl1,Matrisome-associated,Secreted Factors
Fsp,Matrisome-associated,Secreted Factors
Gro1,Matrisome-associated,Secreted Factors
KC,Matrisome-associated,Secreted Factors
Mgsa,Matrisome-associated,Secreted Factors
N51,Matrisome-associated,Secreted Factors
Scyb1,Matrisome-associated,Secreted Factors
gro,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
108068,Matrisome-associated,Secreted Factors
A2RTH0,Matrisome-associated,Secreted Factors
P12850,Matrisome-associated,Secreted Factors
Q5U5W9,Matrisome-associated,Secreted Factors
NP_032202.1,Matrisome-associated,Secreted Factors
ENSMUSG00000029380,Matrisome-associated,Secreted Factors
Cxcl10,Matrisome-associated,Secreted Factors
C7,Matrisome-associated,Secreted Factors
CRG-2,Matrisome-associated,Secreted Factors
INP10,Matrisome-associated,Secreted Factors
IP-10,Matrisome-associated,Secreted Factors
IP10,Matrisome-associated,Secreted Factors
Ifi10,Matrisome-associated,Secreted Factors
Scyb10,Matrisome-associated,Secreted Factors
gIP-10,Matrisome-associated,Secreted Factors
mob-,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1352450,Matrisome-associated,Secreted Factors
D3YW23,Matrisome-associated,Secreted Factors
P17515,Matrisome-associated,Secreted Factors
Q3U6X5,Matrisome-associated,Secreted Factors
Q3UAS6,Matrisome-associated,Secreted Factors
Q3UCV1,Matrisome-associated,Secreted Factors
Q3UK71,Matrisome-associated,Secreted Factors
Q548V9,Matrisome-associated,Secreted Factors
NP_067249.1,Matrisome-associated,Secreted Factors
ENSMUSG00000034855,Matrisome-associated,Secreted Factors
Cxcl11,Matrisome-associated,Secreted Factors
CXC11,Matrisome-associated,Secreted Factors
H174,Matrisome-associated,Secreted Factors
I-TAC,Matrisome-associated,Secreted Factors
IP9,Matrisome-associated,Secreted Factors
ITAC,Matrisome-associated,Secreted Factors
SCYB9B,Matrisome-associated,Secreted Factors
Scyb11,Matrisome-associated,Secreted Factors
b-R1,Matrisome-associated,Secreted Factors
betaR,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1860203,Matrisome-associated,Secreted Factors
M0QWR7,Matrisome-associated,Secreted Factors
Q8R392,Matrisome-associated,Secreted Factors
Q9JHH5,Matrisome-associated,Secreted Factors
NP_062367.1,Matrisome-associated,Secreted Factors
ENSMUSG00000060183,Matrisome-associated,Secreted Factors
Cxcl12,Matrisome-associated,Secreted Factors
AI174028,Matrisome-associated,Secreted Factors
Pbsf,Matrisome-associated,Secreted Factors
Scyb12,Matrisome-associated,Secreted Factors
Sdf1,Matrisome-associated,Secreted Factors
Sdf1a,Matrisome-associated,Secreted Factors
Sdf1b,Matrisome-associated,Secreted Factors
Tlsf,Matrisome-associated,Secreted Factors
Tlsfa,Matrisome-associated,Secreted Factors
T,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
103556,Matrisome-associated,Secreted Factors
H7BX38,Matrisome-associated,Secreted Factors
P40224,Matrisome-associated,Secreted Factors
NP_001012495.1,Matrisome-associated,Secreted Factors
NP_038683.1,Matrisome-associated,Secreted Factors
NP_068350.1,Matrisome-associated,Secreted Factors
ENSMUSG00000061353,Matrisome-associated,Secreted Factors
Cxcl13,Matrisome-associated,Secreted Factors
ANGIE2,Matrisome-associated,Secreted Factors
Angie,Matrisome-associated,Secreted Factors
BCA-1,Matrisome-associated,Secreted Factors
BLC,Matrisome-associated,Secreted Factors
BLR1L,Matrisome-associated,Secreted Factors
Scyb13,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1888499,Matrisome-associated,Secreted Factors
O55038,Matrisome-associated,Secreted Factors
Q3U1E8,Matrisome-associated,Secreted Factors
Q9QX28,Matrisome-associated,Secreted Factors
NP_061354.1,Matrisome-associated,Secreted Factors
ENSMUSG00000023078,Matrisome-associated,Secreted Factors
Cxcl14,Matrisome-associated,Secreted Factors
1110031L23Rik,Matrisome-associated,Secreted Factors
1200006I23Rik,Matrisome-associated,Secreted Factors
AI414372,Matrisome-associated,Secreted Factors
BMAC,Matrisome-associated,Secreted Factors
BRAK,Matrisome-associated,Secreted Factors
KS1,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1888514,Matrisome-associated,Secreted Factors
Q6AXC2,Matrisome-associated,Secreted Factors
Q9WUQ5,Matrisome-associated,Secreted Factors
NP_062514.2,Matrisome-associated,Secreted Factors
XP_006517371.1,Matrisome-associated,Secreted Factors
ENSMUSG00000021508,Matrisome-associated,Secreted Factors
Cxcl15,Matrisome-associated,Secreted Factors
Scyb15,Matrisome-associated,Secreted Factors
lungkine,Matrisome-associated,Secreted Factors
weche,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1339941,Matrisome-associated,Secreted Factors
Q9WVL7,Matrisome-associated,Secreted Factors
NP_035469.1,Matrisome-associated,Secreted Factors
ENSMUSG00000029375,Matrisome-associated,Secreted Factors
Cxcl2,Matrisome-associated,Secreted Factors
CINC-2a,Matrisome-associated,Secreted Factors
GROb,Matrisome-associated,Secreted Factors
Gro2,Matrisome-associated,Secreted Factors
MIP-2,Matrisome-associated,Secreted Factors
MIP-2a,Matrisome-associated,Secreted Factors
Mgsa-b,Matrisome-associated,Secreted Factors
Mip2,Matrisome-associated,Secreted Factors
Scyb,Matrisome-associated,Secreted Factors
Sc,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1340094,Matrisome-associated,Secreted Factors
P10889,Matrisome-associated,Secreted Factors
Q3U1J5,Matrisome-associated,Secreted Factors
Q3U1L9,Matrisome-associated,Secreted Factors
Q3UCP1,Matrisome-associated,Secreted Factors
NP_033166.1,Matrisome-associated,Secreted Factors
ENSMUSG00000058427,Matrisome-associated,Secreted Factors
Cxcl3,Matrisome-associated,Secreted Factors
Dcip1,Matrisome-associated,Secreted Factors
Gm1960,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3037818,Matrisome-associated,Secreted Factors
Q6W5C0,Matrisome-associated,Secreted Factors
NP_976065.1,Matrisome-associated,Secreted Factors
ENSMUSG00000029379,Matrisome-associated,Secreted Factors
Cxcl5,Matrisome-associated,Secreted Factors
AMCF-II,Matrisome-associated,Secreted Factors
ENA-78,Matrisome-associated,Secreted Factors
GCP-2,Matrisome-associated,Secreted Factors
LIX,Matrisome-associated,Secreted Factors
Scyb5,Matrisome-associated,Secreted Factors
Scyb6,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1096868,Matrisome-associated,Secreted Factors
P50228,Matrisome-associated,Secreted Factors
NP_033167.2,Matrisome-associated,Secreted Factors
ENSMUSG00000029371,Matrisome-associated,Secreted Factors
Cxcl9,Matrisome-associated,Secreted Factors
BB139920,Matrisome-associated,Secreted Factors
CMK,Matrisome-associated,Secreted Factors
Mig,Matrisome-associated,Secreted Factors
Scyb9,Matrisome-associated,Secreted Factors
crg-10,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1352449,Matrisome-associated,Secreted Factors
P18340,Matrisome-associated,Secreted Factors
Q3U089,Matrisome-associated,Secreted Factors
Q8C9B8,Matrisome-associated,Secreted Factors
NP_032625.2,Matrisome-associated,Secreted Factors
ENSMUSG00000029417,Matrisome-associated,Secreted Factors
Dhh,Matrisome-associated,Secreted Factors
C78960,Matrisome-associated,Secreted Factors
MGC73610,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
94891,Matrisome-associated,Secreted Factors
Q544P6,Matrisome-associated,Secreted Factors
Q61488,Matrisome-associated,Secreted Factors
NP_031883.1,Matrisome-associated,Secreted Factors
ENSMUSG00000023000,Matrisome-associated,Secreted Factors
Ebi3,Matrisome-associated,Secreted Factors
EBI-3,Matrisome-associated,Secreted Factors
IL-27,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1354171,Matrisome-associated,Secreted Factors
O35228,Matrisome-associated,Secreted Factors
Q3U1K3,Matrisome-associated,Secreted Factors
NP_056581.1,Matrisome-associated,Secreted Factors
ENSMUSG00000003206,Matrisome-associated,Secreted Factors
Eda,Matrisome-associated,Secreted Factors
EDA1,Matrisome-associated,Secreted Factors
Ed1,Matrisome-associated,Secreted Factors
Eda-A1,Matrisome-associated,Secreted Factors
Eda-A2,Matrisome-associated,Secreted Factors
HED,Matrisome-associated,Secreted Factors
Ta,Matrisome-associated,Secreted Factors
XLHED,Matrisome-associated,Secreted Factors
tabby,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1195272,Matrisome-associated,Secreted Factors
O54693,Matrisome-associated,Secreted Factors
Q1L2D6,Matrisome-associated,Secreted Factors
Q1L2D8,Matrisome-associated,Secreted Factors
Q1L2D9,Matrisome-associated,Secreted Factors
Q1L2E0,Matrisome-associated,Secreted Factors
Q3UV69,Matrisome-associated,Secreted Factors
NP_001171408.1,Matrisome-associated,Secreted Factors
NP_001171410.1,Matrisome-associated,Secreted Factors
NP_001171413.1,Matrisome-associated,Secreted Factors
NP_034229.1,Matrisome-associated,Secreted Factors
NP_001171414.1,Matrisome-associated,Secreted Factors
NP_001171415.1,Matrisome-associated,Secreted Factors
NP_001171412.1,Matrisome-associated,Secreted Factors
NP_001171411.1,Matrisome-associated,Secreted Factors
NP_001171409.1,Matrisome-associated,Secreted Factors
ENSMUSG00000059327,Matrisome-associated,Secreted Factors
Egf,Matrisome-associated,Secreted Factors
AI790464,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95290,Matrisome-associated,Secreted Factors
P01132,Matrisome-associated,Secreted Factors
Q3UWD7,Matrisome-associated,Secreted Factors
Q8VD07,Matrisome-associated,Secreted Factors
NP_034243.2,Matrisome-associated,Secreted Factors
ENSMUSG00000028017,Matrisome-associated,Secreted Factors
Egfl6,Matrisome-associated,Secreted Factors
MGC141463,Matrisome-associated,Secreted Factors
Maeg,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1858599,Matrisome-associated,Secreted Factors
Q9JJZ5,Matrisome-associated,Secreted Factors
NP_062270.1,Matrisome-associated,Secreted Factors
ENSMUSG00000000402,Matrisome-associated,Secreted Factors
Egfl7,Matrisome-associated,Secreted Factors
VE-statin,Matrisome-associated,Secreted Factors
Zneu1,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
2449923,Matrisome-associated,Secreted Factors
E9Q4M7,Matrisome-associated,Secreted Factors
F6RMR6,Matrisome-associated,Secreted Factors
F6W8P4,Matrisome-associated,Secreted Factors
F7BU34,Matrisome-associated,Secreted Factors
G3UWX8,Matrisome-associated,Secreted Factors
G3UY71,Matrisome-associated,Secreted Factors
G3UYR2,Matrisome-associated,Secreted Factors
G3UZH9,Matrisome-associated,Secreted Factors
Q3UTJ7,Matrisome-associated,Secreted Factors
Q9QXT5,Matrisome-associated,Secreted Factors
NP_001158036.1,Matrisome-associated,Secreted Factors
NP_848538.3,Matrisome-associated,Secreted Factors
NP_942017.2,Matrisome-associated,Secreted Factors
NP_942018.2,Matrisome-associated,Secreted Factors
ENSMUSG00000026921,Matrisome-associated,Secreted Factors
Egfl8,Matrisome-associated,Secreted Factors
Ng3,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1932094,Matrisome-associated,Secreted Factors
B7ZP51,Matrisome-associated,Secreted Factors
B9EJ41,Matrisome-associated,Secreted Factors
E9QAK9,Matrisome-associated,Secreted Factors
Q6GUQ1,Matrisome-associated,Secreted Factors
NP_690886.3,Matrisome-associated,Secreted Factors
XP_006525242.1,Matrisome-associated,Secreted Factors
XP_006525506.1,Matrisome-associated,Secreted Factors
ENSMUSG00000015467,Matrisome-associated,Secreted Factors
Epgn,Matrisome-associated,Secreted Factors
2310069M11Rik,Matrisome-associated,Secreted Factors
epigen,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1919170,Matrisome-associated,Secreted Factors
Q0VEB7,Matrisome-associated,Secreted Factors
Q924X1,Matrisome-associated,Secreted Factors
NP_444317.1,Matrisome-associated,Secreted Factors
ENSMUSG00000035020,Matrisome-associated,Secreted Factors
Epo,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95407,Matrisome-associated,Secreted Factors
B7ZMY9,Matrisome-associated,Secreted Factors
P07321,Matrisome-associated,Secreted Factors
Q0VED9,Matrisome-associated,Secreted Factors
NP_031968.1,Matrisome-associated,Secreted Factors
ENSMUSG00000029711,Matrisome-associated,Secreted Factors
Ereg,Matrisome-associated,Secreted Factors
EPR,Matrisome-associated,Secreted Factors
MGC36144,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
107508,Matrisome-associated,Secreted Factors
Q61521,Matrisome-associated,Secreted Factors
NP_031976.1,Matrisome-associated,Secreted Factors
ENSMUSG00000029377,Matrisome-associated,Secreted Factors
Fam132a,Matrisome-associated,Secreted Factors
1110035L05Rik,Matrisome-associated,Secreted Factors
C1qdc2,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1914639,Matrisome-associated,Secreted Factors
Q8R2Z0,Matrisome-associated,Secreted Factors
Q9CTI3,Matrisome-associated,Secreted Factors
NP_080401.1,Matrisome-associated,Secreted Factors
Fam132b,Matrisome-associated,Secreted Factors
4832406C22,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3606476,Matrisome-associated,Secreted Factors
Q6PGN1,Matrisome-associated,Secreted Factors
NP_775571.2,Matrisome-associated,Secreted Factors
Fasl,Matrisome-associated,Secreted Factors
APT1LG1,Matrisome-associated,Secreted Factors
CD178,Matrisome-associated,Secreted Factors
CD95L,Matrisome-associated,Secreted Factors
Fas-L,Matrisome-associated,Secreted Factors
Fas-Ligand,Matrisome-associated,Secreted Factors
Faslg,Matrisome-associated,Secreted Factors
Tnfsf6,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
99255,Matrisome-associated,Secreted Factors
A1Y9B0,Matrisome-associated,Secreted Factors
P41047,Matrisome-associated,Secreted Factors
Q544E9,Matrisome-associated,Secreted Factors
Q7TMV9,Matrisome-associated,Secreted Factors
Q99PH8,Matrisome-associated,Secreted Factors
NP_034307.1,Matrisome-associated,Secreted Factors
XP_006496716.1,Matrisome-associated,Secreted Factors
XP_006496717.1,Matrisome-associated,Secreted Factors
NP_001192172.1,Matrisome-associated,Secreted Factors
ENSMUSG00000000817,Matrisome-associated,Secreted Factors
Fgf1,Matrisome-associated,Secreted Factors
Dffrx,Matrisome-associated,Secreted Factors
Fam,Matrisome-associated,Secreted Factors
Fgf-1,Matrisome-associated,Secreted Factors
Fgfa,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95515,Matrisome-associated,Secreted Factors
D3Z192,Matrisome-associated,Secreted Factors
D3Z6E2,Matrisome-associated,Secreted Factors
D3Z6H1,Matrisome-associated,Secreted Factors
D6RCX9,Matrisome-associated,Secreted Factors
O54837,Matrisome-associated,Secreted Factors
P61148,Matrisome-associated,Secreted Factors
Q6ZWS1,Matrisome-associated,Secreted Factors
NP_034327.1,Matrisome-associated,Secreted Factors
XP_006525707.1,Matrisome-associated,Secreted Factors
XP_006525708.1,Matrisome-associated,Secreted Factors
XP_006525709.1,Matrisome-associated,Secreted Factors
XP_006525710.1,Matrisome-associated,Secreted Factors
XP_006525711.1,Matrisome-associated,Secreted Factors
XP_006525712.1,Matrisome-associated,Secreted Factors
ENSMUSG00000036585,Matrisome-associated,Secreted Factors
Fgf10,Matrisome-associated,Secreted Factors
BB213776,Matrisome-associated,Secreted Factors
Fgf-10,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1099809,Matrisome-associated,Secreted Factors
O35565,Matrisome-associated,Secreted Factors
Q76LY2,Matrisome-associated,Secreted Factors
NP_032028.1,Matrisome-associated,Secreted Factors
ENSMUSG00000021732,Matrisome-associated,Secreted Factors
Fgf11,Matrisome-associated,Secreted Factors
Fhf3,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
109167,Matrisome-associated,Secreted Factors
P70378,Matrisome-associated,Secreted Factors
Q6NXW2,Matrisome-associated,Secreted Factors
NP_001278033.1,Matrisome-associated,Secreted Factors
NP_034328.1,Matrisome-associated,Secreted Factors
XP_006532251.1,Matrisome-associated,Secreted Factors
ENSMUSG00000042826,Matrisome-associated,Secreted Factors
Fgf12,Matrisome-associated,Secreted Factors
AV114868,Matrisome-associated,Secreted Factors
Fhf1,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
109183,Matrisome-associated,Secreted Factors
C6EQH1,Matrisome-associated,Secreted Factors
O35340,Matrisome-associated,Secreted Factors
O35341,Matrisome-associated,Secreted Factors
P61329,Matrisome-associated,Secreted Factors
Q3UFZ2,Matrisome-associated,Secreted Factors
NP_001263348.1,Matrisome-associated,Secreted Factors
NP_034329.1,Matrisome-associated,Secreted Factors
NP_898887.1,Matrisome-associated,Secreted Factors
NP_001263349.1,Matrisome-associated,Secreted Factors
ENSMUSG00000022523,Matrisome-associated,Secreted Factors
Fgf13,Matrisome-associated,Secreted Factors
Fhf2,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
109178,Matrisome-associated,Secreted Factors
B1AU20,Matrisome-associated,Secreted Factors
B1AU22,Matrisome-associated,Secreted Factors
B1AU23,Matrisome-associated,Secreted Factors
P70377,Matrisome-associated,Secreted Factors
Q9JLA4,Matrisome-associated,Secreted Factors
NP_001277344.1,Matrisome-associated,Secreted Factors
NP_034330.2,Matrisome-associated,Secreted Factors
ENSMUSG00000031137,Matrisome-associated,Secreted Factors
Fgf14,Matrisome-associated,Secreted Factors
FHF-4,Matrisome-associated,Secreted Factors
Fhf4,Matrisome-associated,Secreted Factors
MGC129318,Matrisome-associated,Secreted Factors
MGC129319,Matrisome-associated,Secreted Factors
mFHF-4(1B),Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
109189,Matrisome-associated,Secreted Factors
O89096,Matrisome-associated,Secreted Factors
P70379,Matrisome-associated,Secreted Factors
Q9JLA6,Matrisome-associated,Secreted Factors
NP_997550.1,Matrisome-associated,Secreted Factors
NP_034331.2,Matrisome-associated,Secreted Factors
XP_006518611.1,Matrisome-associated,Secreted Factors
ENSMUSG00000025551,Matrisome-associated,Secreted Factors
Fgf15,Matrisome-associated,Secreted Factors
FGF19,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1096383,Matrisome-associated,Secreted Factors
O35622,Matrisome-associated,Secreted Factors
Q790L8,Matrisome-associated,Secreted Factors
NP_032029.1,Matrisome-associated,Secreted Factors
ENSMUSG00000031073,Matrisome-associated,Secreted Factors
Fgf16,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1931627,Matrisome-associated,Secreted Factors
A2RTU5,Matrisome-associated,Secreted Factors
Q9ESL8,Matrisome-associated,Secreted Factors
NP_085117.2,Matrisome-associated,Secreted Factors
ENSMUSG00000031230,Matrisome-associated,Secreted Factors
Fgf17,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1202401,Matrisome-associated,Secreted Factors
B7ZMS7,Matrisome-associated,Secreted Factors
P63075,Matrisome-associated,Secreted Factors
Q0VF19,Matrisome-associated,Secreted Factors
Q8C471,Matrisome-associated,Secreted Factors
XP_006518615.1,Matrisome-associated,Secreted Factors
NP_032030.1,Matrisome-associated,Secreted Factors
XP_006518614.1,Matrisome-associated,Secreted Factors
ENSMUSG00000022101,Matrisome-associated,Secreted Factors
Fgf18,Matrisome-associated,Secreted Factors
D130055P09Rik,Matrisome-associated,Secreted Factors
FGF-18,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1277980,Matrisome-associated,Secreted Factors
O89101,Matrisome-associated,Secreted Factors
Q5SQB3,Matrisome-associated,Secreted Factors
NP_032031.1,Matrisome-associated,Secreted Factors
ENSMUSG00000057967,Matrisome-associated,Secreted Factors
Fgf2,Matrisome-associated,Secreted Factors
Fgf-2,Matrisome-associated,Secreted Factors
Fgfb,Matrisome-associated,Secreted Factors
bFGF,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95516,Matrisome-associated,Secreted Factors
P15655,Matrisome-associated,Secreted Factors
Q541T2,Matrisome-associated,Secreted Factors
Q925A1,Matrisome-associated,Secreted Factors
Q925A2,Matrisome-associated,Secreted Factors
Q925A3,Matrisome-associated,Secreted Factors
NP_032032.1,Matrisome-associated,Secreted Factors
ENSMUSG00000037225,Matrisome-associated,Secreted Factors
Fgf20,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1891346,Matrisome-associated,Secreted Factors
D3YU10,Matrisome-associated,Secreted Factors
Q059W0,Matrisome-associated,Secreted Factors
Q9ESL9,Matrisome-associated,Secreted Factors
NP_085113.2,Matrisome-associated,Secreted Factors
ENSMUSG00000031603,Matrisome-associated,Secreted Factors
Fgf21,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1861377,Matrisome-associated,Secreted Factors
Q9JJN1,Matrisome-associated,Secreted Factors
NP_064397.1,Matrisome-associated,Secreted Factors
ENSMUSG00000030827,Matrisome-associated,Secreted Factors
Fgf22,Matrisome-associated,Secreted Factors
2210414E06Rik,Matrisome-associated,Secreted Factors
FGF-22,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1914362,Matrisome-associated,Secreted Factors
Q0VER9,Matrisome-associated,Secreted Factors
Q9ESS2,Matrisome-associated,Secreted Factors
XP_006514036.1,Matrisome-associated,Secreted Factors
NP_075793.1,Matrisome-associated,Secreted Factors
ENSMUSG00000020327,Matrisome-associated,Secreted Factors
Fgf23,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1891427,Matrisome-associated,Secreted Factors
Q0VBJ8,Matrisome-associated,Secreted Factors
Q3U1V5,Matrisome-associated,Secreted Factors
Q9EPC2,Matrisome-associated,Secreted Factors
NP_073148.1,Matrisome-associated,Secreted Factors
ENSMUSG00000000182,Matrisome-associated,Secreted Factors
Fgf3,Matrisome-associated,Secreted Factors
Fgf-3,Matrisome-associated,Secreted Factors
Int-2,Matrisome-associated,Secreted Factors
Int-P,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95517,Matrisome-associated,Secreted Factors
D3YWD4,Matrisome-associated,Secreted Factors
P05524,Matrisome-associated,Secreted Factors
Q0VG15,Matrisome-associated,Secreted Factors
NP_032033.2,Matrisome-associated,Secreted Factors
XP_006508547.1,Matrisome-associated,Secreted Factors
ENSMUSG00000031074,Matrisome-associated,Secreted Factors
Fgf4,Matrisome-associated,Secreted Factors
Fgf-4,Matrisome-associated,Secreted Factors
Fgfk,Matrisome-associated,Secreted Factors
Hst1,Matrisome-associated,Secreted Factors
Hstf-1,Matrisome-associated,Secreted Factors
KS3,Matrisome-associated,Secreted Factors
MGC129266,Matrisome-associated,Secreted Factors
MGC129267,Matrisome-associated,Secreted Factors
hst,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95518,Matrisome-associated,Secreted Factors
P11403,Matrisome-associated,Secreted Factors
NP_034332.2,Matrisome-associated,Secreted Factors
ENSMUSG00000050917,Matrisome-associated,Secreted Factors
Fgf5,Matrisome-associated,Secreted Factors
Fgf-5,Matrisome-associated,Secreted Factors
angora,Matrisome-associated,Secreted Factors
go,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95519,Matrisome-associated,Secreted Factors
P15656,Matrisome-associated,Secreted Factors
NP_001264197.1,Matrisome-associated,Secreted Factors
NP_034333.1,Matrisome-associated,Secreted Factors
ENSMUSG00000029337,Matrisome-associated,Secreted Factors
Fgf6,Matrisome-associated,Secreted Factors
Fgf-6,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95520,Matrisome-associated,Secreted Factors
P21658,Matrisome-associated,Secreted Factors
Q8C399,Matrisome-associated,Secreted Factors
NP_034334.1,Matrisome-associated,Secreted Factors
ENSMUSG00000000183,Matrisome-associated,Secreted Factors
Fgf7,Matrisome-associated,Secreted Factors
Kgf,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95521,Matrisome-associated,Secreted Factors
P36363,Matrisome-associated,Secreted Factors
Q544I6,Matrisome-associated,Secreted Factors
NP_032034.1,Matrisome-associated,Secreted Factors
ENSMUSG00000027208,Matrisome-associated,Secreted Factors
Fgf8,Matrisome-associated,Secreted Factors
Aigf,Matrisome-associated,Secreted Factors
Fgf-8,Matrisome-associated,Secreted Factors
MGC59627,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
99604,Matrisome-associated,Secreted Factors
D3Z207,Matrisome-associated,Secreted Factors
D3Z208,Matrisome-associated,Secreted Factors
G3DRA7,Matrisome-associated,Secreted Factors
P37237,Matrisome-associated,Secreted Factors
Q3V279,Matrisome-associated,Secreted Factors
Q80ZL6,Matrisome-associated,Secreted Factors
XP_006526731.1,Matrisome-associated,Secreted Factors
NP_001159834.1,Matrisome-associated,Secreted Factors
NP_001159835.1,Matrisome-associated,Secreted Factors
NP_034335.1,Matrisome-associated,Secreted Factors
NP_001159833.1,Matrisome-associated,Secreted Factors
ENSMUSG00000025219,Matrisome-associated,Secreted Factors
Fgf9,Matrisome-associated,Secreted Factors
Eks,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
104723,Matrisome-associated,Secreted Factors
E1APJ6,Matrisome-associated,Secreted Factors
E9Q2N2,Matrisome-associated,Secreted Factors
E9Q864,Matrisome-associated,Secreted Factors
P54130,Matrisome-associated,Secreted Factors
Q3TPG0,Matrisome-associated,Secreted Factors
Q3TYJ7,Matrisome-associated,Secreted Factors
NP_038546.2,Matrisome-associated,Secreted Factors
ENSMUSG00000021974,Matrisome-associated,Secreted Factors
Fgfbp1,Matrisome-associated,Secreted Factors
FGF-BP,Matrisome-associated,Secreted Factors
