gene,category,family
fgf16,Matrisome-associated,Secreted Factors
ZDB-GENE-060427-3,Matrisome-associated,Secreted Factors
Q2HXK8,Matrisome-associated,Secreted Factors
ENSDARG00000042233,Matrisome-associated,Secreted Factors
ENSDARG00000110602,Matrisome-associated,Secreted Factors
fgf17,Matrisome-associated,Secreted Factors
ZDB-GENE-040621-1,Matrisome-associated,Secreted Factors
A0A0R4IW67,Matrisome-associated,Secreted Factors
B2GR83,Matrisome-associated,Secreted Factors
Q6SJP8,Matrisome-associated,Secreted Factors
ENSDARG00000102778,Matrisome-associated,Secreted Factors
fgf18a,Matrisome-associated,Secreted Factors
ZDB-GENE-030714-1,Matrisome-associated,Secreted Factors
Q7T2N7,Matrisome-associated,Secreted Factors
A0A0R4IBT1,Matrisome-associated,Secreted Factors
F1QKX4,Matrisome-associated,Secreted Factors
Q5TKR8,Matrisome-associated,Secreted Factors
ENSDARG00000088048,Matrisome-associated,Secreted Factors
fgf18b,Matrisome-associated,Secreted Factors
ZDB-GENE-050221-4,Matrisome-associated,Secreted Factors
Q5TKR7,Matrisome-associated,Secreted Factors
ENSDARG00000043962,Matrisome-associated,Secreted Factors
ENSDARG00000112937,Matrisome-associated,Secreted Factors
fgf19,Matrisome-associated,Secreted Factors
ZDB-GENE-030729-32,Matrisome-associated,Secreted Factors
B3DHS4,Matrisome-associated,Secreted Factors
A0A0R4IN60,Matrisome-associated,Secreted Factors
Q5TLF0,Matrisome-associated,Secreted Factors
A0A0R4IBY6,Matrisome-associated,Secreted Factors
ENSDARG00000098663,Matrisome-associated,Secreted Factors
fgf1a,Matrisome-associated,Secreted Factors
ZDB-GENE-040426-1729,Matrisome-associated,Secreted Factors
Q6PBT8,Matrisome-associated,Secreted Factors
A0A0R4I9A1,Matrisome-associated,Secreted Factors
ENSDARG00000017542,Matrisome-associated,Secreted Factors
ENSDARG00000110811,Matrisome-associated,Secreted Factors
ENSDARG00000114842,Matrisome-associated,Secreted Factors
fgf1b,Matrisome-associated,Secreted Factors
ZDB-GENE-071004-7,Matrisome-associated,Secreted Factors
A7YT71,Matrisome-associated,Secreted Factors
F1QC94,Matrisome-associated,Secreted Factors
ENSDARG00000042811,Matrisome-associated,Secreted Factors
fgf2,Matrisome-associated,Secreted Factors
ZDB-GENE-040318-1,Matrisome-associated,Secreted Factors
A0A0R4IHF9,Matrisome-associated,Secreted Factors
B3DGE3,Matrisome-associated,Secreted Factors
ENSDARG00000104348,Matrisome-associated,Secreted Factors
fgf20a,Matrisome-associated,Secreted Factors
ZDB-GENE-060110-1,Matrisome-associated,Secreted Factors
Q38PL0,Matrisome-associated,Secreted Factors
ENSDARG00000007356,Matrisome-associated,Secreted Factors
ENSDARG00000114219,Matrisome-associated,Secreted Factors
fgf20b,Matrisome-associated,Secreted Factors
ZDB-GENE-060117-5,Matrisome-associated,Secreted Factors
Q2LJ24,Matrisome-associated,Secreted Factors
ENSDARG00000086070,Matrisome-associated,Secreted Factors
fgf21,Matrisome-associated,Secreted Factors
ZDB-GENE-060623-2,Matrisome-associated,Secreted Factors
Q1ESX2,Matrisome-associated,Secreted Factors
ENSDARG00000100846,Matrisome-associated,Secreted Factors
fgf22,Matrisome-associated,Secreted Factors
ZDB-GENE-050208-380,Matrisome-associated,Secreted Factors
Q1XG76,Matrisome-associated,Secreted Factors
ENSDARG00000076510,Matrisome-associated,Secreted Factors
ENSDARG00000115407,Matrisome-associated,Secreted Factors
ENSDARG00000114053,Matrisome-associated,Secreted Factors
fgf23,Matrisome-associated,Secreted Factors
ZDB-GENE-050201-4,Matrisome-associated,Secreted Factors
Q5MK87,Matrisome-associated,Secreted Factors
Q1L8M3,Matrisome-associated,Secreted Factors
Q5TLD4,Matrisome-associated,Secreted Factors
ENSDARG00000045854,Matrisome-associated,Secreted Factors
fgf3,Matrisome-associated,Secreted Factors
ZDB-GENE-980526-178,Matrisome-associated,Secreted Factors
A0A0B5JWB9,Matrisome-associated,Secreted Factors
B3DHR1,Matrisome-associated,Secreted Factors
P48802,Matrisome-associated,Secreted Factors
ENSDARG00000101540,Matrisome-associated,Secreted Factors
fgf4,Matrisome-associated,Secreted Factors
ZDB-GENE-001006-1,Matrisome-associated,Secreted Factors
Q9DFC9,Matrisome-associated,Secreted Factors
ENSDARG00000105230,Matrisome-associated,Secreted Factors
fgf5,Matrisome-associated,Secreted Factors
ZDB-GENE-050201-6,Matrisome-associated,Secreted Factors
Q5TLE2,Matrisome-associated,Secreted Factors
ENSDARG00000035377,Matrisome-associated,Secreted Factors
ENSDARG00000113641,Matrisome-associated,Secreted Factors
fgf6a,Matrisome-associated,Secreted Factors
ZDB-GENE-980526-559,Matrisome-associated,Secreted Factors
Q2LGG1,Matrisome-associated,Secreted Factors
Q8AXA1,Matrisome-associated,Secreted Factors
ENSDARG00000009351,Matrisome-associated,Secreted Factors
fgf6b,Matrisome-associated,Secreted Factors
ZDB-GENE-050201-5,Matrisome-associated,Secreted Factors
Q5TLE1,Matrisome-associated,Secreted Factors
ENSDARG00000045856,Matrisome-associated,Secreted Factors
fgf7,Matrisome-associated,Secreted Factors
ZDB-GENE-080122-1,Matrisome-associated,Secreted Factors
B3DHR9,Matrisome-associated,Secreted Factors
Q5TLD5,Matrisome-associated,Secreted Factors
ENSDARG00000059387,Matrisome-associated,Secreted Factors
fgf8a,Matrisome-associated,Secreted Factors
ZDB-GENE-990415-72,Matrisome-associated,Secreted Factors
O57341,Matrisome-associated,Secreted Factors
A0A0B5JPZ5,Matrisome-associated,Secreted Factors
A2CF52,Matrisome-associated,Secreted Factors
Q0E9Y8,Matrisome-associated,Secreted Factors
O42278,Matrisome-associated,Secreted Factors
ENSDARG00000003399,Matrisome-associated,Secreted Factors
fgf8b,Matrisome-associated,Secreted Factors
ZDB-GENE-010122-1,Matrisome-associated,Secreted Factors
A0A0R4IK98,Matrisome-associated,Secreted Factors
Q805B2,Matrisome-associated,Secreted Factors
B3DJ36,Matrisome-associated,Secreted Factors
ENSDARG00000039615,Matrisome-associated,Secreted Factors
fgf9,Matrisome-associated,Secreted Factors
ZDB-GENE-070424-238,Matrisome-associated,Secreted Factors
F1R729,Matrisome-associated,Secreted Factors
ENSDARG00000078625,Matrisome-associated,Secreted Factors
fgfbp1a,Matrisome-associated,Secreted Factors
ZDB-GENE-140430-1,Matrisome-associated,Secreted Factors
A0A0B5JK58,Matrisome-associated,Secreted Factors
ENSDARG00000039963,Matrisome-associated,Secreted Factors
fgfbp1b,Matrisome-associated,Secreted Factors
ZDB-GENE-081106-1,Matrisome-associated,Secreted Factors
E7F4V3,Matrisome-associated,Secreted Factors
A0A0R4ICR4,Matrisome-associated,Secreted Factors
E7FEC7,Matrisome-associated,Secreted Factors
ENSDARG00000039963,Matrisome-associated,Secreted Factors
ENSDARG00000091660,Matrisome-associated,Secreted Factors
fgfbp2a,Matrisome-associated,Secreted Factors
ZDB-GENE-030131-8319,Matrisome-associated,Secreted Factors
F1R8L1,Matrisome-associated,Secreted Factors
ENSDARG00000039964,Matrisome-associated,Secreted Factors
fgfbp2b,Matrisome-associated,Secreted Factors
ZDB-GENE-070410-95,Matrisome-associated,Secreted Factors
F1QLT3,Matrisome-associated,Secreted Factors
A3KP08,Matrisome-associated,Secreted Factors
Q0P3Y0,Matrisome-associated,Secreted Factors
ENSDARG00000038056,Matrisome-associated,Secreted Factors
ENSDARG00000117177,Matrisome-associated,Secreted Factors
ENSDARG00000113189,Matrisome-associated,Secreted Factors
figf,Matrisome-associated,Secreted Factors
ZDB-GENE-070810-6,Matrisome-associated,Secreted Factors
Q208T6,Matrisome-associated,Secreted Factors
ENSDARG00000056624,Matrisome-associated,Secreted Factors
frzb,Matrisome-associated,Secreted Factors
ZDB-GENE-990715-1,Matrisome-associated,Secreted Factors
A0A0B5JQ70,Matrisome-associated,Secreted Factors
Q9W6E0,Matrisome-associated,Secreted Factors
ENSDARG00000018383,Matrisome-associated,Secreted Factors
fsta,Matrisome-associated,Secreted Factors
ZDB-GENE-990714-11,Matrisome-associated,Secreted Factors
G8HY04,Matrisome-associated,Secreted Factors
A0A0R4IRW4,Matrisome-associated,Secreted Factors
Q9YHV4,Matrisome-associated,Secreted Factors
A0A0B5JFB2,Matrisome-associated,Secreted Factors
ENSDARG00000052846,Matrisome-associated,Secreted Factors
ENSDARG00000113185,Matrisome-associated,Secreted Factors
fstb,Matrisome-associated,Secreted Factors
ZDB-GENE-031118-139,Matrisome-associated,Secreted Factors
Q2PMI4,Matrisome-associated,Secreted Factors
A7MBP8,Matrisome-associated,Secreted Factors
F1R4P5,Matrisome-associated,Secreted Factors
ENSDARG00000057992,Matrisome-associated,Secreted Factors
ENSDARG00000110082,Matrisome-associated,Secreted Factors
fstl1a,Matrisome-associated,Secreted Factors
ZDB-GENE-030131-4148,Matrisome-associated,Secreted Factors
A0A0B5JS31,Matrisome-associated,Secreted Factors
F1Q6U6,Matrisome-associated,Secreted Factors
Q567W5,Matrisome-associated,Secreted Factors
Q2PMI3,Matrisome-associated,Secreted Factors
ENSDARG00000015559,Matrisome-associated,Secreted Factors
fstl1b,Matrisome-associated,Secreted Factors
ZDB-GENE-030131-3029,Matrisome-associated,Secreted Factors
Q2PMI2,Matrisome-associated,Secreted Factors
Q68EK4,Matrisome-associated,Secreted Factors
ENSDARG00000039576,Matrisome-associated,Secreted Factors
fstl3,Matrisome-associated,Secreted Factors
ZDB-GENE-050913-111,Matrisome-associated,Secreted Factors
F1QAR6,Matrisome-associated,Secreted Factors
A4IG14,Matrisome-associated,Secreted Factors
Q4V8S8,Matrisome-associated,Secreted Factors
ENSDARG00000025670,Matrisome-associated,Secreted Factors
gdf10a,Matrisome-associated,Secreted Factors
ZDB-GENE-090312-17,Matrisome-associated,Secreted Factors
F1QRZ6,Matrisome-associated,Secreted Factors
B8A5X9,Matrisome-associated,Secreted Factors
ENSDARG00000095378,Matrisome-associated,Secreted Factors
gdf10b,Matrisome-associated,Secreted Factors
ZDB-GENE-120316-1,Matrisome-associated,Secreted Factors
D2CN89,Matrisome-associated,Secreted Factors
F1QDD0,Matrisome-associated,Secreted Factors
ENSDARG00000073891,Matrisome-associated,Secreted Factors
gdf11,Matrisome-associated,Secreted Factors
ZDB-GENE-040427-2,Matrisome-associated,Secreted Factors
Q8JFP9,Matrisome-associated,Secreted Factors
A0A0B5JSE4,Matrisome-associated,Secreted Factors
A0A0R4ITF9,Matrisome-associated,Secreted Factors
ENSDARG00000044924,Matrisome-associated,Secreted Factors
gdf2,Matrisome-associated,Secreted Factors
ZDB-GENE-100107-1,Matrisome-associated,Secreted Factors
F1QWZ4,Matrisome-associated,Secreted Factors
ENSDARG00000059173,Matrisome-associated,Secreted Factors
gdf3,Matrisome-associated,Secreted Factors
ZDB-GENE-980526-389,Matrisome-associated,Secreted Factors
Q5RKN7,Matrisome-associated,Secreted Factors
P35621,Matrisome-associated,Secreted Factors
K7DY39,Matrisome-associated,Secreted Factors
K7DYL7,Matrisome-associated,Secreted Factors
ENSDARG00000037995,Matrisome-associated,Secreted Factors
gdf5,Matrisome-associated,Secreted Factors
ZDB-GENE-990415-39,Matrisome-associated,Secreted Factors
F8W3E7,Matrisome-associated,Secreted Factors
O42303,Matrisome-associated,Secreted Factors
F1QK08,Matrisome-associated,Secreted Factors
ENSDARG00000002760,Matrisome-associated,Secreted Factors
gdf6a,Matrisome-associated,Secreted Factors
ZDB-GENE-980526-373,Matrisome-associated,Secreted Factors
P85857,Matrisome-associated,Secreted Factors
ENSDARG00000053479,Matrisome-associated,Secreted Factors
gdf6b,Matrisome-associated,Secreted Factors
ZDB-GENE-980526-442,Matrisome-associated,Secreted Factors
A8E7N9,Matrisome-associated,Secreted Factors
B3DJ43,Matrisome-associated,Secreted Factors
ENSDARG00000005510,Matrisome-associated,Secreted Factors
gdf7,Matrisome-associated,Secreted Factors
ZDB-GENE-990714-1,Matrisome-associated,Secreted Factors
Q9W6C0,Matrisome-associated,Secreted Factors
Q9W6B9,Matrisome-associated,Secreted Factors
F1QLZ2,Matrisome-associated,Secreted Factors
ENSDARG00000042784,Matrisome-associated,Secreted Factors
gdf9,Matrisome-associated,Secreted Factors
ZDB-GENE-050221-7,Matrisome-associated,Secreted Factors
Q32PR5,Matrisome-associated,Secreted Factors
Q5MD90,Matrisome-associated,Secreted Factors
ENSDARG00000003229,Matrisome-associated,Secreted Factors
gdnfa,Matrisome-associated,Secreted Factors
ZDB-GENE-010226-1,Matrisome-associated,Secreted Factors
A7E220,Matrisome-associated,Secreted Factors
Q98TU0,Matrisome-associated,Secreted Factors
ENSDARG00000039959,Matrisome-associated,Secreted Factors
gdnfb,Matrisome-associated,Secreted Factors
ZDB-GENE-110609-2,Matrisome-associated,Secreted Factors
A0A0N4SU74,Matrisome-associated,Secreted Factors
A0A0N4STS9,Matrisome-associated,Secreted Factors
ENSDARG00000103764,Matrisome-associated,Secreted Factors
gh1,Matrisome-associated,Secreted Factors
ZDB-GENE-030725-2,Matrisome-associated,Secreted Factors
Q571R1,Matrisome-associated,Secreted Factors
Q7ZZH9,Matrisome-associated,Secreted Factors
Q1JQ34,Matrisome-associated,Secreted Factors
ENSDARG00000038185,Matrisome-associated,Secreted Factors
hbegfa,Matrisome-associated,Secreted Factors
ZDB-GENE-080204-119,Matrisome-associated,Secreted Factors
A9JRW9,Matrisome-associated,Secreted Factors
ENSDARG00000075121,Matrisome-associated,Secreted Factors
hbegfb,Matrisome-associated,Secreted Factors
ZDB-GENE-070820-6,Matrisome-associated,Secreted Factors
Q6NY79,Matrisome-associated,Secreted Factors
F1QKE6,Matrisome-associated,Secreted Factors
F1QEL2,Matrisome-associated,Secreted Factors
A7E275,Matrisome-associated,Secreted Factors
ENSDARG00000031246,Matrisome-associated,Secreted Factors
hcfc1a,Matrisome-associated,Secreted Factors
ZDB-GENE-030912-10,Matrisome-associated,Secreted Factors
Q7SZY1,Matrisome-associated,Secreted Factors
F1Q750,Matrisome-associated,Secreted Factors
A5D6R2,Matrisome-associated,Secreted Factors
ENSDARG00000015990,Matrisome-associated,Secreted Factors
ENSDARG00000111404,Matrisome-associated,Secreted Factors
hcfc1b,Matrisome-associated,Secreted Factors
ZDB-GENE-030131-2411,Matrisome-associated,Secreted Factors
A8WIP5,Matrisome-associated,Secreted Factors
ENSDARG00000012519,Matrisome-associated,Secreted Factors
hcfc2,Matrisome-associated,Secreted Factors
ZDB-GENE-050417-203,Matrisome-associated,Secreted Factors
Q566Z7,Matrisome-associated,Secreted Factors
X1WBN2,Matrisome-associated,Secreted Factors
F1RBR3,Matrisome-associated,Secreted Factors
X1WCP5,Matrisome-associated,Secreted Factors
ENSDARG00000058127,Matrisome-associated,Secreted Factors
hgfa,Matrisome-associated,Secreted Factors
ZDB-GENE-041014-2,Matrisome-associated,Secreted Factors
Q5QD59,Matrisome-associated,Secreted Factors
F1REK1,Matrisome-associated,Secreted Factors
Q5RGG3,Matrisome-associated,Secreted Factors
A4IGA7,Matrisome-associated,Secreted Factors
ENSDARG00000045544,Matrisome-associated,Secreted Factors
hgfac,Matrisome-associated,Secreted Factors
ZDB-GENE-130530-1031,Matrisome-associated,Secreted Factors
ENSDARG00000091759,Matrisome-associated,Secreted Factors
hgfb,Matrisome-associated,Secreted Factors
ZDB-GENE-041014-3,Matrisome-associated,Secreted Factors
Q5QD58,Matrisome-associated,Secreted Factors
F6PA78,Matrisome-associated,Secreted Factors
ENSDARG00000079076,Matrisome-associated,Secreted Factors
hhip,Matrisome-associated,Secreted Factors
ZDB-GENE-030131-4827,Matrisome-associated,Secreted Factors
A0A0B5JK82,Matrisome-associated,Secreted Factors
A1A5I0,Matrisome-associated,Secreted Factors
A7X2Z0,Matrisome-associated,Secreted Factors
ENSDARG00000060397,Matrisome-associated,Secreted Factors
ENSDARG00000111482,Matrisome-associated,Secreted Factors
ENSDARG00000111668,Matrisome-associated,Secreted Factors
ifng1-1,Matrisome-associated,Secreted Factors
ZDB-GENE-060210-1,Matrisome-associated,Secreted Factors
Q5TLE6,Matrisome-associated,Secreted Factors
ENSDARG00000045671,Matrisome-associated,Secreted Factors
ifng1-2,Matrisome-associated,Secreted Factors
ZDB-GENE-040629-1,Matrisome-associated,Secreted Factors
Q5RHV5,Matrisome-associated,Secreted Factors
Q75S22,Matrisome-associated,Secreted Factors
ENSDARG00000024211,Matrisome-associated,Secreted Factors
igf1,Matrisome-associated,Secreted Factors
ZDB-GENE-010607-2,Matrisome-associated,Secreted Factors
Q8QGA1,Matrisome-associated,Secreted Factors
Q90VV9,Matrisome-associated,Secreted Factors
ENSDARG00000094132,Matrisome-associated,Secreted Factors
igf2a,Matrisome-associated,Secreted Factors
ZDB-GENE-991111-3,Matrisome-associated,Secreted Factors
Q8UUI9,Matrisome-associated,Secreted Factors
Q5U3B4,Matrisome-associated,Secreted Factors
Q9PUD0,Matrisome-associated,Secreted Factors
ENSDARG00000018643,Matrisome-associated,Secreted Factors
igf2b,Matrisome-associated,Secreted Factors
ZDB-GENE-030131-2935,Matrisome-associated,Secreted Factors
Q8JIE4,Matrisome-associated,Secreted Factors
ENSDARG00000033307,Matrisome-associated,Secreted Factors
ENSDARG00000116125,Matrisome-associated,Secreted Factors
ihha,Matrisome-associated,Secreted Factors
ZDB-GENE-051010-1,Matrisome-associated,Secreted Factors
Q4PLX4,Matrisome-associated,Secreted Factors
A3KNS3,Matrisome-associated,Secreted Factors
B0S8K0,Matrisome-associated,Secreted Factors
ENSDARG00000058733,Matrisome-associated,Secreted Factors
ihhb,Matrisome-associated,Secreted Factors
ZDB-GENE-980526-135,Matrisome-associated,Secreted Factors
Q5BLH7,Matrisome-associated,Secreted Factors
Q98862,Matrisome-associated,Secreted Factors
F1R9L0,Matrisome-associated,Secreted Factors
F1QTR5,Matrisome-associated,Secreted Factors
ENSDARG00000058815,Matrisome-associated,Secreted Factors
il10,Matrisome-associated,Secreted Factors
ZDB-GENE-051111-1,Matrisome-associated,Secreted Factors
Q5EFQ8,Matrisome-associated,Secreted Factors
ENSDARG00000078147,Matrisome-associated,Secreted Factors
il11a,Matrisome-associated,Secreted Factors
ZDB-GENE-051019-1,Matrisome-associated,Secreted Factors
F1R1E3,Matrisome-associated,Secreted Factors
Q494Q5,Matrisome-associated,Secreted Factors
ENSDARG00000037859,Matrisome-associated,Secreted Factors
il11b,Matrisome-associated,Secreted Factors
ZDB-GENE-051019-2,Matrisome-associated,Secreted Factors
F1R6T9,Matrisome-associated,Secreted Factors
Q494Q4,Matrisome-associated,Secreted Factors
ENSDARG00000058557,Matrisome-associated,Secreted Factors
il12a,Matrisome-associated,Secreted Factors
ZDB-GENE-060724-1,Matrisome-associated,Secreted Factors
X1WG47,Matrisome-associated,Secreted Factors
F1QXI7,Matrisome-associated,Secreted Factors
Q6F3R0,Matrisome-associated,Secreted Factors
A0A0R4IWR2,Matrisome-associated,Secreted Factors
ENSDARG00000038878,Matrisome-associated,Secreted Factors
il12ba,Matrisome-associated,Secreted Factors
ZDB-GENE-050525-3,Matrisome-associated,Secreted Factors
Q0V941,Matrisome-associated,Secreted Factors
A8WH99,Matrisome-associated,Secreted Factors
B8JJU1,Matrisome-associated,Secreted Factors
F1RA13,Matrisome-associated,Secreted Factors
Q6F3Q9,Matrisome-associated,Secreted Factors
ENSDARG00000033727,Matrisome-associated,Secreted Factors
il12bb,Matrisome-associated,Secreted Factors
ZDB-GENE-030131-7937,Matrisome-associated,Secreted Factors
A8WH95,Matrisome-associated,Secreted Factors
X1WG27,Matrisome-associated,Secreted Factors
F1QLT7,Matrisome-associated,Secreted Factors
ENSDARG00000054542,Matrisome-associated,Secreted Factors
ENSDARG00000109329,Matrisome-associated,Secreted Factors
il12bc,Matrisome-associated,Secreted Factors
ZDB-GENE-091204-37,Matrisome-associated,Secreted Factors
il13,Matrisome-associated,Secreted Factors
ZDB-GENE-100727-2,Matrisome-associated,Secreted Factors
W0TZ57,Matrisome-associated,Secreted Factors
B3IWZ9,Matrisome-associated,Secreted Factors
F8W5W9,Matrisome-associated,Secreted Factors
ENSDARG00000077809,Matrisome-associated,Secreted Factors
il15,Matrisome-associated,Secreted Factors
ZDB-GENE-060213-2,Matrisome-associated,Secreted Factors
Q15KG7,Matrisome-associated,Secreted Factors
Q1AN25,Matrisome-associated,Secreted Factors
F8W5F6,Matrisome-associated,Secreted Factors
Q3SCC6,Matrisome-associated,Secreted Factors
ENSDARG00000052361,Matrisome-associated,Secreted Factors
il16,Matrisome-associated,Secreted Factors
ZDB-GENE-130103-3,Matrisome-associated,Secreted Factors
A0A0G2KD61,Matrisome-associated,Secreted Factors
ENSDARG00000039884,Matrisome-associated,Secreted Factors
ENSDARG00000102908,Matrisome-associated,Secreted Factors
il17c,Matrisome-associated,Secreted Factors
ZDB-GENE-061031-5,Matrisome-associated,Secreted Factors
Q5TKT2,Matrisome-associated,Secreted Factors
F8W5S8,Matrisome-associated,Secreted Factors
A0A0R4IT62,Matrisome-associated,Secreted Factors
ENSDARG00000057180,Matrisome-associated,Secreted Factors
ENSDARG00000109701,Matrisome-associated,Secreted Factors
il17d,Matrisome-associated,Secreted Factors
ZDB-GENE-061031-4,Matrisome-associated,Secreted Factors
Q5TKT1,Matrisome-associated,Secreted Factors
ENSDARG00000010700,Matrisome-associated,Secreted Factors
ENSDARG00000115462,Matrisome-associated,Secreted Factors
il19l,Matrisome-associated,Secreted Factors
ZDB-GENE-071121-1,Matrisome-associated,Secreted Factors
Q4LDR4,Matrisome-associated,Secreted Factors
F6NNV9,Matrisome-associated,Secreted Factors
ENSDARG00000090344,Matrisome-associated,Secreted Factors
il1b,Matrisome-associated,Secreted Factors
ZDB-GENE-040702-2,Matrisome-associated,Secreted Factors
Q7T056,Matrisome-associated,Secreted Factors
A0A0R4IYF1,Matrisome-associated,Secreted Factors
E6N152,Matrisome-associated,Secreted Factors
E0WCW4,Matrisome-associated,Secreted Factors
Q4KMF1,Matrisome-associated,Secreted Factors
ENSDARG00000098700,Matrisome-associated,Secreted Factors
il22,Matrisome-associated,Secreted Factors
ZDB-GENE-060209-3,Matrisome-associated,Secreted Factors
Q5TLE4,Matrisome-associated,Secreted Factors
ENSDARG00000045673,Matrisome-associated,Secreted Factors
il23a,Matrisome-associated,Secreted Factors
ZDB-GENE-110628-4,Matrisome-associated,Secreted Factors
il26,Matrisome-associated,Secreted Factors
ZDB-GENE-060209-4,Matrisome-associated,Secreted Factors
Q5TLE5,Matrisome-associated,Secreted Factors
ENSDARG00000045672,Matrisome-associated,Secreted Factors
il34,Matrisome-associated,Secreted Factors
ZDB-GENE-050419-150,Matrisome-associated,Secreted Factors
L8AZT5,Matrisome-associated,Secreted Factors
B3DLJ8,Matrisome-associated,Secreted Factors
ENSDARG00000091003,Matrisome-associated,Secreted Factors
il4,Matrisome-associated,Secreted Factors
ZDB-GENE-100204-1,Matrisome-associated,Secreted Factors
B3IX00,Matrisome-associated,Secreted Factors
D1YSM1,Matrisome-associated,Secreted Factors
ENSDARG00000087909,Matrisome-associated,Secreted Factors
ENSDARG00000109257,Matrisome-associated,Secreted Factors
ENSDARG00000109711,Matrisome-associated,Secreted Factors
il6,Matrisome-associated,Secreted Factors
ZDB-GENE-120509-1,Matrisome-associated,Secreted Factors
H9A0J9,Matrisome-associated,Secreted Factors
ENSDARG00000102318,Matrisome-associated,Secreted Factors
inha,Matrisome-associated,Secreted Factors
ZDB-GENE-060503-554,Matrisome-associated,Secreted Factors
Q1LYE4,Matrisome-associated,Secreted Factors
ENSDARG00000052433,Matrisome-associated,Secreted Factors
ENSDARG00000116262,Matrisome-associated,Secreted Factors
inhbaa,Matrisome-associated,Secreted Factors
ZDB-GENE-000210-21,Matrisome-associated,Secreted Factors
Q9W6T8,Matrisome-associated,Secreted Factors
Q8QGE3,Matrisome-associated,Secreted Factors
ENSDARG00000012671,Matrisome-associated,Secreted Factors
inhbab,Matrisome-associated,Secreted Factors
ZDB-GENE-050525-2,Matrisome-associated,Secreted Factors
A1L1T8,Matrisome-associated,Secreted Factors
Q56E97,Matrisome-associated,Secreted Factors
B0S4U4,Matrisome-associated,Secreted Factors
ENSDARG00000024759,Matrisome-associated,Secreted Factors
inhbb,Matrisome-associated,Secreted Factors
ZDB-GENE-990415-2,Matrisome-associated,Secreted Factors
B0S7E0,Matrisome-associated,Secreted Factors
Q9W6T9,Matrisome-associated,Secreted Factors
Q90261,Matrisome-associated,Secreted Factors
ENSDARG00000040777,Matrisome-associated,Secreted Factors
ins,Matrisome-associated,Secreted Factors
ZDB-GENE-980526-110,Matrisome-associated,Secreted Factors
O73727,Matrisome-associated,Secreted Factors
B2GSI0,Matrisome-associated,Secreted Factors
Q9DDE5,Matrisome-associated,Secreted Factors
ENSDARG00000035350,Matrisome-associated,Secreted Factors
ENSDARG00000116735,Matrisome-associated,Secreted Factors
insl3,Matrisome-associated,Secreted Factors
ZDB-GENE-050310-5,Matrisome-associated,Secreted Factors
Q2P9V5,Matrisome-associated,Secreted Factors
Q2VT43,Matrisome-associated,Secreted Factors
B1AAR7,Matrisome-associated,Secreted Factors
ENSDARG00000035862,Matrisome-associated,Secreted Factors
insl5a,Matrisome-associated,Secreted Factors
ZDB-GENE-050310-4,Matrisome-associated,Secreted Factors
Q2VT44,Matrisome-associated,Secreted Factors
Q2P9V6,Matrisome-associated,Secreted Factors
B1AAR9,Matrisome-associated,Secreted Factors
ENSDARG00000070966,Matrisome-associated,Secreted Factors
ENSDARG00000112563,Matrisome-associated,Secreted Factors
insl5b,Matrisome-associated,Secreted Factors
ZDB-GENE-070122-5,Matrisome-associated,Secreted Factors
A0ZYT5,Matrisome-associated,Secreted Factors
ENSDARG00000069294,Matrisome-associated,Secreted Factors
ism1,Matrisome-associated,Secreted Factors
ZDB-GENE-050523-3,Matrisome-associated,Secreted Factors
B8JME9,Matrisome-associated,Secreted Factors
Q5EGE1,Matrisome-associated,Secreted Factors
A0A0R4IY22,Matrisome-associated,Secreted Factors
ENSDARG00000020541,Matrisome-associated,Secreted Factors
ism2a,Matrisome-associated,Secreted Factors
ZDB-GENE-130530-972,Matrisome-associated,Secreted Factors
E7F979,Matrisome-associated,Secreted Factors
ENSDARG00000089691,Matrisome-associated,Secreted Factors
ism2b,Matrisome-associated,Secreted Factors
ZDB-GENE-050523-4,Matrisome-associated,Secreted Factors
Q58T08,Matrisome-associated,Secreted Factors
F1QYZ9,Matrisome-associated,Secreted Factors
ENSDARG00000053859,Matrisome-associated,Secreted Factors
kitlga,Matrisome-associated,Secreted Factors
ZDB-GENE-070424-1,Matrisome-associated,Secreted Factors
F1Q6D8,Matrisome-associated,Secreted Factors
Q56JH6,Matrisome-associated,Secreted Factors
ENSDARG00000070917,Matrisome-associated,Secreted Factors
kitlgb,Matrisome-associated,Secreted Factors
ZDB-GENE-070424-2,Matrisome-associated,Secreted Factors
F1RDP0,Matrisome-associated,Secreted Factors
Q56JH5,Matrisome-associated,Secreted Factors
ENSDARG00000058042,Matrisome-associated,Secreted Factors
ENSDARG00000116557,Matrisome-associated,Secreted Factors
lepa,Matrisome-associated,Secreted Factors
ZDB-GENE-081001-1,Matrisome-associated,Secreted Factors
Q0D250,Matrisome-associated,Secreted Factors
ENSDARG00000091085,Matrisome-associated,Secreted Factors
lepb,Matrisome-associated,Secreted Factors
ZDB-GENE-041210-183,Matrisome-associated,Secreted Factors
Q5TYZ1,Matrisome-associated,Secreted Factors
C4WYH6,Matrisome-associated,Secreted Factors
ENSDARG00000045548,Matrisome-associated,Secreted Factors
lft1,Matrisome-associated,Secreted Factors
ZDB-GENE-990630-10,Matrisome-associated,Secreted Factors
Q9PW55,Matrisome-associated,Secreted Factors
Q9W6I6,Matrisome-associated,Secreted Factors
ENSDARG00000019920,Matrisome-associated,Secreted Factors
lft2,Matrisome-associated,Secreted Factors
