gene,category,family
CG13056,Drosophila Matrisome Genes,Apical Matrix
FBgn0040794,Drosophila Matrisome Genes,Apical Matrix
Q9VV37,Drosophila Matrisome Genes,Apical Matrix
CG13059,Drosophila Matrisome Genes,Apical Matrix
FBgn0036607,Drosophila Matrisome Genes,Apical Matrix
Q9VV31,Drosophila Matrisome Genes,Apical Matrix
CG13060,Drosophila Matrisome Genes,Apical Matrix
FBgn0036606,Drosophila Matrisome Genes,Apical Matrix
Q9VV30,Drosophila Matrisome Genes,Apical Matrix
CG13063,Drosophila Matrisome Genes,Apical Matrix
FBgn0036601,Drosophila Matrisome Genes,Apical Matrix
Q9VV25,Drosophila Matrisome Genes,Apical Matrix
CG13138,Drosophila Matrisome Genes,Apical Matrix
FBgn0032211,Drosophila Matrisome Genes,Apical Matrix
Q9VL03,Drosophila Matrisome Genes,Apical Matrix
CG15515,Drosophila Matrisome Genes,Apical Matrix
FBgn0039719,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KI23;Q9VAE5,Drosophila Matrisome Genes,Apical Matrix
CG15754,Drosophila Matrisome Genes,Apical Matrix
FBgn0030492,Drosophila Matrisome Genes,Apical Matrix
Q9VYC3,Drosophila Matrisome Genes,Apical Matrix
CG15756,Drosophila Matrisome Genes,Apical Matrix
FBgn0030493,Drosophila Matrisome Genes,Apical Matrix
Q9VYC2,Drosophila Matrisome Genes,Apical Matrix
CG2150,Drosophila Matrisome Genes,Apical Matrix
FBgn0003065,Drosophila Matrisome Genes,Apical Matrix
Q23709;Q9V9U0,Drosophila Matrisome Genes,Apical Matrix
CG32564,Drosophila Matrisome Genes,Apical Matrix
FBgn0052564,Drosophila Matrisome Genes,Apical Matrix
Q8IR01,Drosophila Matrisome Genes,Apical Matrix
CG4982,Drosophila Matrisome Genes,Apical Matrix
FBgn0036598,Drosophila Matrisome Genes,Apical Matrix
Q9VV22,Drosophila Matrisome Genes,Apical Matrix
CG7203,Drosophila Matrisome Genes,Apical Matrix
FBgn0031942,Drosophila Matrisome Genes,Apical Matrix
Q8MYS9;Q9VLX9,Drosophila Matrisome Genes,Apical Matrix
CG7214,Drosophila Matrisome Genes,Apical Matrix
FBgn0031940,Drosophila Matrisome Genes,Apical Matrix
Q9VLY1,Drosophila Matrisome Genes,Apical Matrix
CG8927,Drosophila Matrisome Genes,Apical Matrix
FBgn0038405,Drosophila Matrisome Genes,Apical Matrix
Q2PDQ9;Q5BIA0;Q9VEY0,Drosophila Matrisome Genes,Apical Matrix
Cpr100A,Drosophila Matrisome Genes,Apical Matrix
FBgn0039805,Drosophila Matrisome Genes,Apical Matrix
Q9VA32,Drosophila Matrisome Genes,Apical Matrix
Cpr12A,Drosophila Matrisome Genes,Apical Matrix
FBgn0030494,Drosophila Matrisome Genes,Apical Matrix
Q9VYC1,Drosophila Matrisome Genes,Apical Matrix
Cpr30F,Drosophila Matrisome Genes,Apical Matrix
FBgn0051876,Drosophila Matrisome Genes,Apical Matrix
Q8IPD8,Drosophila Matrisome Genes,Apical Matrix
Cpr47Ed,Drosophila Matrisome Genes,Apical Matrix
FBgn0033601,Drosophila Matrisome Genes,Apical Matrix
A1Z8H5,Drosophila Matrisome Genes,Apical Matrix
Cpr47Eg,Drosophila Matrisome Genes,Apical Matrix
FBgn0086519,Drosophila Matrisome Genes,Apical Matrix
Q7JZV0,Drosophila Matrisome Genes,Apical Matrix
Cpr49Ac,Drosophila Matrisome Genes,Apical Matrix
FBgn0033725,Drosophila Matrisome Genes,Apical Matrix
A0A0B4LF74;A0A0B4LG85;E1JH44;Q7JR69;Q960H8,Drosophila Matrisome Genes,Apical Matrix
Cpr51A,Drosophila Matrisome Genes,Apical Matrix
FBgn0033942,Drosophila Matrisome Genes,Apical Matrix
Q7JZW0,Drosophila Matrisome Genes,Apical Matrix
Cpr57A,Drosophila Matrisome Genes,Apical Matrix
FBgn0034517,Drosophila Matrisome Genes,Apical Matrix
Q7K5J8,Drosophila Matrisome Genes,Apical Matrix
Cpr62Ba,Drosophila Matrisome Genes,Apical Matrix
FBgn0035279,Drosophila Matrisome Genes,Apical Matrix
Q9W079,Drosophila Matrisome Genes,Apical Matrix
Cpr66Ca,Drosophila Matrisome Genes,Apical Matrix
FBgn0085491,Drosophila Matrisome Genes,Apical Matrix
A8JNN4,Drosophila Matrisome Genes,Apical Matrix
Cpr67B,Drosophila Matrisome Genes,Apical Matrix
FBgn0035985,Drosophila Matrisome Genes,Apical Matrix
Q9VSY0,Drosophila Matrisome Genes,Apical Matrix
Cpr72Ea,Drosophila Matrisome Genes,Apical Matrix
FBgn0036617,Drosophila Matrisome Genes,Apical Matrix
Q7K1P4;Q9VV44,Drosophila Matrisome Genes,Apical Matrix
Cpr73D,Drosophila Matrisome Genes,Apical Matrix
FBgn0036680,Drosophila Matrisome Genes,Apical Matrix
A8MZR4;Q9VVC3,Drosophila Matrisome Genes,Apical Matrix
Cpr92F,Drosophila Matrisome Genes,Apical Matrix
FBgn0038819,Drosophila Matrisome Genes,Apical Matrix
Q8SZM0;Q9VDJ8,Drosophila Matrisome Genes,Apical Matrix
Cpr97Ea,Drosophila Matrisome Genes,Apical Matrix
FBgn0039480,Drosophila Matrisome Genes,Apical Matrix
A0A0B4KH84;Q6NR62;Q9VB82,Drosophila Matrisome Genes,Apical Matrix
Cpr97Eb,Drosophila Matrisome Genes,Apical Matrix
FBgn0039481,Drosophila Matrisome Genes,Apical Matrix
Q9VB81,Drosophila Matrisome Genes,Apical Matrix
Dmel\Acp1,Drosophila Matrisome Genes,Apical Matrix
FBgn0014454,Drosophila Matrisome Genes,Apical Matrix
Q26416,Drosophila Matrisome Genes,Apical Matrix
Dmel\CG13670,Drosophila Matrisome Genes,Apical Matrix
FBgn0035873,Drosophila Matrisome Genes,Apical Matrix
Q9VSH5,Drosophila Matrisome Genes,Apical Matrix
Dmel\CG18777,Drosophila Matrisome Genes,Apical Matrix
FBgn0042118,Drosophila Matrisome Genes,Apical Matrix
Q9I7C6; Q8SYH3,Drosophila Matrisome Genes,Apical Matrix
Dmel\CG7539 EDG-91 EDG91 CG7539 Dmel_CG7539,Drosophila Matrisome Genes,Apical Matrix
FBgn0004554,Drosophila Matrisome Genes,Apical Matrix
E1JIN5; P27781; Q4V3U2,Drosophila Matrisome Genes,Apical Matrix
Dmel\CG7548 CG7548 Dmel_CG7548,Drosophila Matrisome Genes,Apical Matrix
FBgn0035792,Drosophila Matrisome Genes,Apical Matrix
Q9VS81; F3YD63; C9QNY0,Drosophila Matrisome Genes,Apical Matrix
Dmel\CG8541 CG8541-RA CG8541 Dmel_CG8541,Drosophila Matrisome Genes,Apical Matrix
FBgn0035788,Drosophila Matrisome Genes,Apical Matrix
Q9VS76,Drosophila Matrisome Genes,Apical Matrix
Dmel\CG8543 CG8543 Dmel_CG8543,Drosophila Matrisome Genes,Apical Matrix
FBgn0035787,Drosophila Matrisome Genes,Apical Matrix
Q9VS75,Drosophila Matrisome Genes,Apical Matrix
Dmel\Lcp6,Drosophila Matrisome Genes,Apical Matrix
FBgn0002537,Drosophila Matrisome Genes,Apical Matrix
P92184,Drosophila Matrisome Genes,Apical Matrix
dsx-c73A,Drosophila Matrisome Genes,Apical Matrix
FBgn0261799,Drosophila Matrisome Genes,Apical Matrix
Q9VV62,Drosophila Matrisome Genes,Apical Matrix
frm,Drosophila Matrisome Genes,Apical Matrix
FBgn0035612,Drosophila Matrisome Genes,Apical Matrix
A8JNL3;B7Z0B7;B7Z0B8;B7Z0B9;Q86NR7;Q8T018;Q9VRM2,Drosophila Matrisome Genes,Apical Matrix
knk,Drosophila Matrisome Genes,Apical Matrix
FBgn0001321,Drosophila Matrisome Genes,Apical Matrix
Q9VH23,Drosophila Matrisome Genes,Apical Matrix
l(3)mbn,Drosophila Matrisome Genes,Apical Matrix
FBgn0002440,Drosophila Matrisome Genes,Apical Matrix
A0A0S0WGW8;A0A0S0WNZ2;P52302,Drosophila Matrisome Genes,Apical Matrix
Lcp65Ab1,Drosophila Matrisome Genes,Apical Matrix
FBgn0020644,Drosophila Matrisome Genes,Apical Matrix
C0HL62,Drosophila Matrisome Genes,Apical Matrix
FBgn0020643,Drosophila Matrisome Genes,Apical Matrix
Lcp65Ab2,Drosophila Matrisome Genes,Apical Matrix
FBgn0020643,Drosophila Matrisome Genes,Apical Matrix
C0HL63,Drosophila Matrisome Genes,Apical Matrix
FBgn0020644,Drosophila Matrisome Genes,Apical Matrix
retinin,Drosophila Matrisome Genes,Apical Matrix
FBgn0040074,Drosophila Matrisome Genes,Apical Matrix
Q95TE7;Q9VV36,Drosophila Matrisome Genes,Apical Matrix
Vajk1,Drosophila Matrisome Genes,Apical Matrix
FBgn0028938,Drosophila Matrisome Genes,Apical Matrix
M9MSI3;Q9V3G8,Drosophila Matrisome Genes,Apical Matrix
Vajk2,Drosophila Matrisome Genes,Apical Matrix
FBgn0032538,Drosophila Matrisome Genes,Apical Matrix
Q8SZM2,Drosophila Matrisome Genes,Apical Matrix
Vajk3,Drosophila Matrisome Genes,Apical Matrix
FBgn0028544,Drosophila Matrisome Genes,Apical Matrix
Q9V3Z9,Drosophila Matrisome Genes,Apical Matrix
Vajk4,Drosophila Matrisome Genes,Apical Matrix
FBgn0050101,Drosophila Matrisome Genes,Apical Matrix
Q7K0W4,Drosophila Matrisome Genes,Apical Matrix
Gasp,Drosophila Matrisome Genes,Apical Matrix
FBgn0026077,Drosophila Matrisome Genes,Apical Matrix
A8JQU3;O97377;Q9VNL0,Drosophila Matrisome Genes,Apical Matrix
obst-A,Drosophila Matrisome Genes,Apical Matrix
FBgn0031097,Drosophila Matrisome Genes,Apical Matrix
Q9VR79,Drosophila Matrisome Genes,Apical Matrix
Cht12,Drosophila Matrisome Genes,Apical Matrix
FBgn0050293,Drosophila Matrisome Genes,Apical Matrix
Q8MLW8;Q8T443,Drosophila Matrisome Genes,Apical Matrix
Cht5,Drosophila Matrisome Genes,Apical Matrix
FBgn0038180,Drosophila Matrisome Genes,Apical Matrix
Q9VFR3,Drosophila Matrisome Genes,Apical Matrix
Cht6,Drosophila Matrisome Genes,Apical Matrix
FBgn0263132,Drosophila Matrisome Genes,Apical Matrix
A8JUP3;M9NDS9;M9NEC2;M9NF05;M9NG70;M9NGY0;Q9W2Z3,Drosophila Matrisome Genes,Apical Matrix
Cht7,Drosophila Matrisome Genes,Apical Matrix
FBgn0035398,Drosophila Matrisome Genes,Apical Matrix
Q9VZV2,Drosophila Matrisome Genes,Apical Matrix
Cht8,Drosophila Matrisome Genes,Apical Matrix
FBgn0034580,Drosophila Matrisome Genes,Apical Matrix
Q8MSI4;Q9W2M7,Drosophila Matrisome Genes,Apical Matrix
Cht2,Drosophila Matrisome Genes,Apical Matrix
FBgn0022702,Drosophila Matrisome Genes,Apical Matrix
D0IQG7;Q9W092,Drosophila Matrisome Genes,Apical Matrix
Cht9,Drosophila Matrisome Genes,Apical Matrix
FBgn0034582,Drosophila Matrisome Genes,Apical Matrix
Q7YXW0;Q9W2M5,Drosophila Matrisome Genes,Apical Matrix
CG8460,Drosophila Matrisome Genes,Apical Matrix
FBgn0031996,Drosophila Matrisome Genes,Apical Matrix
Q9VLS0,Drosophila Matrisome Genes,Apical Matrix
Cht11,Drosophila Matrisome Genes,Apical Matrix
FBgn0029913,Drosophila Matrisome Genes,Apical Matrix
Q9W3V1,Drosophila Matrisome Genes,Apical Matrix
Idgf1,Drosophila Matrisome Genes,Apical Matrix
FBgn0020416,Drosophila Matrisome Genes,Apical Matrix
Q8MM24,Drosophila Matrisome Genes,Apical Matrix
Idgf3,Drosophila Matrisome Genes,Apical Matrix
FBgn0020414,Drosophila Matrisome Genes,Apical Matrix
Q8MLZ7;X2JA18,Drosophila Matrisome Genes,Apical Matrix
Idgf4,Drosophila Matrisome Genes,Apical Matrix
FBgn0026415,Drosophila Matrisome Genes,Apical Matrix
Q9W303;X2JEB6,Drosophila Matrisome Genes,Apical Matrix
Idgf5,Drosophila Matrisome Genes,Apical Matrix
FBgn0064237,Drosophila Matrisome Genes,Apical Matrix
Q8T0R7,Drosophila Matrisome Genes,Apical Matrix
Idgf2,Drosophila Matrisome Genes,Apical Matrix
FBgn0020415,Drosophila Matrisome Genes,Apical Matrix
D4G7B1;Q9V3D4,Drosophila Matrisome Genes,Apical Matrix
Idgf6,Drosophila Matrisome Genes,Apical Matrix
FBgn0013763,Drosophila Matrisome Genes,Apical Matrix
A0A0B4LFJ1;Q23997,Drosophila Matrisome Genes,Apical Matrix
Tb,Drosophila Matrisome Genes,Apical Matrix
FBgn0243586,Drosophila Matrisome Genes,Apical Matrix
Q9VBD0,Drosophila Matrisome Genes,Apical Matrix
Twdlalpha,Drosophila Matrisome Genes,Apical Matrix
FBgn0052574,Drosophila Matrisome Genes,Apical Matrix
Q8IR08;Q8MSN0,Drosophila Matrisome Genes,Apical Matrix
TwdlB,Drosophila Matrisome Genes,Apical Matrix
FBgn0039436,Drosophila Matrisome Genes,Apical Matrix
Q8SXS1;Q9VBE0,Drosophila Matrisome Genes,Apical Matrix
Twdlbeta,Drosophila Matrisome Genes,Apical Matrix
FBgn0033658,Drosophila Matrisome Genes,Apical Matrix
A1Z8Q0;Q8SZ76,Drosophila Matrisome Genes,Apical Matrix
TwdlC,Drosophila Matrisome Genes,Apical Matrix
FBgn0039469,Drosophila Matrisome Genes,Apical Matrix
Q5BIE5;Q9VB95,Drosophila Matrisome Genes,Apical Matrix
TwdlD,Drosophila Matrisome Genes,Apical Matrix
FBgn0039444,Drosophila Matrisome Genes,Apical Matrix
Q9VBD2,Drosophila Matrisome Genes,Apical Matrix
TwdlE,Drosophila Matrisome Genes,Apical Matrix
FBgn0031957,Drosophila Matrisome Genes,Apical Matrix
Q8SZP2,Drosophila Matrisome Genes,Apical Matrix
TwdlF,Drosophila Matrisome Genes,Apical Matrix
FBgn0037224,Drosophila Matrisome Genes,Apical Matrix
Q9VMZ5,Drosophila Matrisome Genes,Apical Matrix
TwdlG,Drosophila Matrisome Genes,Apical Matrix
FBgn0037225,Drosophila Matrisome Genes,Apical Matrix
Q9VMZ6,Drosophila Matrisome Genes,Apical Matrix
TwdlH,Drosophila Matrisome Genes,Apical Matrix
FBgn0051080,Drosophila Matrisome Genes,Apical Matrix
Q9VBD4,Drosophila Matrisome Genes,Apical Matrix
TwdlJ,Drosophila Matrisome Genes,Apical Matrix
FBgn0039440,Drosophila Matrisome Genes,Apical Matrix
Q9VBD6,Drosophila Matrisome Genes,Apical Matrix
TwdlK,Drosophila Matrisome Genes,Apical Matrix
FBgn0039439,Drosophila Matrisome Genes,Apical Matrix
Q9VBD7,Drosophila Matrisome Genes,Apical Matrix
TwdlL,Drosophila Matrisome Genes,Apical Matrix
FBgn0039437,Drosophila Matrisome Genes,Apical Matrix
Q8I0N3;Q9VBD9,Drosophila Matrisome Genes,Apical Matrix
TwdlM,Drosophila Matrisome Genes,Apical Matrix
FBgn0039434,Drosophila Matrisome Genes,Apical Matrix
Q9VBE2,Drosophila Matrisome Genes,Apical Matrix
TwdlN,Drosophila Matrisome Genes,Apical Matrix
FBgn0039441,Drosophila Matrisome Genes,Apical Matrix
Q8IGM9;Q8SZ29;Q9VBD5,Drosophila Matrisome Genes,Apical Matrix
TwdlO,Drosophila Matrisome Genes,Apical Matrix
FBgn0039438,Drosophila Matrisome Genes,Apical Matrix
Q9VBD8,Drosophila Matrisome Genes,Apical Matrix
TwdlP,Drosophila Matrisome Genes,Apical Matrix
FBgn0039435,Drosophila Matrisome Genes,Apical Matrix
Q9VBE1,Drosophila Matrisome Genes,Apical Matrix
TwdlQ,Drosophila Matrisome Genes,Apical Matrix
FBgn0039448,Drosophila Matrisome Genes,Apical Matrix
Q9VBC8,Drosophila Matrisome Genes,Apical Matrix
TwdlR,Drosophila Matrisome Genes,Apical Matrix
FBgn0051081,Drosophila Matrisome Genes,Apical Matrix
Q8IMR6,Drosophila Matrisome Genes,Apical Matrix
TwdlS,Drosophila Matrisome Genes,Apical Matrix
FBgn0039443,Drosophila Matrisome Genes,Apical Matrix
Q9VBD3,Drosophila Matrisome Genes,Apical Matrix
TwdlT,Drosophila Matrisome Genes,Apical Matrix
FBgn0029170,Drosophila Matrisome Genes,Apical Matrix
Q9U1G9;Q9VB86,Drosophila Matrisome Genes,Apical Matrix
TwdlV,Drosophila Matrisome Genes,Apical Matrix
FBgn0037227,Drosophila Matrisome Genes,Apical Matrix
Q9VMZ8,Drosophila Matrisome Genes,Apical Matrix
TwdlW,Drosophila Matrisome Genes,Apical Matrix
FBgn0038487,Drosophila Matrisome Genes,Apical Matrix
Q8IH13,Drosophila Matrisome Genes,Apical Matrix
TwdlX,Drosophila Matrisome Genes,Apical Matrix
FBgn0052571,Drosophila Matrisome Genes,Apical Matrix
Q8IR11,Drosophila Matrisome Genes,Apical Matrix
TwdlY,Drosophila Matrisome Genes,Apical Matrix
FBgn0052570,Drosophila Matrisome Genes,Apical Matrix
Q8IR10,Drosophila Matrisome Genes,Apical Matrix
TwdlZ,Drosophila Matrisome Genes,Apical Matrix
FBgn0052569,Drosophila Matrisome Genes,Apical Matrix
Q8IR09,Drosophila Matrisome Genes,Apical Matrix
Acp65Aa,Drosophila Matrisome Genes,Apical Matrix
FBgn0020765,Drosophila Matrisome Genes,Apical Matrix
P91941;Q7JND6,Drosophila Matrisome Genes,Apical Matrix
Ccp84Aa,Drosophila Matrisome Genes,Apical Matrix
FBgn0004783,Drosophila Matrisome Genes,Apical Matrix
Q9V3L8,Drosophila Matrisome Genes,Apical Matrix
Ccp84Ab,Drosophila Matrisome Genes,Apical Matrix
FBgn0004782,Drosophila Matrisome Genes,Apical Matrix
O97059;Q8SZL4,Drosophila Matrisome Genes,Apical Matrix
Ccp84Ac,Drosophila Matrisome Genes,Apical Matrix
FBgn0004781,Drosophila Matrisome Genes,Apical Matrix
O97060,Drosophila Matrisome Genes,Apical Matrix
Ccp84Ad,Drosophila Matrisome Genes,Apical Matrix
FBgn0004780,Drosophila Matrisome Genes,Apical Matrix
O97061,Drosophila Matrisome Genes,Apical Matrix
Ccp84Ae,Drosophila Matrisome Genes,Apical Matrix
FBgn0004779,Drosophila Matrisome Genes,Apical Matrix
O97062,Drosophila Matrisome Genes,Apical Matrix
Ccp84Ag,Drosophila Matrisome Genes,Apical Matrix
FBgn0004777,Drosophila Matrisome Genes,Apical Matrix
O97064;Q8MRD2,Drosophila Matrisome Genes,Apical Matrix
CG34461,Drosophila Matrisome Genes,Apical Matrix
FBgn0250833,Drosophila Matrisome Genes,Apical Matrix
Q5U126,Drosophila Matrisome Genes,Apical Matrix
Cpr11A,Drosophila Matrisome Genes,Apical Matrix
FBgn0030394,Drosophila Matrisome Genes,Apical Matrix
Q9VYM5,Drosophila Matrisome Genes,Apical Matrix
Cpr11B,Drosophila Matrisome Genes,Apical Matrix
FBgn0030398,Drosophila Matrisome Genes,Apical Matrix
M9PGZ2;Q9VYM0,Drosophila Matrisome Genes,Apical Matrix
Cpr23B,Drosophila Matrisome Genes,Apical Matrix
FBgn0031467,Drosophila Matrisome Genes,Apical Matrix
Q9VQH5,Drosophila Matrisome Genes,Apical Matrix
Cpr30B,Drosophila Matrisome Genes,Apical Matrix
FBgn0032125,Drosophila Matrisome Genes,Apical Matrix
Q9VLB1,Drosophila Matrisome Genes,Apical Matrix
Cpr31A,Drosophila Matrisome Genes,Apical Matrix
FBgn0053302,Drosophila Matrisome Genes,Apical Matrix
Q8IPD5,Drosophila Matrisome Genes,Apical Matrix
Cpr35B,Drosophila Matrisome Genes,Apical Matrix
FBgn0028871,Drosophila Matrisome Genes,Apical Matrix
Q9V3P9,Drosophila Matrisome Genes,Apical Matrix
Cpr47Ea,Drosophila Matrisome Genes,Apical Matrix
FBgn0033597,Drosophila Matrisome Genes,Apical Matrix
A1Z8H1,Drosophila Matrisome Genes,Apical Matrix
Cpr47Eb,Drosophila Matrisome Genes,Apical Matrix
FBgn0033598,Drosophila Matrisome Genes,Apical Matrix
Q7K0A2,Drosophila Matrisome Genes,Apical Matrix
Cpr47Ec,Drosophila Matrisome Genes,Apical Matrix
FBgn0033600,Drosophila Matrisome Genes,Apical Matrix
A1Z8H4,Drosophila Matrisome Genes,Apical Matrix
Cpr47Ee,Drosophila Matrisome Genes,Apical Matrix
FBgn0033602,Drosophila Matrisome Genes,Apical Matrix
A1Z8H6;Q8MQM6,Drosophila Matrisome Genes,Apical Matrix
Cpr47Ef,Drosophila Matrisome Genes,Apical Matrix
FBgn0033603,Drosophila Matrisome Genes,Apical Matrix
A0A0B4JCR2;A1Z8H7,Drosophila Matrisome Genes,Apical Matrix
Cpr49Aa,Drosophila Matrisome Genes,Apical Matrix
FBgn0050045,Drosophila Matrisome Genes,Apical Matrix
A8DRW0,Drosophila Matrisome Genes,Apical Matrix
Cpr49Ab,Drosophila Matrisome Genes,Apical Matrix
FBgn0050042,Drosophila Matrisome Genes,Apical Matrix
A1Z8Y3,Drosophila Matrisome Genes,Apical Matrix
Cpr49Ad,Drosophila Matrisome Genes,Apical Matrix
FBgn0033726,Drosophila Matrisome Genes,Apical Matrix
A1Z8Y8,Drosophila Matrisome Genes,Apical Matrix
Cpr49Ae,Drosophila Matrisome Genes,Apical Matrix
FBgn0033728,Drosophila Matrisome Genes,Apical Matrix
Q95RB2,Drosophila Matrisome Genes,Apical Matrix
Cpr49Af,Drosophila Matrisome Genes,Apical Matrix
FBgn0033729,Drosophila Matrisome Genes,Apical Matrix
A1Z8Z2,Drosophila Matrisome Genes,Apical Matrix
Cpr49Ag,Drosophila Matrisome Genes,Apical Matrix
FBgn0033730,Drosophila Matrisome Genes,Apical Matrix
A1Z8Z3,Drosophila Matrisome Genes,Apical Matrix
Cpr49Ah,Drosophila Matrisome Genes,Apical Matrix
FBgn0033731,Drosophila Matrisome Genes,Apical Matrix
A1Z8Z7,Drosophila Matrisome Genes,Apical Matrix
Cpr50Ca,Drosophila Matrisome Genes,Apical Matrix
FBgn0033867,Drosophila Matrisome Genes,Apical Matrix
Q7JZ94,Drosophila Matrisome Genes,Apical Matrix
Cpr50Cb,Drosophila Matrisome Genes,Apical Matrix
FBgn0033869,Drosophila Matrisome Genes,Apical Matrix
Q7K2P1,Drosophila Matrisome Genes,Apical Matrix
Cpr56F,Drosophila Matrisome Genes,Apical Matrix
FBgn0034499,Drosophila Matrisome Genes,Apical Matrix
Q7JZJ3,Drosophila Matrisome Genes,Apical Matrix
Cpr5C,Drosophila Matrisome Genes,Apical Matrix
FBgn0029811,Drosophila Matrisome Genes,Apical Matrix
Q9W471,Drosophila Matrisome Genes,Apical Matrix
Cpr60D,Drosophila Matrisome Genes,Apical Matrix
FBgn0050163,Drosophila Matrisome Genes,Apical Matrix
Q8MLN7,Drosophila Matrisome Genes,Apical Matrix
Cpr62Bb,Drosophila Matrisome Genes,Apical Matrix
FBgn0035280,Drosophila Matrisome Genes,Apical Matrix
Q9W078,Drosophila Matrisome Genes,Apical Matrix
Cpr62Bc,Drosophila Matrisome Genes,Apical Matrix
FBgn0035281,Drosophila Matrisome Genes,Apical Matrix
Q9W077,Drosophila Matrisome Genes,Apical Matrix
Cpr64Aa,Drosophila Matrisome Genes,Apical Matrix
FBgn0035510,Drosophila Matrisome Genes,Apical Matrix
Q9VZG2,Drosophila Matrisome Genes,Apical Matrix
Cpr64Ab,Drosophila Matrisome Genes,Apical Matrix
FBgn0035511,Drosophila Matrisome Genes,Apical Matrix
Q9VZG1,Drosophila Matrisome Genes,Apical Matrix
Cpr64Ac,Drosophila Matrisome Genes,Apical Matrix
FBgn0035512,Drosophila Matrisome Genes,Apical Matrix
Q9VZG0,Drosophila Matrisome Genes,Apical Matrix
Cpr64Ad,Drosophila Matrisome Genes,Apical Matrix
FBgn0035513,Drosophila Matrisome Genes,Apical Matrix
Q9VZF9,Drosophila Matrisome Genes,Apical Matrix
Cpr65Au,Drosophila Matrisome Genes,Apical Matrix
FBgn0042119,Drosophila Matrisome Genes,Apical Matrix
Q9I7Q5,Drosophila Matrisome Genes,Apical Matrix
Cpr65Av,Drosophila Matrisome Genes,Apical Matrix
FBgn0052405,Drosophila Matrisome Genes,Apical Matrix
Q8I0P8,Drosophila Matrisome Genes,Apical Matrix
Cpr65Aw,Drosophila Matrisome Genes,Apical Matrix
FBgn0052404,Drosophila Matrisome Genes,Apical Matrix
D0IQA9;Q9VRU7,Drosophila Matrisome Genes,Apical Matrix
Cpr65Ax1,Drosophila Matrisome Genes,Apical Matrix
FBgn0086900,Drosophila Matrisome Genes,Apical Matrix
Q9I7C6,Drosophila Matrisome Genes,Apical Matrix
FBgn0042118,Drosophila Matrisome Genes,Apical Matrix
Cpr65Ay,Drosophila Matrisome Genes,Apical Matrix
FBgn0085300,Drosophila Matrisome Genes,Apical Matrix
A8JNL8,Drosophila Matrisome Genes,Apical Matrix
Cpr65Az,Drosophila Matrisome Genes,Apical Matrix
FBgn0035686,Drosophila Matrisome Genes,Apical Matrix
Q9VRU9,Drosophila Matrisome Genes,Apical Matrix
Cpr65Ea,Drosophila Matrisome Genes,Apical Matrix
FBgn0035735,Drosophila Matrisome Genes,Apical Matrix
Q9VS12,Drosophila Matrisome Genes,Apical Matrix
Cpr65Eb,Drosophila Matrisome Genes,Apical Matrix
FBgn0035736,Drosophila Matrisome Genes,Apical Matrix
Q8MZ06,Drosophila Matrisome Genes,Apical Matrix
Cpr65Ec,Drosophila Matrisome Genes,Apical Matrix
FBgn0035737,Drosophila Matrisome Genes,Apical Matrix
Q5U197;Q9VS14,Drosophila Matrisome Genes,Apical Matrix
Cpr66Cb,Drosophila Matrisome Genes,Apical Matrix
FBgn0035875,Drosophila Matrisome Genes,Apical Matrix
Q9VSH7,Drosophila Matrisome Genes,Apical Matrix
Cpr66D,Drosophila Matrisome Genes,Apical Matrix
FBgn0052029,Drosophila Matrisome Genes,Apical Matrix
Q9VSN3,Drosophila Matrisome Genes,Apical Matrix
Cpr67Fa1,Drosophila Matrisome Genes,Apical Matrix
FBgn0036108,Drosophila Matrisome Genes,Apical Matrix
Q7JZ63;Q9VTC6,Drosophila Matrisome Genes,Apical Matrix
Cpr67Fa2,Drosophila Matrisome Genes,Apical Matrix
FBgn0036109,Drosophila Matrisome Genes,Apical Matrix
Q7JVF8;Q9VTC7,Drosophila Matrisome Genes,Apical Matrix
Cpr67Fb,Drosophila Matrisome Genes,Apical Matrix
FBgn0036110,Drosophila Matrisome Genes,Apical Matrix
Q9VTC8,Drosophila Matrisome Genes,Apical Matrix
Cpr72Eb,Drosophila Matrisome Genes,Apical Matrix
FBgn0036618,Drosophila Matrisome Genes,Apical Matrix
Q9VV45,Drosophila Matrisome Genes,Apical Matrix
Cpr72Ec,Drosophila Matrisome Genes,Apical Matrix
FBgn0036619,Drosophila Matrisome Genes,Apical Matrix
Q9VV46,Drosophila Matrisome Genes,Apical Matrix
Cpr76Ba,Drosophila Matrisome Genes,Apical Matrix
FBgn0036878,Drosophila Matrisome Genes,Apical Matrix
Q9VW02,Drosophila Matrisome Genes,Apical Matrix
Cpr76Bb,Drosophila Matrisome Genes,Apical Matrix
FBgn0036879,Drosophila Matrisome Genes,Apical Matrix
Q9VW03,Drosophila Matrisome Genes,Apical Matrix
Cpr76Bc,Drosophila Matrisome Genes,Apical Matrix
FBgn0036880,Drosophila Matrisome Genes,Apical Matrix
Q4V6L8,Drosophila Matrisome Genes,Apical Matrix
Cpr76Bd,Drosophila Matrisome Genes,Apical Matrix
FBgn0036881,Drosophila Matrisome Genes,Apical Matrix
M9PFX4;Q9VW05,Drosophila Matrisome Genes,Apical Matrix
Cpr78Ca,Drosophila Matrisome Genes,Apical Matrix
FBgn0037067,Drosophila Matrisome Genes,Apical Matrix
Q9VP56,Drosophila Matrisome Genes,Apical Matrix
