gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	panther_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
rlmH	PP_4808	Q88DL7	Ribosomal RNA large subunit methyltransferase H (EC 2.1.1.177) (23S rRNA (pseudouridine1915-N3)-methyltransferase) (23S rRNA m3Psi1915 methyltransferase) (rRNA (pseudouridine-N3-)-methyltransferase RlmH)	2.1.1.177	GO:0005737; GO:0070038	IPR029028;IPR003742;IPR029026;	PF02590;	PTHR33603;PTHR33603:SF1;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
rsfS	PP_4809	Q88DL6	Ribosomal silencing factor RsfS		GO:0005737; GO:0017148; GO:0042256; GO:0043023; GO:0090071	IPR004394;IPR043519;	PF02410;	PTHR21043;PTHR21043:SF0;	Cytoplasm;Reference proteome;Repressor;Translation regulation	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
prmA	PP_4818	Q88DK7	Ribosomal protein L11 methyltransferase (L11 Mtase) (EC 2.1.1.-)	2.1.1.-	GO:0005829; GO:0016279; GO:0032259	IPR050078;IPR004498;IPR029063;	PF06325;	PTHR43648;PTHR43648:SF1;	Cytoplasm;Methyltransferase;Reference proteome;S-adenosyl-L-methionine;Transferase	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
dusB	PP_4820	Q88DK5	tRNA-dihydrouridine synthase B (EC 1.3.1.-)	1.3.1.-	GO:0000049; GO:0010181; GO:0017150; GO:0050660	IPR013785;IPR035587;IPR001269;IPR032887;IPR004652;IPR024036;IPR018517;	PF01207;	PTHR45846;PTHR45846:SF1;	Flavoprotein;FMN;NADP;Oxidoreductase;Reference proteome;RNA-binding;tRNA processing;tRNA-binding	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
rlmB	PP_4879	Q88DE7	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB (EC 2.1.1.185) (23S rRNA (guanosine2251 2'-O)-methyltransferase) (23S rRNA Gm2251 2'-O-methyltransferase)	2.1.1.185	GO:0003723; GO:0005829; GO:0070039	IPR024915;IPR029028;IPR029064;IPR004441;IPR001537;IPR013123;IPR029026;	PF00588;PF08032;	PTHR46429;PTHR46429:SF1;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
PP_4885	PP_4885	Q88DE2	SSU ribosomal protein S2p (SAe)						Reference proteome	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
miaA	PP_4895	Q88DD2	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	2.5.1.75	GO:0005524; GO:0006400; GO:0052381	IPR039657;IPR018022;IPR027417;	PF01715;	PTHR11088;PTHR11088:SF60;	ATP-binding;Magnesium;Nucleotide-binding;Reference proteome;Transferase;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
tsaE	PP_4898	Q88DC9	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE)		GO:0002949; GO:0005524; GO:0005737; GO:0046872	IPR027417;IPR003442;	PF02367;	PTHR33540;PTHR33540:SF2;	ATP-binding;Cytoplasm;Magnesium;Metal-binding;Nucleotide-binding;Reference proteome;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
rlmJ	PP_4945	Q88D82	Ribosomal RNA large subunit methyltransferase J (EC 2.1.1.266) (23S rRNA (adenine(2030)-N6)-methyltransferase) (23S rRNA m6A2030 methyltransferase)	2.1.1.266	GO:0003723; GO:0005829; GO:0036307; GO:0070475	IPR007473;IPR029063;	PF04378;	PTHR37426;PTHR37426:SF1;	Methyltransferase;Reference proteome;RNA-binding;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
dbpA	PP_4952	Q88D75	ATP-dependent RNA helicase, specific for 23S rRNA (EC 3.6.4.13)	3.6.4.13	GO:0003676; GO:0003724; GO:0005524; GO:0005829; GO:0016787	IPR005580;IPR011545;IPR044742;IPR050079;IPR014001;IPR001650;IPR012677;IPR027417;IPR000629;IPR014014;	PF03880;PF00270;PF00271;	PTHR47959:SF1;PTHR47959;	ATP-binding;Helicase;Hydrolase;Nucleotide-binding;Reference proteome	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
rsmE	PP_4985	Q88D43	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	2.1.1.193	GO:0005737; GO:0070042; GO:0070475	IPR029028;IPR015947;IPR006700;IPR046886;IPR046887;IPR029026;	PF04452;PF20260;	PTHR30027:SF3;PTHR30027;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
PP_4996	PP_4996	Q88D32	Putative pre-16S rRNA nuclease (EC 3.1.-.-)	3.1.-.-	GO:0000967; GO:0004518; GO:0005829; GO:0016788	IPR012337;IPR005227;IPR006641;IPR037027;	PF03652;	PTHR33317;PTHR33317:SF4;	Cytoplasm;Hydrolase;Nuclease;Reference proteome;Ribosome biogenesis	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
PP_5019	PP_5019	Q88D10	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	2.1.1.193	GO:0005737; GO:0070042; GO:0070475	IPR029028;IPR006700;IPR046886;IPR029026;	PF04452;	PTHR30027:SF3;PTHR30027;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
dtd	PP_5027	Q88D02	D-aminoacyl-tRNA deacylase (DTD) (EC 3.1.1.96) (Gly-tRNA(Ala) deacylase)	3.1.1.96	GO:0000049; GO:0005737; GO:0019478; GO:0043908; GO:0051500; GO:0106026	IPR003732;IPR023509;	PF02580;	PTHR10472:SF5;PTHR10472;	Cytoplasm;Hydrolase;Reference proteome;RNA-binding;tRNA-binding	aminoacyl_trna_charging_editing_quality_control	Aminoacyl-tRNA charging, editing, amidotransferase, and quality-control enzymes	aminoacyl_trna_quality_control_boundary	NEW_SUBMODULE	COMPLETE	Aminoacyl-tRNA synthetase fragments or specialized synthetases, GatCAB-like amidotransferase subunits, YbaK/Dtd/YcfH deacylases, and Aat tRNA-protein transferase context. Curate aminoacylation/editing functions precisely.	PRESENT	CURATED	PRESENT
typA	PP_5044	Q88CY5	Large ribosomal subunit assembly factor BipA (EC 3.6.5.-) (GTP-binding protein BipA)	3.6.5.-	GO:0000027; GO:0000049; GO:0003924; GO:0005525; GO:0005829; GO:0009409; GO:0010467; GO:0019843; GO:0043022; GO:0097216; GO:1990904	IPR006298;IPR048876;IPR047041;IPR047042;IPR047043;IPR035651;IPR035647;IPR000640;IPR004161;IPR031157;IPR027417;IPR005225;IPR000795;IPR009000;IPR042116;	PF21018;PF00679;PF00009;PF03144;	PTHR42908:SF8;PTHR42908;	Cytoplasm;GTP-binding;Hydrolase;Nucleotide-binding;Reference proteome;Ribosome biogenesis;RNA-binding;rRNA-binding;tRNA-binding	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
trmL	PP_5052	Q88CX8	tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207) (tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmL)	2.1.1.207	GO:0002131; GO:0002132; GO:0003723; GO:0005737; GO:0042802; GO:0141098; GO:0141102	IPR029028;IPR001537;IPR016914;IPR029026;	PF00588;	PTHR42971;PTHR42971:SF1;	Cytoplasm;Methyltransferase;Reference proteome;S-adenosyl-L-methionine;Transferase;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
PP_5114	PP_5114	Q88CR6	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.171)	2.1.1.171	GO:0003676; GO:0052913	IPR002052;IPR004398;IPR029063;	PF03602;	PTHR43542;PTHR43542:SF1;	Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
rlmI	PP_5127	Q88CQ3	Ribosomal RNA large subunit methyltransferase I (EC 2.1.1.-)	2.1.1.-	GO:0003723; GO:0005737; GO:0006364; GO:0008168; GO:0032259	IPR015947;IPR036974;IPR041532;IPR019614;IPR029063;	PF10672;PF17785;	PTHR42873;PTHR42873:SF1;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
rph	PP_5294	Q88C89	Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase)	2.7.7.56	GO:0000049; GO:0000175; GO:0008033; GO:0009022; GO:0016075; GO:0031125	IPR001247;IPR015847;IPR036345;IPR027408;IPR020568;IPR050080;IPR002381;IPR018336;	PF01138;PF03725;	PTHR11953;PTHR11953:SF0;	Nucleotidyltransferase;Reference proteome;RNA-binding;rRNA processing;Transferase;tRNA processing;tRNA-binding	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
rmf	PP_5502	A0A140FW57	Ribosome modulation factor (RMF)		GO:0005737; GO:0006417	IPR007040;IPR023200;	PF04957;		Cytoplasm;Reference proteome;Translation regulation	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
PP_5664	PP_5664	A0A140FWL4	Glutamyl-tRNA amidotransferase			IPR014983;IPR015002;	PF08887;PF08906;		Reference proteome	aminoacyl_trna_charging_editing_quality_control	Aminoacyl-tRNA charging, editing, amidotransferase, and quality-control enzymes	aminoacyl_trna_quality_control_boundary	NEW_SUBMODULE	COMPLETE	Aminoacyl-tRNA synthetase fragments or specialized synthetases, GatCAB-like amidotransferase subunits, YbaK/Dtd/YcfH deacylases, and Aat tRNA-protein transferase context. Curate aminoacylation/editing functions precisely.	PRESENT	CURATED	PRESENT
PP_5700	PP_5700	A0A140FWQ2	Ribosomal subunit interface protein			IPR036567;IPR003489;	PF02482;		Reference proteome	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
PP_5726	PP_5726	A0A140FWT1	SSU ribosomal protein S2p (SAe)						Reference proteome	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
