# GENERATED -- EC-bridge-confirmed NCBIFAM->GO exactMatch candidates.
# Source of truth: ncbifam2go_candidates.py (NOT hand-reviewed; mapping_justification
# would be semapv:CompositeMatching). The 28-row ncbifam2go.sssom.yaml is the reviewed core.
# Regenerate: uv run python projects/NCBIFam/ncbifam2go_candidates.py
subject_id	predicate_id	object_id	ec	family_type	in_seed	product
NCBIFAM:TIGR01524	skos:exactMatch	GO:0015444	7.2.2.14	equivalog		magnesium-translocating P-type ATPase
NCBIFAM:TIGR01526	skos:exactMatch	GO:0000309	2.7.7.1	equivalog_domain		nicotinamide-nucleotide adenylyltransferase
NCBIFAM:TIGR01527	skos:exactMatch	GO:0000309	2.7.7.1	equivalog		nicotinamide-nucleotide adenylyltransferase
NCBIFAM:TIGR01530	skos:exactMatch	GO:0008253	3.1.3.5	equivalog		NAD nucleotidase
NCBIFAM:TIGR01532	skos:exactMatch	GO:0048001	1.2.1.72	equivalog		erythrose-4-phosphate dehydrogenase
NCBIFAM:TIGR01535	skos:exactMatch	GO:0004339	3.2.1.3	equivalog		glucan 1,4-alpha-glucosidase
NCBIFAM:TIGR01536	skos:exactMatch	GO:0004066	6.3.5.4	equivalog		asparagine synthase (glutamine-hydrolyzing)
NCBIFAM:TIGR01575	skos:exactMatch	GO:0008999	2.3.1.266	equivalog		ribosomal protein S18-alanine N-acetyltransferase
NCBIFAM:TIGR01578	skos:exactMatch	GO:0035598	2.8.4.5	hypoth_equivalog		tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferas
NCBIFAM:TIGR01582	skos:exactMatch	GO:0008863	1.17.1.9	equivalog		formate dehydrogenase subunit beta
NCBIFAM:TIGR01583	skos:exactMatch	GO:0008863	1.17.1.9	equivalog		formate dehydrogenase subunit gamma
NCBIFAM:TIGR01584	skos:exactMatch	GO:0008814	2.8.3.10	equivalog		citrate lyase subunit alpha
NCBIFAM:TIGR01584	skos:exactMatch	GO:0008815	4.1.3.6	equivalog		citrate lyase subunit alpha
NCBIFAM:TIGR01588	skos:exactMatch	GO:0008815	4.1.3.6	equivalog		citrate (pro-3S)-lyase subunit beta
NCBIFAM:TIGR01591	skos:exactMatch	GO:0008863	1.17.1.9	equivalog		formate dehydrogenase subunit alpha
NCBIFAM:TIGR01608	skos:exactMatch	GO:0008815	4.1.3.6	equivalog		citrate lyase acyl carrier protein
NCBIFAM:TIGR01647	skos:exactMatch	GO:0008553	7.1.2.1	equivalog		plasma-membrane proton-efflux P-type ATPase
NCBIFAM:TIGR01650	skos:exactMatch	GO:0051116	6.6.1.2	equivalog		cobaltochelatase subunit CobS
NCBIFAM:TIGR01651	skos:exactMatch	GO:0051116	6.6.1.2	equivalog		cobaltochelatase subunit CobT
NCBIFAM:TIGR01663	skos:exactMatch	GO:0046403	3.1.3.32	equivalog		bifunctional polynucleotide phosphatase/kinase
NCBIFAM:TIGR01672	skos:exactMatch	GO:0003993	3.1.3.2	equivalog		acid phosphatase AphA
NCBIFAM:TIGR01691	skos:exactMatch	GO:0043874	3.1.3.77	equivalog		acireductone synthase
NCBIFAM:TIGR01692	skos:exactMatch	GO:0008442	1.1.1.31	equivalog		3-hydroxyisobutyrate dehydrogenase
NCBIFAM:TIGR01693	skos:exactMatch	GO:0008773	2.7.7.59	equivalog		[protein-PII] uridylyltransferase
NCBIFAM:TIGR01694	skos:exactMatch	GO:0017061	2.4.2.28	equivalog		S-methyl-5'-thioadenosine phosphorylase
NCBIFAM:TIGR01696	skos:exactMatch	GO:0008973	5.4.2.7	equivalog		phosphopentomutase
NCBIFAM:TIGR01698	skos:exactMatch	GO:0004731	2.4.2.1	equivalog		purine-nucleoside phosphorylase
NCBIFAM:TIGR01702	skos:exactMatch	GO:0043885	1.2.7.4	equivalog		anaerobic carbon-monoxide dehydrogenase catalytic subunit
NCBIFAM:TIGR01703	skos:exactMatch	GO:0050418	1.7.99.1	equivalog		hydroxylamine reductase
NCBIFAM:TIGR01704	skos:exactMatch	GO:0008782	3.2.2.9	equivalog		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
NCBIFAM:TIGR01704	skos:exactMatch	GO:0008930	3.2.2.16	equivalog		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
NCBIFAM:TIGR01712	skos:exactMatch	GO:0009007	2.1.1.72	equivalog		phage N-6-adenine-methyltransferase
NCBIFAM:TIGR01717	skos:exactMatch	GO:0008714	3.2.2.4	equivalog		AMP nucleosidase
NCBIFAM:TIGR01722	skos:exactMatch	GO:0004491	1.2.1.27	subfamily		CoA-acylating methylmalonate-semialdehyde dehydrogenase
NCBIFAM:TIGR01723	skos:exactMatch	GO:0047068	1.12.98.2	equivalog		5,10-methenyltetrahydromethanopterin hydrogenase
NCBIFAM:TIGR01735	skos:exactMatch	GO:0004642	6.3.5.3	equivalog		phosphoribosylformylglycinamidine synthase
NCBIFAM:TIGR01736	skos:exactMatch	GO:0004642	6.3.5.3	equivalog		phosphoribosylformylglycinamidine synthase subunit PurL
NCBIFAM:TIGR01737	skos:exactMatch	GO:0004642	6.3.5.3	equivalog		phosphoribosylformylglycinamidine synthase I
NCBIFAM:TIGR01740	skos:exactMatch	GO:0004590	4.1.1.23	equivalog_domain		orotidine-5'-phosphate decarboxylase
NCBIFAM:TIGR01744	skos:exactMatch	GO:0000310	2.4.2.22	equivalog		xanthine phosphoribosyltransferase
NCBIFAM:TIGR01745	skos:exactMatch	GO:0004073	1.2.1.11	equivalog		aspartate-semialdehyde dehydrogenase
NCBIFAM:TIGR01748	skos:exactMatch	GO:0008740	5.3.1.14	equivalog		L-rhamnose isomerase
NCBIFAM:TIGR01749	skos:exactMatch	GO:0019171	4.2.1.59	equivalog		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA
NCBIFAM:TIGR01750	skos:exactMatch	GO:0019171	4.2.1.59	equivalog		3-hydroxyacyl-ACP dehydratase FabZ
NCBIFAM:TIGR01755	skos:exactMatch	GO:0003955	1.6.5.2	equivalog		NAD(P)H:quinone oxidoreductase type IV
NCBIFAM:TIGR01767	skos:exactMatch	GO:0046522	2.7.1.100	equivalog		S-methyl-5-thioribose kinase
NCBIFAM:TIGR01769	skos:exactMatch	GO:0047294	2.5.1.41	equivalog		phosphoglycerol geranylgeranyltransferase
NCBIFAM:TIGR01770	skos:exactMatch	GO:0008137	7.1.1.2	subfamily		NADH-quinone oxidoreductase subunit NuoN
NCBIFAM:TIGR01771	skos:exactMatch	GO:0004459	1.1.1.27	equivalog		L-lactate dehydrogenase
NCBIFAM:TIGR01772	skos:exactMatch	GO:0030060	1.1.1.37	equivalog		malate dehydrogenase
NCBIFAM:TIGR01788	skos:exactMatch	GO:0004351	4.1.1.15	equivalog		glutamate decarboxylase
NCBIFAM:TIGR01792	skos:exactMatch	GO:0009039	3.5.1.5	equivalog		urease subunit alpha
NCBIFAM:TIGR01793	skos:exactMatch	GO:0036440	2.3.3.1	equivalog		citrate (Si)-synthase, eukaryotic
NCBIFAM:TIGR01795	skos:exactMatch	GO:0004106	5.4.99.5	equivalog		chorismate mutase
NCBIFAM:TIGR01796	skos:exactMatch	GO:0004106	5.4.99.5	equivalog		chorismate mutase
NCBIFAM:TIGR01797	skos:exactMatch	GO:0004106	5.4.99.5	equivalog_domain		chorismate mutase
NCBIFAM:TIGR01798	skos:exactMatch	GO:0036440	2.3.3.16	equivalog		citrate synthase
NCBIFAM:TIGR01799	skos:exactMatch	GO:0004106	5.4.99.5	equivalog_domain		chorismate mutase
NCBIFAM:TIGR01802	skos:exactMatch	GO:0004106	5.4.99.5	equivalog		chorismate mutase
NCBIFAM:TIGR01804	skos:exactMatch	GO:0008802	1.2.1.8	equivalog		betaine-aldehyde dehydrogenase
NCBIFAM:TIGR01807	skos:exactMatch	GO:0004106	5.4.99.5	equivalog_domain		chorismate mutase
NCBIFAM:TIGR01809	skos:exactMatch	GO:0004764	1.1.1.25	equivalog_domain		shikimate dehydrogenase
NCBIFAM:TIGR01810	skos:exactMatch	GO:0008812	1.1.99.1	equivalog		choline dehydrogenase
NCBIFAM:TIGR01814	skos:exactMatch	GO:0030429	3.7.1.3	equivalog		kynureninase
NCBIFAM:TIGR01815	skos:exactMatch	GO:0004049	4.1.3.27	equivalog		anthranilate synthase
NCBIFAM:TIGR01819	skos:exactMatch	GO:0043743	2.7.8.28	equivalog		2-phospho-L-lactate transferase
NCBIFAM:TIGR01820	skos:exactMatch	GO:0004049	4.1.3.27	equivalog		anthranilate synthase component I
NCBIFAM:TIGR01821	skos:exactMatch	GO:0003870	2.3.1.37	equivalog_domain		5-aminolevulinate synthase
NCBIFAM:TIGR01822	skos:exactMatch	GO:0008890	2.3.1.29	equivalog		glycine C-acetyltransferase
NCBIFAM:TIGR01823	skos:exactMatch	GO:0046820	2.6.1.85	equivalog		aminodeoxychorismate synthase
NCBIFAM:TIGR01828	skos:exactMatch	GO:0050242	2.7.9.1	equivalog		pyruvate, phosphate dikinase
NCBIFAM:TIGR01829	skos:exactMatch	GO:0018454	1.1.1.36	subfamily		acetoacetyl-CoA reductase
NCBIFAM:TIGR01830	skos:exactMatch	GO:0004316	1.1.1.100	equivalog		3-oxoacyl-[acyl-carrier-protein] reductase
NCBIFAM:TIGR01835	skos:exactMatch	GO:0004421	2.3.3.10	equivalog		hydroxymethylglutaryl-CoA synthase
NCBIFAM:TIGR01850	skos:exactMatch	GO:0003942	1.2.1.38	equivalog		N-acetyl-gamma-glutamyl-phosphate reductase
NCBIFAM:TIGR01851	skos:exactMatch	GO:0003942	1.2.1.38	equivalog		N-acetyl-gamma-glutamyl-phosphate reductase
NCBIFAM:TIGR01852	skos:exactMatch	GO:0008780	2.3.1.129	equivalog		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
NCBIFAM:TIGR01857	skos:exactMatch	GO:0004642	6.3.5.3	equivalog		phosphoribosylformylglycinamidine synthase
NCBIFAM:TIGR01858	skos:exactMatch	GO:0009025	4.1.2.40	equivalog		tagatose bisphosphate family class II aldolase
NCBIFAM:TIGR01859	skos:exactMatch	GO:0004332	4.1.2.13	equivalog		class II fructose-1,6-bisphosphate aldolase
NCBIFAM:TIGR01860	skos:exactMatch	GO:0016163	1.18.6.1	equivalog		nitrogenase vanadium-iron protein, alpha chain
NCBIFAM:TIGR01861	skos:exactMatch	GO:0016163	1.18.6.1	equivalog		nitrogenase iron-iron protein, alpha chain
NCBIFAM:TIGR01862	skos:exactMatch	GO:0016163	1.18.6.1	subfamily		nitrogenase component I subunit alpha
NCBIFAM:TIGR01882	skos:exactMatch	GO:0045148	3.4.11.4	equivalog		peptidase T
NCBIFAM:TIGR01885	skos:exactMatch	GO:0004587	2.6.1.13	equivalog		ornithine--oxo-acid transaminase
NCBIFAM:TIGR01892	skos:exactMatch	GO:0008777	3.5.1.16	equivalog		acetylornithine deacetylase
NCBIFAM:TIGR01900	skos:exactMatch	GO:0009014	3.5.1.18	equivalog		succinyl-diaminopimelate desuccinylase
NCBIFAM:TIGR01917	skos:exactMatch	GO:0030699	1.21.4.2	equivalog		glycine reductase complex selenoprotein B
NCBIFAM:TIGR01919	skos:exactMatch	GO:0003949	5.3.1.16	equivalog		bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methyliden
NCBIFAM:TIGR01919	skos:exactMatch	GO:0004640	5.3.1.24	equivalog		bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methyliden
NCBIFAM:TIGR01920	skos:exactMatch	GO:0004765	2.7.1.71	equivalog		shikimate kinase
NCBIFAM:TIGR01921	skos:exactMatch	GO:0047850	1.4.1.16	equivalog		diaminopimelate dehydrogenase
NCBIFAM:TIGR01922	skos:exactMatch	GO:0003937	3.5.4.10	equivalog		IMP cyclohydrolase
NCBIFAM:TIGR01923	skos:exactMatch	GO:0008756	6.2.1.26	equivalog		o-succinylbenzoate--CoA ligase
NCBIFAM:TIGR01924	skos:exactMatch	GO:0004674	2.7.11.1	equivalog		anti-sigma B factor RsbW
NCBIFAM:TIGR01929	skos:exactMatch	GO:0008935	4.1.3.36	equivalog		1,4-dihydroxy-2-naphthoyl-CoA synthase
NCBIFAM:TIGR01931	skos:exactMatch	GO:0004783	1.8.1.2	equivalog		assimilatory sulfite reductase (NADPH) flavoprotein subunit
NCBIFAM:TIGR01942	skos:exactMatch	GO:1990817	2.7.7.19	subfamily		polynucleotide adenylyltransferase PcnB
NCBIFAM:TIGR01959	skos:exactMatch	GO:0050136	1.6.5.9	equivalog		NADH-quinone oxidoreductase subunit NuoF
NCBIFAM:TIGR01963	skos:exactMatch	GO:0003858	1.1.1.30	subfamily		3-hydroxybutyrate dehydrogenase
NCBIFAM:TIGR01966	skos:exactMatch	GO:0009022	2.7.7.56	equivalog		ribonuclease PH
NCBIFAM:TIGR01967	skos:exactMatch	GO:0003724	3.6.4.13	equivalog		ATP-dependent RNA helicase HrpA
NCBIFAM:TIGR01975	skos:exactMatch	GO:0008798	3.4.19.5	equivalog		beta-aspartyl-peptidase
NCBIFAM:TIGR01979	skos:exactMatch	GO:0031071	2.8.1.7	subfamily		SufS family cysteine desulfurase
NCBIFAM:TIGR01983	skos:exactMatch	GO:0061542	2.1.1.64	equivalog		bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquino
NCBIFAM:TIGR01986	skos:exactMatch	GO:0004363	6.3.2.3	equivalog		glutathione synthase
NCBIFAM:TIGR01990	skos:exactMatch	GO:0008801	5.4.2.6	equivalog		beta-phosphoglucomutase
NCBIFAM:TIGR02006	skos:exactMatch	GO:0031071	2.8.1.7	equivalog		IscS subfamily cysteine desulfurase
NCBIFAM:TIGR02013	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit beta
NCBIFAM:TIGR02017	skos:exactMatch	GO:0050129	3.5.1.68	equivalog		N-formylglutamate deformylase
NCBIFAM:TIGR02021	skos:exactMatch	GO:0046406	2.1.1.11	equivalog		magnesium protoporphyrin IX methyltransferase
NCBIFAM:TIGR02022	skos:exactMatch	GO:0050416	3.5.3.13	equivalog		formimidoylglutamate deiminase
NCBIFAM:TIGR02024	skos:exactMatch	GO:0030409	2.1.2.5	equivalog		glutamate formimidoyltransferase
NCBIFAM:TIGR02025	skos:exactMatch	GO:0016851	6.6.1.1	equivalog		magnesium chelatase subunit H
NCBIFAM:TIGR02027	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit alpha
NCBIFAM:TIGR02029	skos:exactMatch	GO:0048529	1.14.13.81	equivalog		magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase
NCBIFAM:TIGR02030	skos:exactMatch	GO:0016851	6.6.1.1	equivalog		magnesium chelatase ATPase subunit I
NCBIFAM:TIGR02031	skos:exactMatch	GO:0016851	6.6.1.1	equivalog		magnesium chelatase ATPase subunit D
NCBIFAM:TIGR02033	skos:exactMatch	GO:0004157	3.5.2.2	equivalog		dihydropyrimidinase
NCBIFAM:TIGR02034	skos:exactMatch	GO:0004781	2.7.7.4	subfamily		sulfate adenylyltransferase, large subunit
NCBIFAM:TIGR02035	skos:exactMatch	GO:0008721	4.3.1.18	equivalog		D-serine ammonia-lyase
NCBIFAM:TIGR02039	skos:exactMatch	GO:0004781	2.7.7.4	subfamily		sulfate adenylyltransferase, small subunit
NCBIFAM:TIGR02041	skos:exactMatch	GO:0004783	1.8.1.2	equivalog		assimilatory sulfite reductase (NADPH) hemoprotein subunit
NCBIFAM:TIGR02042	skos:exactMatch	GO:0050311	1.8.7.1	equivalog		sulfite reductase, ferredoxin dependent
NCBIFAM:TIGR02048	skos:exactMatch	GO:0004357	6.3.2.2	equivalog		glutamate--cysteine ligase
NCBIFAM:TIGR02049	skos:exactMatch	GO:0004357	6.3.2.2	equivalog		glutamate--cysteine ligase
NCBIFAM:TIGR02053	skos:exactMatch	GO:0016152	1.16.1.1	equivalog		mercury(II) reductase
NCBIFAM:TIGR02056	skos:exactMatch	GO:0046408	2.5.1.62	equivalog		chlorophyll synthase ChlG
NCBIFAM:TIGR02057	skos:exactMatch	GO:0004604	1.8.4.8	equivalog		phosphoadenosine phosphosulfate reductase
NCBIFAM:TIGR02060	skos:exactMatch	GO:0009973	1.8.99.2	equivalog		adenylyl-sulfate reductase subunit beta
NCBIFAM:TIGR02061	skos:exactMatch	GO:0009973	1.8.99.2	equivalog		adenylyl-sulfate reductase subunit alpha
NCBIFAM:TIGR02062	skos:exactMatch	GO:0008859	3.1.13.1	equivalog		exoribonuclease II
NCBIFAM:TIGR02064	skos:exactMatch	GO:0018551	1.8.1.22	equivalog		dissimilatory-type sulfite reductase subunit alpha
NCBIFAM:TIGR02066	skos:exactMatch	GO:0018551	1.8.1.22	equivalog		dissimilatory-type sulfite reductase subunit beta
NCBIFAM:TIGR02067	skos:exactMatch	GO:0004401	3.1.3.15	equivalog		histidinol-phosphatase
NCBIFAM:TIGR02075	skos:exactMatch	GO:0033862	2.7.4.22	equivalog		UMP kinase
NCBIFAM:TIGR02076	skos:exactMatch	GO:0033862	2.7.4.22	equivalog		UMP kinase
NCBIFAM:TIGR02079	skos:exactMatch	GO:0004794	4.3.1.19	equivalog		threonine ammonia-lyase
NCBIFAM:TIGR02082	skos:exactMatch	GO:0008705	2.1.1.13	equivalog		methionine synthase
NCBIFAM:TIGR02083	skos:exactMatch	GO:0003861	4.2.1.33	equivalog		3-isopropylmalate dehydratase large subunit
NCBIFAM:TIGR02084	skos:exactMatch	GO:0003861	4.2.1.33	equivalog		3-isopropylmalate dehydratase small subunit
NCBIFAM:TIGR02089	skos:exactMatch	GO:0009027	1.1.1.93	equivalog		tartrate dehydrogenase
NCBIFAM:TIGR02091	skos:exactMatch	GO:0008878	2.7.7.27	equivalog		glucose-1-phosphate adenylyltransferase
NCBIFAM:TIGR02092	skos:exactMatch	GO:0008878	2.7.7.27	equivalog		glucose-1-phosphate adenylyltransferase subunit GlgD
NCBIFAM:TIGR02093	skos:exactMatch	GO:0004645	2.4.1.1	subfamily		glycogen/starch/alpha-glucan family phosphorylase
NCBIFAM:TIGR02100	skos:exactMatch	GO:0120549	3.2.1.196	equivalog		glycogen debranching protein GlgX
NCBIFAM:TIGR02104	skos:exactMatch	GO:0051060	3.2.1.41	equivalog		type I pullulanase
NCBIFAM:TIGR02113	skos:exactMatch	GO:0004633	4.1.1.36	equivalog		phosphopantothenoylcysteine decarboxylase
NCBIFAM:TIGR02114	skos:exactMatch	GO:0004632	6.3.2.5	equivalog		phosphopantothenate--cysteine ligase
NCBIFAM:TIGR02127	skos:exactMatch	GO:0004590	4.1.1.23	equivalog		orotidine-5'-phosphate decarboxylase
NCBIFAM:TIGR02129	skos:exactMatch	GO:0003949	5.3.1.16	equivalog		phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomeras
NCBIFAM:TIGR02130	skos:exactMatch	GO:0008839	1.17.1.8	equivalog		dihydrodipicolinate reductase
NCBIFAM:TIGR02134	skos:exactMatch	GO:0004801	2.2.1.2	equivalog		transaldolase
NCBIFAM:TIGR02143	skos:exactMatch	GO:0030697	2.1.1.35	equivalog		tRNA (uridine(54)-C5)-methyltransferase TrmA
NCBIFAM:TIGR02146	skos:exactMatch	GO:0004410	2.3.3.14	equivalog		homocitrate synthase
NCBIFAM:TIGR02150	skos:exactMatch	GO:0004452	5.3.3.2	equivalog		isopentenyl-diphosphate delta-isomerase
NCBIFAM:TIGR02151	skos:exactMatch	GO:0004452	5.3.3.2	equivalog		type 2 isopentenyl-diphosphate Delta-isomerase
NCBIFAM:TIGR02152	skos:exactMatch	GO:0004747	2.7.1.15	equivalog		ribokinase
NCBIFAM:TIGR02155	skos:exactMatch	GO:0047475	6.2.1.30	equivalog		phenylacetate--CoA ligase PaaK
NCBIFAM:TIGR02164	skos:exactMatch	GO:0050626	1.7.2.3	equivalog		trimethylamine-N-oxide reductase TorA
NCBIFAM:TIGR02170	skos:exactMatch	GO:0050797	2.1.1.148	equivalog		FAD-dependent thymidylate synthase
NCBIFAM:TIGR02188	skos:exactMatch	GO:0003987	6.2.1.1	equivalog		acetate--CoA ligase
NCBIFAM:TIGR02191	skos:exactMatch	GO:0004525	3.1.26.3	equivalog		ribonuclease III
NCBIFAM:TIGR02197	skos:exactMatch	GO:0008712	5.1.3.20	equivalog		ADP-glyceromanno-heptose 6-epimerase
NCBIFAM:TIGR02254	skos:exactMatch	GO:0008253	3.1.3.5	equivalog		YjjG family noncanonical pyrimidine nucleotidase
NCBIFAM:TIGR02257	skos:exactMatch	GO:0051116	6.6.1.2	equivalog		cobaltochelatase subunit CobN
NCBIFAM:TIGR02259	skos:exactMatch	GO:0018522	1.3.7.8	equivalog		benzoyl-CoA reductase subunit A
NCBIFAM:TIGR02260	skos:exactMatch	GO:0018522	1.3.7.8	equivalog		benzoyl-CoA reductase subunit B
NCBIFAM:TIGR02261	skos:exactMatch	GO:0018522	1.3.7.8	equivalog		benzoyl-CoA reductase subunit D
NCBIFAM:TIGR02263	skos:exactMatch	GO:0018522	1.3.7.8	equivalog		benzoyl-CoA reductase subunit C
NCBIFAM:TIGR02272	skos:exactMatch	GO:0047922	1.13.11.4	equivalog		gentisate 1,2-dioxygenase
NCBIFAM:TIGR02274	skos:exactMatch	GO:0008829	3.5.4.13	equivalog		dCTP deaminase
NCBIFAM:TIGR02275	skos:exactMatch	GO:0008668	6.2.1.71	equivalog		(2,3-dihydroxybenzoyl)adenylate synthase
NCBIFAM:TIGR02295	skos:exactMatch	GO:0008687	1.13.11.15	equivalog		3,4-dihydroxyphenylacetate 2,3-dioxygenase
NCBIFAM:TIGR02298	skos:exactMatch	GO:0008687	1.13.11.15	equivalog		3,4-dihydroxyphenylacetate 2,3-dioxygenase
NCBIFAM:TIGR02307	skos:exactMatch	GO:0003972	6.5.1.3	equivalog		RNA ligase, Rnl2 family
NCBIFAM:TIGR02308	skos:exactMatch	GO:0003972	6.5.1.3	equivalog		T4 RnlA family RNA ligase
NCBIFAM:TIGR02314	skos:exactMatch	GO:0033232	7.4.2.11	equivalog		methionine ABC transporter ATP-binding protein MetN
NCBIFAM:TIGR02315	skos:exactMatch	GO:0015416	7.3.2.2	equivalog		phosphonate ABC transporter ATP-binding protein
NCBIFAM:TIGR02316	skos:exactMatch	GO:0050218	6.2.1.17	equivalog		propionate--CoA ligase
NCBIFAM:TIGR02317	skos:exactMatch	GO:0046421	4.1.3.30	equivalog		methylisocitrate lyase
NCBIFAM:TIGR02319	skos:exactMatch	GO:0008807	2.7.8.23	equivalog		carboxyvinyl-carboxyphosphonate phosphorylmutase
NCBIFAM:TIGR02320	skos:exactMatch	GO:0050188	5.4.2.9	equivalog		phosphoenolpyruvate mutase
NCBIFAM:TIGR02321	skos:exactMatch	GO:0033978	3.11.1.3	equivalog	yes	phosphonopyruvate hydrolase
NCBIFAM:TIGR02326	skos:exactMatch	GO:0047304	2.6.1.37	equivalog		2-aminoethylphosphonate--pyruvate transaminase
NCBIFAM:TIGR02330	skos:exactMatch	GO:0047547	4.2.1.79	equivalog		2-methylcitrate dehydratase
NCBIFAM:TIGR02333	skos:exactMatch	GO:0047456	4.2.1.99	equivalog		Fe/S-dependent 2-methylisocitrate dehydratase AcnD
NCBIFAM:TIGR02335	skos:exactMatch	GO:0047400	3.11.1.2	equivalog		phosphonoacetate hydrolase
NCBIFAM:TIGR02336	skos:exactMatch	GO:0050500	2.4.1.211	equivalog		1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
NCBIFAM:TIGR02360	skos:exactMatch	GO:0018659	1.14.13.2	equivalog		4-hydroxybenzoate 3-monooxygenase
NCBIFAM:TIGR02361	skos:exactMatch	GO:0004371	2.7.1.29	equivalog		glycerone kinase
NCBIFAM:TIGR02364	skos:exactMatch	GO:0047324	2.7.1.121	equivalog_domain		dihydroxyacetone kinase phosphoryl donor subunit DhaM
NCBIFAM:TIGR02365	skos:exactMatch	GO:0047324	2.7.1.121	equivalog		dihydroxyacetone kinase subunit DhaL
NCBIFAM:TIGR02371	skos:exactMatch	GO:0000286	1.4.1.1	equivalog		alanine dehydrogenase
NCBIFAM:TIGR02372	skos:exactMatch	GO:0016207	6.2.1.12	equivalog		4-coumarate--CoA ligase
NCBIFAM:TIGR02376	skos:exactMatch	GO:0050421	1.7.2.1	equivalog		copper-containing nitrite reductase
NCBIFAM:TIGR02380	skos:exactMatch	GO:0036380	2.7.8.33	exception		UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminepho
NCBIFAM:TIGR02386	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit beta'
NCBIFAM:TIGR02387	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit gamma
NCBIFAM:TIGR02388	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit beta''
NCBIFAM:TIGR02389	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit A''
NCBIFAM:TIGR02390	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit A'
NCBIFAM:TIGR02397	skos:exactMatch	GO:0003887	2.7.7.7	equivalog		DNA polymerase III subunit gamma/tau
NCBIFAM:TIGR02398	skos:exactMatch	GO:0033828	2.4.1.213	equivalog		glucosylglycerol-phosphate synthase
NCBIFAM:TIGR02399	skos:exactMatch	GO:0050530	3.1.3.69	equivalog		glucosylglycerol 3-phosphatase
NCBIFAM:TIGR02400	skos:exactMatch	GO:0003825	2.4.1.15	equivalog		alpha,alpha-trehalose-phosphate synthase (UDP-forming)
NCBIFAM:TIGR02401	skos:exactMatch	GO:0047470	5.4.99.15	equivalog		malto-oligosyltrehalose synthase
NCBIFAM:TIGR02402	skos:exactMatch	GO:0033942	3.2.1.141	equivalog		malto-oligosyltrehalose trehalohydrolase
NCBIFAM:TIGR02403	skos:exactMatch	GO:0008788	3.2.1.93	equivalog		alpha,alpha-phosphotrehalase
NCBIFAM:TIGR02406	skos:exactMatch	GO:0033816	2.3.1.178	equivalog		diaminobutyrate acetyltransferase
NCBIFAM:TIGR02409	skos:exactMatch	GO:0008336	1.14.11.1	equivalog		gamma-butyrobetaine dioxygenase
NCBIFAM:TIGR02410	skos:exactMatch	GO:0050353	1.14.11.8	equivalog		trimethyllysine dioxygenase
NCBIFAM:TIGR02418	skos:exactMatch	GO:0003984	2.2.1.6	equivalog		acetolactate synthase AlsS
NCBIFAM:TIGR02422	skos:exactMatch	GO:0018578	1.13.11.3	equivalog		protocatechuate 3,4-dioxygenase subunit beta
NCBIFAM:TIGR02423	skos:exactMatch	GO:0018578	1.13.11.3	equivalog		protocatechuate 3,4-dioxygenase subunit alpha
NCBIFAM:TIGR02425	skos:exactMatch	GO:0047575	4.1.1.44	equivalog		4-carboxymuconolactone decarboxylase
NCBIFAM:TIGR02426	skos:exactMatch	GO:0047472	5.5.1.2	equivalog		3-carboxy-cis,cis-muconate cycloisomerase
NCBIFAM:TIGR02427	skos:exactMatch	GO:0047570	3.1.1.24	equivalog		3-oxoadipate enol-lactonase
NCBIFAM:TIGR02434	skos:exactMatch	GO:0043819	2.1.1.152	equivalog		precorrin-6A synthase (deacetylating)
NCBIFAM:TIGR02439	skos:exactMatch	GO:0018576	1.13.11.1	equivalog		catechol 1,2-dioxygenase
NCBIFAM:TIGR02445	skos:exactMatch	GO:0003988	2.3.1.16	equivalog		acetyl-CoA C-acyltransferase FadA
NCBIFAM:TIGR02446	skos:exactMatch	GO:0003988	2.3.1.16	equivalog		acetyl-CoA C-acyltransferase FadI
NCBIFAM:TIGR02455	skos:exactMatch	GO:0047471	5.4.99.16	equivalog		maltose alpha-D-glucosyltransferase
