accession	subsection	rank	protrek_score	cosine	text
A0A8B6GS20	Catalytic_activity	17	9.7427	0.181963	The reaction: L-rhamnonate = 2-dehydro-3-deoxy-L-rhamnonate + H2O undergoes catalysis due to the presence of this protein.
A0A8B6GS20	Catalytic_activity	18	9.6794	0.180779	The reaction: a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + H2O = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate) + phosphate undergoes catalysis due to the presence of this protein.
A0A8B6GS20	Catalytic_activity	19	9.6405	0.180054	The reaction: H2O + juvenile hormone III = H(+) + juvenile hormone III carboxylate + methanol undergoes catalysis due to the presence of this protein.
A0A8B6GS20	Catalytic_activity	20	9.4947	0.177330	The reaction: acetyl-CoA + alpha-D-glucosaminyl-[heparan sulfate](n) = CoA + H(+) + N-acetyl-alpha-D-glucosaminyl-[heparan sulfate](n) undergoes catalysis due to the presence of this protein.
A0A8B6GS20	Catalytic_activity	21	9.3873	0.175324	The reaction: 3'-phosphoadenylyl sulfate + alpha-D-glucosaminyl-[heparan sulfate](n) = adenosine 3',5'-bisphosphate + 2 H(+) + N-sulfo-alpha-D-glucosaminyl-[heparan sulfate](n) undergoes catalysis due to the presence of this protein.
A0A8B6GS20	Catalytic_activity	22	9.2804	0.173328	The reaction: [Rab1 protein]-O(4)-(5'-adenylyl)-L-tyrosine + H2O = [Rab1 protein]-L-tyrosine + AMP + H(+) undergoes catalysis due to the presence of this protein.
A0A8B6GS20	Catalytic_activity	23	9.2581	0.172911	The reaction: 1,2-dioctanoyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate) + H2O = 1,2-dioctanoyl-sn-glycero-3-phospho-(1D-myo-inositol) + phosphate undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A8B6GS20	Catalytic_activity	24	9.1570	0.171023	The reaction: a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol 4-phosphate) + H2O = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + phosphate undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A8B6GS20	Catalytic_activity	25	9.1536	0.170959	The reaction: a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-ribonucleoside in mRNA + S-adenosyl-L-methionine = a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyl-ribonucleoside) in mRNA + H(+) + S-adenosyl-L-homocysteine undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	1	12.1495	0.226914	The reaction: ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	2	12.1247	0.226449	The reaction: ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	3	11.3225	0.211468	The reaction: ATP + L-threonyl-[myosin light chain] = ADP + H(+) + O-phospho-L-threonyl-[myosin light chain] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	4	11.1954	0.209094	The reaction: ATP + L-seryl-[myosin light chain] = ADP + H(+) + O-phospho-L-seryl-[myosin light chain] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	5	10.9454	0.204425	The reaction: ATP + N(6)-(D-psicosyl)-L-lysyl-[protein] = ADP + H(+) + N(6)-(3-O-phospho-D-psicosyl)-L-lysyl-[protein] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0BFB4	Catalytic_activity	6	10.8501	0.202644	The reaction: ATP + L-threonyl-[Fas-activated protein] = ADP + H(+) + O-phospho-L-threonyl-[Fas-activated protein] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	7	10.7841	0.201412	The reaction: ATP + L-seryl-[3-methyl-2-oxobutanoate dehydrogenase] = ADP + H(+) + O-phospho-L-seryl-[3-methyl-2-oxobutanoate dehydrogenase] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	8	10.6506	0.198919	The reaction: ATP + L-seryl-[Fas-activated protein] = ADP + H(+) + O-phospho-L-seryl-[Fas-activated protein] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	9	10.4181	0.194577	The reaction: ATP + L-threonyl-[myosin heavy-chain] = ADP + H(+) + O-phospho-L-threonyl-[myosin heavy-chain] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	10	10.0089	0.186934	The reaction: ATP + L-lombricine = ADP + H(+) + N-phospho-L-lombricine undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	11	9.9544	0.185917	The reaction: ATP + L-seryl-[pyruvate dehydrogenase E1 alpha subunit] = ADP + H(+) + O-phospho-L-seryl-[pyruvate dehydrogenase E1 alpha subunit] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	12	9.8137	0.183287	The reaction: ADP + N(tele)-phospho-L-histidyl/L-threonyl-[pyruvate, phosphate dikinase] = AMP + H(+) + N(tele)-phospho-L-histidyl/O-phospho-L-threonyl-[pyruvate, phosphate dikinase] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	13	9.6230	0.179727	The reaction: ATP + L-seryl-[I-kappa-B protein] = ADP + H(+) + O-phospho-L-seryl-[I-kappa-B protein] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	14	9.5739	0.178809	The reaction: ATP + N-(D-ribulosyl)-cadaverine = ADP + H(+) + N-(3-O-phospho-D-ribulosyl)-cadaverine undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0BFB4	Catalytic_activity	15	9.4989	0.177408	The reaction: ATP + N(6)-(D-ribulosyl)-L-lysine = ADP + H(+) + N(6)-(3-O-phospho-D-ribulosyl)-L-lysine undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0BFB4	Catalytic_activity	16	9.2405	0.172583	The reaction: ATP + N(6)-D-ribulosyl-L-lysyl-[protein] = ADP + H(+) + N(6)-(3-O-phospho-D-ribulosyl)-L-lysyl-[protein] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0BFB4	Catalytic_activity	17	9.1823	0.171496	The reaction: ATP + L-seryl-[myosin light chain] = ADP + H(+) + O-phospho-L-seryl-[myosin light chain] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0BFB4	Catalytic_activity	18	9.1488	0.170870	The reaction: ATP + L-threonyl-[myosin light chain] = ADP + H(+) + O-phospho-L-threonyl-[myosin light chain] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0BFB4	Catalytic_activity	19	9.0880	0.169735	The reaction: 1D-myo-inositol 1,3,4,6-tetrakisphosphate + ATP = 1D-myo-inositol 1,3,4,5,6-pentakisphosphate + ADP + H(+) undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	20	9.0475	0.168979	The reaction: 1D-myo-inositol 1,3,4-trisphosphate + ATP = 1D-myo-inositol 1,3,4,6-tetrakisphosphate + ADP + H(+) undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	21	9.0285	0.168623	The reaction: ATP + L-seryl-[3-hydroxy-3-methylglutaryl-coenzyme A reductase] = ADP + H(+) + O-phospho-L-seryl-[3-hydroxy-3-methylglutaryl-coenzyme A reductase] undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	22	8.9525	0.167204	The reaction: ATP + H2O + Na(+)(in) = ADP + H(+) + Na(+)(out) + phosphate undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	23	8.8825	0.165896	The reaction: 1D-myo-inositol 1,4,5-trisphosphate + 2 ATP = 1D-myo-inositol 1,3,4,5,6-pentakisphosphate + 2 ADP + 2 H(+) undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	24	8.8665	0.165597	The reaction: 1D-myo-inositol 1,3,4-trisphosphate + ATP = 1D-myo-inositol 1,3,4,5-tetrakisphosphate + ADP + H(+) undergoes catalysis due to the presence of this protein.
A0BFB4	Catalytic_activity	25	8.8640	0.165551	The reaction: [pyruvate, water dikinase] + ADP = [pyruvate, water dikinase]-phosphate + AMP + H(+) undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	1	9.8754	0.184441	The reaction: a hydroperoxy polyunsaturated fatty acid + 2 glutathione = a hydroxy polyunsaturated fatty acid + glutathione disulfide + H2O undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	2	9.4701	0.176871	The reaction: a hydroperoxide + 2 glutathione = an alcohol + glutathione disulfide + H2O undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	3	9.4114	0.175775	The reaction: a hydroperoxide + H(+) + NADH = an alcohol + H2O + NAD(+) undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	4	9.2903	0.173513	The reaction: 2 glutathione + H2O2 = glutathione disulfide + 2 H2O undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	5	8.8436	0.165169	The reaction: glutathione + thiosulfate = H(+) + S-sulfanylglutathione + sulfite undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	6	8.8148	0.164633	The reaction: AMP + glutathione disulfide + 2 H(+) + sulfite = adenosine 5'-phosphosulfate + 2 glutathione undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	7	8.4570	0.157949	The reaction: a hydroperoxy polyunsaturated fatty acid + H(+) + NADPH = a hydroxy polyunsaturated fatty acid + H2O + NADP(+) undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	8	8.3697	0.156318	The reaction: NADP(+) + trypanothione = H(+) + NADPH + trypanothione disulfide undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	9	8.2808	0.154658	The reaction: a hydroperoxide + L-cysteinyl-[protein] = an alcohol + S-hydroxy-L-cysteinyl-[protein] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
B7FXQ8	Catalytic_activity	10	8.0322	0.150016	The reaction: [protein]-dithiol + a hydroperoxide = [protein]-disulfide + an alcohol + H2O undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	11	7.7994	0.145668	The reaction: [glutaredoxin]-dithiol + a hydroperoxide = [glutaredoxin]-disulfide + an alcohol + H2O undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	12	7.7939	0.145566	The reaction: 2 glutathione + H(+) + methylarsonate = glutathione disulfide + H2O + methylarsonous acid undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	13	7.7556	0.144850	The reaction: hydrogen sulfide + O-acetyl-L-serine = acetate + L-cysteine undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	14	7.6781	0.143401	The reaction: 2 H(+) + 2 superoxide = H2O2 + O2 undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	15	7.6650	0.143157	The reaction: 2 glutathione amide + H2O2 = glutathione amide disulfide + 2 H2O undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	16	7.5637	0.141266	The reaction: [thioredoxin]-dithiol + a hydroperoxide = [thioredoxin]-disulfide + an alcohol + H2O undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	17	7.5312	0.140659	The reaction: H(+) + H2O2 + NADH = 2 H2O + NAD(+) undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	18	7.4830	0.139759	The reaction: 2 H(+) + 2 superoxide = H2O2 + O2 undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
B7FXQ8	Catalytic_activity	19	7.4187	0.138557	The reaction: hydrogen sulfide + NAD(+) = NADH + sulfur undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	20	7.3815	0.137863	The reaction: hydrogen sulfide + NADP(+) = NADPH + sulfur undergoes catalysis due to the presence of this protein. This reaction proceeds in the reverse direction.
B7FXQ8	Catalytic_activity	21	7.3533	0.137335	The reaction: A + H2O + NH4(+) = AH2 + H(+) + hydroxylamine undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	22	7.3047	0.136427	The reaction: glutathione + RX = a halide anion + an S-substituted glutathione + H(+) undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	23	7.2518	0.135439	The reaction: an S-substituted glutathione(in) + ATP + H2O = ADP + an S-substituted glutathione(out) + H(+) + phosphate undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	24	7.2458	0.135329	The reaction: 2 putrescine = NH4(+) + sym-homospermidine undergoes catalysis due to the presence of this protein.
B7FXQ8	Catalytic_activity	25	7.2124	0.134705	The reaction: a quinone + glutathione + H(+) + hydrogen sulfide = a quinol + S-sulfanylglutathione undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A2FPI7	Catalytic_activity	1	9.3495	0.174618	The reaction: 2-iminobutanoate + H2O = 2-oxobutanoate + NH4(+) undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	2	7.8944	0.147442	The reaction: gamma-L-glutamyl-butirosin B = 5-oxo-L-proline + butirosin B undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	3	7.8534	0.146675	The reaction: pretRNA = a 3'-half-tRNA molecule with a 5'-OH end + a 5'-half-tRNA molecule with a 2',3'-cyclic phosphate end + an intron with a 2',3'-cyclic phosphate and a 5'-hydroxyl terminus. undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	4	7.3513	0.137299	The reaction: 2-iminopropanoate + H2O = NH4(+) + pyruvate undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	5	7.0851	0.132327	The reaction: L-lysine = L-pipecolate + NH4(+) undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	6	6.4308	0.120107	The reaction: L-lysine + NAD(+) = 2 H(+) + L-1-piperideine-6-carboxylate + NADH + NH4(+) undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	7	6.3519	0.118633	The reaction: H2O + L-lysine + O2 = 6-amino-2-oxohexanoate + H2O2 + NH4(+) undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	8	6.2535	0.116794	The reaction: 3-hydroxybutane-1,2,3-tricarboxylate = pyruvate + succinate undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	9	6.2068	0.115923	The reaction: (4S)-4-hydroxy-2-oxoglutarate = glyoxylate + pyruvate undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	10	6.1053	0.114027	The reaction: hypotaurine + pyruvate = 2-sulfinoacetaldehyde + L-alanine undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	11	5.9971	0.112007	The reaction: cytidine(32)/guanosine(34) in tRNA + 2 S-adenosyl-L-methionine = 2'-O-methylcytidine(32)/2'-O-methylguanosine(34) in tRNA + 2 H(+) + 2 S-adenosyl-L-homocysteine undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	12	5.9697	0.111495	The reaction: H2O + L-arginine + NAD(+) = 5-guanidino-2-oxopentanoate + H(+) + NADH + NH4(+) undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	13	5.9678	0.111459	The reaction: (R)-N(6)-dihydrolipoyl-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2] + succinyl-CoA = (R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2] + CoA undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	14	5.9347	0.110840	The reaction: (R)-N(6)-dihydrolipoyl-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2] + succinyl-CoA = (R)-N(6)-(S(8)-succinyldihydrolipoyl)-L-lysyl-[2-oxoglutarate dehydrogenase complex component E2] + CoA undergoes catalysis due to the presence of this protein. This reaction proceeds in the reverse direction.
A2FPI7	Catalytic_activity	15	5.9289	0.110732	The reaction: H2O + NAD(+) + tauropine = H(+) + NADH + pyruvate + taurine undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	16	5.9139	0.110452	The reaction: A + D-proline = 1-pyrroline-2-carboxylate + AH2 undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	17	5.8880	0.109969	The reaction: (4R)-4-hydroxy-2-oxoglutarate = glyoxylate + pyruvate undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	18	5.8663	0.109563	The reaction: 2-oxoglutarate + CoA + 2 oxidized [2Fe-2S]-[ferredoxin] = CO2 + H(+) + 2 reduced [2Fe-2S]-[ferredoxin] + succinyl-CoA undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	19	5.8592	0.109430	The reaction: 3-[(4R)-4-hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate = 3-[(1E,4R)-4-hydroxycyclohex-2-en-1-ylidene]pyruvate undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	20	5.8401	0.109075	The reaction: (2S,3S)-2-methylcitrate = 2-methyl-trans-aconitate + H2O undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	21	5.8396	0.109064	The reaction: adenosine(34) in tRNA + H(+) + H2O = inosine(34) in tRNA + NH4(+) undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	22	5.8319	0.108921	The reaction: H2O + L-lysine + O2 = (S)-2-amino-6-oxohexanoate + H2O2 + NH4(+) undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	23	5.8204	0.108706	The reaction: 2-methylcitrate = 2-methyl-cis-aconitate + H2O undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	24	5.8022	0.108367	The reaction: adenosine(4) in tRNA(His) + S-adenosyl-L-methionine = 2'-O-methyladenosine(4) in tRNA(His) + H(+) + S-adenosyl-L-homocysteine undergoes catalysis due to the presence of this protein.
A2FPI7	Catalytic_activity	25	5.7042	0.106536	The reaction: L-arginine + pyruvate = 5-guanidino-2-oxopentanoate + L-alanine undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	1	13.9232	0.260040	The reaction: ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	2	13.9022	0.259648	The reaction: ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	3	12.8607	0.240196	The reaction: ATP + L-threonyl-[tau protein] = ADP + H(+) + O-phospho-L-threonyl-[tau protein] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	4	12.4472	0.232474	The reaction: ATP + L-seryl-[tau protein] = ADP + H(+) + O-phospho-L-seryl-[tau protein] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	5	11.9892	0.223920	The reaction: [DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	6	11.8789	0.221860	The reaction: ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	7	11.8352	0.221043	The reaction: [DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	8	11.7790	0.219993	The reaction: ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	9	11.7238	0.218962	The reaction: ATP + L-threonyl-[tau protein] = ADP + H(+) + O-phospho-L-threonyl-[tau protein] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	10	11.1796	0.208798	The reaction: ATP + L-seryl-[tau protein] = ADP + H(+) + O-phospho-L-seryl-[tau protein] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	11	10.6595	0.199086	The reaction: ATP + L-seryl-tRNA(Sec) = ADP + O-phospho-L-seryl-tRNA(Sec) undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	12	10.6194	0.198337	The reaction: Hydrolysis of (1->3)-beta-D-glucosidic linkages in (1->3)-beta-D-glucans. undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	13	10.5380	0.196816	The reaction: ATP + L-seryl-[acetyl-CoA carboxylase] = ADP + H(+) + O-phospho-L-seryl-[acetyl-CoA carboxylase] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	14	10.3893	0.194038	The reaction: ATP + L-seryl-[3-methyl-2-oxobutanoate dehydrogenase] = ADP + H(+) + O-phospho-L-seryl-[3-methyl-2-oxobutanoate dehydrogenase] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	15	10.3815	0.193892	The reaction: ATP + D-glucose = ADP + D-glucose 6-phosphate + H(+) undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	16	10.0809	0.188279	The reaction: ATP + L-threonyl-[Fas-activated protein] = ADP + H(+) + O-phospho-L-threonyl-[Fas-activated protein] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	17	9.5807	0.178937	The reaction: ATP + L-seryl-[3-methyl-2-oxobutanoate dehydrogenase] = ADP + H(+) + O-phospho-L-seryl-[3-methyl-2-oxobutanoate dehydrogenase] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	18	9.5109	0.177633	The reaction: (Z)-indolylmethyl desulfoglucosinolate + 3'-phosphoadenylyl sulfate = (Z)-glucobrassicin + adenosine 3',5'-bisphosphate + H(+) undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	19	9.5012	0.177452	The reaction: ATP + D-mannose = ADP + D-mannose 6-phosphate + H(+) undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	20	9.4018	0.175596	The reaction: ATP + L-seryl-[Fas-activated protein] = ADP + H(+) + O-phospho-L-seryl-[Fas-activated protein] undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	21	9.2972	0.173641	The reaction: S-adenosyl-L-methionine + taxifolin = H(+) + S-adenosyl-L-homocysteine + taxifolin 3'-methyl ether undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	22	9.2205	0.172209	The reaction: a tRNA with a 3' CC end + ATP = a tRNA with a 3' CCA end + diphosphate undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	23	9.1997	0.171820	The reaction: S-adenosyl-L-methionine + taxifolin = H(+) + S-adenosyl-L-homocysteine + taxifolin 4'-methyl ether undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A1S3BTE3	Catalytic_activity	24	9.1896	0.171632	The reaction: ATP + O-phospho-L-serine + tRNA(Cys) = AMP + diphosphate + O-phospho-L-seryl-tRNA(Cys) undergoes catalysis due to the presence of this protein.
A0A1S3BTE3	Catalytic_activity	25	9.1886	0.171614	The reaction: S-adenosyl-L-methionine + uridine(2791) in 21S rRNA = 2'-O-methyluridine(2791) in 21S rRNA + H(+) + S-adenosyl-L-homocysteine undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	1	7.4316	0.138799	The reaction: a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + UDP-N-acetyl-alpha-D-glucosamine = a 6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H(+) + UDP undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	2	7.3297	0.136895	The reaction: CTP + di-trans,poly-cis-dolichol = a dolichyl phosphate + CDP + H(+) undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	3	7.1435	0.133418	The reaction: a 1-acyl-sn-glycero-3-phospho-(1D-myo-inositol) + an acyl-CoA = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + CoA undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	4	6.8971	0.128815	The reaction: a 1D-myo-inositol-1-phospho-N-[(R)-2-hydroxy-very-long-chain fatty acyl]-(R)-4-hydroxysphingoid base + UDP-alpha-D-glucuronate = an alpha-D-glucuronosyl-(1<->6)-1D-myo-inositol-1-phospho-N-[(R)-2-hydroxy-very-long-chain fatty acyl]-(R)-4-hydroxysphingoid base + H(+) + UDP undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	5	6.5244	0.121854	The reaction: acetyl-CoA + cyathin A3 = 11-O-acetylcyathin A3 + CoA undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A804UIX9	Catalytic_activity	6	6.4870	0.121156	The reaction: L-tryptophan(in) = L-tryptophan(out) undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	7	6.4141	0.119795	The reaction: a dolichyl phosphate + UDP-N-acetyl-alpha-D-glucosamine = N-acetyl-alpha-D-glucosaminyl-diphosphodolichol + UMP undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	8	6.3659	0.118894	The reaction: L-tryptophan(in) = L-tryptophan(out) undergoes catalysis due to the presence of this protein. This reaction proceeds in the reverse direction.
A0A804UIX9	Catalytic_activity	9	6.3578	0.118742	The reaction: hexadecanoyl-CoA + hexadecasphinganine = CoA + H(+) + N-hexadecanoylhexadecasphinganine undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A804UIX9	Catalytic_activity	10	6.3205	0.118047	The reaction: L-alanine(in) + L-cysteine(out) = L-alanine(out) + L-cysteine(in) undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	11	6.3092	0.117835	The reaction: a very-long-chain acyl-CoA + H(+) + malonyl-CoA = a very-long-chain 3-oxoacyl-CoA + CO2 + CoA undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	12	6.3011	0.117684	The reaction: a sphingoid base + a very long-chain fatty acyl-CoA = an N-(very-long-chain fatty acyl)-sphingoid base + CoA + H(+) undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	13	6.2832	0.117350	The reaction: eicosanoyl-CoA + sphing-4-enine = CoA + H(+) + N-eicosanoyl-sphing-4-enine undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	14	6.2809	0.117307	The reaction: Ca(2+)(in) = Ca(2+)(out) undergoes catalysis due to the presence of this protein. This reaction proceeds in the reverse direction.
A0A804UIX9	Catalytic_activity	15	6.2801	0.117293	The reaction: avenacoside B + H2O = 26-desgluco-avenacoside B + D-glucose undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	16	6.2649	0.117008	The reaction: L-alanine(in) = L-alanine(out) undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	17	6.2276	0.116312	The reaction: heptadecasphing-4-enine + tetracosanoyl-CoA = CoA + H(+) + N-tetracosanoyl-heptadecasphing-4-enine undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
