accession	subsection	rank	protrek_score	cosine	text
Q88GK8	Subcellular_location	2	11.8713	0.221717	In the presence of PCE, the PceA cofactor-free precursor is formed and localizes in the cytoplasm (PubMed:22961902). After incorporation of the corrinoid cofactor and assembly and incorporation of the iron-sulfur clusters, the precursor protein is correctly folded and probably exported to the exoplasm via the TAT system (PubMed:22961902). In the absence of PCE, PceA is detected in large aggregates localized in the cytoplasm (PubMed:22961902)
Q88GK8	Subcellular_location	3	11.4018	0.212948	Isolated from mesoglea
Q88GK8	Subcellular_location	4	11.3879	0.212690	In vitro, tryptamine is excreted into the extracellular fluid, suggesting that the bacterium has the potential to excrete tryptamine in the host gut lumen
Q88GK8	Subcellular_location	5	10.8936	0.203458	The displayed topology is based on (PubMed:15013751) not the large scale studies (PubMed:15919996)
Q88GK8	Subcellular_location	6	10.8107	0.201908	A tagged overexpressed form of SocB forms a discrete locus during DNA replication which co-localizes with beta sliding clamps (dnaN), but the locus disperses early. Loci formation depends on DnaA, the replication initiator protein (PubMed:24239291)
Q88GK8	Subcellular_location	7	10.7168	0.200155	Forms a discrete locus during DNA replication that moves from one pole to mid-cell before dispersing once DNA has been replicated. Overexpressed tagged toxin SocB colocalizes with these loci but causes their premature collapse (PubMed:24239291)
Q88GK8	Subcellular_location	8	10.2211	0.190897	The protein can be spotted at Anammoxosome.
Q88GK8	Subcellular_location	9	10.0597	0.187883	In enterochromaffin cells, localized highly asymmetrically, almost exclusively at the basal side
Q88GK8	Subcellular_location	10	9.8775	0.184479	Secreted by a type I secretion system composed of PrsD and PrsE
Q88GK8	Subcellular_location	11	9.6091	0.179466	Binds Fe(3+) in the periplasm
Q88GK8	Subcellular_location	12	9.5834	0.178987	Is probably co-translocated into the periplasm when associated with the alpha and/or beta subunit, which contain both a signal peptide
Q88GK8	Subcellular_location	13	9.5121	0.177655	Seems to be exported by a mechanism other than a leader peptide
Q88GK8	Subcellular_location	14	9.3364	0.174373	Excretory cell
Q88GK8	Subcellular_location	15	9.3044	0.173777	The protein can be spotted at Chlorosome.
Q88GK8	Subcellular_location	16	9.2957	0.173613	Co-localizes with w/white to pigment granules within pigment cells and retinula cells of the compound eye
Q88GK8	Subcellular_location	17	9.2936	0.173574	The localization of the enzyme is dependent on the electron acceptor utilized. When the cells are grown with pyruvate plus fumarate, a major part of the enzyme is either localized in the cytoplasm or membrane associated facing the cytoplasm. In cells grown on pyruvate or formate as electron donors and PCE as electron acceptor, most of the enzyme is detected at the periplasmic side of the cytoplasmic membrane
Q88GK8	Subcellular_location	18	9.2903	0.173512	The protein can be spotted at Cellular chromatophore membrane.
Q88GK8	Subcellular_location	19	9.2391	0.172556	The individual chains are secreted by a sec-dependent mechanism into the periplasm. Then, S1 associates with the outer membrane before it joins with the B subunit to form the secretion-competent holotoxin. The type IV secretion system ptl mediates secretion of assembled toxin through the outer membrane
Q88GK8	Subcellular_location	20	9.1125	0.170192	Large granules of hemocytes
Q88GK8	Subcellular_location	21	9.0662	0.169328	Secreted by the type I secretion system PrsDE
Q88GK8	Subcellular_location	22	9.0610	0.169231	However, no signal sequence are predicted by sequence analysis tools
Q88GK8	Subcellular_location	23	9.0146	0.168363	Probably translocated together with SerA, which possesses a Tat-type signal
Q88GK8	Subcellular_location	24	8.9701	0.167533	Secreted in aqueous environment
Q88GK8	Subcellular_location	25	8.8618	0.165510	Restricted to the nucleoid region
Q88CR9	Subcellular_location	1	14.9334	0.278908	Thought to be anchored in the membrane through an interaction with SrpRbeta, which contains a bona fide transmembrane domain
Q88CR9	Subcellular_location	2	14.5983	0.272649	Thought to be anchored in the membrane through an interaction with srprb, which contains a bona fide transmembrane domain
Q88CR9	Subcellular_location	3	14.5676	0.272075	The SRP-RNC complex is targeted to the cytoplasmic membrane
Q88CR9	Subcellular_location	4	14.0583	0.262564	Targeted by SRP to the Sec translocon
Q88CR9	Subcellular_location	5	12.9473	0.241813	Thought to be anchored in the membrane through an interaction with SRP102/SR-beta, which contains a bona fide transmembrane domain
Q88CR9	Subcellular_location	6	12.7715	0.238530	Thought to be anchored in the membrane through an interaction with SR-beta, which contains a bona fide transmembrane domain
Q88CR9	Subcellular_location	7	12.3596	0.230837	Distributed between the membrane and the cytoplasm (PubMed:18281057, PubMed:8194520). Binding to the membrane probably occurs initially through phospholipid binding, which allows a strong membrane contact, followed by interaction with a membrane protein (PubMed:11353766). Targeting of FtsY to the membrane is essential for proper function (PubMed:9177162). The stability of this membrane contact may be regulated by cleavage of helix 1 (PubMed:19414018)
Q88CR9	Subcellular_location	8	11.9480	0.223151	Requires the partner CD8A for efficient cell surface expression. The heterodimer CD8A/CD8B localizes to lipid rafts due to CD8B cytoplasmic tail palmitoylation
Q88CR9	Subcellular_location	9	11.9041	0.222330	Requires the partner CD8A for efficient cell surface expression (PubMed:3145196). The heterodimer CD8A/CD8B localizes to lipid rafts due to CD8B cytoplasmic tail palmitoylation
Q88CR9	Subcellular_location	10	11.5039	0.214856	Transiently localizes to the nucleolus during biogenesis of the SRP. The SRP-RNC complex is bound to the endoplasmic reticulum membrane due to the interaction of the SRP with the membrane SRP-receptor (SRP101-SRP102)
Q88CR9	Subcellular_location	11	11.2045	0.209263	May be able to insert into the membrane in both orientations. Depletion of SecE or YidC does not affect membrane insertion
Q88CR9	Subcellular_location	12	11.0592	0.206549	Membrane association is not an intrinsic property but requires the XcpY/GspL gene product
Q88CR9	Subcellular_location	13	10.8886	0.203364	Surface membrane and internal rhoptries
Q88CR9	Subcellular_location	14	10.7154	0.200128	Localizes to the division septum. Localization requires FtsZ, FtsA, ZipA and FtsK, but not FtsL, FtsI and FtsN. Insertion into the membrane requires YidC and the Sec translocase
Q88CR9	Subcellular_location	15	10.2842	0.192076	May be able to insert into the membrane in both orientations. Relies on YidC for insertion
Q88CR9	Subcellular_location	16	10.2596	0.191615	Cd8a localizes to lipid rafts only when associated with its partner Cd8b
Q88CR9	Subcellular_location	17	10.2596	0.191615	CD8A localizes to lipid rafts only when associated with its partner CD8B
Q88CR9	Subcellular_location	18	10.2255	0.190979	Membrane association is not an intrinsic property but requires the OutL/GspL gene product
Q88CR9	Subcellular_location	19	10.0727	0.188126	(Microbial infection) Upon infection with phage Sf6 is found in extracellular vesicles that associate with the tails of mature bacteriophage particles
Q88CR9	Subcellular_location	20	10.0686	0.188049	Located at the lateral gate of SecY
Q88CR9	Subcellular_location	21	10.0680	0.188039	Membrane association is not an intrinsic property but requires the PulL/GspL gene product
Q88CR9	Subcellular_location	22	10.0629	0.187943	This very hydrophobic protein could insert itself into membranes
Q88CR9	Subcellular_location	23	10.0015	0.186795	The surface protein is not anchored to the viral envelope, but associates with the extravirion surface through its binding to TM. Both proteins are thought to be concentrated at the site of budding and incorporated into the virions possibly by contacts between the cytoplasmic tail of Env and the N-terminus of Gag. R-peptide: Cell membrane; peripheral membrane protein. The R-peptide is membrane-associated through its palmitate (By similarity)
Q88CR9	Subcellular_location	24	9.9432	0.185707	(Microbial infection) Upon infection with phage Sf6 is found in extracellular vesicles that associate with the tails of mature phage particles
Q88CR9	Subcellular_location	25	9.8898	0.184710	The single N-terminal transmembrane is initially involved in the correct localization to the inner membrane. Once the leader sequence cleaved, this region plays a role in multimerization and protein-protein interactions in the periplasm and the outer membrane
Q88CU6	Subcellular_location	1	12.4350	0.232245	Distributed mainly near the inner membrane of the cell
Q88CU6	Subcellular_location	2	12.2246	0.228316	It is unclear how this protein is anchored to the inner membrane, programs predict a signal sequence, but replacing the N-terminal 26 residues with a known signal sequence gives a protein unable to fully complement a disruption mutant
Q88CU6	Subcellular_location	3	11.8583	0.221474	Probably inserts into the outer leaflet of the membrane only (Probable). Forms foci localized in the cell periphery, and occasionally in the cell interior
Q88CU6	Subcellular_location	4	11.7750	0.219920	Distributed in the inner membrane through the whole cell
Q88CU6	Subcellular_location	5	11.7084	0.218676	May be attached to the membrane by a signal-anchor
Q88CU6	Subcellular_location	6	11.4809	0.214426	Localizes to sites of new peptidoglycan (PG) synthesis at midcell independently of PBP2a
Q88CU6	Subcellular_location	7	11.4605	0.214045	Attached to the inner leaflet of the outer membrane
Q88CU6	Subcellular_location	8	11.3452	0.211891	Localized in both lateral and septal membranes
Q88CU6	Subcellular_location	9	11.2962	0.210976	N-terminal lies in the periplasmic space
Q88CU6	Subcellular_location	10	11.1323	0.207916	The EXT1/EXT2 complex is localized in the Golgi apparatus
Q88CU6	Subcellular_location	11	11.0446	0.206278	The signal sequence is not cleaved and anchors the protein in the cell inner membrane
Q88CU6	Subcellular_location	12	10.8831	0.203261	Localizes at mid cell; localization requires FtsZ and PBP 2B (pbpB) (PubMed:28792086). Present in detergent-resistant membrane (DRM) fractions that may be equivalent to eukaryotic membrane rafts; these rafts include proteins involved in signaling, molecule trafficking and protein secretion (PubMed:20713508, PubMed:22882210)
Q88CU6	Subcellular_location	13	10.8803	0.203208	By a mechanism that does not involve an N-terminal signal peptide
Q88CU6	Subcellular_location	14	10.8207	0.202095	Associated with the inner surface of the motor
Q88CU6	Subcellular_location	15	10.7946	0.201609	Unlike PubMed:19566645, PubMed:24692424 cannot find a membrane localization
Q88CU6	Subcellular_location	16	10.7634	0.201025	Upon overexpression
Q88CU6	Subcellular_location	17	10.6281	0.198499	Seems to be exported by a mechanism other than a leader peptide
Q88CU6	Subcellular_location	18	10.6139	0.198233	Localizes probably to the inner membrane
Q88CU6	Subcellular_location	19	10.5355	0.196770	Localized in both septal membrane
Q88CU6	Subcellular_location	20	10.4960	0.196031	However, no signal sequence are predicted by sequence analysis tools
Q88CU6	Subcellular_location	21	10.4243	0.194692	Colocalizes with penicillin-binding protein PBP2 throughout the cell cycle. In newly formed and elongating cells, the foci form bands across the cell, which are predominately located at or near midcell. In cells undergoing septation, the foci are not observed at the site of septation but are positioned close to the midcell of the nascent or forming daughter cells
Q88CU6	Subcellular_location	22	10.3931	0.194110	In some strains (e.g. non-MDR PAO1 and virulent clinical strain MDR25) forms long appendages distinct from flagella or pili on the cell surface: cell surface expression depends on type II secretion effector hxcR (PubMed:18282104)
Q88CU6	Subcellular_location	23	10.3355	0.193033	Upon expression in E.coli
Q88CU6	Subcellular_location	24	10.3291	0.192914	Localization to the periplasm was not detected in PubMed:12368463
Q88CU6	Subcellular_location	25	10.2694	0.191800	Probably found all over the whole cell at low concentrations. Also localizes to the division site in vegetative cells
Q88JH0	Subcellular_location	1	16.5954	0.309948	The localization of the enzyme is dependent on the electron acceptor utilized. When the cells are grown with pyruvate plus fumarate, a major part of the enzyme is either localized in the cytoplasm or membrane associated facing the cytoplasm. In cells grown on pyruvate or formate as electron donors and PCE as electron acceptor, most of the enzyme is detected at the periplasmic side of the cytoplasmic membrane
Q88JH0	Subcellular_location	2	16.1564	0.301748	Is probably co-translocated into the periplasm when associated with the alpha and/or beta subunit, which contain both a signal peptide
Q88JH0	Subcellular_location	3	14.8232	0.276850	Isolated from mesoglea
Q88JH0	Subcellular_location	4	13.6460	0.254862	The protein can be spotted at Anammoxosome.
Q88JH0	Subcellular_location	5	13.1828	0.246211	Probably translocated together with ClrA, which possesses a Tat-type signal
Q88JH0	Subcellular_location	6	13.0365	0.243480	May be attached to the membrane by a signal-anchor
Q88JH0	Subcellular_location	7	12.9351	0.241585	Periplasmic, but associated with inner membrane
Q88JH0	Subcellular_location	8	12.8263	0.239555	Probably translocated together with PcrA, which possesses a Tat-type signal
Q88JH0	Subcellular_location	9	12.6929	0.237063	In the presence of PCE, the PceA cofactor-free precursor is formed and localizes in the cytoplasm (PubMed:22961902). After incorporation of the corrinoid cofactor and assembly and incorporation of the iron-sulfur clusters, the precursor protein is correctly folded and probably exported to the exoplasm via the TAT system (PubMed:22961902). In the absence of PCE, PceA is detected in large aggregates localized in the cytoplasm (PubMed:22961902)
Q88JH0	Subcellular_location	10	12.6347	0.235975	Probably active in the periplasm
Q88JH0	Subcellular_location	11	12.6283	0.235855	However, no signal sequence are predicted by sequence analysis tools
Q88JH0	Subcellular_location	12	12.5475	0.234347	Is exported to the periplasm via the Tat pathway
Q88JH0	Subcellular_location	13	12.4259	0.232076	Probably attached to the outer side of the inner membrane
Q88JH0	Subcellular_location	14	12.2877	0.229495	Loosely bound to the thylakoid inner membrane surface
Q88JH0	Subcellular_location	15	12.1266	0.226485	Loosely attached to the membrane, probably via CooF
Q88JH0	Subcellular_location	16	12.0919	0.225837	Probably translocated together with DdhA, which possesses a Tat-type signal
Q88JH0	Subcellular_location	17	12.0545	0.225139	Distributed throughout the periplasm in all cells
Q88JH0	Subcellular_location	18	12.0259	0.224605	Loosely bound to the thylakoid inner membrane surface (PubMed:8679527)
Q88JH0	Subcellular_location	19	12.0211	0.224515	Could be associated with the membrane through a lipidation site
Q88JH0	Subcellular_location	20	11.9918	0.223968	Loosely bound to the thylakoid inner membrane surface (PubMed:10320332)
Q88JH0	Subcellular_location	21	11.9150	0.222534	Hyphal periplasmic space
Q88JH0	Subcellular_location	22	11.8870	0.222010	Loosely bound to the thylakoid inner membrane surface (PubMed:9466912)
Q88JH0	Subcellular_location	23	11.8868	0.222007	Distributed in cytoplasm during photoautotrophic growth, insoluble and associated with polyhydroxybutyrate (PHB) granules under nitrogen starvation (PubMed:25911471, PubMed:9683655)
Q88JH0	Subcellular_location	24	11.8334	0.221009	Loosely bound to the thylakoid inner membrane surface (PubMed:10089349)
Q88JH0	Subcellular_location	25	11.8039	0.220458	Although the protein complex is found in the soluble fraction it may be membrane-associated in vivo
Q88D23	Subcellular_location	1	19.0685	0.356137	Associates with poly(3-hydroxybutyric acid) granules (PHB) when grown under 'storage' conditions
Q88D23	Subcellular_location	2	17.7110	0.330785	Associates with the exterior of poly(3-hydroxybutyric acid) granules (PHB) when grown under 'storage' conditions
Q88D23	Subcellular_location	3	17.6987	0.330554	Is present mainly in the cytosolic fraction but a small amount is also present in the poly(3-hydroxybutyrate) granules
Q88D23	Subcellular_location	4	16.3660	0.305664	Distributed in cytoplasm during photoautotrophic growth, insoluble and associated with polyhydroxybutyrate (PHB) granules under nitrogen starvation (PubMed:25911471, PubMed:9683655)
Q88D23	Subcellular_location	5	14.6352	0.273338	Associated with the surface of cytoplasmic polyhydroxyalkanoate granules
Q88D23	Subcellular_location	6	13.5743	0.253524	Seems to be exported by a mechanism other than a leader peptide
Q88D23	Subcellular_location	7	13.5554	0.253171	Via the HRP secretion pathway
Q88D23	Subcellular_location	8	13.5291	0.252681	Bimodally distributed between the cytosol and peroxisomes in methanol-grown cells but is localized exclusively in peroxisomes in oleate- and D-alanine-grown cells
Q88D23	Subcellular_location	9	13.0327	0.243408	Probably lies against the interior face of the nanocompartment
Q88D23	Subcellular_location	10	12.9868	0.242552	May be found on the cytoplasmic face of the BMC
Q88D23	Subcellular_location	11	12.6512	0.236283	Targeted to peroxisomes in cells grown in oleate
Q88D23	Subcellular_location	12	12.5514	0.234420	When overexpressed using vectors that provide a promoter and ribosome binding site (PubMed:15919996)
Q88D23	Subcellular_location	13	12.3656	0.230950	Secreted via type III secretion system (TTSS), delivered into the host intercellular space. HrpZ travels through the hrp pilus and it is secreted only from the pilus tip (By similarity). It is found to associate stably with liposomes and synthetic bilayer membranes
Q88D23	Subcellular_location	14	12.2670	0.229109	Present in extracytoplasmic vesicles (PubMed:21364279)
Q88D23	Subcellular_location	15	12.1922	0.227710	Predominantly localized to envelope membranes
Q88D23	Subcellular_location	16	12.0769	0.225557	Probably translocated together with PcrA, which possesses a Tat-type signal
Q88D23	Subcellular_location	17	12.0581	0.225206	Requires PE9 for cell wall localization
Q88D23	Subcellular_location	18	12.0319	0.224718	Upon overexpression
Q88D23	Subcellular_location	19	12.0237	0.224563	The N- and C-terminii are on the convex side of the hexamer, probably inside the BMC (PubMed:18786396) (Probable). Modeling suggests the beta-barrel is on the exterior of the BMC where it interacts with PduV (Probable)
Q88D23	Subcellular_location	20	12.0231	0.224553	In some strains (e.g. non-MDR PAO1 and virulent clinical strain MDR25) forms long appendages distinct from flagella or pili on the cell surface: cell surface expression depends on type II secretion effector hxcR (PubMed:18282104)
Q88D23	Subcellular_location	21	12.0003	0.224127	To a smaller extent in the inner membrane by association with another protein, probably TraD
Q88D23	Subcellular_location	22	11.9917	0.223967	Its location in a locus with a type 4B encapsulin shell protein suggests it might be located in an encapsulin nanocompartment
Q88D23	Subcellular_location	23	11.9782	0.223713	Secreted via type III secretion system (TTSS), delivered into the host intercellular space. HrpZ travels through the hrp pilus and it is secreted only from the pilus tip (By similarity)
Q88D23	Subcellular_location	24	11.9749	0.223652	Probably through the MchEF ABC transporter system
Q88D23	Subcellular_location	25	11.9266	0.222750	Probably translocated together with DdhA, which possesses a Tat-type signal
Q88GC8	Subcellular_location	1	13.0738	0.244175	Probably through the MchEF ABC transporter system
Q88GC8	Subcellular_location	2	12.5331	0.234077	Hypodense compartment
Q88GC8	Subcellular_location	3	12.0572	0.225190	Via the HRP secretion pathway
Q88GC8	Subcellular_location	4	11.6355	0.217314	Mainly cytoplasmic under aerobic conditions, and found in the inner membrane under anaerobic conditions
Q88GC8	Subcellular_location	5	11.5992	0.216636	Localizes to the luminal side of the midgut epithelium
Q88GC8	Subcellular_location	6	11.5807	0.216291	Low exposure on the cell surface
Q88GC8	Subcellular_location	7	11.4465	0.213784	Secreted in an Xcp-dependent fashion (a type II secretion pathway)
Q88GC8	Subcellular_location	8	11.3485	0.211953	Activated by cleavage and secreted
Q88GC8	Subcellular_location	9	11.3015	0.211075	Secreted by the type I secretion system PrsDE
Q88GC8	Subcellular_location	10	11.0925	0.207171	It may be secreted through an unknown mechanism
Q88GC8	Subcellular_location	11	11.0304	0.206012	Outer membrane-anchored
Q88GC8	Subcellular_location	12	10.9342	0.204215	Catalase-free microbodies
Q88GC8	Subcellular_location	13	10.7463	0.200706	May be attached to the membrane by a signal-anchor
Q88GC8	Subcellular_location	14	10.7203	0.200220	Peripherally bound to the inner side of the inner membrane via the TrkG and TrkH proteins
Q88GC8	Subcellular_location	15	10.7105	0.200037	When overexpressed using vectors that provide a promoter and ribosome binding site (PubMed:15919996)
Q88GC8	Subcellular_location	16	10.7032	0.199902	Under poor nitrogen source such as nitrate, TnrA is associated with the cell membrane via the ammonium uptake proteins AmtB and its cognate regulator GlnK (PubMed:21435182). Without usable nitrogen source, TnrA is released from the membrane to the cytoplasm where it is degraded by proteolysis (PubMed:21435182). The presence of 4 mM ATP leads to concomitant solubilization of GlnK and TnrA (PubMed:17001076). GlnK and Amtb are required for the membrane association of TnrA (PubMed:17001076)
Q88GC8	Subcellular_location	17	10.6777	0.199425	Probably translocated together with DdhA, which possesses a Tat-type signal
Q88GC8	Subcellular_location	18	10.6120	0.198197	Shifts from the apical membrane of intestinal cells iron-deficient cells to the cytoplasm in response to increased in iron stores (PubMed:16143108). Localizes to the basolateral membrane of choroid plexus (PubMed:19074442)
Q88GC8	Subcellular_location	19	10.6034	0.198037	Probably translocated together with SerA, which possesses a Tat-type signal
Q88GC8	Subcellular_location	20	10.6019	0.198009	ATP concentrations are sensed by GlnK and affect its cellular localization
Q88GC8	Subcellular_location	21	10.5843	0.197680	Leukotoxin expressed by the rough, adherent, clinical isolate CU1000N is cell associated. However, smooth, nonadherent strains, including Y4, JP2 and CU1060N, secrete an abundance of leukotoxin into the culture supernatants during early stages of growth (PubMed:11035711). Secretion is inhibited by free iron (PubMed:17041062)
Q88GC8	Subcellular_location	22	10.5514	0.197066	Considerably more ChpF is seen in fimbrae than in aerial hyphae
Q88GC8	Subcellular_location	23	10.4873	0.195869	When the protein is overexpressed
Q88GC8	Subcellular_location	24	10.4638	0.195430	The mpaH' location in peroxisomes is required for the unique cooperation between biosynthetic and beta-oxidation catabolism machineries to produce final MPA
Q88GC8	Subcellular_location	25	10.4499	0.195171	Membrane association is not an intrinsic property but requires the XcpY/GspL gene product
Q88ME8	Subcellular_location	1	15.5239	0.289937	Localized at one pole of the cell. Colocalizes with PdhS (By similarity)
Q88ME8	Subcellular_location	2	15.1982	0.283852	Localized in the innermost region of the cytoplasm, associated with DNA in an evenly distributed pattern no changes are seen when cells are grown in the dark
Q88ME8	Subcellular_location	3	14.9902	0.279968	Colocalizes with the chromatin in the nucleus of infected human macrophages
Q88ME8	Subcellular_location	4	14.9630	0.279461	Localized at one pole of the cell. Colocalizes with PdhS
Q88ME8	Subcellular_location	5	14.3971	0.268891	In some strains (e.g. non-MDR PAO1 and virulent clinical strain MDR25) forms long appendages distinct from flagella or pili on the cell surface: cell surface expression depends on type II secretion effector hxcR (PubMed:18282104)
Q88ME8	Subcellular_location	6	14.0412	0.262244	This protein can be detected in infected (human) MK2 cells
Q88ME8	Subcellular_location	7	13.7557	0.256912	Predominantly localized to one cell pole in mid-to-late exponential phase, with a few smaller foci elsewhere in the cell
Q88ME8	Subcellular_location	8	13.5532	0.253130	Probably translocated together with DdhA, which possesses a Tat-type signal
Q88ME8	Subcellular_location	9	13.4346	0.250915	Targeted by SRP to the Sec translocon
Q88ME8	Subcellular_location	10	13.4297	0.250824	Mainly cytoplasmic under aerobic conditions, and found in the inner membrane under anaerobic conditions
Q88ME8	Subcellular_location	11	13.4124	0.250501	The dps-DNA complex is found in the cytoplasm whereas a soluble dps is localized preferentially to the thylakoid membrane and is also found in the cell envelope
Q88ME8	Subcellular_location	12	13.4115	0.250484	Localized predominantly at the cell poles and at the periphery of the bacterium
Q88ME8	Subcellular_location	13	13.3868	0.250023	Localizes only to the piliated pole
Q88ME8	Subcellular_location	14	13.3614	0.249547	Via the HRP secretion pathway
Q88ME8	Subcellular_location	15	13.3265	0.248896	Seems to be exported by a mechanism other than a leader peptide
Q88ME8	Subcellular_location	16	13.2295	0.247084	Probably translocated together with SerA, which possesses a Tat-type signal
Q88ME8	Subcellular_location	17	13.2114	0.246746	Although thought of as a cytoplasmic protein it has been found to interact in vitro with a host extracellular protein (PubMed:21203928)
Q88ME8	Subcellular_location	18	13.1897	0.246341	Localizes to promoters of stress-response genes in response to oxidative stress
Q88ME8	Subcellular_location	19	13.1004	0.244674	The protein moiety probably penetrates into the periplasm
Q88ME8	Subcellular_location	20	13.0003	0.242803	Localizes at the old pole of dividing cells. Colocalizes with DivK (By similarity)
Q88ME8	Subcellular_location	21	12.9890	0.242592	Localizes at the old pole of dividing cells. Colocalizes with DivK
Q88ME8	Subcellular_location	22	12.9794	0.242414	Upon expression in E.coli
Q88ME8	Subcellular_location	23	12.9629	0.242105	Associates with the inner membrane at the poles in a DotL/DotM/DotN-dependent manner
Q88ME8	Subcellular_location	24	12.9504	0.241872	Delivered into plants by a type III secretion system (T3SS)
Q88ME8	Subcellular_location	25	12.9332	0.241550	Tightly associated with the inner membrane via NrsF, upon dichromate stress a small proportion is released to the cytoplasm. Mutation of 2 conserved Cys residues in anti-sigma factor NrsF leads to more SigF in the cytoplasm and greater release upon dichromate stress (PubMed:22985357)
O94603	Subcellular_location	1	14.7290	0.275090	Predominantly localized in the nucleus, especially in euchromatin
O94603	Subcellular_location	2	14.3177	0.267408	Localizes to the cytoplasm in the absence of excess zinc, but accumulates in the nucleus when zinc is in excess
O94603	Subcellular_location	3	14.0243	0.261928	Localizes to centromeric and flanking chromatin. Association with these loci is dependent on STH1
O94603	Subcellular_location	4	13.8744	0.259129	Recruited to H3K4me3 sites on chromatin during interphase (PubMed:20622854). Dissociates from chromatin when cells enter mitosis (PubMed:20622854)
O94603	Subcellular_location	5	13.8445	0.258570	Recruited to H3K4me3 sites on chromatin during interphase (By similarity). Dissociates from chromatin when cells enter mitosis (By similarity)
O94603	Subcellular_location	6	13.6617	0.255156	Recruited to H3K4me3 sites on chromatin during interphase. Dissociates from chromatin when cells enter mitosis (By similarity)
O94603	Subcellular_location	7	13.6608	0.255140	Localizes in the nucleus in intestinal cells
O94603	Subcellular_location	8	13.6608	0.255139	In intestinal cells, enriched in the nucleus
O94603	Subcellular_location	9	13.3719	0.249743	Localizes to the promoter region of histones HTA1-HTB1
O94603	Subcellular_location	10	13.3715	0.249737	Enriched throughout the euchromatic hemisphere
O94603	Subcellular_location	11	13.2909	0.248232	Localizes to the nucleus and cytoplasm in hyp8-11 tail tip cells throughout development, but cytoplasmic localization is most prominent during male tail tip retraction
O94603	Subcellular_location	12	13.2342	0.247172	Associates with euchromatic regions
O94603	Subcellular_location	13	13.2163	0.246838	Colocalizes with FOB1
O94603	Subcellular_location	14	13.2053	0.246632	Localized only in the euchromatic regions
O94603	Subcellular_location	15	13.1481	0.245563	Localized on chromatin. Specifically localized to the promoters of the genes it regulates
O94603	Subcellular_location	16	13.1445	0.245498	Associates with H3K36me3 via its PWWP domain
O94603	Subcellular_location	17	13.1025	0.244712	Predominantly localizes in the nucleus in the 1- and 2-cell embryos
O94603	Subcellular_location	18	13.0796	0.244284	Localizes predominantly to euchromatic regions of the nucleoplasm
O94603	Subcellular_location	19	13.0644	0.244000	Present in nuclei of all cells of larval and adult pharynx but variable in neuronal nuclei
O94603	Subcellular_location	20	13.0300	0.243358	Centromere and heterochromatin (PubMed:15057281). Associates with the coding region of HTA1 (PubMed:19683497)
O94603	Subcellular_location	21	12.9775	0.242378	Preferentially localizes to silent chromatin (PubMed:15988024)
O94603	Subcellular_location	22	12.9395	0.241668	Only localizes to 5% of premeiotic tip and pachytene nuclei
O94603	Subcellular_location	23	12.9083	0.241086	Accumulates in nuclei of hypodermal cells in a temporally restricted fashion, beginning during the larval L4 stage
O94603	Subcellular_location	24	12.8699	0.240369	Punctate expression throughout the nucleoplasm and enriched in the perinucleolar region. Specifically nucleates at CpG islands where it's presence results in chromatin depleted in H3K36me2 (By similarity)
O94603	Subcellular_location	25	12.8338	0.239693	Associated to the euchromatin
Q9Y6Z9	Subcellular_location	1	15.3852	0.287346	Associates with mitochondria following nitrogen starvation in a respiratory carbon source
Q9Y6Z9	Subcellular_location	2	14.2089	0.265376	In the cytoplasm of ascogenous cells. Within these cells, defined areas that resembled immature ascospores were excluded from the staining
Q9Y6Z9	Subcellular_location	3	13.9994	0.261464	Catalase-free microbodies
Q9Y6Z9	Subcellular_location	4	13.9886	0.261262	The localization is regulated by SNF1 kinase, nutrient supply and stress
Q9Y6Z9	Subcellular_location	5	13.9154	0.259895	Targeted to mitochondrion when expressed in yeast
Q9Y6Z9	Subcellular_location	6	13.9063	0.259724	Excluded from the vacuole
Q9Y6Z9	Subcellular_location	7	13.8643	0.258939	Prediction of a peroxisomal location
Q9Y6Z9	Subcellular_location	8	13.6928	0.255737	Localizes also to the barrier septum
Q9Y6Z9	Subcellular_location	9	13.6507	0.254950	Colocalizes with FBPase-containing vesicles
Q9Y6Z9	Subcellular_location	10	13.5650	0.253350	Colocalizes with FOB1
Q9Y6Z9	Subcellular_location	11	13.5478	0.253028	Localizes also at the barrier septum
Q9Y6Z9	Subcellular_location	12	13.5250	0.252603	Concentration into the nucleus in response to hyperosmotic conditions is transient and moderate
Q9Y6Z9	Subcellular_location	13	13.4232	0.250701	Localizes to the barrier septum
Q9Y6Z9	Subcellular_location	14	13.3670	0.249651	Not mitochondrial
Q9Y6Z9	Subcellular_location	15	13.3620	0.249559	Localizes at the barrier septum and cell tip
Q9Y6Z9	Subcellular_location	16	13.3086	0.248561	Localizes in extracellular vesicles during growth on lown glucose. When glucose is added to glucose-starved wild-type cells, levels of extracellular ICL1 get reduced. Targeted to the vacuole for degradation in 3-day-starved cells
Q9Y6Z9	Subcellular_location	17	13.2990	0.248382	Localizes at the barrier septum
Q9Y6Z9	Subcellular_location	18	13.2845	0.248112	Localizes to the barrier septum and cell tip
Q9Y6Z9	Subcellular_location	19	13.2710	0.247858	Localizes at the barrier septum and the cell tip
Q9Y6Z9	Subcellular_location	20	13.2578	0.247613	Cytoplasmic punctate structures. Hyperosmotic stress causes translocation to actin patches
Q9Y6Z9	Subcellular_location	21	13.2199	0.246905	Localizes to the barrier septum and the cell tip
