term_id	label	is_obsolete	fetched_date
GO:0060688	regulation of morphogenesis of a branching structure	false	2026-02-10T14:41:13.148276
GO:0060716	labyrinthine layer blood vessel development	false	2026-02-10T14:41:13.148354
GO:0060729	intestinal epithelial structure maintenance	false	2026-02-10T14:41:13.148433
GO:0060730	regulation of intestinal epithelial structure maintenance	false	2026-02-10T14:41:13.148509
GO:0060736	prostate gland growth	false	2026-02-10T14:41:13.148586
GO:0060742	epithelial cell differentiation involved in prostate gland development	false	2026-02-10T14:41:13.148844
GO:0060749	mammary gland alveolus development	false	2026-02-10T14:41:13.149057
GO:0060754	positive regulation of mast cell chemotaxis	false	2026-02-10T14:41:13.149171
GO:0060765	regulation of androgen receptor signaling pathway	false	2026-02-10T14:41:13.149491
GO:0060766	negative regulation of androgen receptor signaling pathway	false	2026-02-10T14:41:13.149671
GO:0060767	epithelial cell proliferation involved in prostate gland development	false	2026-02-10T14:41:13.149841
GO:0060769	positive regulation of epithelial cell proliferation involved in prostate gland development	false	2026-02-10T14:41:13.149959
GO:0060784	regulation of cell proliferation involved in tissue homeostasis	false	2026-02-10T14:41:13.150137
GO:0060789	hair follicle placode formation	false	2026-02-10T14:41:13.150313
GO:0060816	random inactivation of X chromosome	false	2026-02-10T14:41:13.150502
GO:0060828	regulation of canonical Wnt signaling pathway	false	2026-02-10T14:41:13.150679
GO:0060842	arterial endothelial cell differentiation	false	2026-02-10T14:41:13.150817
GO:0060843	venous endothelial cell differentiation	false	2026-02-10T14:41:13.150904
GO:0060856	establishment of blood-brain barrier	false	2026-02-10T14:41:13.151019
GO:0060907	positive regulation of macrophage cytokine production	false	2026-02-10T14:41:13.151184
GO:0060914	heart formation	false	2026-02-10T14:41:13.151453
GO:0060915	mesenchymal cell differentiation involved in lung development	false	2026-02-10T14:41:13.151597
GO:0060916	mesenchymal cell proliferation involved in lung development	false	2026-02-10T14:41:13.151686
GO:0060918	auxin transport	false	2026-02-10T14:41:13.151773
GO:0060923	cardiac muscle cell fate commitment	false	2026-02-10T14:41:13.151857
GO:0060928	atrioventricular node cell development	false	2026-02-10T14:41:13.151938
GO:0060947	cardiac vascular smooth muscle cell differentiation	false	2026-02-10T14:41:13.152075
GO:0060948	cardiac vascular smooth muscle cell development	false	2026-02-10T14:41:13.152167
GO:0060956	endocardial cell differentiation	false	2026-02-10T14:41:13.152251
GO:0060966	regulation of gene silencing by regulatory ncRNA	false	2026-02-10T14:41:13.152332
GO:0060979	vasculogenesis involved in coronary vascular morphogenesis	false	2026-02-10T14:41:13.152449
GO:0060982	coronary artery morphogenesis	false	2026-02-10T14:41:13.152529
GO:0060983	epicardium-derived cardiac vascular smooth muscle cell differentiation	false	2026-02-10T14:41:13.152634
GO:0060996	dendritic spine development	false	2026-02-10T14:41:13.152772
GO:0060997	dendritic spine morphogenesis	false	2026-02-10T14:41:13.152862
GO:0061001	regulation of dendritic spine morphogenesis	false	2026-02-10T14:41:13.152947
GO:0061002	negative regulation of dendritic spine morphogenesis	false	2026-02-10T14:41:13.153028
GO:0061003	positive regulation of dendritic spine morphogenesis	false	2026-02-10T14:41:13.153109
GO:0061024	membrane organization	false	2026-02-10T14:41:13.153248
GO:0061025	membrane fusion	false	2026-02-10T14:41:13.153353
GO:0061028	establishment of endothelial barrier	false	2026-02-10T14:41:13.153442
GO:0061029	eyelid development in camera-type eye	false	2026-02-10T14:41:13.153526
GO:0061032	visceral serous pericardium development	false	2026-02-10T14:41:13.153612
GO:0061036	positive regulation of cartilage development	false	2026-02-10T14:41:13.153697
GO:0061042	vascular wound healing	false	2026-02-10T14:41:13.153948
GO:0061047	positive regulation of branching involved in lung morphogenesis	false	2026-02-10T14:41:13.154049
GO:0061049	cell growth involved in cardiac muscle cell development	false	2026-02-10T14:41:13.154135
GO:0061051	positive regulation of cell growth involved in cardiac muscle cell development	false	2026-02-10T14:41:13.154217
GO:0061057	peptidoglycan recognition protein signaling pathway	false	2026-02-10T14:41:13.154337
GO:0061060	negative regulation of peptidoglycan recognition protein signaling pathway	false	2026-02-10T14:41:13.154579
GO:0061061	muscle structure development	false	2026-02-10T14:41:13.154697
GO:0061065	regulation of dauer larval development	false	2026-02-10T14:41:13.154787
GO:0061066	positive regulation of dauer larval development	false	2026-02-10T14:41:13.154869
GO:0061072	iris morphogenesis	false	2026-02-10T14:41:13.154949
GO:0061084	negative regulation of protein refolding	false	2026-02-10T14:41:13.155268
GO:0061098	positive regulation of protein tyrosine kinase activity	false	2026-02-10T14:41:13.155501
GO:0061100	lung neuroendocrine cell differentiation	false	2026-02-10T14:41:13.155592
GO:0061101	neuroendocrine cell differentiation	false	2026-02-10T14:41:13.155678
GO:0061135	endopeptidase regulator activity	false	2026-02-10T14:41:13.155865
GO:0061138	morphogenesis of a branching epithelium	false	2026-02-10T14:41:13.155954
GO:0061154	endothelial tube morphogenesis	false	2026-02-10T14:41:13.156200
GO:0061158	3'-UTR-mediated mRNA destabilization	false	2026-02-10T14:41:13.156325
GO:0061186	negative regulation of silent mating-type cassette heterochromatin formation	false	2026-02-10T14:41:13.156479
GO:0061188	negative regulation of rDNA heterochromatin formation	false	2026-02-10T14:41:13.156625
GO:0061198	fungiform papilla formation	false	2026-02-10T14:41:13.156725
GO:0061202	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane	false	2026-02-10T14:41:13.156817
GO:0061303	cornea development in camera-type eye	false	2026-02-10T14:41:13.157029
GO:0061326	renal tubule development	false	2026-02-10T14:41:13.157283
GO:0061344	regulation of cell adhesion involved in heart morphogenesis	false	2026-02-10T14:41:13.157404
GO:0061384	heart trabecula morphogenesis	false	2026-02-10T14:41:13.157522
GO:0061431	cellular response to methionine	false	2026-02-10T14:41:13.157638
GO:0061433	cellular response to caloric restriction	false	2026-02-10T14:41:13.157720
GO:0061462	protein localization to lysosome	false	2026-02-10T14:41:13.157901
GO:0061470	T follicular helper cell differentiation	false	2026-02-10T14:41:13.158156
GO:0061481	response to TNF agonist	false	2026-02-10T14:41:13.158245
GO:0061512	protein localization to cilium	false	2026-02-10T14:41:13.158365
GO:0061518	microglial cell proliferation	false	2026-02-10T14:41:13.158450
GO:0061523	cilium disassembly	false	2026-02-10T14:41:13.158562
GO:0061534	gamma-aminobutyric acid secretion, neurotransmission	false	2026-02-10T14:41:13.158643
GO:0061535	glutamate secretion, neurotransmission	false	2026-02-10T14:41:13.158721
GO:0061549	sympathetic ganglion development	false	2026-02-10T14:41:13.158838
GO:0061550	cranial ganglion development	false	2026-02-10T14:41:13.158930
GO:0061564	axon development	false	2026-02-10T14:41:13.159012
GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	false	2026-02-10T14:41:13.159128
GO:0061580	colon epithelial cell migration	false	2026-02-10T14:41:13.159208
GO:0061621	canonical glycolysis	false	2026-02-10T14:41:13.159318
GO:0061624	fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate	false	2026-02-10T14:41:13.159397
GO:0061626	pharyngeal arch artery morphogenesis	false	2026-02-10T14:41:13.159571
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	false	2026-02-10T14:41:13.159651
GO:0061630	ubiquitin protein ligase activity	false	2026-02-10T14:41:13.159733
GO:0061631	ubiquitin conjugating enzyme activity	false	2026-02-10T14:41:13.159812
GO:0061635	regulation of protein complex stability	false	2026-02-10T14:41:13.159902
GO:0061643	chemorepulsion of axon	false	2026-02-10T14:41:13.160060
GO:0061649	ubiquitin-modified histone reader activity	false	2026-02-10T14:41:13.160139
GO:0061684	chaperone-mediated autophagy	false	2026-02-10T14:41:13.160249
GO:0061692	cellular detoxification of hydrogen peroxide	false	2026-02-10T14:41:13.160356
GO:0061700	GATOR2 complex	false	2026-02-10T14:41:13.160435
GO:0061709	reticulophagy	false	2026-02-10T14:41:13.160543
GO:0061723	glycophagy	false	2026-02-10T14:41:13.160620
GO:0061724	lipophagy	false	2026-02-10T14:41:13.160698
GO:0061733	protein-lysine-acetyltransferase activity	false	2026-02-10T14:41:13.160833
GO:0061734	type 2 mitophagy	false	2026-02-10T14:41:13.160968
GO:0061739	protein lipidation involved in autophagosome assembly	false	2026-02-10T14:41:13.161074
GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy	false	2026-02-10T14:41:13.161165
GO:0061760	antifungal innate immune response	false	2026-02-10T14:41:13.161430
GO:0061763	multivesicular body-lysosome fusion	false	2026-02-10T14:41:13.161528
GO:0061795	Golgi lumen acidification	false	2026-02-10T14:41:13.161787
GO:0061809	NAD+ nucleosidase activity, cyclic ADP-ribose generating	false	2026-02-10T14:41:13.161888
GO:0061827	sperm head	false	2026-02-10T14:41:13.162011
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	false	2026-02-10T14:41:13.162136
GO:0061845	neuron projection branch point	false	2026-02-10T14:41:13.162241
GO:0061846	dendritic spine cytoplasm	false	2026-02-10T14:41:13.162329
GO:0061906	autophagosome localization	false	2026-02-10T14:41:13.162443
GO:0061908	phagophore	false	2026-02-10T14:41:13.162525
GO:0061909	autophagosome-lysosome fusion	false	2026-02-10T14:41:13.162606
GO:0061938	protein localization to somatodendritic compartment	false	2026-02-10T14:41:13.162717
GO:0061952	midbody abscission	false	2026-02-10T14:41:13.162925
GO:0061975	articular cartilage development	false	2026-02-10T14:41:13.164720
GO:0062011	mitochondrial respiratory chain complex IV pre-assembly complex	false	2026-02-10T14:41:13.166205
GO:0062013	positive regulation of small molecule metabolic process	false	2026-02-10T14:41:13.166373
GO:0062028	regulation of stress granule assembly	false	2026-02-10T14:41:13.166490
GO:0062029	positive regulation of stress granule assembly	false	2026-02-10T14:41:13.166575
GO:0062033	positive regulation of mitotic sister chromatid segregation	false	2026-02-10T14:41:13.166663
GO:0062040	fungal biofilm matrix	false	2026-02-10T14:41:13.166745
GO:0062043	positive regulation of cardiac epithelial to mesenchymal transition	false	2026-02-10T14:41:13.166826
GO:0062062	oligosaccharyltransferase complex binding	false	2026-02-10T14:41:13.166939
GO:0062076	acyl-CoA (8-3)-desaturase activity	false	2026-02-10T14:41:13.167020
GO:0062100	positive regulation of programmed necrotic cell death	false	2026-02-10T14:41:13.167154
GO:0062153	C5-methylcytidine-containing RNA reader activity	false	2026-02-10T14:41:13.167430
GO:0062193	D-ribose pyranase activity	false	2026-02-10T14:41:13.167673
GO:0065002	intracellular protein transmembrane transport	false	2026-02-10T14:41:13.167799
GO:0065003	protein-containing complex assembly	false	2026-02-10T14:41:13.167887
GO:0070006	metalloaminopeptidase activity	false	2026-02-10T14:41:13.167976
GO:0070013	intracellular organelle lumen	false	2026-02-10T14:41:13.168063
GO:0070016	armadillo repeat domain binding	false	2026-02-10T14:41:13.168145
GO:0070025	carbon monoxide binding	false	2026-02-10T14:41:13.168261
GO:0070026	nitric oxide binding	false	2026-02-10T14:41:13.168343
GO:0070034	telomerase RNA binding	false	2026-02-10T14:41:13.168425
GO:0070050	neuron cellular homeostasis	false	2026-02-10T14:41:13.168531
GO:0070051	fibrinogen binding	false	2026-02-10T14:41:13.168611
GO:0070052	collagen V binding	false	2026-02-10T14:41:13.168688
GO:0070053	thrombospondin receptor activity	false	2026-02-10T14:41:13.168765
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	false	2026-02-10T14:41:13.168843
GO:0070062	extracellular exosome	false	2026-02-10T14:41:13.168919
GO:0070063	RNA polymerase binding	false	2026-02-10T14:41:13.168996
GO:0070064	proline-rich region binding	false	2026-02-10T14:41:13.169070
GO:0070086	ubiquitin-dependent endocytosis	false	2026-02-10T14:41:13.169198
GO:0070094	positive regulation of glucagon secretion	false	2026-02-10T14:41:13.169284
GO:0070097	delta-catenin binding	false	2026-02-10T14:41:13.169394
GO:0070098	chemokine-mediated signaling pathway	false	2026-02-10T14:41:13.169472
GO:0070101	positive regulation of chemokine-mediated signaling pathway	false	2026-02-10T14:41:13.169549
GO:0070102	interleukin-6-mediated signaling pathway	false	2026-02-10T14:41:13.169628
GO:0070106	interleukin-27-mediated signaling pathway	false	2026-02-10T14:41:13.169705
GO:0070120	ciliary neurotrophic factor-mediated signaling pathway	false	2026-02-10T14:41:13.169795
GO:0070129	regulation of mitochondrial translation	false	2026-02-10T14:41:13.169988
GO:0070131	positive regulation of mitochondrial translation	false	2026-02-10T14:41:13.170081
GO:0070141	response to UV-A	false	2026-02-10T14:41:13.170163
GO:0070160	tight junction	false	2026-02-10T14:41:13.170245
GO:0070161	anchoring junction	false	2026-02-10T14:41:13.170323
GO:0070166	enamel mineralization	false	2026-02-10T14:41:13.170404
GO:0070168	negative regulation of biomineral tissue development	false	2026-02-10T14:41:13.170484
GO:0070175	positive regulation of enamel mineralization	false	2026-02-10T14:41:13.170566
GO:0070180	large ribosomal subunit rRNA binding	false	2026-02-10T14:41:13.170646
GO:0070181	small ribosomal subunit rRNA binding	false	2026-02-10T14:41:13.170725
GO:0070182	DNA polymerase binding	false	2026-02-10T14:41:13.170810
GO:0070192	chromosome organization involved in meiotic cell cycle	false	2026-02-10T14:41:13.170890
GO:0070195	growth hormone receptor complex	false	2026-02-10T14:41:13.170968
GO:0070198	protein localization to chromosome, telomeric region	false	2026-02-10T14:41:13.171047
GO:0070200	establishment of protein localization to telomere	false	2026-02-10T14:41:13.171123
GO:0070206	protein trimerization	false	2026-02-10T14:41:13.171201
GO:0070210	Rpd3L-Expanded complex	false	2026-02-10T14:41:13.171278
GO:0070211	Snt2C complex	false	2026-02-10T14:41:13.171353
GO:0070212	protein poly-ADP-ribosylation	false	2026-02-10T14:41:13.171427
GO:0070213	protein auto-ADP-ribosylation	false	2026-02-10T14:41:13.171500
GO:0070242	thymocyte apoptotic process	false	2026-02-10T14:41:13.171679
GO:0070243	regulation of thymocyte apoptotic process	false	2026-02-10T14:41:13.171808
GO:0070245	positive regulation of thymocyte apoptotic process	false	2026-02-10T14:41:13.171907
GO:0070254	mucus secretion	false	2026-02-10T14:41:13.171994
GO:0070257	positive regulation of mucus secretion	false	2026-02-10T14:41:13.172075
GO:0070266	necroptotic process	false	2026-02-10T14:41:13.172321
GO:0070268	cornification	false	2026-02-10T14:41:13.172402
GO:0070269	pyroptotic inflammatory response	false	2026-02-10T14:41:13.172480
GO:0070273	phosphatidylinositol-4-phosphate binding	false	2026-02-10T14:41:13.172557
GO:0070280	pyridoxal binding	false	2026-02-10T14:41:13.172644
GO:0070286	axonemal dynein complex assembly	false	2026-02-10T14:41:13.172812
GO:0070288	ferritin complex	false	2026-02-10T14:41:13.172890
GO:0070293	renal absorption	false	2026-02-10T14:41:13.172984
GO:0070294	renal sodium ion absorption	false	2026-02-10T14:41:13.173065
GO:0070298	negative regulation of phosphorelay signal transduction system	false	2026-02-10T14:41:13.173157
GO:0070301	cellular response to hydrogen peroxide	false	2026-02-10T14:41:13.173236
GO:0070309	lens fiber cell morphogenesis	false	2026-02-10T14:41:13.173357
GO:0070314	G1 to G0 transition	false	2026-02-10T14:41:13.173453
GO:0070315	G1 to G0 transition involved in cell differentiation	false	2026-02-10T14:41:13.173531
GO:0070316	regulation of G0 to G1 transition	false	2026-02-10T14:41:13.173608
GO:0070317	negative regulation of G0 to G1 transition	false	2026-02-10T14:41:13.173685
GO:0070327	thyroid hormone transport	false	2026-02-10T14:41:13.173767
GO:0070369	beta-catenin-TCF7L2 complex	false	2026-02-10T14:41:13.173845
GO:0070370	cellular heat acclimation	false	2026-02-10T14:41:13.173989
GO:0070371	ERK1 and ERK2 cascade	false	2026-02-10T14:41:13.174215
GO:0070372	regulation of ERK1 and ERK2 cascade	false	2026-02-10T14:41:13.174327
GO:0070373	negative regulation of ERK1 and ERK2 cascade	false	2026-02-10T14:41:13.174419
GO:0070374	positive regulation of ERK1 and ERK2 cascade	false	2026-02-10T14:41:13.174501
GO:0070381	endosome to plasma membrane transport vesicle	false	2026-02-10T14:41:13.174583
GO:0070403	NAD+ binding	false	2026-02-10T14:41:13.174663
GO:0070410	co-SMAD binding	false	2026-02-10T14:41:13.174743
GO:0070411	I-SMAD binding	false	2026-02-10T14:41:13.174822
GO:0070412	R-SMAD binding	false	2026-02-10T14:41:13.174906
GO:0070417	cellular response to cold	false	2026-02-10T14:41:13.174987
GO:0070434	positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	false	2026-02-10T14:41:13.175307
GO:0070435	Shc-EGFR complex	false	2026-02-10T14:41:13.175455
GO:0070446	negative regulation of oligodendrocyte progenitor proliferation	false	2026-02-10T14:41:13.175549
GO:0070455	positive regulation of heme biosynthetic process	false	2026-02-10T14:41:13.175813
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay	false	2026-02-10T14:41:13.175933
GO:0070485	dehydro-D-arabinono-1,4-lactone biosynthetic process	false	2026-02-10T14:41:13.176108
GO:0070492	oligosaccharide binding	false	2026-02-10T14:41:13.176272
GO:0070498	interleukin-1-mediated signaling pathway	false	2026-02-10T14:41:13.176620
GO:0070507	regulation of microtubule cytoskeleton organization	false	2026-02-10T14:41:13.176809
GO:0070509	calcium ion import	false	2026-02-10T14:41:13.176938
GO:0070527	platelet aggregation	false	2026-02-10T14:41:13.177102
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	false	2026-02-10T14:41:13.177190
GO:0070531	BRCA1-A complex	false	2026-02-10T14:41:13.177273
GO:0070532	BRCA1-B complex	false	2026-02-10T14:41:13.177353
GO:0070533	BRCA1-C complex	false	2026-02-10T14:41:13.177431
GO:0070534	protein K63-linked ubiquitination	false	2026-02-10T14:41:13.177514
GO:0070542	response to fatty acid	false	2026-02-10T14:41:13.177637
GO:0070550	rDNA chromatin condensation	false	2026-02-10T14:41:13.177723
GO:0070555	response to interleukin-1	false	2026-02-10T14:41:13.177869
GO:0070573	metallodipeptidase activity	false	2026-02-10T14:41:13.178083
GO:0070585	protein localization to mitochondrion	false	2026-02-10T14:41:13.178266
GO:0070588	calcium ion transmembrane transport	false	2026-02-10T14:41:13.178356
GO:0070593	dendrite self-avoidance	false	2026-02-10T14:41:13.178436
GO:0070602	regulation of centromeric sister chromatid cohesion	false	2026-02-10T14:41:13.178553
GO:0070628	proteasome binding	false	2026-02-10T14:41:13.178669
GO:0070670	response to interleukin-4	false	2026-02-10T14:41:13.178902
GO:0070676	intralumenal vesicle formation	false	2026-02-10T14:41:13.178991
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	false	2026-02-10T14:41:13.179225
GO:0070691	P-TEFb complex	false	2026-02-10T14:41:13.179331
GO:0070695	FHF complex	false	2026-02-10T14:41:13.179420
GO:0070700	BMP receptor binding	false	2026-02-10T14:41:13.179515
GO:0070721	ISGF3 complex	false	2026-02-10T14:41:13.179599
GO:0070742	C2H2 zinc finger domain binding	false	2026-02-10T14:41:13.179715
GO:0070775	H3 histone acetyltransferase complex	false	2026-02-10T14:41:13.179830
GO:0070814	hydrogen sulfide biosynthetic process	false	2026-02-10T14:41:13.179953
GO:0070821	tertiary granule membrane	false	2026-02-10T14:41:13.180173
GO:0070822	Sin3-type complex	false	2026-02-10T14:41:13.180257
GO:0070823	HDA1 complex	false	2026-02-10T14:41:13.180336
GO:0070828	heterochromatin organization	false	2026-02-10T14:41:13.180416
GO:0070840	dynein complex binding	false	2026-02-10T14:41:13.180683
GO:0070842	aggresome assembly	false	2026-02-10T14:41:13.180772
GO:0070845	polyubiquitinated misfolded protein transport	false	2026-02-10T14:41:13.180855
GO:0070848	response to growth factor	false	2026-02-10T14:41:13.180936
GO:0070849	response to epidermal growth factor	false	2026-02-10T14:41:13.181015
GO:0070851	growth factor receptor binding	false	2026-02-10T14:41:13.181094
GO:0070857	regulation of bile acid biosynthetic process	false	2026-02-10T14:41:13.181173
GO:0070878	primary miRNA binding	false	2026-02-10T14:41:13.181316
GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	false	2026-02-10T14:41:13.181403
GO:0070888	E-box binding	false	2026-02-10T14:41:13.181482
GO:0070911	global genome nucleotide-excision repair	false	2026-02-10T14:41:13.181596
GO:0070914	UV-damage excision repair	false	2026-02-10T14:41:13.181679
GO:0070935	3'-UTR-mediated mRNA stabilization	false	2026-02-10T14:41:13.181825
GO:0070936	protein K48-linked ubiquitination	false	2026-02-10T14:41:13.181976
GO:0070968	pyrroloquinoline quinone binding	false	2026-02-10T14:41:13.182263
GO:0070971	endoplasmic reticulum exit site	false	2026-02-10T14:41:13.182354
GO:0070973	protein localization to endoplasmic reticulum exit site	false	2026-02-10T14:41:13.182438
GO:0070979	protein K11-linked ubiquitination	false	2026-02-10T14:41:13.182550
GO:0070982	L-asparagine metabolic process	false	2026-02-10T14:41:13.182634
GO:0070986	left/right axis specification	false	2026-02-10T14:41:13.182871
GO:0070987	error-free translesion synthesis	false	2026-02-10T14:41:13.183059
GO:0070996	type 1 melanocortin receptor binding	false	2026-02-10T14:41:13.183284
GO:0071000	response to magnetism	false	2026-02-10T14:41:13.183457
GO:0071071	regulation of phospholipid biosynthetic process	false	2026-02-10T14:41:13.183628
GO:0071103	DNA conformation change	false	2026-02-10T14:41:13.183822
GO:0071159	NF-kappaB complex	false	2026-02-10T14:41:13.183997
GO:0071168	protein localization to chromatin	false	2026-02-10T14:41:13.184115
GO:0071218	cellular response to misfolded protein	false	2026-02-10T14:41:13.184239
GO:0071222	cellular response to lipopolysaccharide	false	2026-02-10T14:41:13.184352
GO:0071226	cellular response to molecule of fungal origin	false	2026-02-10T14:41:13.184449
GO:0071228	cellular response to tumor cell	false	2026-02-10T14:41:13.184536
GO:0071230	cellular response to amino acid stimulus	false	2026-02-10T14:41:13.184657
GO:0071244	cellular response to carbon dioxide	false	2026-02-10T14:41:13.184743
GO:0071248	cellular response to metal ion	false	2026-02-10T14:41:13.184835
GO:0071257	cellular response to electrical stimulus	false	2026-02-10T14:41:13.184920
GO:0071259	cellular response to magnetism	false	2026-02-10T14:41:13.185002
GO:0071260	cellular response to mechanical stimulus	false	2026-02-10T14:41:13.185088
GO:0071275	cellular response to aluminum ion	false	2026-02-10T14:41:13.185293
GO:0071277	cellular response to calcium ion	false	2026-02-10T14:41:13.185377
GO:0071280	cellular response to copper ion	false	2026-02-10T14:41:13.185455
GO:0071283	cellular response to iron(III) ion	false	2026-02-10T14:41:13.185534
GO:0071287	cellular response to manganese ion	false	2026-02-10T14:41:13.185614
GO:0071300	cellular response to retinoic acid	false	2026-02-10T14:41:13.185882
GO:0071307	cellular response to vitamin K	false	2026-02-10T14:41:13.185980
GO:0071318	cellular response to ATP	false	2026-02-10T14:41:13.186061
GO:0071320	cellular response to cAMP	false	2026-02-10T14:41:13.186141
GO:0071333	cellular response to glucose stimulus	false	2026-02-10T14:41:13.186232
GO:0071345	cellular response to cytokine stimulus	false	2026-02-10T14:41:13.186312
GO:0071346	cellular response to type II interferon	false	2026-02-10T14:41:13.186389
GO:0071347	cellular response to interleukin-1	false	2026-02-10T14:41:13.186465
GO:0071349	cellular response to interleukin-12	false	2026-02-10T14:41:13.186541
GO:0071353	cellular response to interleukin-4	false	2026-02-10T14:41:13.186633
GO:0071356	cellular response to tumor necrosis factor	false	2026-02-10T14:41:13.186712
GO:0071361	cellular response to ethanol	false	2026-02-10T14:41:13.186790
GO:0071363	cellular response to growth factor stimulus	false	2026-02-10T14:41:13.186867
GO:0071364	cellular response to epidermal growth factor stimulus	false	2026-02-10T14:41:13.186945
GO:0071371	cellular response to gonadotropin stimulus	false	2026-02-10T14:41:13.187023
GO:0071372	cellular response to follicle-stimulating hormone stimulus	false	2026-02-10T14:41:13.187101
GO:0071373	cellular response to luteinizing hormone stimulus	false	2026-02-10T14:41:13.187177
GO:0071375	cellular response to peptide hormone stimulus	false	2026-02-10T14:41:13.187253
GO:0071380	cellular response to prostaglandin E stimulus	false	2026-02-10T14:41:13.187332
GO:0071383	cellular response to steroid hormone stimulus	false	2026-02-10T14:41:13.187411
GO:0071385	cellular response to glucocorticoid stimulus	false	2026-02-10T14:41:13.187489
GO:0071389	cellular response to mineralocorticoid stimulus	false	2026-02-10T14:41:13.187570
GO:0071391	cellular response to estrogen stimulus	false	2026-02-10T14:41:13.187653
GO:0071392	cellular response to estradiol stimulus	false	2026-02-10T14:41:13.187731
GO:0071394	cellular response to testosterone stimulus	false	2026-02-10T14:41:13.187808
GO:0071396	cellular response to lipid	false	2026-02-10T14:41:13.187888
GO:0071398	cellular response to fatty acid	false	2026-02-10T14:41:13.187969
GO:0071404	cellular response to low-density lipoprotein particle stimulus	false	2026-02-10T14:41:13.188047
GO:0071425	hematopoietic stem cell proliferation	false	2026-02-10T14:41:13.188127
GO:0071439	clathrin complex	false	2026-02-10T14:41:13.188204
GO:0071453	cellular response to oxygen levels	false	2026-02-10T14:41:13.188283
GO:0071454	cellular response to anoxia	false	2026-02-10T14:41:13.188366
GO:0071455	cellular response to hyperoxia	false	2026-02-10T14:41:13.188444
GO:0071456	cellular response to hypoxia	false	2026-02-10T14:41:13.188522
GO:0071459	protein localization to chromosome, centromeric region	false	2026-02-10T14:41:13.188834
GO:0071466	cellular response to xenobiotic stimulus	false	2026-02-10T14:41:13.188987
GO:0071468	cellular response to acidic pH	false	2026-02-10T14:41:13.189102
GO:0071470	cellular response to osmotic stress	false	2026-02-10T14:41:13.189199
GO:0071472	cellular response to salt stress	false	2026-02-10T14:41:13.189288
GO:0071474	cellular hyperosmotic response	false	2026-02-10T14:41:13.189401
GO:0071479	cellular response to ionizing radiation	false	2026-02-10T14:41:13.189587
GO:0071480	cellular response to gamma radiation	false	2026-02-10T14:41:13.189678
GO:0071482	cellular response to light stimulus	false	2026-02-10T14:41:13.189761
GO:0071483	cellular response to blue light	false	2026-02-10T14:41:13.189884
GO:0071494	cellular response to UV-C	false	2026-02-10T14:41:13.189967
GO:0071498	cellular response to fluid shear stress	false	2026-02-10T14:41:13.190081
GO:0071499	cellular response to laminar fluid shear stress	false	2026-02-10T14:41:13.190164
GO:0071500	cellular response to nitrosative stress	false	2026-02-10T14:41:13.190246
GO:0071504	cellular response to heparin	false	2026-02-10T14:41:13.190329
GO:0071506	cellular response to mycophenolic acid	false	2026-02-10T14:41:13.190411
GO:0071514	genomic imprinting	false	2026-02-10T14:41:13.190556
GO:0071526	semaphorin-plexin signaling pathway	false	2026-02-10T14:41:13.190805
GO:0071540	eukaryotic translation initiation factor 3 complex, eIF3e	false	2026-02-10T14:41:13.190983
GO:0071542	dopaminergic neuron differentiation	false	2026-02-10T14:41:13.191107
GO:0071545	inositol phosphate catabolic process	false	2026-02-10T14:41:13.191198
GO:0071548	response to dexamethasone	false	2026-02-10T14:41:13.191277
GO:0071549	cellular response to dexamethasone stimulus	false	2026-02-10T14:41:13.191357
GO:0071555	cell wall organization	false	2026-02-10T14:41:13.191508
GO:0071557	obsolete histone H3-K27 demethylation	true	2026-02-10T14:41:13.191660
GO:0071558	histone H3K27me2/H3K27me3 demethylase activity	false	2026-02-10T14:41:13.191810
GO:0071559	response to transforming growth factor beta	false	2026-02-10T14:41:13.191909
GO:0071560	cellular response to transforming growth factor beta stimulus	false	2026-02-10T14:41:13.192000
GO:0071564	npBAF complex	false	2026-02-10T14:41:13.192091
GO:0071565	nBAF complex	false	2026-02-10T14:41:13.192181
GO:0071588	hydrogen peroxide mediated signaling pathway	false	2026-02-10T14:41:13.192417
GO:0071599	otic vesicle development	false	2026-02-10T14:41:13.192506
GO:0071603	endothelial cell-cell adhesion	false	2026-02-10T14:41:13.192590
GO:0071617	lysophospholipid acyltransferase activity	false	2026-02-10T14:41:13.192739
GO:0071626	mastication	false	2026-02-10T14:41:13.192944
GO:0071630	nuclear protein quality control by the ubiquitin-proteasome system	false	2026-02-10T14:41:13.193028
GO:0071635	negative regulation of transforming growth factor beta production	false	2026-02-10T14:41:13.193113
GO:0071636	positive regulation of transforming growth factor beta production	false	2026-02-10T14:41:13.193191
