GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	REFERENCE
UniProtKB	Q8IWI9	MGA	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8IWY8	ZSCAN29	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IX15	HOMEZ	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IX15	HOMEZ	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8IXF0	NPAS3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IXF0	NPAS3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8IXT2	DMRTC2	NOT|enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IXT2	DMRTC2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8IXZ3	SP8	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IXZ3	SP8	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8IYA7	MKX	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q8IYA7	MKX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IYA7	MKX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8IYB9	ZNF595	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IYI8	ZNF440	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IYN0	ZNF100	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IYX0	ZNF679	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IZ20	ZNF683	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IZ26	ZNF34	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IZC7	ZNF101	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IZM8	ZNF654	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8IZM8	ZNF654	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	Q8N0Y2	ZNF444	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N100	ATOH7	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N100	ATOH7	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8N141	ZFP82	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N143	BCL6B	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N143	BCL6B	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q8N184	ZNF567	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N187	CARF	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N187	CARF	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8N187	CARF	enables	GO:0001228		ECO:0000314	PMID:11832226
UniProtKB	Q8N187	CARF	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8N196	SIX5	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q8N196	SIX5	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N196	SIX5	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8N196	SIX5	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8N1G0	ZNF687	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	Q8N1L9	BATF2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N1L9	BATF2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8N1L9	BATF2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8N1W2	ZNF710	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N2I2	ZNF619	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N2R0	OSR2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N2R0	OSR2	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	Q8N2R0	OSR2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8N3J9	ZNF664	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N554	ZNF276	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N587	ZNF561	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N5A5	ZGPAT	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8N5A5	ZGPAT	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N5A5	ZGPAT	enables	GO:0001227		ECO:0000314	PMID:19644445
UniProtKB	Q8N5A5	ZGPAT	enables	GO:0003700		ECO:0000314	PMID:19644445
UniProtKB	Q8N5J4	SPIC	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N5J4	SPIC	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8N5J4	SPIC	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8N5J4	SPIC	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8N5P1	ZC3H8	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N5P1	ZC3H8	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q8N680	ZBTB2	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N680	ZBTB2	enables	GO:0001227		ECO:0000314	PMID:19380588
UniProtKB	Q8N693	ESX1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q8N693	ESX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N693	ESX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8N693	ESX1	enables	GO:0001227		ECO:0000314	PMID:15897875
UniProtKB	Q8N693	ESX1	enables	GO:0001227		ECO:0000315	PMID:15897875
UniProtKB	Q8N720	ZNF655	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N782	ZNF525	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N7G0	POU5F2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N7G0	POU5F2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8N7G0	POU5F2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8N7K0	ZNF433	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N7M2	ZNF283	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N7Q3	ZNF676	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N7R0	NANOGP1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q8N7R0	NANOGP1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N7U7	TPRX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8N7U7	TPRX1	enables	GO:0000981		ECO:0000314	PMID:36074823
UniProtKB	Q8N823	ZNF611	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N859	ZNF713	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N883	ZNF614	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N895	ZNF366	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N8C0	ZNF781	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	Q8N8E2	ZNF513	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N8L2	ZNF491	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N8Y5	ZFP41	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N8Z8	ZNF441	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N972	ZNF709	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N988	ZNF557	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N9F8	ZNF454	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N9K5	ZNF565	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N9L1	ZIC4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8N9Z0	ZNF610	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NA42	ZNF383	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NAF0	ZNF579	enables	GO:0000981		ECO:0000314	PMID:32096311
UniProtKB	Q8NAM6	ZSCAN4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NAP3	ZBTB38	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NAP3	ZBTB38	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	Q8NAP8	ZBTB8B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NAP8	ZBTB8B	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NB15	ZNF511	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	Q8NB42	ZNF527	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NBB4	ZSCAN1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NBB4	ZSCAN1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NBF1	GLIS1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NBF1	GLIS1	enables	GO:0001228		ECO:0000303	PMID:18263616
UniProtKB	Q8NC26	ZNF114	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NCA9	ZNF784	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NCK3	ZNF485	enables	GO:0001227		ECO:0000256	GO_REF:0000117
UniProtKB	Q8NCK3	ZNF485	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NCN2	ZBTB34	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NCN2	ZBTB34	enables	GO:0001227		ECO:0000318	GO_REF:0000033
UniProtKB	Q8ND82	ZNF280C	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NDP4	ZNF439	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NDQ6	ZNF540	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NDW4	ZNF248	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NDX6	ZNF740	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NDX6	ZNF740	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NDY6	BHLHE23	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NDY6	BHLHE23	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NE65	ZNF738	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NEA6	GLIS3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NEA6	GLIS3	enables	GO:0001227		ECO:0000250	PMID:14500813
UniProtKB	Q8NEA6	GLIS3	enables	GO:0001228		ECO:0000250	PMID:14500813
UniProtKB	Q8NEA6	GLIS3	enables	GO:0001228		ECO:0000250	PMID:18263616
UniProtKB	Q8NEK5	ZNF548	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NEM1	ZNF680	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NEP9	ZNF555	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NF99	ZNF397	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NFJ8	BHLHE22	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NFJ8	BHLHE22	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NFW5	DMBX1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q8NFW5	DMBX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NFW5	DMBX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NFW5	DMBX1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q8NFW5	DMBX1	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	Q8NFW5	DMBX1	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	Q8NHV9	RHOXF1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q8NHV9	RHOXF1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NHV9	RHOXF1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NHV9	RHOXF1	enables	GO:0003700		ECO:0000303	PMID:12490318
UniProtKB	Q8NHW3	MAFA	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NHW3	MAFA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8NHW3	MAFA	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8NHW3	MAFA	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8NHW3	MAFA	enables	GO:0003700		ECO:0000304	PMID:12368292
UniProtKB	Q8NHW3	MAFA	enables	GO:0003700		ECO:0000314	PMID:17941991
UniProtKB	Q8NHY6	ZFP28	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NI51	CTCFL	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q8NI51	CTCFL	enables	GO:0001228		ECO:0000314	PMID:16140944
UniProtKB	Q8TA94	ZNF563	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TA94	ZNF563	enables	GO:0000981		ECO:0000256	GO_REF:0000117
UniProtKB	Q8TAF7	ZNF461	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TAK6	OLIG1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TAK6	OLIG1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8TAQ5	ZNF420	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TAU0	NKX2-3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q8TAU0	NKX2-3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TAU0	NKX2-3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8TAU3	ZNF417	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TAW3	ZNF671	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TAX0	OSR1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TAX0	OSR1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8TB69	ZNF519	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TBC5	ZSCAN18	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TBJ5	FEZF2	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q8TBJ5	FEZF2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8TBZ5	ZNF502	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TBZ8	ZNF564	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TC21	ZNF596	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TCN5	ZNF507	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TD17	ZNF398	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TD23	ZNF675	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TD94	KLF14	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TD94	KLF14	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8TDD2	SP7	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TDD2	SP7	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8TDD2	SP7	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	Q8TDD2	SP7	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8TE12	LMX1A	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	Q8TE12	LMX1A	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TE12	LMX1A	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8TE12	LMX1A	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	Q8TE12	LMX1A	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8TE85	GRHL3	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	Q8TE85	GRHL3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8TE85	GRHL3	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TE85	GRHL3	enables	GO:0001228		ECO:0000314	PMID:23685552
UniProtKB	Q8TE85	GRHL3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8TEY5	CREB3L4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TEY5	CREB3L4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8TEY5	CREB3L4	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8TEY5	CREB3L4	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8TEZ7	PAQR8	enables	GO:0003707		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TF32	ZNF431	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TF32	ZNF431	enables	GO:0000981		ECO:0000256	GO_REF:0000117
UniProtKB	Q8TF39	ZNF483	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TF45	ZNF418	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TF45	ZNF418	enables	GO:0001217		ECO:0000314	PMID:18084723
UniProtKB	Q8TF45	ZNF418	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	Q8TF47	ZFP90	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8TF47	ZFP90	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q8WUU4	ZNF296	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WV37	ZNF480	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WVJ9	TWIST2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WXI9	GATAD2B	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WXT5	FOXD4L4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WXT5	FOXD4L4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8WXT5	FOXD4L4	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8WY36	BBX	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WY36	BBX	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8WYA1	BMAL2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WYA1	BMAL2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8WYA1	BMAL2	enables	GO:0000981		ECO:0000314	PMID:15147242
UniProtKB	Q8WYA1	BMAL2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8WYA1	BMAL2	enables	GO:0003700		ECO:0000303	PMID:11018023
UniProtKB	Q8WYA1	BMAL2	enables	GO:0003700		ECO:0000314	PMID:12055078
UniProtKB	Q8WYK2	JDP2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WYK2	JDP2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8WYK2	JDP2	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	Q8WYK2	JDP2	enables	GO:0001227		ECO:0000314	PMID:18671972
UniProtKB	Q8WYK2	JDP2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q8WYN3	CSRNP3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q8WYN3	CSRNP3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q8WYN3	CSRNP3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q8WYN3	CSRNP3	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	Q8WYN3	CSRNP3	enables	GO:0003700		ECO:0000250	PMID:17726538
UniProtKB	Q92481	TFAP2B	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	Q92481	TFAP2B	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q92481	TFAP2B	enables	GO:0000981		ECO:0000314	PMID:7555706
UniProtKB	Q92481	TFAP2B	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	Q92481	TFAP2B	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q92481	TFAP2B	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q92481	TFAP2B	enables	GO:0001228		ECO:0000314	PMID:7559606
UniProtKB	Q92481	TFAP2B	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q92481	TFAP2B	enables	GO:0003700		ECO:0000314	PMID:11505339
UniProtKB	Q92481	TFAP2B	enables	GO:0003700		ECO:0000314	PMID:12169688
UniProtKB	Q92481	TFAP2B	enables	GO:0003700		ECO:0000314	PMID:16373396
UniProtKB	Q92481	TFAP2B	enables	GO:0003700		ECO:0000303	PMID:8661133
UniProtKB	Q92570	NR4A3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q92570	NR4A3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q92570	NR4A3	enables	GO:0001216		ECO:0000265	GO_REF:0000107
UniProtKB	Q92570	NR4A3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q92570	NR4A3	enables	GO:0001228		ECO:0000314	PMID:20558821
UniProtKB	Q92570	NR4A3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q92570	NR4A3	enables	GO:0003707		ECO:0000304	PMID:8570200
UniProtKB	Q92570	NR4A3	enables	GO:0004879		ECO:0000501	GO_REF:0000120
UniProtKB	Q92570	NR4A3	enables	GO:0004879		ECO:0000304	PMID:8570200
UniProtKB	Q92610	ZNF592	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	Q92618	ZNF516	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q92670	ZNF75CP	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q92670	ZNF75CP	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	Q92731	ESR2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q92731	ESR2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	Q92731	ESR2	enables	GO:0003707		ECO:0000256	GO_REF:0000002
UniProtKB	Q92731	ESR2	enables	GO:0003707		ECO:0000304	PMID:10749889
UniProtKB	Q92731	ESR2	enables	GO:0004879		ECO:0000256	GO_REF:0000002
UniProtKB	Q92731	ESR2	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	Q92731	ESR2	enables	GO:0004879		ECO:0000314	PMID:19126643
UniProtKB	Q92731	ESR2	enables	GO:0004879		ECO:0000303	PMID:9671811
UniProtKB	Q92731	ESR2	enables	GO:0030284		ECO:0000256	GO_REF:0000002
UniProtKB	Q92731	ESR2	enables	GO:0030284		ECO:0000304	PMID:11181953
UniProtKB	Q92731	ESR2	enables	GO:0030284		ECO:0000314	PMID:19126643
UniProtKB	Q92731	ESR2	enables	GO:0030284		ECO:0000315	PMID:29261182
UniProtKB	Q92731	ESR2	enables	GO:0030284		ECO:0000315	PMID:30113650
UniProtKB	Q92753	RORB	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	Q92753	RORB	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q92753	RORB	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	Q92753	RORB	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	Q92753	RORB	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	Q92753	RORB	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q92753	RORB	enables	GO:0004879		ECO:0000256	GO_REF:0000002
UniProtKB	Q92753	RORB	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	Q92753	RORB	enables	GO:0004879		ECO:0000304	PMID:7935491
UniProtKB	Q92754	TFAP2C	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	Q92754	TFAP2C	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q92754	TFAP2C	enables	GO:0001227		ECO:0000314	PMID:11278550
UniProtKB	Q92754	TFAP2C	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q92754	TFAP2C	enables	GO:0001228		ECO:0000314	PMID:11278550
UniProtKB	Q92754	TFAP2C	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q92754	TFAP2C	enables	GO:0003700		ECO:0000304	PMID:9113991
UniProtKB	Q92766	RREB1	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	Q92766	RREB1	enables	GO:0001228		ECO:0000314	PMID:8816445
UniProtKB	Q92766	RREB1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	Q92786	PROX1	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	Q92786	PROX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	Q92786	PROX1	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	Q92786	PROX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	Q92786	PROX1	enables	GO:0001227		ECO:0000314	PMID:15143342
UniProtKB	Q92786	PROX1	enables	GO:0001227		ECO:0000314	PMID:15205472
UniProtKB	Q92786	PROX1	enables	GO:0001227		ECO:0000314	PMID:16488887
UniProtKB	Q92786	PROX1	enables	GO:0001227		ECO:0000314	PMID:19264593
