gene	taxon	term_id	term_label	action	negated	has_replacement	aspect	file
fau	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009396	folic acid-containing compound biosynthetic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/fau/fau-ai-review.yaml
fau	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0035999	tetrahydrofolate interconversion	ACCEPT	False	False	biological_process	genes/PSEPK/fau/fau-ai-review.yaml
fbp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/fbp/fbp-ai-review.yaml
fbp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005986	sucrose biosynthetic process	REMOVE	False	False	biological_process	genes/PSEPK/fbp/fbp-ai-review.yaml
fbp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006000	fructose metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/fbp/fbp-ai-review.yaml
fbp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006002	fructose 6-phosphate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/fbp/fbp-ai-review.yaml
fbp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030388	fructose 1,6-bisphosphate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/fbp/fbp-ai-review.yaml
fcs	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006631	fatty acid metabolic process	MODIFY	False	True	biological_process	genes/PSEPK/fcs/fcs-ai-review.yaml
fcs	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0031956	medium-chain fatty acid-CoA ligase activity	MODIFY	False	True	molecular_function	genes/PSEPK/fcs/fcs-ai-review.yaml
flgE	Pseudomonas putida KT2440	GO:0005829	cytosol	REMOVE	False	False	cellular_component	genes/PSEPK/flgE/flgE-ai-review.yaml
flgE	Pseudomonas putida KT2440	GO:0009424	bacterial-type flagellum hook	ACCEPT	False	False	cellular_component	genes/PSEPK/flgE/flgE-ai-review.yaml
flgE	Pseudomonas putida KT2440	GO:0071978	bacterial-type flagellum-dependent swarming motility	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/flgE/flgE-ai-review.yaml
fmt	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/fmt/fmt-ai-review.yaml
folD1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/folD1/folD1-ai-review.yaml
folD2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/folD2/folD2-ai-review.yaml
fpr-I	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0034599	cellular response to oxidative stress	UNDECIDED	False	False	biological_process	genes/PSEPK/fpr-I/fpr-I-ai-review.yaml
fpr-I	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042167	heme catabolic process	UNDECIDED	False	False	biological_process	genes/PSEPK/fpr-I/fpr-I-ai-review.yaml
fpvA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015344	siderophore uptake transmembrane transporter activity	ACCEPT	False	False	molecular_function	genes/PSEPK/fpvA/fpvA-ai-review.yaml
frmA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/frmA/frmA-ai-review.yaml
frmC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/frmC/frmC-ai-review.yaml
fruA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0090563	protein-phosphocysteine-sugar phosphotransferase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/fruA/fruA-ai-review.yaml
fruK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/fruK/fruK-ai-review.yaml
ftsY	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005047	signal recognition particle binding	ACCEPT	False	False	molecular_function	genes/PSEPK/ftsY/ftsY-ai-review.yaml
ftsY	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006605	protein targeting	MODIFY	False	True	biological_process	genes/PSEPK/ftsY/ftsY-ai-review.yaml
fumC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006108	malate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/fumC/fumC-ai-review.yaml
fur	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000976	transcription cis-regulatory region binding	ACCEPT	False	False	molecular_function	genes/PSEPK/fur/fur-ai-review.yaml
fur	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/fur/fur-ai-review.yaml
fur	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008270	zinc ion binding	MODIFY	False	True	molecular_function	genes/PSEPK/fur/fur-ai-review.yaml
fur	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0045892	negative regulation of DNA-templated transcription	ACCEPT	False	False	biological_process	genes/PSEPK/fur/fur-ai-review.yaml
fur	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1900376	regulation of secondary metabolite biosynthetic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/fur/fur-ai-review.yaml
fur	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1900705	negative regulation of siderophore biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/fur/fur-ai-review.yaml
galB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	REMOVE	False	True	molecular_function	genes/PSEPK/galB/galB-ai-review.yaml
galE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0033499	beta-D-galactose catabolic process via UDP-galactose, Leloir pathway	REMOVE	False	False	biological_process	genes/PSEPK/galE/galE-ai-review.yaml
galR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/galR/galR-ai-review.yaml
garD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019698	D-galacturonate catabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/garD/garD-ai-review.yaml
gatC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	UNDECIDED	False	False	biological_process	genes/PSEPK/gatC/gatC-ai-review.yaml
gcl	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005948	acetolactate synthase complex	REMOVE	False	False	cellular_component	genes/PSEPK/gcl/gcl-ai-review.yaml
gcl	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009099	L-valine biosynthetic process	REMOVE	False	False	biological_process	genes/PSEPK/gcl/gcl-ai-review.yaml
gcl	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050660	flavin adenine dinucleotide binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/gcl/gcl-ai-review.yaml
gcvH1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/gcvH1/gcvH1-ai-review.yaml
gcvH1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/gcvH1/gcvH1-ai-review.yaml
gcvH1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009249	protein lipoylation	UNDECIDED	False	False	biological_process	genes/PSEPK/gcvH1/gcvH1-ai-review.yaml
gcvH2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/gcvH2/gcvH2-ai-review.yaml
gcvH2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/gcvH2/gcvH2-ai-review.yaml
gcvH2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009249	protein lipoylation	UNDECIDED	False	False	biological_process	genes/PSEPK/gcvH2/gcvH2-ai-review.yaml
gcvP1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/gcvP1/gcvP1-ai-review.yaml
gcvP1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005960	glycine cleavage complex	ACCEPT	False	False	cellular_component	genes/PSEPK/gcvP1/gcvP1-ai-review.yaml
gcvP1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016594	glycine binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/gcvP1/gcvP1-ai-review.yaml
gcvP1	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030170	pyridoxal phosphate binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/gcvP1/gcvP1-ai-review.yaml
gcvP2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/gcvP2/gcvP2-ai-review.yaml
gcvP2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005960	glycine cleavage complex	ACCEPT	False	False	cellular_component	genes/PSEPK/gcvP2/gcvP2-ai-review.yaml
gcvP2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016594	glycine binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/gcvP2/gcvP2-ai-review.yaml
gcvP2	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030170	pyridoxal phosphate binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/gcvP2/gcvP2-ai-review.yaml
gcvT	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/gcvT/gcvT-ai-review.yaml
gdhA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/gdhA/gdhA-ai-review.yaml
glgB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/glgB/glgB-ai-review.yaml
glgB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/glgB/glgB-ai-review.yaml
glk	Pseudomonas putida KT2440	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/glk/glk-ai-review.yaml
glnA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	REMOVE	False	False	cellular_component	genes/PSEPK/glnA/glnA-ai-review.yaml
glnA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019740	nitrogen utilization	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/glnA/glnA-ai-review.yaml
glnK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005524	ATP binding	ACCEPT	False	False	molecular_function	genes/PSEPK/glnK/glnK-ai-review.yaml
glnK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/glnK/glnK-ai-review.yaml
glnS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/glnS/glnS-ai-review.yaml
glpD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046168	glycerol-3-phosphate catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/glpD/glpD-ai-review.yaml
glpF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/PSEPK/glpF/glpF-ai-review.yaml
glpF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015793	glycerol transmembrane transport	ACCEPT	False	False	biological_process	genes/PSEPK/glpF/glpF-ai-review.yaml
glpK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006071	glycerol metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/glpK/glpK-ai-review.yaml
gltB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019676	ammonia assimilation cycle	ACCEPT	False	False	biological_process	genes/PSEPK/gltB/gltB-ai-review.yaml
gltX	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/gltX/gltX-ai-review.yaml
glyQ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/glyQ/glyQ-ai-review.yaml
glyS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/glyS/glyS-ai-review.yaml
gpmI	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/gpmI/gpmI-ai-review.yaml
gpmI	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005975	carbohydrate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/gpmI/gpmI-ai-review.yaml
gpsA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/gpsA/gpsA-ai-review.yaml
gpsA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046474	glycerophospholipid biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/gpsA/gpsA-ai-review.yaml
groES	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046872	metal ion binding	REMOVE	False	False	molecular_function	genes/PSEPK/groES/groES-ai-review.yaml
groES	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051087	protein-folding chaperone binding	ACCEPT	False	False	molecular_function	genes/PSEPK/groES/groES-ai-review.yaml
grpE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/grpE/grpE-ai-review.yaml
gshA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/gshA/gshA-ai-review.yaml
gshA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046872	metal ion binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/gshA/gshA-ai-review.yaml
gshB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/gshB/gshB-ai-review.yaml
gshB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016879	ligase activity, forming carbon-nitrogen bonds	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/gshB/gshB-ai-review.yaml
gspE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005886	plasma membrane	ACCEPT	False	False	cellular_component	genes/PSEPK/gspE/gspE-ai-review.yaml
gspE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015627	type II protein secretion system complex	ACCEPT	False	False	cellular_component	genes/PSEPK/gspE/gspE-ai-review.yaml
gspE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015628	protein secretion by the type II secretion system	ACCEPT	False	False	biological_process	genes/PSEPK/gspE/gspE-ai-review.yaml
gspE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016887	ATP hydrolysis activity	ACCEPT	False	False	molecular_function	genes/PSEPK/gspE/gspE-ai-review.yaml
gyrA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009330	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex	ACCEPT	False	False	cellular_component	genes/PSEPK/gyrA/gyrA-ai-review.yaml
hemB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/hemB/hemB-ai-review.yaml
hemB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006783	heme biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/hemB/hemB-ai-review.yaml
hemB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008270	zinc ion binding	ACCEPT	False	False	molecular_function	genes/PSEPK/hemB/hemB-ai-review.yaml
hemBB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/hemBB/hemBB-ai-review.yaml
hemBB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006783	heme biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/hemBB/hemBB-ai-review.yaml
hemBB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008270	zinc ion binding	MODIFY	False	True	molecular_function	genes/PSEPK/hemBB/hemBB-ai-review.yaml
hemE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/hemE/hemE-ai-review.yaml
hemE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006783	heme biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/hemE/hemE-ai-review.yaml
hfq	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/hfq/hfq-ai-review.yaml
hfq	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0043487	regulation of RNA stability	ACCEPT	False	False	biological_process	genes/PSEPK/hfq/hfq-ai-review.yaml
hfq	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0045974	regulation of translation, ncRNA-mediated	ACCEPT	False	False	biological_process	genes/PSEPK/hfq/hfq-ai-review.yaml
hisA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000162	L-tryptophan biosynthetic process	REMOVE	False	False	biological_process	genes/PSEPK/hisA/hisA-ai-review.yaml
hisD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/hisD/hisD-ai-review.yaml
hisD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/hisD/hisD-ai-review.yaml
hldE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/hldE/hldE-ai-review.yaml
hmgA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/hmgA/hmgA-ai-review.yaml
hmgB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006572	L-tyrosine catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/hmgB/hmgB-ai-review.yaml
hmgB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1902000	homogentisate catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/hmgB/hmgB-ai-review.yaml
hmgC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004364	glutathione transferase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/hmgC/hmgC-ai-review.yaml
hmgC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006559	L-phenylalanine catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/hmgC/hmgC-ai-review.yaml
hmgC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006749	glutathione metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/hmgC/hmgC-ai-review.yaml
hmp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046210	nitric oxide catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/hmp/hmp-ai-review.yaml
hmp	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071500	cellular response to nitrosative stress	ACCEPT	False	False	biological_process	genes/PSEPK/hmp/hmp-ai-review.yaml
hpd	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006572	L-tyrosine catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/hpd/hpd-ai-review.yaml
hutF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/hutF/hutF-ai-review.yaml
hutF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019239	deaminase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/hutF/hutF-ai-review.yaml
hyi	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046487	glyoxylate metabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/hyi/hyi-ai-review.yaml
ileS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/ileS/ileS-ai-review.yaml
