action	gene	taxon	propagated_term_id	propagated_term_label	graft_node	panther_family	panther_family_name	panther_subfamily	panther_subfamily_name	aspect	mode	mode_label	mode_source	mode_note	reviewer_reason
MODIFY	mcr-3	Aeromonas media	GO:0016776	phosphotransferase activity, phosphate group as acceptor	PTN002019542	PTHR30443	INNER MEMBRANE PROTEIN	PTHR30443:SF0	PHOSPHOETHANOLAMINE TRANSFERASE EPTA	molecular_function	1	GRANULARITY	curated	EptA node carries a sibling phosphotransferase term instead of pEtN transferase	Replace the broad or over-specific electronic term 'phosphotransferase activity, phosphate group as acceptor' with phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity based on UniProt/CARD determinant identity and the curated ARO->GO mapping.
MODIFY	mcr-4	Salmonella sp	GO:0016776	phosphotransferase activity, phosphate group as acceptor	PTN002019543	PTHR30443	INNER MEMBRANE PROTEIN	PTHR30443:SF0	PHOSPHOETHANOLAMINE TRANSFERASE EPTA	molecular_function	1	GRANULARITY	curated	EptA node carries a sibling phosphotransferase term instead of pEtN transferase	Replace the broad or over-specific electronic term 'phosphotransferase activity, phosphate group as acceptor' with phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity based on UniProt/CARD determinant identity and the curated ARO->GO mapping.
MODIFY	mcr2	Escherichia coli	GO:0016776	phosphotransferase activity, phosphate group as acceptor	PTN002019544	PTHR30443	INNER MEMBRANE PROTEIN	PTHR30443:SF0	PHOSPHOETHANOLAMINE TRANSFERASE EPTA	molecular_function	1	GRANULARITY	curated	EptA node carries a sibling phosphotransferase term instead of pEtN transferase	Replace the broad or over-specific electronic term 'phosphotransferase activity, phosphate group as acceptor' with phosphatidylethanolamine:Kdo2-lipid A phosphoethanolamine transferase activity based on UniProt/CARD determinant identity and the curated ARO->GO mapping.
MODIFY	mdr	Starmerella bombicola	GO:0015421	ABC-type oligopeptide transporter activity	PTN008681462	PTHR43394	ATP-DEPENDENT PERMEASE MDL1, MITOCHONDRIAL	PTHR43394:SF11	ATP-BINDING CASSETTE TRANSPORTER	molecular_function	4	MISPLACEMENT	curated	ABC transporter substrate class wrong (sophorolipid vs oligopeptide)	The transporter is described as an ABC MDR-family protein linked to sophorolipid export, not oligopeptide transport. [PMID:34998388, PMID:23964782]
MODIFY	metB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016846	carbon-sulfur lyase activity	PTN008330292	PTHR11808	TRANS-SULFURATION ENZYME FAMILY MEMBER	PTHR11808:SF80	CYSTATHIONINE GAMMA-LYASE	molecular_function	1	GRANULARITY	curated	broad C-S lyase parent over cystathionine gamma-synthase	MetB-family cystathionine gamma-synthase is the specific trans-sulfuration first-step activity represented in the module.
MODIFY	metH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050667	homocysteine metabolic process	PTN002326308	PTHR45833	METHIONINE SYNTHASE	PTHR45833:SF1	METHIONINE SYNTHASE	biological_process	1	GRANULARITY	heuristic	granularity keywords	MetH consumes homocysteine to make methionine in the de novo methionine biosynthesis pathway; L-methionine biosynthetic process is the better process term.
MODIFY	mluA	Methylorubrum extorquens AM1	GO:0015344	siderophore uptake transmembrane transporter activity	PTN004950207	PTHR32552	FERRICHROME IRON RECEPTOR-RELATED	PTHR32552:SF82	FCUA PROTEIN	molecular_function	1	GRANULARITY	curated	over-specific substrate (siderophore) from the node on a TonB-dependent receptor	Wrong specificity but correct general activity. The TreeGrafter-propagated iron-siderophore uptake term over-specifies the substrate. The protein performs TonB-energized active uptake transport, but of a lanthanide-metallophore rather than an iron-siderophore; generalize to transmembrane transporter
MODIFY	moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016779	nucleotidyltransferase activity	PTN002250299	PTHR10953	UBIQUITIN-ACTIVATING ENZYME E1	PTHR10953:SF194	MOLYBDOPTERIN-SYNTHASE ADENYLYLTRANSFERASE	molecular_function	1	GRANULARITY	heuristic	granularity keywords	The Rhea reaction specifies ATP-dependent adenylylation of the MoaD C terminus.
MODIFY	opgG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051274	beta-glucan biosynthetic process	PTN002412129	PTHR30504	GLUCANS BIOSYNTHESIS PROTEIN	PTHR30504:SF4	GLUCANS BIOSYNTHESIS PROTEIN G	biological_process	1	GRANULARITY	curated	broad beta-glucan parent over OPG biosynthesis	OpgG is assigned to osmoregulated periplasmic glucan biosynthesis; GO:1900727 captures that pathway more specifically than beta-glucan biosynthetic process.
MODIFY	pcaK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046942	carboxylic acid transport	PTN002781836	PTHR23508	CARBOXYLIC ACID TRANSPORTER PROTEIN HOMOLOG	PTHR23508:SF10	CARBOXYLIC ACID TRANSPORTER PROTEIN HOMOLOG	biological_process	1	GRANULARITY	curated	broad carboxylic acid transport parent	GO:0015718 monocarboxylic acid transport is a better process-level match to the demonstrated substrate class than GO:0046942. This keeps the process annotation aligned with the narrower molecular function replacement GO:0008028.
MODIFY	pcaK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046943	carboxylic acid transmembrane transporter activity	PTN002781836	PTHR23508	CARBOXYLIC ACID TRANSPORTER PROTEIN HOMOLOG	PTHR23508:SF10	CARBOXYLIC ACID TRANSPORTER PROTEIN HOMOLOG	molecular_function	1	GRANULARITY	curated	broad carboxylic acid transporter parent	GO has the more specific existing term GO:0008028 monocarboxylic acid transmembrane transporter activity, which better matches the demonstrated substrate class for 4-HBA transport. A dedicated 4-hydroxybenzoate transporter term is not currently available and is proposed below.
MODIFY	phaZ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004806	triacylglycerol lipase activity	PTN002251178	PTHR43433	HYDROLASE, ALPHA/BETA FOLD FAMILY PROTEIN	PTHR43433:SF5	AB HYDROLASE-1 DOMAIN-CONTAINING PROTEIN	molecular_function	1	GRANULARITY	heuristic	granularity keywords	Replace the triacylglycerol-specific activity term with the dedicated PHA depolymerase term. PhaZ mobilizes intracellular mcl-PHA granules, not glycerolipids.
MODIFY	phaZ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046503	glycerolipid catabolic process	PTN002251178	PTHR43433	HYDROLASE, ALPHA/BETA FOLD FAMILY PROTEIN	PTHR43433:SF5	AB HYDROLASE-1 DOMAIN-CONTAINING PROTEIN	biological_process	1	GRANULARITY	curated	AB-hydrolase family lipid process on a PHA depolymerase; subfamily generic	GO:0042620 poly(3-hydroxyalkanoate) metabolic process is the closest existing biological-process term. A more specific catabolic child term would be preferable, but the current glycerolipid annotation should not be kept.
MODIFY	ptsN	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030295	protein kinase activator activity	PTN002412134	PTHR47738	PTS SYSTEM FRUCTOSE-LIKE EIIA COMPONENT-RELATED	PTHR47738:SF1	NITROGEN REGULATORY PROTEIN	molecular_function	1	GRANULARITY	curated	sibling regulator term (activator vs regulator)	Dephosphorylated E. coli IIA(Ntr) activates KdpD, whereas KT2440 PtsN, mainly in its phosphorylated state, represses kdpFABC transcription through direct KdpD interaction. Protein kinase regulator activity captures the conserved mechanism without incorrectly fixing the direction as activation.
MODIFY	ptxS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003700	DNA-binding transcription factor activity	PTN002409864	PTHR30146	LACI-RELATED TRANSCRIPTIONAL REPRESSOR	PTHR30146:SF145	RIBOSE OPERON REPRESSOR	molecular_function	1	GRANULARITY	curated	broad transcription factor parent over repressor child	PtxS acts exclusively as a repressor (de-repressed by 2-ketogluconate); the precise child term GO:0001217 is more informative than the general transcription factor activity term.
MODIFY	purM	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006164	purine nucleotide biosynthetic process	PTN002237315	PTHR10520	TRIFUNCTIONAL PURINE BIOSYNTHETIC PROTEIN ADENOSINE-3-RELATED	PTHR10520:SF12	TRIFUNCTIONAL PURINE BIOSYNTHETIC PROTEIN ADENOSINE-3	biological_process	1	GRANULARITY	curated	broad purine-nucleotide parent over de novo IMP biosynthesis	Replace the broad purine-nucleotide process with de novo IMP biosynthesis.
MODIFY	putP	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015193	L-proline transmembrane transporter activity	PTN005155986	PTHR48086	SODIUM/PROLINE SYMPORTER-RELATED	PTHR48086:SF3	SODIUM_PROLINE SYMPORTER	molecular_function	1	GRANULARITY	curated	broad transporter term over Na+:proline symporter	The exact record establishes the transported substrate and sodium coupling, captured together by GO:0005298.
MODIFY	puuA-I	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006598	polyamine catabolic process	PTN000465124	PTHR43785	GAMMA-GLUTAMYLPUTRESCINE SYNTHETASE	PTHR43785:SF12	TYPE-1 GLUTAMINE SYNTHETASE 2	biological_process	1	GRANULARITY	heuristic	granularity keywords	The substrate is specifically putrescine, so replace this generic polyamine parent with GO:0009447.
MODIFY	pvdA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006879	intracellular iron ion homeostasis	PTN002346172	PTHR42802	MONOOXYGENASE	PTHR42802:SF1	L-ORNITHINE N(5)-MONOOXYGENASE	biological_process	1	GRANULARITY	heuristic	granularity keywords	GO:0006879 is too broad and indirect for a pathway enzyme. The more precise direct process term is GO:0002049 pyoverdine biosynthetic process.
MODIFY	pvdD	Pseudomonas putida KT2440	GO:0005737	cytoplasm	PTN005148629	PTHR45527	NONRIBOSOMAL PEPTIDE SYNTHETASE	PTHR45527:SF1	FATTY ACID SYNTHASE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	Cytoplasm is correct but under-specific. Falcon deep research confirms pyoverdine peptide assembly begins in the cytoplasm and that the PvdD-class NRPSs explore the cytoplasm, supporting the more specific cytosol localization term.
MODIFY	pvdD	Pseudomonas putida KT2440	GO:0009239	enterobactin biosynthetic process	PTN005148629	PTHR45527	NONRIBOSOMAL PEPTIDE SYNTHETASE	PTHR45527:SF1	FATTY ACID SYNTHASE	biological_process	4	MISPLACEMENT	curated	EntF-specific enterobactin process on a pyoverdine NRPS module	The enterobactin process is an over-transfer error. Falcon deep research confirms PvdD is the pyoverdine NRPS in KT2440 and that a pvdD mutant does not produce pyoverdine, so the correct process is pyoverdine biosynthesis, not enterobactin.
MODIFY	pvdD	Pseudomonas putida KT2440	GO:0047527	2,3-dihydroxybenzoate-serine ligase activity	PTN005148629	PTHR45527	NONRIBOSOMAL PEPTIDE SYNTHETASE	PTHR45527:SF1	FATTY ACID SYNTHASE	molecular_function	4	MISPLACEMENT	curated	EntF-specific DHB-serine ligase term on a pyoverdine NRPS module	The DHB-serine ligase activity is an enterobactin (EntF) over-transfer error. Falcon deep research indicates PvdD catalyzes addition of amino-acid residues (e.g. L-Lys, L-hfOrn, and L-Thr) as a pyoverdine NRPS, so the correct molecular function is amino acid ligation activity by a nonribosomal pepti
MODIFY	rfbC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016854	racemase and epimerase activity	PTN004530085	PTHR21047	DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE	PTHR21047:SF2	THYMIDINE DIPHOSPHO-4-KETO-RHAMNOSE 3,5-EPIMERASE	molecular_function	1	GRANULARITY	heuristic	granularity keywords	Replace with the substrate-specific dTDP-rhamnose epimerase term.
MODIFY	rmlC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016854	racemase and epimerase activity	PTN004530085	PTHR21047	DTDP-6-DEOXY-D-GLUCOSE-3,5 EPIMERASE	PTHR21047:SF2	THYMIDINE DIPHOSPHO-4-KETO-RHAMNOSE 3,5-EPIMERASE	molecular_function	1	GRANULARITY	heuristic	granularity keywords	Replace with the substrate-specific RmlC activity.
MODIFY	selB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006414	translational elongation	PTN000562234	PTHR43721	ELONGATION FACTOR TU-RELATED	PTHR43721:SF9	GTP-BINDING PROTEIN 1	biological_process	1	GRANULARITY	heuristic	granularity keywords	SelB does not serve as the general aminoacyl-tRNA delivery factor. Its defining role is SECIS-dependent delivery of Sec-tRNA(Sec) at UGA, which is captured by GO:0001514.
MODIFY	tauA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042918	alkanesulfonate transmembrane transport	PTN001246836	PTHR30024	ALIPHATIC SULFONATES-BINDING PROTEIN-RELATED	PTHR30024:SF47	TAURINE-BINDING PERIPLASMIC PROTEIN	biological_process	1	GRANULARITY	curated	broad alkanesulfonate transport over taurine transport	TauA is specifically assigned to the taurine importer, so taurine transmembrane transport is the more informative process.
MODIFY	tauD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006790	sulfur compound metabolic process	PTN002411909	PTHR30468	ALPHA-KETOGLUTARATE-DEPENDENT SULFONATE DIOXYGENASE	PTHR30468:SF1	ALPHA-KETOGLUTARATE-DEPENDENT SULFONATE DIOXYGENASE	biological_process	1	GRANULARITY	curated	broad sulfur-metabolism parent	Replace the broad sulfur-metabolism term with the substrate-specific catabolic process.
MODIFY	tolC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1990281	efflux pump complex	PTN002011548	PTHR30026	OUTER MEMBRANE PROTEIN TOLC	PTHR30026:SF22	OUTER MEMBRANE EFFLUX PROTEIN	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	The type I protein secretion system complex term is more precise for LapE and better matches the literature on LapA export.
MODIFY	ydiJ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004458	D-lactate dehydrogenase (cytochrome) activity	PTN001714929	PTHR11748	D-LACTATE DEHYDROGENASE	PTHR11748:SF119	D-2-HYDROXYGLUTARATE DEHYDROGENASE	molecular_function	1	GRANULARITY	curated	lactate sibling MF from the node; subfamily (D-2-HG dehydrogenase) is correct	"The protein is a D-2-hydroxyglutarate dehydrogenase (EC 1.1.99.39), not a D-lactate dehydrogenase. The lactate-specific activity is not supported; replace with the specific demonstrated activity. This D-lactate-dehydrogenase transfer derives from the broad PANTHER family-level name (PTHR11748 ""D-LAC"
MODIFY	ydiJ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008720	D-lactate dehydrogenase (NAD+) activity	PTN001714929	PTHR11748	D-LACTATE DEHYDROGENASE	PTHR11748:SF119	D-2-HYDROXYGLUTARATE DEHYDROGENASE	molecular_function	1	GRANULARITY	curated	lactate sibling MF from the node; subfamily (D-2-HG dehydrogenase) is correct	"YdiJ is FAD-dependent and oxidizes D-2-hydroxyglutarate with an unspecified acceptor (EC 1.1.99.39), not an NAD+-dependent D-lactate dehydrogenase. Replace with the specific demonstrated activity. This D-lactate-dehydrogenase transfer derives from the broad PANTHER family-level name (PTHR11748 ""D-LA"
MODIFY	ydiJ	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1903457	lactate catabolic process	PTN001714929	PTHR11748	D-LACTATE DEHYDROGENASE	PTHR11748:SF119	D-2-HYDROXYGLUTARATE DEHYDROGENASE	biological_process	1	GRANULARITY	curated	lactate sibling process from the node; subfamily (D-2-HG dehydrogenase) is correct	Deletion of ydiJ blocks growth on D-lysine and causes D-2-hydroxyglutarate accumulation, placing it in lysine catabolism (and 2-oxoglutarate metabolism via its product), not lactate catabolism.
REMOVE	ADAR2	Doryteuthis opalescens	GO:0008251	tRNA-specific adenosine deaminase activity	PTN000098697	PTHR10910	EUKARYOTE SPECIFIC DSRNA BINDING PROTEIN	PTHR10910:SF62	AT07585P-RELATED	molecular_function	4	MISPLACEMENT	curated	ADAR grafted onto tRNA-specific ADAT branch	tRNA-specific adenosine deaminase activity is the function of ADAT enzymes, not ADAR enzymes. sqADAR2 has been tested and shown to be active on dsRNA and mRNA substrates. There is no evidence that sqADAR2 edits tRNAs, and the domain architecture (dsRBDs + ADAR-type deaminase domain) is inconsistent 
REMOVE	I7J3R9	Tequatrovirus	GO:0006302	double-strand break repair	PTN000015309	PTHR10133	DNA POLYMERASE I	PTHR10133:SF27	DNA POLYMERASE NU	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	This annotation should be removed rather than marked as over-annotated. There is no evidence that this phage polymerase functions in double-strand break repair. The TreeGrafter prediction appears to be based on superficial homology to bacterial Pol I without considering the specialized viral context
REMOVE	IRE1	Hypocrea jecorina (strain QM6a)	GO:1990604	IRE1-TRAF2-ASK1 complex	PTN001017826	PTHR13954	IRE1-RELATED	PTHR13954:SF6	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	The IRE1-TRAF2-ASK1 complex is a metazoan-specific signaling complex. TRAF2 and ASK1 have no orthologs in T. reesei or other filamentous fungi. This TreeGrafter annotation is incorrectly propagated from metazoan orthologs and is biologically impossible in this organism.
REMOVE	K9IJK6	Desmodus rotundus	GO:0014909	smooth muscle cell migration	PTN000667065	PTHR24264	TRYPSIN-RELATED	PTHR24264:SF42	TISSUE-TYPE PLASMINOGEN ACTIVATOR	biological_process	3	GENERIC_CONTEXT	curated	mammalian-context cell-migration process on a bat salivary plasminogen activator	No experimental support for smooth muscle cell migration; UniProt notes a secreted plasminogen activator with caution about conserved residues.
REMOVE	K9IJK6	Desmodus rotundus	GO:0048008	platelet-derived growth factor receptor signaling pathway	PTN000667065	PTHR24264	TRYPSIN-RELATED	PTHR24264:SF42	TISSUE-TYPE PLASMINOGEN ACTIVATOR	biological_process	3	GENERIC_CONTEXT	heuristic	host lacks pathway/process	No experimental support or UniProt evidence for PDGF receptor pathway involvement in DESRO K9IJK6.
REMOVE	K9IMD0	Desmodus rotundus	GO:0005769	early endosome	PTN000159979	PTHR11485	TRANSFERRIN	PTHR11485:SF55	LACTOTRANSFERRIN	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	No experimental evidence for endosomal localization in draculin studies, which describe the protein as a saliva/extracellular anticoagulant [PMID:7740503; PMID:10556567].
REMOVE	K9IMD0	Desmodus rotundus	GO:0005886	plasma membrane	PTN000159979	PTHR11485	TRANSFERRIN	PTHR11485:SF55	LACTOTRANSFERRIN	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	The literature characterizes draculin as a saliva protein, with no evidence for plasma membrane localization [PMID:7740503; PMID:10556567].
REMOVE	K9IMD0	Desmodus rotundus	GO:0055037	recycling endosome	PTN000159979	PTHR11485	TRANSFERRIN	PTHR11485:SF55	LACTOTRANSFERRIN	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	No evidence for endosomal recycling localization; saliva secretion supports extracellular localization [PMID:7740503; PMID:10556567].
REMOVE	K9J287	Desmodus rotundus	GO:0005634	nucleus	PTN001684743	PTHR11371	DEOXYRIBONUCLEASE	PTHR11371:SF28	DEOXYRIBONUCLEASE-1-LIKE 1	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	UniProt subcellular location indicates endoplasmic reticulum, not nucleus.
REMOVE	NCGR_LOCUS1270	Miscanthus lutarioriparius	GO:0005737	cytoplasm	PTN004269459	PTHR11556	FRUCTOSE-1,6-BISPHOSPHATASE-RELATED	PTHR11556:SF1	FRUCTOSE-BISPHOSPHATASE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	"Incorrect localization. This protein has a chloroplast transit peptide and is classified as chloroplastic by UniProt (ARBA), HAMAP (MF_01855), and FunFam (3.30.540.10:FF:000014 ""Fructose-1,6-bisphosphatase, chloroplastic""). The cytoplasm annotation is a TreeGrafter error from the PANTHER family that"
REMOVE	NCGR_LOCUS1270	Miscanthus lutarioriparius	GO:0005829	cytosol	PTN004269459	PTHR11556	FRUCTOSE-1,6-BISPHOSPHATASE-RELATED	PTHR11556:SF1	FRUCTOSE-BISPHOSPHATASE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	Incorrect localization. Same TreeGrafter isoform confusion as the cytoplasm annotation. In maize (a closely related C4 grass), the chloroplastic FBPase is primarily in bundle sheath cells, while cytosolic FBPase is in mesophyll cytoplasm for sucrose synthesis. The PANTHER family PTHR11556 encompasse
REMOVE	NCGR_LOCUS1270	Miscanthus lutarioriparius	GO:0005986	sucrose biosynthetic process	PTN004269459	PTHR11556	FRUCTOSE-1,6-BISPHOSPHATASE-RELATED	PTHR11556:SF1	FRUCTOSE-BISPHOSPHATASE	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	Incorrect annotation. Sucrose biosynthesis is catalyzed by the cytosolic FBPase isoform, not the chloroplastic one. This TreeGrafter annotation (PANTHER:PTN004269459) likely resulted from failure to distinguish between chloroplastic and cytosolic FBPase paralogs within the PTHR11556 family. Loss of 
REMOVE	NCGR_LOCUS1270	Miscanthus lutarioriparius	GO:0006094	gluconeogenesis	PTN004269459	PTHR11556	FRUCTOSE-1,6-BISPHOSPHATASE-RELATED	PTHR11556:SF1	FRUCTOSE-BISPHOSPHATASE	biological_process	4	MISPLACEMENT	heuristic	mis-placement keywords	Incorrect annotation. Gluconeogenesis involves the cytosolic FBPase, not the chloroplastic isoform. The regulation of cpFBPase (thioredoxin-mediated redox regulation) differs fundamentally from the allosteric regulation (by fructose-2,6-bisphosphate and AMP) of the cytosolic/gluconeogenic FBPase. Th
REMOVE	NCGR_LOCUS27674	Miscanthus lutarioriparius	GO:0005504	fatty acid binding	PTN009208978	PTHR47284	FATTY-ACID-BINDING PROTEIN 2	PTHR47284:SF3	FATTY-ACID-BINDING PROTEIN 2	molecular_function	3	GENERIC_CONTEXT	curated	chimeric gene-model artifact, not a biological failure of the graft	This annotation is an artifact of a chimeric gene model. The fatty acid binding function derives from the C-terminal CHI-fold/FAP domain (positions 555-650), which is a separate gene incorrectly fused with the N-terminal UMP-CMP kinase during genome annotation of M. lutarioriparius [PMID:33911077]. 
REMOVE	NaODC_candidate_DCOR	Nicotiana attenuata	GO:0005737	cytoplasm	PTN004264316	PTHR11482	ARGININE/DIAMINOPIMELATE/ORNITHINE DECARBOXYLASE	PTHR11482:SF6	ORNITHINE DECARBOXYLASE 1-RELATED	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	UniProt supports chloroplast/plastid localization instead of cytoplasm for this accession.
REMOVE	NaODC_candidate_ODC	Nicotiana attenuata	GO:0005737	cytoplasm	PTN004264314	PTHR11482	ARGININE/DIAMINOPIMELATE/ORNITHINE DECARBOXYLASE	PTHR11482:SF63	ORNITHINE DECARBOXYLASE	cellular_component	3	GENERIC_CONTEXT	heuristic	CC term	UniProt supports chloroplast/plastid localization instead, so the TreeGrafter cytoplasm inference is not the preferred assignment.
REMOVE	NaPMT3	Nicotiana attenuata	GO:0004766	spermidine synthase activity	PTN004269893	PTHR11558	SPERMIDINE/SPERMINE SYNTHASE	PTHR11558:SF53	PUTRESCINE N-METHYLTRANSFERASE 1	molecular_function	1	GRANULARITY	curated	PTHR11558 family-level spermidine synthase term; subfamily already says PMT	PMT proteins evolved from spermidine synthase but now catalyze putrescine N-methylation in alkaloid biosynthesis.
REMOVE	NaPMT3	Nicotiana attenuata	GO:0008295	spermidine biosynthetic process	PTN004269893	PTHR11558	SPERMIDINE/SPERMINE SYNTHASE	PTHR11558:SF53	PUTRESCINE N-METHYLTRANSFERASE 1	biological_process	1	GRANULARITY	curated	PTHR11558 family-level spermidine process; subfamily already says PMT	PMT3 channels putrescine into alkaloid biosynthesis rather than spermidine biosynthesis.
REMOVE	NaUGT1_candidate_UGT85A2_0	Nicotiana attenuata	GO:0080043	quercetin 3-O-glucosyltransferase activity	PTN007550104	PTHR11926	GLUCOSYL/GLUCURONOSYL TRANSFERASES	PTHR11926:SF1392	GLYCOSYLTRANSFERASE	molecular_function	1	GRANULARITY	curated	family-level flavonoid UGT substrate term; subfamily generic; substrate unproven	Current evidence supports a specialized nicotine-pathway glucosyltransferase role rather than quercetin glucosylation.
REMOVE	NaUGT1_candidate_UGT85A2_0	Nicotiana attenuata	GO:0080044	quercetin 7-O-glucosyltransferase activity	PTN007550104	PTHR11926	GLUCOSYL/GLUCURONOSYL TRANSFERASES	PTHR11926:SF1392	GLYCOSYLTRANSFERASE	molecular_function	1	GRANULARITY	curated	family-level flavonoid UGT substrate term; subfamily generic; substrate unproven	The reviewed pathway evidence favors nicotinic acid glucosylation, not flavonoid 7-O-glucosylation.
REMOVE	PMT1	Nicotiana attenuata	GO:0004766	spermidine synthase activity	PTN004269893	PTHR11558	SPERMIDINE/SPERMINE SYNTHASE	PTHR11558:SF53	PUTRESCINE N-METHYLTRANSFERASE 1	molecular_function	1	GRANULARITY	curated	PTHR11558 family-level spermidine synthase term; subfamily already says PMT	PMT proteins evolved from spermidine synthase but catalyze S-adenosylmethionine-dependent methylation of putrescine, not spermidine synthesis.
REMOVE	PMT1	Nicotiana attenuata	GO:0008295	spermidine biosynthetic process	PTN004269893	PTHR11558	SPERMIDINE/SPERMINE SYNTHASE	PTHR11558:SF53	PUTRESCINE N-METHYLTRANSFERASE 1	biological_process	1	GRANULARITY	curated	PTHR11558 family-level spermidine process; subfamily already says PMT	PMT1 generates N-methylputrescine as a dedicated nicotine-pathway intermediate; the spermidine-process assignment is an ancestral family overcall.
REMOVE	PMT2	Nicotiana attenuata	GO:0004766	spermidine synthase activity	PTN004269898	PTHR11558	SPERMIDINE/SPERMINE SYNTHASE	PTHR11558:SF53	PUTRESCINE N-METHYLTRANSFERASE 1	molecular_function	1	GRANULARITY	curated	PTHR11558 family-level spermidine synthase term; subfamily already says PMT	PMT2 belongs to a lineage derived from spermidine synthase but now performs specialized methyltransferase chemistry in nicotine biosynthesis.
REMOVE	PMT2	Nicotiana attenuata	GO:0008295	spermidine biosynthetic process	PTN004269898	PTHR11558	SPERMIDINE/SPERMINE SYNTHASE	PTHR11558:SF53	PUTRESCINE N-METHYLTRANSFERASE 1	biological_process	1	GRANULARITY	curated	PTHR11558 family-level spermidine process; subfamily already says PMT	The same family-level overtransfer that caused the spermidine synthase activity annotation also incorrectly projects PMT2 into the spermidine process.
REMOVE	PP_0094	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004713	protein tyrosine kinase activity	PTN002459616	PTHR43434	PHOSPHOGLYCOLATE PHOSPHATASE	PTHR43434:SF20	5'-NUCLEOTIDASE	molecular_function	4	MISPLACEMENT	heuristic	mis-placement keywords	PP_0094 has HAD phosphohydrolase motifs and a PGP-like cap domain; OpenScientist specifically interprets the cap as supporting small-metabolite phosphatase activity rather than protein phosphorylation.
