GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	TAXON ID	ASSIGNED BY	DATE
UniProtKB	Q9SPG9	MYB24	acts_upstream_of_or_within	GO:0009753	P	ECO:0000270	IEP	PMID:16805732	3702	TAIR	20061031
UniProtKB	Q9SPG9	MYB24	acts_upstream_of_or_within	GO:0009867	P	ECO:0000270	IEP	PMID:19325888	3702	TAIR	20100326
UniProtKB	Q9SPN0	QH1	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:10562427	35608	UniProt	20100922
UniProtKB	Q9SPN1	QH5	involved_in	GO:0009611	P	ECO:0000270	IEP	PMID:10562427	35608	UniProt	20100922
UniProtKB	Q9SQ56	RggA	involved_in	GO:0009416	P	ECO:0000270	IEP	PMID:11905967	4097	UniProt	20160920
UniProtKB	Q9SQ57	SOP1	involved_in	GO:0010431	P	ECO:0000270	IEP	PMID:10589521	4182	UniProt	20200305
UniProtKB	Q9SQ57	SOP1	involved_in	GO:0010431	P	ECO:0000270	IEP	PMID:21041098	4182	UniProt	20200305
UniProtKB	Q9SQ57	SOP1	involved_in	GO:0010431	P	ECO:0000270	IEP	PMID:9816677	4182	UniProt	20200305
UniProtKB	Q9SQR3	D14	acts_upstream_of_or_within	GO:1902348	P	ECO:0000270	IEP	PMID:24610723	3702	TAIR	20150618
UniProtKB	Q9SQY0	NAC052	involved_in	GO:0002237	P	ECO:0000270	IEP	PMID:16553893	3702	UniProt	20170906
UniProtKB	Q9SR02	MED14	acts_upstream_of_or_within	GO:0009627	P	ECO:0000270	IEP	PMID:23607369	3702	TAIR	20130515
UniProtKB	Q9SR10	At3g04640	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SR12	DAN1	acts_upstream_of_or_within	GO:0048235	P	ECO:0000270	IEP	PMID:21285328	3702	TAIR	20110209
UniProtKB	Q9SR37	BGLU23	acts_upstream_of_or_within	GO:0006970	P	ECO:0000270	IEP	PMID:19965874	3702	TAIR	20100322
UniProtKB	Q9SR37	BGLU23	acts_upstream_of_or_within	GO:0070417	P	ECO:0000270	IEP	PMID:19965874	3702	TAIR	20100322
UniProtKB	Q9SR59	MDAR3	acts_upstream_of_or_within	GO:0009414	P	ECO:0000270	IEP	PMID:19386380	3702	TAIR	20090518
UniProtKB	Q9SR59	MDAR3	acts_upstream_of_or_within	GO:0009610	P	ECO:0000270	IEP	PMID:19386380	3702	TAIR	20090518
UniProtKB	Q9SR59	MDAR3	acts_upstream_of_or_within	GO:0009753	P	ECO:0000270	IEP	PMID:16262714	3702	TAIR	20051108
UniProtKB	Q9SR67	At3g10020	acts_upstream_of_or_within	GO:0009061	P	ECO:0000270	IEP	PMID:20097791	3702	TAIR	20100323
UniProtKB	Q9SR67	At3g10020	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SR86	At3g08860	acts_upstream_of_or_within	GO:0043562	P	ECO:0000270	IEP	PMID:19413687	3702	TAIR	20100322
UniProtKB	Q9SRD3	VTL2	acts_upstream_of_or_within	GO:0010039	P	ECO:0000270	IEP	PMID:21411332	3702	TAIR	20110429
UniProtKB	Q9SRE4	URGT1	acts_upstream_of_or_within	GO:0009624	P	ECO:0007007	HEP	PMID:16478044	3702	TAIR	20191203
UniProtKB	Q9SRE6	CML38	acts_upstream_of_or_within	GO:0009611	P	ECO:0000270	IEP	PMID:17953483	3702	TAIR	20081104
UniProtKB	Q9SRE6	CML38	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SRE7	CML39	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SRE7	CML39	involved_in	GO:0033198	P	ECO:0000270	IEP	PMID:37332691	3702	TAIR	20240209
UniProtKB	Q9SRG3	PDIL1-2	acts_upstream_of_or_within	GO:0009644	P	ECO:0000270	IEP	PMID:24684167	3702	TAIR	20140731
UniProtKB	Q9SRG3	PDIL1-2	acts_upstream_of_or_within	GO:0034976	P	ECO:0000270	IEP	PMID:18574595	3702	TAIR	20080921
UniProtKB	Q9SRH5	VDAC1	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:19326079	3702	TAIR	20090413
UniProtKB	Q9SRH6	HIR3	acts_upstream_of_or_within	GO:0002239	P	ECO:0000270	IEP	PMID:21711359	3702	TAIR	20170512
UniProtKB	Q9SRH6	HIR3	involved_in	GO:0009620	P	ECO:0000270	IEP	PMID:39477937	3702	TAIR	20250105
UniProtKB	Q9SRL5	FER2	acts_upstream_of_or_within	GO:0009737	P	ECO:0000270	IEP	PMID:11672431	3702	TAIR	20050906
UniProtKB	Q9SRN0	NHL1	acts_upstream_of_or_within	GO:0051607	P	ECO:0000270	IEP	PMID:14666423	3702	TAIR	20061221
UniProtKB	Q9SRN1	NHL2	acts_upstream_of_or_within	GO:0051607	P	ECO:0000270	IEP	PMID:14666423	3702	TAIR	20061221
UniProtKB	Q9SRQ6	NPC3	acts_upstream_of_or_within	GO:0016036	P	ECO:0000270	IEP	PMID:20045079	3702	TAIR	20100205
UniProtKB	Q9SRS9	CHIP	acts_upstream_of_or_within	GO:0009266	P	ECO:0000270	IEP	PMID:12805616	3702	TAIR	20060607
UniProtKB	Q9SRS9	CHIP	acts_upstream_of_or_within	GO:0009651	P	ECO:0000270	IEP	PMID:16640601	3702	TAIR	20060607
UniProtKB	Q9SRT1	At3g07350	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SRT1	At3g07350	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:35312071	3702	TAIR	20220410
UniProtKB	Q9SRV1	BPM4	acts_upstream_of_or_within	GO:0006970	P	ECO:0000270	IEP	PMID:19843165	3702	TAIR	20100401
UniProtKB	Q9SRV1	BPM4	acts_upstream_of_or_within	GO:0042631	P	ECO:0000270	IEP	PMID:19843165	3702	TAIR	20100401
UniProtKB	Q9SRV1	BPM4	acts_upstream_of_or_within	GO:0071472	P	ECO:0000270	IEP	PMID:19843165	3702	TAIR	20100401
UniProtKB	Q9SRV3	LBD20	acts_upstream_of_or_within	GO:0009753	P	ECO:0000270	IEP	PMID:22786889	3702	TAIR	20120711
UniProtKB	Q9SRV9	SAUR29	involved_in	GO:0009266	P	ECO:0000270	IEP	PMID:31127632	3702	UniProt	20211014
UniProtKB	Q9SRW0	SAUR28	involved_in	GO:0009266	P	ECO:0000270	IEP	PMID:31127632	3702	UniProt	20211014
UniProtKB	Q9SRW0	SAUR28	involved_in	GO:0009646	P	ECO:0000270	IEP	PMID:16412086	3702	UniProt	20170627
UniProtKB	Q9SRW0	SAUR28	involved_in	GO:0009733	P	ECO:0000270	IEP	PMID:12893885	3702	UniProt	20170627
UniProtKB	Q9SRW0	SAUR28	involved_in	GO:0009733	P	ECO:0000270	IEP	PMID:16006581	3702	UniProt	20170627
UniProtKB	Q9SRW1	SAUR27	involved_in	GO:0009266	P	ECO:0000270	IEP	PMID:31127632	3702	UniProt	20211014
UniProtKB	Q9SRW4	At3g03870	involved_in	GO:0009737	P	ECO:0000270	IEP	PMID:41977687	3702	TAIR	20260423
UniProtKB	Q9SRW9	CSLD5	involved_in	GO:0009625	P	ECO:0000270	IEP	PMID:40546745	3702	TAIR	20250714
UniProtKB	Q9SRX3	CEL2	acts_upstream_of_or_within	GO:0009624	P	ECO:0000270	IEP	PMID:18069944	3702	TAIR	20080330
UniProtKB	Q9SRX6	LEA2	involved_in	GO:0009414	P	ECO:0000270	IEP	PMID:22127738	3702	UniProt	20170310
UniProtKB	Q9SRX6	LEA2	involved_in	GO:0009651	P	ECO:0000270	IEP	PMID:22127738	3702	UniProt	20170310
UniProtKB	Q9SRX9	NLA	acts_upstream_of_or_within	GO:0009751	P	ECO:0000270	IEP	PMID:18753285	3702	TAIR	20081016
UniProtKB	Q9SRX9	NLA	acts_upstream_of_or_within	GO:0080021	P	ECO:0000270	IEP	PMID:18753285	3702	TAIR	20081016
UniProtKB	Q9SRY5	GSTF7	acts_upstream_of_or_within	GO:0042742	P	ECO:0000270	IEP	PMID:39627368	3702	TAIR	20250708
UniProtKB	Q9SRY5	GSTF7	acts_upstream_of_or_within	GO:0046686	P	ECO:0000270	IEP	PMID:17075075	3702	TAIR	20081003
UniProtKB	Q9SRZ6	CICDH	acts_upstream_of_or_within	GO:0010043	P	ECO:0000270	IEP	PMID:19880396	3702	TAIR	20100226
UniProtKB	Q9SS67	PER28	acts_upstream_of_or_within	GO:0071456	P	ECO:0000270	IEP	PMID:21398256	3702	TAIR	20110530
UniProtKB	Q9SSA1	MYB57	acts_upstream_of_or_within	GO:0009740	P	ECO:0000270	IEP	PMID:19325888	3702	TAIR	20100730
UniProtKB	Q9SSA1	MYB57	acts_upstream_of_or_within	GO:0009867	P	ECO:0000270	IEP	PMID:19325888	3702	TAIR	20100326
UniProtKB	Q9SSA8	RAP2-12	acts_upstream_of_or_within	GO:0070483	P	ECO:0000270	IEP	PMID:22020282	3702	TAIR	20111221
UniProtKB	Q9SSC9	AHP6	acts_upstream_of_or_within	GO:0009735	P	ECO:0000270	IEP	PMID:16400151	3702	TAIR	20060217
UniProtKB	Q9SSE5	COL9	acts_upstream_of_or_within	GO:0007623	P	ECO:0000270	IEP	PMID:21499259	3702	TAIR	20110530
UniProtKB	Q9SSL9	PEPR1	acts_upstream_of_or_within	GO:0009611	P	ECO:0000270	IEP	PMID:20179141	3702	TAIR	20100303
UniProtKB	Q9SSL9	PEPR1	acts_upstream_of_or_within	GO:0009753	P	ECO:0000270	IEP	PMID:20179141	3702	TAIR	20100303
UniProtKB	Q9SSN2	At1g72940	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SSN4	At1g72920	acts_upstream_of_or_within	GO:0009611	P	ECO:0000270	IEP	PMID:17953483	3702	TAIR	20081104
UniProtKB	Q9SSN4	At1g72920	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SSN5	At1g72910	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SSN6	At1g72900	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SSS9	ATPD	acts_upstream_of_or_within	GO:0009409	P	ECO:0000270	IEP	PMID:16923014	3702	TAIR	20080128
UniProtKB	Q9SST3	NHL22	NOT|involved_in	GO:0009615	P	ECO:0000270	IEP	PMID:14666423	3702	TAIR	20080324
UniProtKB	Q9SSW0	AZF3	acts_upstream_of_or_within	GO:0009409	P	ECO:0000270	IEP	PMID:10806347	3702	TAIR	20030416
UniProtKB	Q9SSW0	AZF3	acts_upstream_of_or_within	GO:0042538	P	ECO:0000270	IEP	PMID:10806347	3702	TAIR	20030416
UniProtKB	Q9SSW1	AZF1	acts_upstream_of_or_within	GO:0009409	P	ECO:0000270	IEP	PMID:10806347	3702	TAIR	20030416
UniProtKB	Q9SSW1	AZF1	acts_upstream_of_or_within	GO:0042538	P	ECO:0000270	IEP	PMID:10806347	3702	TAIR	20030416
UniProtKB	Q9SSW2	AZF2	acts_upstream_of_or_within	GO:0009414	P	ECO:0000270	IEP	PMID:10806347	3702	TAIR	20060518
UniProtKB	Q9SSW2	AZF2	acts_upstream_of_or_within	GO:0009737	P	ECO:0000270	IEP	PMID:10806347	3702	TAIR	20060518
UniProtKB	Q9SSW2	AZF2	acts_upstream_of_or_within	GO:0009793	P	ECO:0000270	IEP	PMID:10806347	3702	TAIR	20060518
UniProtKB	Q9SSW2	AZF2	acts_upstream_of_or_within	GO:0042538	P	ECO:0000270	IEP	PMID:10806347	3702	TAIR	20060518
UniProtKB	Q9STF2	PTAC16	acts_upstream_of_or_within	GO:0007623	P	ECO:0000270	IEP	PMID:21499259	3702	TAIR	20110530
UniProtKB	Q9STJ9	SAP10	acts_upstream_of_or_within	GO:0010038	P	ECO:0000270	IEP	PMID:21695274	3702	TAIR	20110731
UniProtKB	Q9STJ9	SAP10	acts_upstream_of_or_within	GO:0034605	P	ECO:0000270	IEP	PMID:21695274	3702	TAIR	20110731
UniProtKB	Q9STJ9	SAP10	acts_upstream_of_or_within	GO:0070417	P	ECO:0000270	IEP	PMID:21695274	3702	TAIR	20110731
UniProtKB	Q9STJ9	SAP10	acts_upstream_of_or_within	GO:0071472	P	ECO:0000270	IEP	PMID:21695274	3702	TAIR	20110731
UniProtKB	Q9STL9	MRF4	acts_upstream_of_or_within	GO:0009646	P	ECO:0000270	IEP	PMID:29084871	3702	TAIR	20171206
UniProtKB	Q9STL9	MRF4	acts_upstream_of_or_within	GO:0090549	P	ECO:0000270	IEP	PMID:29084871	3702	TAIR	20171206
UniProtKB	Q9STM3	REF6	acts_upstream_of_or_within	GO:0009612	P	ECO:0000270	IEP	PMID:11950988	3702	TAIR	20021126
UniProtKB	Q9STM3	REF6	involved_in	GO:0009408	P	ECO:0000270	IEP	PMID:30778176	3702	UniProt	20220331
UniProtKB	Q9STM3	REF6	involved_in	GO:0009737	P	ECO:0000270	IEP	PMID:33037128	3702	UniProt	20220328
UniProtKB	Q9STM3	REF6	involved_in	GO:0010286	P	ECO:0000270	IEP	PMID:30778176	3702	UniProt	20220331
UniProtKB	Q9STM3	REF6	involved_in	GO:1904629	P	ECO:0000270	IEP	PMID:32392578	3702	UniProt	20220328
UniProtKB	Q9STP8	ACBP2	acts_upstream_of_or_within	GO:0001666	P	ECO:0000270	IEP	PMID:25284079	3702	TAIR	20141202
UniProtKB	Q9STP8	ACBP2	acts_upstream_of_or_within	GO:0010288	P	ECO:0000270	IEP	PMID:18182029	3702	TAIR	20190529
UniProtKB	Q9STP8	ACBP2	involved_in	GO:0010288	P	ECO:0000270	IEP	PMID:18182029	3702	UniProt	20090710
UniProtKB	Q9STS1	ALDH10A9	acts_upstream_of_or_within	GO:0009414	P	ECO:0000270	IEP	PMID:21053011	3702	TAIR	20110412
UniProtKB	Q9STS1	ALDH10A9	acts_upstream_of_or_within	GO:0009737	P	ECO:0000270	IEP	PMID:21053011	3702	TAIR	20110412
UniProtKB	Q9STS7	CHL	involved_in	GO:0009414	P	ECO:0000270	IEP	PMID:19674405	3702	UniProt	20150812
UniProtKB	Q9STS7	CHL	involved_in	GO:0009644	P	ECO:0000270	IEP	PMID:19674405	3702	UniProt	20150812
UniProtKB	Q9STS7	CHL	involved_in	GO:0009737	P	ECO:0000270	IEP	PMID:19674405	3702	UniProt	20150812
UniProtKB	Q9STS7	CHL	involved_in	GO:1901562	P	ECO:0000270	IEP	PMID:19674405	3702	UniProt	20150812
UniProtKB	Q9STU1	SRO4	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9STV4	CIPK8	acts_upstream_of_or_within	GO:0010167	P	ECO:0000270	IEP	PMID:18798873	3702	TAIR	20090903
UniProtKB	Q9STW3	DMP3	involved_in	GO:0090693	P	ECO:0000270	IEP	PMID:20712629	3702	UniProt	20170622
UniProtKB	Q9STW6	HSP70-6	NOT|involved_in	GO:0009408	P	ECO:0000270	IEP	PMID:11402207	3702	TAIR	20050201
UniProtKB	Q9STW6	HSP70-6	acts_upstream_of_or_within	GO:0009408	P	ECO:0000270	IEP	PMID:30927692	3702	TAIR	20190413
UniProtKB	Q9STW8	KOR3	acts_upstream_of_or_within	GO:0009624	P	ECO:0000270	IEP	PMID:18069944	3702	TAIR	20080330
UniProtKB	Q9STX1	ACBP3	acts_upstream_of_or_within	GO:0006952	P	ECO:0000270	IEP	PMID:21670223	3702	TAIR	20110620
UniProtKB	Q9STX1	ACBP3	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:22345636	3702	TAIR	20120227
UniProtKB	Q9STX1	ACBP3	acts_upstream_of_or_within	GO:0009646	P	ECO:0000270	IEP	PMID:22345636	3702	TAIR	20120227
UniProtKB	Q9STX1	ACBP3	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9STX2	VEP1	acts_upstream_of_or_within	GO:0009611	P	ECO:0000270	IEP	PMID:11917087	3702	TAIR	20060608
UniProtKB	Q9STX9	TIP5-1	acts_upstream_of_or_within	GO:0048235	P	ECO:0000270	IEP	PMID:21285328	3702	TAIR	20110209
UniProtKB	Q9SU14	NUDT7	acts_upstream_of_or_within	GO:0006979	P	ECO:0000270	IEP	PMID:16328543	3702	TAIR	20060616
UniProtKB	Q9SU14	NUDT7	acts_upstream_of_or_within	GO:0009651	P	ECO:0000270	IEP	PMID:16328543	3702	TAIR	20060616
UniProtKB	Q9SU14	NUDT7	acts_upstream_of_or_within	GO:0010193	P	ECO:0000270	IEP	PMID:16328543	3702	TAIR	20060616
UniProtKB	Q9SU14	NUDT7	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SU29	UPL5	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:20409006	3702	UniProt	20100607
UniProtKB	Q9SU29	UPL5	involved_in	GO:0042542	P	ECO:0000270	IEP	PMID:20409006	3702	UniProt	20100607
UniProtKB	Q9SU33	At4g12500	acts_upstream_of_or_within	GO:0042742	P	ECO:0000270	IEP	PMID:39627368	3702	TAIR	20250708
UniProtKB	Q9SU34	At4g12490	acts_upstream_of_or_within	GO:0042742	P	ECO:0000270	IEP	PMID:39627368	3702	TAIR	20250708
UniProtKB	Q9SU35	AZI1	involved_in	GO:0009682	P	ECO:0000270	IEP	PMID:22375709	3702	UniProt	20140116
UniProtKB	Q9SU72	EDS1	acts_upstream_of_or_within	GO:0009627	P	ECO:0000270	IEP	PMID:17419843	3702	TAIR	20071107
UniProtKB	Q9SU75	HTT4	involved_in	GO:0009408	P	ECO:0000270	IEP	PMID:24728648	3702	UniProt	20170126
UniProtKB	Q9SU75	HTT4	involved_in	GO:0009409	P	ECO:0000270	IEP	PMID:20622450	3702	UniProt	20170127
UniProtKB	Q9SUA1	DEK3	acts_upstream_of_or_within	GO:0045892	P	ECO:0000270	IEP	PMID:25387881	3702	TAIR	20141202
UniProtKB	Q9SUA1	DEK3	involved_in	GO:0009651	P	ECO:0000270	IEP	PMID:25387881	3702	UniProt	20210419
UniProtKB	Q9SUC6	FAD-OXR	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SUC6	FAD-OXR	involved_in	GO:0009753	P	ECO:0000270	IEP	PMID:18434606	3702	UniProt	20160914
UniProtKB	Q9SUG3	ITPK3	acts_upstream_of_or_within	GO:0009611	P	ECO:0000270	IEP	PMID:17675405	3702	TAIR	20090217
UniProtKB	Q9SUL1	RD19C	involved_in	GO:0010269	P	ECO:0000270	IEP	PMID:35067295	3702	TAIR	20220206
UniProtKB	Q9SUM4	VIL2	involved_in	GO:0009409	P	ECO:0000270	IEP	PMID:17114575	3702	UniProt	20130410
UniProtKB	Q9SUM4	VIL2	involved_in	GO:0032922	P	ECO:0000270	IEP	PMID:20837520	3702	UniProt	20130417
UniProtKB	Q9SUP1	ALKBH6	acts_upstream_of_or_within	GO:0006950	P	ECO:0000270	IEP	PMID:32933187	3702	TAIR	20200926
UniProtKB	Q9SUP1	ALKBH6	involved_in	GO:0009409	P	ECO:0000270	IEP	PMID:32933187	3702	UniProt	20230314
UniProtKB	Q9SUP1	ALKBH6	involved_in	GO:0009651	P	ECO:0000270	IEP	PMID:32933187	3702	UniProt	20230314
UniProtKB	Q9SUP6	WRKY53	acts_upstream_of_or_within	GO:0009751	P	ECO:0000270	IEP	PMID:22268143	3702	TAIR	20120124
UniProtKB	Q9SUP6	WRKY53	acts_upstream_of_or_within	GO:0010193	P	ECO:0000270	IEP	PMID:22268143	3702	TAIR	20120124
UniProtKB	Q9SUP6	WRKY53	acts_upstream_of_or_within	GO:0042542	P	ECO:0000270	IEP	PMID:22268143	3702	TAIR	20120124
UniProtKB	Q9SUP6	WRKY53	involved_in	GO:0009617	P	ECO:0000270	IEP	PMID:22325892	3702	UniProt	20180807
UniProtKB	Q9SUP6	WRKY53	involved_in	GO:0009751	P	ECO:0000270	IEP	PMID:22325892	3702	UniProt	20180807
UniProtKB	Q9SUQ2	CRF2	acts_upstream_of_or_within	GO:0048364	P	ECO:0000270	IEP	PMID:20220754	3702	TAIR	20100406
UniProtKB	Q9SUR0	At4g23670	acts_upstream_of_or_within	GO:0046686	P	ECO:0000270	IEP	PMID:17075075	3702	TAIR	20081003
UniProtKB	Q9SUR6	CORI3	acts_upstream_of_or_within	GO:0006520	P	ECO:0000270	IEP	PMID:16008101	3702	TAIR	20060125
UniProtKB	Q9SUR6	CORI3	acts_upstream_of_or_within	GO:0009611	P	ECO:0000270	IEP	PMID:16021335	3702	TAIR	20060221
UniProtKB	Q9SUR6	CORI3	acts_upstream_of_or_within	GO:0009611	P	ECO:0000270	IEP	PMID:9342878	3702	TAIR	20030423
UniProtKB	Q9SUR6	CORI3	acts_upstream_of_or_within	GO:0009737	P	ECO:0000270	IEP	PMID:9648747	3702	TAIR	20030423
UniProtKB	Q9SUR6	CORI3	acts_upstream_of_or_within	GO:0009753	P	ECO:0000270	IEP	PMID:11500565	3702	TAIR	20030814
UniProtKB	Q9SUR6	CORI3	acts_upstream_of_or_within	GO:0009753	P	ECO:0000270	IEP	PMID:16021335	3702	TAIR	20060221
UniProtKB	Q9SUR6	CORI3	acts_upstream_of_or_within	GO:0009753	P	ECO:0000270	IEP	PMID:9648747	3702	TAIR	20030423
UniProtKB	Q9SUR6	CORI3	acts_upstream_of_or_within	GO:0010188	P	ECO:0000270	IEP	PMID:11500565	3702	TAIR	20030814
UniProtKB	Q9SUR9	SGT1A	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SUU4	At4g32480	acts_upstream_of_or_within	GO:0071456	P	ECO:0007007	HEP	PMID:31519798	3702	TAIR	20190919
UniProtKB	Q9SUU4	At4g32480	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:35312071	3702	TAIR	20220410
UniProtKB	Q9SV12	HSFA7A	acts_upstream_of_or_within	GO:0009408	P	ECO:0000270	IEP	PMID:15247379	3702	TAIR	20060618
UniProtKB	Q9SV12	HSFA7A	involved_in	GO:0009408	P	ECO:0000270	IEP	PMID:37919897	3702	TAIR	20231111
UniProtKB	Q9SV15	WRKY11	acts_upstream_of_or_within	GO:0042742	P	ECO:0000270	IEP	PMID:17114354	3702	TAIR	20061221
UniProtKB	Q9SV15	WRKY11	involved_in	GO:0009617	P	ECO:0000270	IEP	PMID:26433201	3702	UniProt	20180808
UniProtKB	Q9SV28	At4g01000	involved_in	GO:0009744	P	ECO:0000270	IEP	PMID:38558017	3702	TAIR	20240420
UniProtKB	Q9SV30	GATA8	acts_upstream_of_or_within	GO:0007623	P	ECO:0000270	IEP	PMID:17208962	3702	TAIR	20100120
UniProtKB	Q9SV43	PLP7	acts_upstream_of_or_within	GO:0051707	P	ECO:0000270	IEP	PMID:16297072	3702	TAIR	20060920
UniProtKB	Q9SV55	AFPH2	acts_upstream_of_or_within	GO:0009753	P	ECO:0000270	IEP	PMID:20360743	3702	TAIR	20100409
UniProtKB	Q9SV83	At4g10390	acts_upstream_of_or_within	GO:0009611	P	ECO:0000270	IEP	PMID:17675405	3702	TAIR	20090217
UniProtKB	Q9SV84	NIP5-1	acts_upstream_of_or_within	GO:0010036	P	ECO:0000270	IEP	PMID:16679457	3702	TAIR	20060627
UniProtKB	Q9SV84	NIP5-1	acts_upstream_of_or_within	GO:0080029	P	ECO:0000270	IEP	PMID:18952773	3702	TAIR	20090422
UniProtKB	Q9SV84	NIP5-1	involved_in	GO:0009749	P	ECO:0000270	IEP	PMID:39367257	3702	TAIR	20241010
UniProtKB	Q9SV87	BRN2	acts_upstream_of_or_within	GO:0010628	P	ECO:0000270	IEP	PMID:20197506	3702	TAIR	20100512
UniProtKB	Q9SVF3	HHP5	acts_upstream_of_or_within	GO:0009725	P	ECO:0000270	IEP	PMID:16263907	3702	TAIR	20060102
UniProtKB	Q9SVF3	HHP5	acts_upstream_of_or_within	GO:0009744	P	ECO:0000270	IEP	PMID:16263907	3702	TAIR	20060102
UniProtKB	Q9SVG4	At4g20830	acts_upstream_of_or_within	GO:0006979	P	ECO:0000270	IEP	PMID:15634198	3702	TAIR	20051107
UniProtKB	Q9SVM8	RBG2	acts_upstream_of_or_within	GO:0009409	P	ECO:0000270	IEP	PMID:11972043	3702	TAIR	20190529
UniProtKB	Q9SVM8	RBG2	involved_in	GO:0009409	P	ECO:0000270	IEP	PMID:11972043	3702	UniProt	20130108
UniProtKB	Q9SVM8	RBG2	involved_in	GO:0009409	P	ECO:0000270	IEP	PMID:16207746	3702	UniProt	20130108
UniProtKB	Q9SVM8	RBG2	involved_in	GO:0009414	P	ECO:0000270	IEP	PMID:16207746	3702	UniProt	20130108
UniProtKB	Q9SVN4	SAUR25	acts_upstream_of_or_within	GO:0010114	P	ECO:0000270	IEP	PMID:17076805	3702	TAIR	20070322
UniProtKB	Q9SVN4	SAUR25	acts_upstream_of_or_within	GO:0010218	P	ECO:0000270	IEP	PMID:17076805	3702	TAIR	20070322
UniProtKB	Q9SVQ1	YUC2	acts_upstream_of_or_within	GO:0009723	P	ECO:0000270	IEP	PMID:31666295	3702	TAIR	20191121
UniProtKB	Q9SVQ9	At4g13180	acts_upstream_of_or_within	GO:0046685	P	ECO:0000270	IEP	PMID:17400898	3702	TAIR	20071108
UniProtKB	Q9SVU0	YUC8	acts_upstream_of_or_within	GO:0009723	P	ECO:0000270	IEP	PMID:31666295	3702	TAIR	20191121
UniProtKB	Q9SVU0	YUC8	acts_upstream_of_or_within	GO:0009735	P	ECO:0000270	IEP	PMID:27827441	3702	TAIR	20161230
UniProtKB	Q9SVU0	YUC8	acts_upstream_of_or_within	GO:0010262	P	ECO:0000270	IEP	PMID:36345646	3702	TAIR	20221119
UniProtKB	Q9SVY5	ZRK1	involved_in	GO:0009266	P	ECO:0000270	IEP	PMID:28499073	3702	UniProt	20200109
UniProtKB	Q9SVZ0	ZRK6	involved_in	GO:0009266	P	ECO:0000270	IEP	PMID:28499073	3702	UniProt	20200109
UniProtKB	Q9SVZ6	RPP3A	involved_in	GO:0042742	P	ECO:0000270	IEP	PMID:37823590	3702	TAIR	20231020
UniProtKB	Q9SW21	ACP4	acts_upstream_of_or_within	GO:0009416	P	ECO:0000270	IEP	PMID:11788768	3702	TAIR	20030801
UniProtKB	Q9SW60	At4g08450	involved_in	GO:0009625	P	ECO:0000270	IEP	PMID:40728092	3702	TAIR	20250930
UniProtKB	Q9SWE5	HAL3A	acts_upstream_of_or_within	GO:0042538	P	ECO:0000270	IEP	PMID:10652125	3702	TAIR	20060606
UniProtKB	Q9SWE8	Q9SWE8	involved_in	GO:0090378	P	ECO:0000270	IEP	PMID:15358513	3635	AgBase	20101006
UniProtKB	Q9SWI1	PKS1	acts_upstream_of_or_within	GO:0010114	P	ECO:0000270	IEP	PMID:17076805	3702	TAIR	20070322
UniProtKB	Q9SWI1	PKS1	acts_upstream_of_or_within	GO:0010218	P	ECO:0000270	IEP	PMID:17076805	3702	TAIR	20070322
