mapping_file	subject_level	subject_code	curation_status	mapping_scope	target_go_id	target_go_label	target_aspect	flags	scrutiny_decision	rationale
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|Cullin adaptor	mapped	ok_for_propagation_to_go	GO:1990756	ubiquitin-like ligase-substrate adaptor activity		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures substrate receptors/adaptors for cullin/UBL ligase systems. The shared GO molecular-function target is ubiquitin-like ligase-substrate adaptor activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|E3 with intrinsic E2	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|HECT	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RBR	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RBX RING	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RCR	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RING variant	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|RZ	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|UBL modifiers	context_only	too_broad_to_propagate	GO:0019787	ubiquitin-like protein transferase activity		high_level_source;source_contains_domain_or_family_metadata;too_broad_to_propagate	context_only_not_projected	This group records UBL-modifier ligase context, but descendants include cofactors and idiosyncratic SUMOylation/ATGylation entries that are not uniformly transferase activities. Keep as context only.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic E3	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is a catalytic ubiquitin E3 ligase bucket. The shared GO molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic E3 ligase complex	mapped	ok_for_propagation_to_go	GO:0000151	ubiquitin ligase complex		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is an E3 ligase complex bucket. The safest shared GO target is ubiquitin ligase complex membership rather than assigning catalytic activity to every subunit.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RBR complex	mapped	ok_for_propagation_to_go	GO:0000151	ubiquitin ligase complex		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is an E3 ligase complex bucket. The safest shared GO target is ubiquitin ligase complex membership rather than assigning catalytic activity to every subunit.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex	mapped	ok_for_propagation_to_go	GO:0000151	ubiquitin ligase complex		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is an E3 ligase complex bucket. The safest shared GO target is ubiquitin ligase complex membership rather than assigning catalytic activity to every subunit.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic UBOX complex	mapped	ok_for_propagation_to_go	GO:0000151	ubiquitin ligase complex		high_level_source;source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group is an E3 ligase complex bucket. The safest shared GO target is ubiquitin ligase complex membership rather than assigning catalytic activity to every subunit.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Proteasome and associated proteins|adaptors	mapped	ok_for_propagation_to_go	GO:0070628	proteasome binding		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteasome adaptors and shuttle factors. Proteasome binding is the safe shared molecular-function target.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Proteasome and associated proteins|associated DUB	mapped	ok_for_propagation_to_go	GO:0101005	deubiquitinase activity		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteasome-associated deubiquitinases. The shared molecular-function target is deubiquitinase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Proteasome and associated proteins|associated E3 ligase	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteasome-associated E3 ligases. The shared molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome activators and inhibitors	context_only	too_broad_to_propagate	GO:0070628	proteasome binding		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN group mixes proteasome activators, inhibitors, and broader modulators. The proteasome relationship is real, but direct propagation should come from narrower activator/modulator nodes.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome assembly chaperone	mapped	ok_for_propagation_to_go	GO:0043248	proteasome assembly		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteasome assembly chaperones. The shared GO biological-process target is proteasome assembly.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit	mapped	ok_for_propagation_to_go	GO:0005839	proteasome core complex		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteasome core particle subunits. The matching GO cellular-component term is proteasome core complex.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit	mapped	ok_for_propagation_to_go	GO:0005838	proteasome regulatory particle		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteasome regulatory particle subunits. The matching GO cellular-component term is proteasome regulatory particle.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair	mapped	ok_for_propagation_to_go	GO:0006281	DNA repair		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group captures ubiquitin/UBL-binding factors assigned to DNA repair contexts. The group is context-defined rather than GO-equivalent, but propagation to DNA repair is appropriate.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA replication	mapped	ok_for_propagation_to_go	GO:0006260	DNA replication		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group is defined by ubiquitin/UBL-binding roles in DNA replication. The source category is narrower than the GO process itself and is therefore treated as a propagation mapping.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB	context_only	too_broad_to_propagate	GO:0101005	deubiquitinase activity		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	This UBL-binding group is DUB-related context, but it includes noncatalytic or pseudo-DUB domain cases such as NPLOC4/USP39-like entries. Active DUB propagation is handled from the DUB-family branch.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB & E3 ligase	context_only	too_broad_to_propagate	GO:0101005	deubiquitinase activity		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	This PN group is a dual DUB/E3 ligase bucket. The DUB relationship is real, but one GO target cannot capture both activities without losing information.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|E2 conjugating enzyme	context_only	too_broad_to_propagate	GO:0061631	ubiquitin conjugating enzyme activity		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	This UBL-binding group contains E2 enzymes/domain contexts rather than a clean E2-binding activity bucket. E2 catalytic propagation is handled in the E2 conjugating enzyme branch.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|E2 conjugating enzyme for SUMO	mapped	ok_for_propagation_to_go	GO:0019789	SUMO transferase activity		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group identifies the SUMO E2 conjugating enzyme bucket. The matching GO molecular-function target is SUMO transferase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures ubiquitin/UBL-binding factors that are E3 ligases. The shared molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase / UBLM	context_only	too_broad_to_propagate	GO:0019787	ubiquitin-like protein transferase activity		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	This binding-branch group records E3/UBL-modifier context, but it includes cofactors as well as catalytic ligases. Direct propagation should come from narrower enzyme-specific nodes.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase complex component	mapped	ok_for_propagation_to_go	GO:0000151	ubiquitin ligase complex		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures E3 ligase complex components. The safe shared GO target is ubiquitin ligase complex membership.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|E3 ligase inhibitor	mapped	ok_for_propagation_to_go	GO:1990948	ubiquitin ligase inhibitor activity		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures UPS factors that inhibit E3 ligases. The matching GO activity term ubiquitin ligase inhibitor activity is the best supported propagation target.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|VCP and proteasome adaptor	mapped	ok_for_propagation_to_go	GO:0070628	proteasome binding		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteasome adaptor/shuttle factors. Proteasome binding is the safe shared molecular-function target.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|mRNA export	mapped	ok_for_propagation_to_go	GO:0016973	poly(A)+ mRNA export from nucleus		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group is a direct mRNA-export context bucket within the UPS branch. The GO mRNA export term is the specific target supported by the local ontology cache.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|mitotic exit and cytokinesis	mapped	ok_for_propagation_to_go	GO:0000281	mitotic cytokinesis		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group is a direct mitotic-exit/cytokinesis context bucket within the UPS branch. The GO mitotic cytokinesis process is the appropriate propagation target.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|nuclear pore complex subunit	mapped	ok_for_propagation_to_go	GO:0005643	nuclear pore		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures ubiquitin/UBL-binding nuclear pore complex subunits. The matching GO cellular-component term is nuclear pore.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|proteasomal subunits	mapped	ok_for_propagation_to_go	GO:0000502	proteasome complex		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures ubiquitin/UBL-binding proteasomal subunits. The shared GO target is proteasome complex.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|proteasome adaptor	mapped	ok_for_propagation_to_go	GO:0070628	proteasome binding		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group captures proteasome adaptor/shuttle factors. Proteasome binding is the safe shared molecular-function target.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control	context_only	too_broad_to_propagate	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN group is a protein-quality-control context bucket, but its descendants include ERAD cofactors, HSP70 cochaperone context, stalled-chain recognition, and other mixed roles. Direct propagation should come from narrower nodes such as ERAD cofactor.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL binding|translation	context_only	too_broad_to_propagate	GO:0006412	translation		high_level_source;source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN group captures ubiquitin/UBL-binding factors assigned to translation-related contexts. The relationship to translation is real, but the group mixes heterogeneous subcontexts including repression, nascent-peptide binding, ribosome maturation, and ribosome-quality- control-adjacent roles.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|Ubiquitin and UBL proteins|UBL domain	context_only	too_broad_to_propagate	GO:0043130	ubiquitin binding		high_level_source;source_contains_domain_or_family_metadata;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This group records UBL-domain protein context, but descendants include enzymes, adaptors, chaperone-related proteins, non-enzymatic proteins, and nucleic-acid factors. Propagation is restricted to narrower nodes.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|VCP and associated proteins|VCP	mapped	ok_for_propagation_to_go	GO:0043335	protein unfolding		high_level_source;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN group is the VCP/p97 segregase node. The defensible shared GO target for VCP itself is protein unfolding.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|VCP and associated proteins|adaptors	context_only	too_broad_to_propagate	GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex		high_level_source;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	This PN group records VCP adaptor context, but it mixes UBX, SHP, VIM, VBM, membrane, and other adaptor classes. Direct propagation should come only from narrower complex-specific nodes or gene-level review.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|VCP and associated proteins|associated DUBs	context_only	too_broad_to_propagate	GO:0101005	deubiquitinase activity		high_level_source;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	This VCP-associated group is DUB-related context, but it includes NPLOC4 complex membership as well as catalytic DUBs. Direct DUB propagation comes from the DUB-family branch or narrower reviewed nodes.
ubiquitin_proteasome_system.yaml	group	Ubiquitin Proteasome System|VCP and associated proteins|associated E3 ligases	mapped	ok_for_propagation_to_go	GO:0061630	ubiquitin protein ligase activity		high_level_source;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group captures VCP-associated E3 ligases. The shared molecular-function target is ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|BRISC complex|catalytic subunit	mapped	ok_for_propagation_to_go	GO:0140492	metal-dependent deubiquitinase activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type is the catalytic JAMM/MPN subunit of the BRISC complex. The shared molecular function is metal-dependent deubiquitinase activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|BRISC complex|noncatalytic	mapped	ok_for_propagation_to_go	GO:0070552	BRISC complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type covers noncatalytic BRISC subunits, so complex membership is the safe propagation target rather than catalytic DUB activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|CSN complex|deNEDDylase	mapped	ok_for_propagation_to_go	GO:0008180	COP9 signalosome		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type covers COP9 signalosome members assigned to the deNEDDylase complex. Complex membership is safe for all members, whereas deNEDDylase activity is not safe for every subunit.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|JAMM / MPN|CSN complex	mapped	ok_for_propagation_to_go	GO:0008180	COP9 signalosome		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN group denotes COP9 signalosome/CSN complex members. The matching GO cellular-component term is COP9 signalosome.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|JAMM / MPN|EIF3 complex	mapped	ok_for_propagation_to_go	GO:0005852	eukaryotic translation initiation factor 3 complex		source_contains_domain_or_family_metadata;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type captures JAMM/MPN proteins assigned to the eIF3 complex, notably proteostasis-linked eIF3 subunits with metalloprotease-like MPN domains. The GO eIF3 complex term is the correct propagation target.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|JAMM / MPN|USP dimerization domain	mapped	ok_for_propagation_to_go	GO:0140492	metal-dependent deubiquitinase activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type groups catalytically active JAMM/MPN metalloprotease DUBs. The shared molecular-function target is metal-dependent deubiquitinase activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|JAMM / MPN|assorted	mapped	ok_for_propagation_to_go	GO:0140492	metal-dependent deubiquitinase activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type groups catalytically active JAMM/MPN metalloprotease DUBs. The shared molecular-function target is metal-dependent deubiquitinase activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|JAMM / MPN|proteasomal	mapped	ok_for_propagation_to_go	GO:0140492	metal-dependent deubiquitinase activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type captures the proteasomal JAMM/MPN deubiquitinase PSMD14/RPN11 context. The shared molecular-function target is metal-dependent deubiquitinase activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|SENP|deNEDDylase, NEDD8 processing	mapped	ok_for_propagation_to_go	GO:0019784	deNEDDylase activity		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type is the SENP8/NEDD8-processing bucket. The matching GO molecular-function term is deNEDDylase activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|DUBs and UBL demodifiers|UFSP|deUFMylase	mapped	ok_for_propagation_to_go	GO:0071567	deUFMylase activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type is the explicit deUFMylase bucket under UFSP proteins. The matching GO molecular-function term is deUFMylase activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|CRL regulator|CRL inhibitor	mapped	ok_for_propagation_to_go	GO:1904667	negative regulation of ubiquitin protein ligase activity		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type captures cullin-RING ligase inhibitors. The matching GO process target is negative regulation of ubiquitin protein ligase activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|CRL regulator|F-box exchange factor	mapped	ok_for_propagation_to_go	GO:1990757	ubiquitin ligase activator activity		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type captures CAND-family exchange factors that activate/remodel cullin-RING ligase assemblies. The closest shared GO activity is ubiquitin ligase activator activity.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RBR complex|LUBAC	mapped	ok_for_propagation_to_go	GO:0000151	ubiquitin ligase complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type denotes the LUBAC RBR E3 ligase complex. The safe GO propagation target is ubiquitin ligase complex.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|Anaphase Promoting Complex	mapped	ok_for_propagation_to_go	GO:0005680	anaphase-promoting complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, APC/C is nested under the idiosyncratic RING-complex branch rather than appearing as a direct group. The GO cellular-component term anaphase-promoting complex remains the appropriate propagation target.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|E3 ubiquitin and UBL ligases|idiosyncratic RING complex|BRCA1-A complex	mapped	ok_for_propagation_to_go	GO:0070531	BRCA1-A complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN type denotes BRCA1-A complex members. The matching GO cellular-component term is BRCA1-A complex.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome activators and inhibitors|activator, AAA	mapped	ok_for_propagation_to_go	GO:0070628	proteasome binding		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, the proteasome activator bucket is now the AAA-type activator subtype under proteasome activators and inhibitors. The local GO cache does not expose a proteasome-activator activity term, so proteasome binding is the most conservative supported target.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome activators and inhibitors|modulator	mapped	ok_for_propagation_to_go	GO:0070628	proteasome binding		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	The earlier inhibitor bucket is no longer present in `4.3.11`; the surviving coarse category is proteasome modulator. The local GO cache lacks a specific proteasome-modulator activity term, so proteasome binding is the conservative propagation target.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome assembly chaperone|core particle	mapped	ok_for_propagation_to_go	GO:0043248	proteasome assembly		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes assembly chaperones for the proteasome core particle. The GO proteasome assembly process is the appropriate propagation target.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome assembly chaperone|regulatory particle	mapped	ok_for_propagation_to_go	GO:0043248	proteasome assembly		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes assembly chaperones for the proteasome regulatory particle. The local GO cache does not expose a regulatory-particle assembly term, so the broader proteasome assembly process is the correct conservative target.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit|alpha subunit	mapped	ok_for_propagation_to_go	GO:0019773	proteasome core complex, alpha-subunit complex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type captures alpha-subunit proteasome core members. The matching GO cellular-component term is proteasome core complex, alpha-subunit complex.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit|beta subunit	mapped	ok_for_propagation_to_go	GO:0019774	proteasome core complex, beta-subunit complex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type captures beta-subunit proteasome core members. The matching GO cellular-component term is proteasome core complex, beta-subunit complex.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, ATPase	mapped	ok_for_propagation_to_go	GO:0008540	proteasome regulatory particle, base subcomplex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type captures base subunits of the proteasome regulatory particle. The matching GO cellular-component term is proteasome regulatory particle, base subcomplex.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, nonATPase	mapped	ok_for_propagation_to_go	GO:0008540	proteasome regulatory particle, base subcomplex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type captures base subunits of the proteasome regulatory particle. The matching GO cellular-component term is proteasome regulatory particle, base subcomplex.
